step,linear_lr,optimized_lr
113,0.00029872869702904283,0.00029999995775473014
114,0.00029871744656027334,0.0002999999573808782
115,0.0002987061960915038,0.00029999995700702626
116,0.00029869494562273426,0.0002999999566331743
117,0.0002986836951539647,0.00029999995625932234
118,0.0002986724446851952,0.0002999999558854704
119,0.00029866119421642564,0.00029999995551161846
120,0.00029864994374765615,0.0002999999551377665
121,0.0002986386932788866,0.0002999999547639146
122,0.00029862744281011706,0.00029999995439006265
123,0.0002986161923413475,0.00029999995401621066
124,0.000298604941872578,0.0002999999536423587
125,0.0002985936914038085,0.0002999999532685068
126,0.00029858244093503895,0.00029999995289465485
127,0.0002985711904662694,0.0002999999525208029
128,0.00029855993999749987,0.0002999999521469509
129,0.0002985486895287303,0.000299999951773099
130,0.0002985374390599608,0.00029999995139924705
131,0.0002985261885911913,0.0002999999510253951
132,0.00029851493812242175,0.0002999999506515432
133,0.0002985036876536522,0.00029999995027769124
134,0.00029849243718488267,0.0002999999499038393
135,0.00029848118671611313,0.0002999999495299873
136,0.0002984699362473436,0.0002999999491561354
137,0.0002984586857785741,0.00029999994878228344
138,0.00029844743530980456,0.00029999994840843155
139,0.000298436184841035,0.00029999994803457956
140,0.0002984249343722655,0.0002999999476607276
141,0.00029841368390349593,0.0002999999472868757
142,0.00029840243343472644,0.0002999999469130237
143,0.0002983911829659569,0.00029999994653917176
144,0.00029837993249718736,0.0002999999461653198
145,0.0002983686820284178,0.0002999999457914679
146,0.0002983574315596483,0.00029999994541761595
147,0.00029834618109087874,0.00029999994504376396
148,0.00029833493062210925,0.000299999944669912
149,0.0002983236801533397,0.0002999999442960601
150,0.00029831242968457016,0.00029999994392220815
151,0.0002983011792158006,0.0002999999435483562
152,0.0002982899287470311,0.0002999999431745043
153,0.0002982786782782616,0.00029999994280065234
154,0.00029826742780949205,0.00029999994242680035
155,0.0002982561773407225,0.00029999994205294847
156,0.00029824492687195297,0.0002999999416790965
157,0.0002982336764031834,0.0002999999413052446
158,0.0002982224259344139,0.0002999999409313926
159,0.0002982111754656444,0.00029999994055754066
160,0.00029819992499687485,0.0002999999401836887
161,0.0002981886745281053,0.00029999993980983674
162,0.00029817742405933577,0.00029999993943598485
163,0.00029816617359056623,0.00029999993906213286
164,0.00029815492312179674,0.0002999999386882809
165,0.0002981436726530272,0.000299999938314429
166,0.00029813242218425766,0.000299999937940577
167,0.0002981211717154881,0.00029999993756672506
168,0.0002981099212467186,0.0002999999371928731
169,0.00029809867077794903,0.0002999999368190212
170,0.00029808742030917954,0.00029999993644516925
171,0.00029807616984041,0.00029999993607131726
172,0.00029806491937164046,0.0002999999356974654
173,0.0002980536689028709,0.0002999999353236134
174,0.0002980424184341014,0.0002999999349497615
175,0.0002980311679653319,0.0002999999345759095
176,0.00029801991749656235,0.0002999999342020576
177,0.0002980086670277928,0.00029999993382820564
178,0.00029799741655902326,0.00029999993345435365
179,0.0002979861660902537,0.00029999993308050176
180,0.0002979749156214842,0.0002999999327066498
181,0.0002979636651527147,0.0002999999323327979
182,0.00029795241468394515,0.0002999999319589459
183,0.0002979411642151756,0.00029999993158509396
184,0.00029792991374640607,0.000299999931211242
185,0.0002979186632776365,0.0002999999308373901
186,0.000297907412808867,0.00029999993046353815
187,0.0002978961623400975,0.0002999999300896862
188,0.00029788491187132795,0.0002999999297158343
189,0.0002978736614025584,0.0002999999293419823
190,0.00029786241093378887,0.0002999999289681303
191,0.00029785116046501933,0.0002999999285942784
192,0.00029783990999624984,0.0002999999282204264
193,0.0002978286595274803,0.00029999992784657454
194,0.00029781740905871076,0.00029999992747272255
195,0.0002978061585899412,0.0002999999270988706
196,0.0002977949081211717,0.0002999999267250187
197,0.00029778365765240213,0.0002999999263511667
198,0.00029777240718363264,0.0002999999259773148
199,0.0002977611567148631,0.0002999999256034628
200,0.00029774990624609356,0.0002999999252296109
201,0.000297738655777324,0.00029999992485575894
202,0.0002977274053085545,0.000299999924481907
203,0.000297716154839785,0.00029999992410805506
204,0.00029770490437101545,0.0002999999237342031
205,0.0002976936539022459,0.0002999999233603512
206,0.00029768240343347636,0.0002999999229864992
207,0.0002976711529647068,0.0002999999226126473
208,0.0002976599024959373,0.0002999999222387953
209,0.0002976486520271678,0.0002999999218649434
210,0.00029763740155839825,0.00029999992149109145
211,0.0002976261510896287,0.00029999992111723946
212,0.00029761490062085917,0.0002999999207433875
213,0.0002976036501520896,0.0002999999203695356
214,0.00029759239968332014,0.00029999991999568365
215,0.0002975811492145506,0.0002999999196218317
216,0.00029756989874578105,0.0002999999192479797
217,0.0002975586482770115,0.00029999991887412784
218,0.00029754739780824197,0.00029999991850027585
219,0.00029753614733947243,0.0002999999181264239
220,0.00029752489687070294,0.000299999917752572
221,0.0002975136464019334,0.00029999991737872004
222,0.00029750239593316386,0.0002999999170048681
223,0.0002974911454643943,0.0002999999166310161
224,0.0002974798949956248,0.00029999991625716423
225,0.0002974686445268553,0.00029999991588331224
226,0.00029745739405808574,0.0002999999155094603
227,0.0002974461435893162,0.00029999991513560836
228,0.00029743489312054666,0.0002999999147617564
229,0.0002974236426517771,0.0002999999143879045
230,0.0002974123921830076,0.0002999999140140525
231,0.0002974011417142381,0.00029999991364020056
232,0.00029738989124546855,0.0002999999132663486
233,0.000297378640776699,0.0002999999128924967
234,0.00029736739030792946,0.00029999991251864475
235,0.0002973561398391599,0.0002999999121447928
236,0.0002973448893703904,0.0002999999117709409
237,0.0002973336389016209,0.0002999999113970889
238,0.00029732238843285135,0.00029999991102323695
239,0.0002973111379640818,0.000299999910649385
240,0.00029729988749531227,0.0002999999102755331
241,0.0002972886370265427,0.00029999990990168114
242,0.00029727738655777324,0.00029999990952782915
243,0.0002972661360890037,0.00029999990915397727
244,0.00029725488562023415,0.0002999999087801253
245,0.0002972436351514646,0.00029999990840627334
246,0.00029723238468269507,0.0002999999080324214
247,0.00029722113421392553,0.00029999990765856946
248,0.00029720988374515604,0.00029999990728471753
249,0.0002971986332763865,0.00029999990691086554
250,0.00029718738280761696,0.0002999999065370136
251,0.0002971761323388474,0.00029999990616316166
252,0.0002971648818700779,0.0002999999057893097
253,0.0002971536314013084,0.0002999999054154578
254,0.00029714238093253884,0.00029999990504160585
255,0.0002971311304637693,0.00029999990466775386
256,0.00029711987999499976,0.0002999999042939019
257,0.0002971086295262302,0.00029999990392005
258,0.0002970973790574607,0.00029999990354619805
259,0.0002970861285886912,0.00029999990317234606
260,0.00029707487811992165,0.0002999999027984942
261,0.0002970636276511521,0.0002999999024246422
262,0.00029705237718238256,0.0002999999020507903
263,0.000297041126713613,0.0002999999016769383
264,0.00029702987624484353,0.0002999999013030864
265,0.000297018625776074,0.00029999990092923444
266,0.00029700737530730445,0.0002999999005553825
267,0.0002969961248385349,0.00029999990018153057
268,0.00029698487436976537,0.0002999998998076786
269,0.0002969736239009958,0.00029999989943382664
270,0.00029696237343222634,0.0002999998990599747
271,0.0002969511229634568,0.00029999989868612276
272,0.00029693987249468725,0.00029999989831227083
273,0.0002969286220259177,0.0002999998979384189
274,0.00029691737155714817,0.0002999998975645669
275,0.0002969061210883787,0.00029999989719071496
276,0.00029689487061960914,0.000299999896816863
277,0.0002968836201508396,0.0002999998964430111
278,0.00029687236968207006,0.00029999989606915915
279,0.0002968611192133005,0.0002999998956953072
280,0.000296849868744531,0.0002999998953214553
281,0.0002968386182757615,0.00029999989494760334
282,0.00029682736780699194,0.00029999989457375135
283,0.0002968161173382224,0.0002999998941998994
284,0.00029680486686945286,0.0002999998938260475
285,0.0002967936164006833,0.0002999998934521955
286,0.0002967823659319138,0.0002999998930783436
287,0.0002967711154631443,0.0002999998927044916
288,0.00029675986499437475,0.0002999998923306397
289,0.0002967486145256052,0.00029999989195678774
290,0.00029673736405683566,0.0002999998915829358
291,0.0002967261135880661,0.00029999989120908387
292,0.00029671486311929663,0.0002999998908352319
293,0.0002967036126505271,0.00029999989046137994
294,0.00029669236218175755,0.000299999890087528
295,0.000296681111712988,0.00029999988971367606
296,0.00029666986124421847,0.0002999998893398241
297,0.0002966586107754489,0.0002999998889659722
298,0.00029664736030667944,0.00029999988859212025
299,0.0002966361098379099,0.0002999998882182683
300,0.00029662485936914035,0.0002999998878444163
301,0.0002966136089003708,0.0002999998874705644
302,0.00029660235843160127,0.00029999988709671245
303,0.0002965911079628318,0.0002999998867228605
304,0.00029657985749406224,0.0002999998863490086
305,0.0002965686070252927,0.00029999988597515664
306,0.00029655735655652316,0.0002999998856013047
307,0.0002965461060877536,0.0002999998852274527
308,0.0002965348556189841,0.0002999998848536008
309,0.0002965236051502146,0.00029999988447974884
310,0.00029651235468144504,0.0002999998841058969
311,0.0002965011042126755,0.0002999998837320449
312,0.00029648985374390596,0.00029999988335819303
313,0.0002964786032751364,0.00029999988298434104
314,0.00029646735280636693,0.0002999998826104891
315,0.0002964561023375974,0.00029999988223663716
316,0.00029644485186882785,0.00029999988186278523
317,0.0002964336014000583,0.00029999988148893324
318,0.00029642235093128876,0.00029999988111508135
319,0.0002964111004625192,0.0002999998807412294
320,0.00029639984999374973,0.0002999998803673774
321,0.0002963885995249802,0.0002999998799935255
322,0.00029637734905621065,0.00029999987961967355
323,0.0002963660985874411,0.0002999998792458216
324,0.00029635484811867157,0.0002999998788719697
325,0.0002963435976499021,0.00029999987849811774
326,0.00029633234718113254,0.00029999987812426575
327,0.000296321096712363,0.0002999998777504138
328,0.00029630984624359345,0.0002999998773765619
329,0.0002962985957748239,0.00029999987700270994
330,0.00029628734530605437,0.00029999987662885795
331,0.0002962760948372849,0.00029999987625500607
332,0.00029626484436851534,0.0002999998758811541
333,0.0002962535938997458,0.00029999987550730214
334,0.00029624234343097626,0.00029999987513345015
335,0.0002962310929622067,0.00029999987475959827
336,0.00029621984249343723,0.0002999998743857463
337,0.0002962085920246677,0.00029999987401189434
338,0.00029619734155589814,0.0002999998736380424
339,0.0002961860910871286,0.00029999987326419046
340,0.00029617484061835906,0.00029999987289033853
341,0.0002961635901495895,0.0002999998725164866
342,0.00029615233968082003,0.0002999998721426346
343,0.0002961410892120505,0.00029999987176878266
344,0.00029612983874328095,0.0002999998713949308
345,0.0002961185882745114,0.0002999998710210788
346,0.00029610733780574186,0.00029999987064722685
347,0.0002960960873369723,0.0002999998702733749
348,0.00029608483686820283,0.000299999869899523
349,0.0002960735863994333,0.000299999869525671
350,0.00029606233593066375,0.0002999998691518191
351,0.0002960510854618942,0.0002999998687779671
352,0.00029603983499312467,0.0002999998684041152
353,0.0002960285845243552,0.00029999986803026324
354,0.00029601733405558564,0.0002999998676564113
355,0.0002960060835868161,0.00029999986728255937
356,0.00029599483311804655,0.0002999998669087074
357,0.000295983582649277,0.00029999986653485544
358,0.00029597233218050747,0.0002999998661610035
359,0.000295961081711738,0.00029999986578715156
360,0.00029594983124296844,0.00029999986541329963
361,0.0002959385807741989,0.0002999998650394477
362,0.00029592733030542936,0.0002999998646655957
363,0.0002959160798366598,0.0002999998642917438
364,0.00029590482936789033,0.0002999998639178918
365,0.0002958935788991208,0.0002999998635440399
366,0.00029588232843035124,0.00029999986317018795
367,0.0002958710779615817,0.000299999862796336
368,0.00029585982749281216,0.000299999862422484
369,0.0002958485770240426,0.00029999986204863214
370,0.00029583732655527313,0.0002999998616747802
371,0.0002958260760865036,0.0002999998613009282
372,0.00029581482561773405,0.0002999998609270763
373,0.0002958035751489645,0.00029999986055322434
374,0.00029579232468019496,0.0002999998601793724
375,0.0002957810742114255,0.0002999998598055204
376,0.00029576982374265593,0.00029999985943166853
377,0.0002957585732738864,0.00029999985905781654
378,0.00029574732280511685,0.0002999998586839646
379,0.0002957360723363473,0.0002999998583101126
380,0.00029572482186757777,0.00029999985793626073
381,0.0002957135713988083,0.00029999985756261235
382,0.00029570232093003874,0.0002999998571919669
383,0.0002956910704612692,0.0002999998568213214
384,0.00029567981999249965,0.000299999856450676
385,0.0002956685695237301,0.0002999998560800305
386,0.00029565731905496057,0.00029999985570938504
387,0.0002956460685861911,0.0002999998553387396
388,0.00029563481811742154,0.00029999985496809416
389,0.000295623567648652,0.0002999998545974487
390,0.00029561231717988246,0.0002999998542268032
391,0.0002956010667111129,0.0002999998538561578
392,0.00029558981624234343,0.0002999998534855123
393,0.0002955785657735739,0.00029999985311486685
394,0.00029556731530480434,0.0002999998527442214
395,0.0002955560648360348,0.000299999852373576
396,0.00029554481436726526,0.00029999985200293046
397,0.0002955335638984957,0.000299999851632285
398,0.00029552231342972623,0.0002999998512616396
399,0.0002955110629609567,0.0002999998508909941
400,0.00029549981249218715,0.0002999998505203486
401,0.0002954885620234176,0.00029999985014970314
402,0.00029547731155464806,0.00029999984977905773
403,0.0002954660610858786,0.00029999984940841227
404,0.00029545481061710903,0.0002999998490377668
405,0.0002954435601483395,0.00029999984866712135
406,0.00029543230967956995,0.0002999998482964759
407,0.0002954210592108004,0.0002999998479258304
408,0.00029540980874203087,0.000299999847555185
409,0.0002953985582732614,0.0002999998471845395
410,0.00029538730780449184,0.00029999984681389403
411,0.0002953760573357223,0.00029999984644324857
412,0.00029536480686695275,0.00029999984607260316
413,0.0002953535563981832,0.0002999998457019577
414,0.0002953423059294137,0.00029999984533131223
415,0.0002953310554606442,0.00029999984496066677
416,0.00029531980499187464,0.0002999998445900213
417,0.0002953085545231051,0.00029999984421937584
418,0.00029529730405433556,0.0002999998438487304
419,0.000295286053585566,0.00029999984347808497
420,0.00029527480311679653,0.00029999984310743945
421,0.000295263552648027,0.000299999842736794
422,0.00029525230217925744,0.0002999998423661485
423,0.0002952410517104879,0.0002999998419955031
424,0.00029522980124171836,0.0002999998416248576
425,0.0002952185507729489,0.0002999998412542122
426,0.00029520730030417933,0.00029999984088356673
427,0.0002951960498354098,0.00029999984051292127
428,0.00029518479936664025,0.00029999984014227575
429,0.0002951735488978707,0.0002999998397716304
430,0.00029516229842910116,0.0002999998394009849
431,0.0002951510479603317,0.00029999983903033947
432,0.00029513979749156213,0.00029999983865969395
433,0.0002951285470227926,0.00029999983828904854
434,0.00029511729655402305,0.000299999837918403
435,0.0002951060460852535,0.0002999998375477576
436,0.000295094795616484,0.00029999983717711215
437,0.0002950835451477145,0.0002999998368064667
438,0.00029507229467894494,0.0002999998364358212
439,0.0002950610442101754,0.00029999983606517576
440,0.00029504979374140585,0.0002999998356945303
441,0.0002950385432726363,0.00029999983532388484
442,0.0002950272928038668,0.00029999983495323937
443,0.0002950160423350973,0.00029999983458259396
444,0.00029500479186632774,0.0002999998342119485
445,0.0002949935413975582,0.000299999833841303
446,0.00029498229092878866,0.0002999998334706575
447,0.0002949710404600191,0.0002999998331000121
448,0.00029495978999124963,0.00029999983272936665
449,0.0002949485395224801,0.00029999983235872113
450,0.00029493728905371054,0.0002999998319880758
451,0.000294926038584941,0.00029999983161743026
452,0.00029491478811617146,0.0002999998312467848
453,0.000294903537647402,0.00029999983087613933
454,0.00029489228717863243,0.00029999983050549387
455,0.0002948810367098629,0.0002999998301348484
456,0.00029486978624109335,0.000299999829764203
457,0.0002948585357723238,0.00029999982939355753
458,0.00029484728530355426,0.000299999829022912
459,0.0002948360348347848,0.0002999998286522666
460,0.00029482478436601523,0.00029999982828162115
461,0.0002948135338972457,0.0002999998279109757
462,0.00029480228342847615,0.0002999998275403302
463,0.0002947910329597066,0.00029999982716968476
464,0.0002947797824909371,0.0002999998267990393
465,0.0002947685320221676,0.00029999982642839383
466,0.00029475728155339804,0.00029999982605774837
467,0.0002947460310846285,0.0002999998256871029
468,0.00029473478061585895,0.0002999998253164575
469,0.0002947235301470894,0.000299999824945812
470,0.0002947122796783199,0.0002999998245751665
471,0.0002947010292095504,0.00029999982420452105
472,0.00029468977874078084,0.00029999982383387564
473,0.0002946785282720113,0.0002999998234632301
474,0.00029466727780324176,0.00029999982309258477
475,0.00029465602733447227,0.00029999982272193925
476,0.00029464477686570273,0.0002999998223512938
477,0.0002946335263969332,0.0002999998219806483
478,0.00029462227592816364,0.0002999998216100029
479,0.0002946110254593941,0.00029999982123935745
480,0.00029459977499062456,0.000299999820868712
481,0.0002945885245218551,0.00029999982049806653
482,0.00029457727405308553,0.00029999982012742107
483,0.000294566023584316,0.0002999998197567756
484,0.00029455477311554645,0.00029999981938613014
485,0.0002945435226467769,0.0002999998190154847
486,0.00029453227217800736,0.0002999998186448392
487,0.0002945210217092379,0.00029999981827419375
488,0.00029450977124046833,0.0002999998179035483
489,0.0002944985207716988,0.0002999998175329028
490,0.00029448727030292925,0.00029999981716225736
491,0.0002944760198341597,0.0002999998167916119
492,0.0002944647693653902,0.0002999998164209665
493,0.0002944535188966207,0.000299999816050321
494,0.00029444226842785114,0.00029999981567967556
495,0.0002944310179590816,0.00029999981530903005
496,0.00029441976749031205,0.00029999981493838464
497,0.0002944085170215425,0.0002999998145677392
498,0.000294397266552773,0.0002999998141970937
499,0.0002943860160840035,0.00029999981382644825
500,0.00029437476561523394,0.00029999981345580284
501,0.0002943635151464644,0.0002999998130851573
502,0.00029435226467769486,0.00029999981271451186
503,0.00029434101420892537,0.0002999998123438664
504,0.00029432976374015583,0.000299999811973221
505,0.0002943185132713863,0.0002999998116025755
506,0.00029430726280261674,0.00029999981123193006
507,0.0002942960123338472,0.0002999998108612846
508,0.00029428476186507766,0.00029999981049063913
509,0.0002942735113963082,0.00029999981011999367
510,0.00029426226092753863,0.0002999998097493482
511,0.0002942510104587691,0.00029999980937870274
512,0.00029423975998999955,0.0002999998090080573
513,0.00029422850952123,0.0002999998086374118
514,0.0002942172590524605,0.00029999980826676635
515,0.000294206008583691,0.00029999980789612095
516,0.00029419475811492144,0.0002999998075254755
517,0.0002941835076461519,0.00029999980715483
518,0.00029417225717738235,0.00029999980678418456
519,0.0002941610067086128,0.0002999998064135391
520,0.0002941497562398433,0.00029999980604289363
521,0.0002941385057710738,0.00029999980567224817
522,0.00029412725530230424,0.00029999980530160276
523,0.0002941160048335347,0.0002999998049309573
524,0.00029410475436476515,0.0002999998045603118
525,0.00029409350389599567,0.0002999998041896663
526,0.0002940822534272261,0.00029999980381902085
527,0.0002940710029584566,0.00029999980344837544
528,0.00029405975248968704,0.00029999980307773
529,0.0002940485020209175,0.0002999998027070845
530,0.00029403725155214796,0.00029999980233643905
531,0.00029402600108337847,0.0002999998019657936
532,0.00029401475061460893,0.0002999998015951481
533,0.0002940035001458394,0.00029999980122450266
534,0.00029399224967706984,0.0002999998008538572
535,0.0002939809992083003,0.00029999980048321174
536,0.0002939697487395308,0.0002999998001125663
537,0.0002939584982707613,0.0002999997997419208
538,0.00029394724780199173,0.00029999979937127535
539,0.0002939359973332222,0.0002999997990006299
540,0.00029392474686445265,0.0002999997986299845
541,0.0002939134963956831,0.000299999798259339
542,0.0002939022459269136,0.00029999979788869355
543,0.0002938909954581441,0.0002999997975180481
544,0.00029387974498937454,0.0002999997971474026
545,0.000293868494520605,0.00029999979677675716
546,0.00029385724405183545,0.0002999997964061117
547,0.0002938459935830659,0.0002999997960354663
548,0.0002938347431142964,0.0002999997956648208
549,0.0002938234926455269,0.00029999979529417536
550,0.00029381224217675734,0.00029999979492352985
551,0.0002938009917079878,0.00029999979455288444
552,0.00029378974123921825,0.000299999794182239
553,0.00029377849077044877,0.0002999997938115935
554,0.0002937672403016792,0.00029999979344094805
555,0.0002937559898329097,0.0002999997930703026
556,0.00029374473936414014,0.0002999997926996571
557,0.0002937334888953706,0.00029999979232901166
558,0.00029372223842660106,0.0002999997919583662
559,0.00029371098795783157,0.00029999979158772073
560,0.00029369973748906203,0.00029999979121707527
561,0.0002936884870202925,0.0002999997908464298
562,0.00029367723655152294,0.00029999979047578434
563,0.0002936659860827534,0.0002999997901051389
564,0.0002936547356139839,0.0002999997897344934
565,0.0002936434851452144,0.00029999978936384806
566,0.00029363223467644483,0.00029999978899320254
567,0.0002936209842076753,0.0002999997886225571
568,0.00029360973373890575,0.00029999978825191156
569,0.0002935984832701362,0.0002999997878812662
570,0.0002935872328013667,0.00029999978751062075
571,0.0002935759823325972,0.0002999997871399753
572,0.00029356473186382764,0.0002999997867693298
573,0.0002935534813950581,0.00029999978639868436
574,0.00029354223092628855,0.0002999997860280389
575,0.00029353098045751906,0.00029999978565739343
576,0.0002935197299887495,0.00029999978528674797
577,0.00029350847951998,0.0002999997849161025
578,0.00029349722905121044,0.00029999978454545704
579,0.0002934859785824409,0.0002999997841748116
580,0.00029347472811367135,0.0002999997838041661
581,0.00029346347764490187,0.00029999978343352065
582,0.0002934522271761323,0.0002999997830628752
583,0.0002934409767073628,0.0002999997826922297
584,0.00029342972623859324,0.00029999978232158426
585,0.0002934184757698237,0.0002999997819509388
586,0.0002934072253010542,0.00029999978158029334
587,0.00029339597483228467,0.0002999997812096479
588,0.00029338472436351513,0.00029999978083900246
589,0.0002933734738947456,0.000299999780468357
590,0.00029336222342597604,0.00029999978009771154
591,0.0002933509729572065,0.0002999997797270661
592,0.000293339722488437,0.00029999977935642067
593,0.0002933284720196675,0.00029999977898577515
594,0.00029331722155089793,0.0002999997786151297
595,0.0002933059710821284,0.0002999997782444843
596,0.00029329472061335885,0.0002999997778738388
597,0.0002932834701445893,0.00029999977750319335
598,0.0002932722196758198,0.0002999997771325479
599,0.0002932609692070503,0.0002999997767619024
600,0.00029324971873828074,0.00029999977639125696
601,0.0002932384682695112,0.0002999997760206115
602,0.00029322721780074165,0.00029999977564996603
603,0.00029321596733197216,0.00029999977527932057
604,0.0002932047168632026,0.0002999997749086751
605,0.0002931934663944331,0.00029999977453802965
606,0.00029318221592566354,0.0002999997741673842
607,0.000293170965456894,0.0002999997737967387
608,0.00029315971498812445,0.00029999977342609326
609,0.00029314846451935497,0.00029999977305544785
610,0.0002931372140505854,0.0002999997726848024
611,0.0002931259635818159,0.0002999997723141569
612,0.00029311471311304634,0.00029999977194351146
613,0.0002931034626442768,0.000299999771572866
614,0.0002930922121755073,0.00029999977120222053
615,0.00029308096170673777,0.00029999977083157507
616,0.00029306971123796823,0.0002999997704609296
617,0.0002930584607691987,0.00029999977009028414
618,0.00029304721030042914,0.00029999976971963873
619,0.0002930359598316596,0.00029999976934899327
620,0.0002930247093628901,0.0002999997689783478
621,0.0002930134588941206,0.00029999976860770234
622,0.00029300220842535103,0.0002999997682370569
623,0.0002929909579565815,0.0002999997678664114
624,0.00029297970748781195,0.00029999976749576595
625,0.00029296845701904246,0.0002999997671251205
626,0.0002929572065502729,0.00029999976675447503
627,0.0002929459560815034,0.00029999976638382957
628,0.00029293470561273384,0.0002999997660131841
629,0.0002929234551439643,0.00029999976564253864
630,0.00029291220467519475,0.0002999997652718932
631,0.00029290095420642526,0.00029999976490124777
632,0.0002928897037376557,0.0002999997645306023
633,0.0002928784532688862,0.0002999997641599568
634,0.00029286720280011664,0.0002999997637893113
635,0.0002928559523313471,0.0002999997634186659
636,0.0002928447018625776,0.00029999976304802045
637,0.00029283345139380807,0.000299999762677375
638,0.0002928222009250385,0.0002999997623067295
