config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
125,4.0,abs_diff_drop,0.5,-36.18146861941251,-2.596566679688487e-07,0.04145013659764687,-40.477293275340145,15,15,1,1,15,-6.28956798906194
404,14.0,signed_d2_lr,0.1,-36.18146026570664,2.7111496294435125e-06,0.041450136653071366,-40.477293275340145,15,15,1,0,15,-6.290741254300569
407,14.0,signed_d2_lr,0.1,-36.18145754885608,3.592720698057935e-06,0.041450136643195364,-40.477293275340145,15,15,0,1,15,-6.291622482596759
158,7.0,signed_d2_lr,0.5,-36.18145205771724,2.476940248921714e-06,0.041450136593983965,-40.477293275340145,15,15,0,0,15,-6.290551557907831
883,50.0,abs_diff_drop,0.05,-36.18144463385066,-4.996488701782468e-06,0.041450136596079074,-40.477293275340145,15,15,0,1,15,-6.289632528643896
159,7.0,signed_d2_lr,0.5,-36.1814442259871,2.414960019822582e-06,0.04145013659447984,-40.477293275340145,15,15,0,1,15,-6.290551557907831
249,7.0,abs_diff_drop,0.2,-36.18144090340116,-1.078207959814541e-06,0.04145013657354826,-40.477293275340145,15,15,1,1,15,-6.288748763080121
1009,80.0,abs_diff_drop,0.05,-36.18140999431458,-1.7975918645287763e-06,0.04145013660548191,-40.477293275340145,15,15,1,1,15,-6.289771787105913
405,14.0,signed_d2_lr,0.1,-36.18137920812509,2.052983256033106e-06,0.041450136643195364,-40.477293275340145,15,15,1,1,15,-6.290741254300569
156,7.0,signed_d2_lr,0.5,-36.181376067044766,1.415394427955265e-06,0.041450136593983965,-40.477293275340145,15,15,1,0,15,-6.290129290734347
881,50.0,abs_diff_drop,0.05,-36.18137182553759,-2.855136401018553e-06,0.041450136596079074,-40.477293275340145,15,15,1,1,15,-6.289604132223325
157,7.0,signed_d2_lr,0.5,-36.181371591754,1.3799771541843326e-06,0.04145013659447984,-40.477293275340145,15,15,1,1,15,-6.290129290734347
410,14.0,signed_d2_lr,0.2,-36.1813559110412,1.1861279765341528e-06,0.04145013662189501,-40.477293275340145,15,15,0,0,15,-6.290080324729564
286,10.0,signed_d2_lr,0.5,-36.181336750904705,8.697973893341671e-07,0.04145013661662197,-40.477293275340145,15,15,0,0,15,-6.289915745578911
1015,80.0,abs_diff_drop,0.1,-36.181333918275,-7.864464408006314e-07,0.04145013660999765,-40.477293275340145,15,15,0,1,15,-6.289656185043768
287,10.0,signed_d2_lr,0.5,-36.18132971240866,8.140792611045662e-07,0.04145013661631942,-40.477293275340145,15,15,0,1,15,-6.289915745578911
255,7.0,abs_diff_drop,0.5,-36.181321271568315,-3.018982289260518e-07,0.04145013660543016,-40.477293275340145,15,15,0,1,15,-6.289337370092552
408,14.0,signed_d2_lr,0.2,-36.181321127423445,6.77787415162373e-07,0.04145013662189501,-40.477293275340145,15,15,1,0,15,-6.2898600176530595
411,14.0,signed_d2_lr,0.2,-36.181320448210826,8.981801844015915e-07,0.04145013661942601,-40.477293275340145,15,15,0,1,15,-6.290080324729564
887,50.0,abs_diff_drop,0.1,-36.181317219458855,-1.2491221757243905e-06,0.04145013660764694,-40.477293275340145,15,15,0,1,15,-6.289582836234708
