config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
802,50.0,diff_drop,0.001,-35.1103957868146,0.011247934014878357,0.0414501009245367,-40.477293275340145,15,15,0,0,15,-4.207587220934728
803,50.0,diff_drop,0.001,-35.1103957868146,0.011247934014878357,0.0414501009245367,-40.477293275340145,15,15,0,1,15,-4.207587220934728
804,50.0,diff_drop,0.003,-36.11328236864462,0.0007141549748457871,0.04145013264628202,-40.477293275340145,15,15,1,0,15,-6.157376850543528
805,50.0,diff_drop,0.003,-36.11328236864462,0.0007141549748457871,0.04145013264628202,-40.477293275340145,15,15,1,1,15,-6.157376850543528
806,50.0,diff_drop,0.003,-36.062288124393454,0.0012497712059801275,0.04145013264628202,-40.477293275340145,15,15,0,0,15,-6.058235125882893
807,50.0,diff_drop,0.003,-36.062288124393454,0.0012497712059801275,0.04145013264628202,-40.477293275340145,15,15,0,1,15,-6.058235125882893
808,50.0,diff_drop,0.01,-36.17515543343019,6.427395218143667e-05,0.041450136254632994,-40.477293275340145,15,15,1,0,15,-6.277669223336046
809,50.0,diff_drop,0.01,-36.17515543343019,6.427395218143667e-05,0.041450136254632994,-40.477293275340145,15,15,1,1,15,-6.277669223336046
810,50.0,diff_drop,0.01,-36.17056595113008,0.00011247941631751419,0.041450136254632994,-40.477293275340145,15,15,0,0,15,-6.268746467500163
811,50.0,diff_drop,0.01,-36.17056595113008,0.00011247941631751419,0.041450136254632994,-40.477293275340145,15,15,0,1,15,-6.268746467500163
812,50.0,diff_drop,0.03,-36.180594824150305,7.141550285803746e-06,0.04145013657185068,-40.477293275340145,15,15,1,0,15,-6.288244377783658
813,50.0,diff_drop,0.03,-36.180594824150305,7.141550285803746e-06,0.04145013657185068,-40.477293275340145,15,15,1,1,15,-6.288244377783658
814,50.0,diff_drop,0.03,-36.18008488166939,1.2497713000156555e-05,0.04145013657185068,-40.477293275340145,15,15,0,0,15,-6.287252960462153
815,50.0,diff_drop,0.03,-36.18008488166939,1.2497713000156555e-05,0.04145013657185068,-40.477293275340145,15,15,0,1,15,-6.287252960462153
816,50.0,diff_drop,0.05,-36.18102997541079,2.570958104139898e-06,0.0414501365972281,-40.477293275340145,15,15,1,0,15,-6.289090390144869
817,50.0,diff_drop,0.05,-36.18102997541079,2.570958104139898e-06,0.0414501365972281,-40.477293275340145,15,15,1,1,15,-6.289090390144869
818,50.0,diff_drop,0.05,-36.180846396117616,4.499176682244821e-06,0.0414501365972281,-40.477293275340145,15,15,0,0,15,-6.2887334799090695
819,50.0,diff_drop,0.05,-36.180846396117616,4.499176682244821e-06,0.0414501365972281,-40.477293275340145,15,15,0,1,15,-6.2887334799090695
820,50.0,diff_drop,0.1,-36.181213554848924,6.427395261668685e-07,0.0414501366079342,-40.477293275340145,15,15,1,0,15,-6.289447301610096
821,50.0,diff_drop,0.1,-36.181213554848924,6.427395261668685e-07,0.0414501366079342,-40.477293275340145,15,15,1,1,15,-6.289447301610096
822,50.0,diff_drop,0.1,-36.18116766002559,1.12479417079202e-06,0.0414501366079342,-40.477293275340145,15,15,0,0,15,-6.28935807405111
823,50.0,diff_drop,0.1,-36.18116766002559,1.12479417079202e-06,0.0414501366079342,-40.477293275340145,15,15,0,1,15,-6.28935807405111
824,50.0,diff_drop,0.2,-36.18125944970844,1.606848815499605e-07,0.04145013661061073,-40.477293275340145,15,15,1,0,15,-6.289536529476325
825,50.0,diff_drop,0.2,-36.18125944970844,1.606848815499605e-07,0.04145013661061073,-40.477293275340145,15,15,1,1,15,-6.289536529476325
826,50.0,diff_drop,0.2,-36.18124797600256,2.8119854271243084e-07,0.04145013661061073,-40.477293275340145,15,15,0,0,15,-6.289514222586656
827,50.0,diff_drop,0.2,-36.18124797600256,2.8119854271243084e-07,0.04145013661061073,-40.477293275340145,15,15,0,1,15,-6.289514222586656
828,50.0,diff_drop,0.5,-36.18127230026905,2.570958104836299e-08,0.041450136611360155,-40.477293275340145,15,15,1,0,15,-6.289561513278697
829,50.0,diff_drop,0.5,-36.18127230026905,2.570958104836299e-08,0.041450136611360155,-40.477293275340145,15,15,1,1,15,-6.289561513278697
830,50.0,diff_drop,0.5,-36.18127046447619,4.499176683463523e-08,0.041450136611360155,-40.477293275340145,15,15,0,0,15,-6.289557944176405
831,50.0,diff_drop,0.5,-36.18127046447619,4.499176683463523e-08,0.041450136611360155,-40.477293275340145,15,15,0,1,15,-6.289557944176405
832,50.0,neg_diff_drop,0.001,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
833,50.0,neg_diff_drop,0.001,-35.56934370597549,-0.0064273908656447745,0.0414501009245367,-40.477293275340145,15,15,1,1,15,-5.09986220083446
834,50.0,neg_diff_drop,0.001,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,0,0,15,-6.289566272098146
835,50.0,neg_diff_drop,0.001,-35.1103957868146,-0.011247934014878357,0.0414501009245367,-40.477293275340145,15,15,0,1,15,-4.207587220934728
836,50.0,neg_diff_drop,0.003,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
837,50.0,neg_diff_drop,0.003,-36.11328236864462,-0.0007141549748457871,0.04145013264628202,-40.477293275340145,15,15,1,1,15,-6.157376850543528
838,50.0,neg_diff_drop,0.003,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,0,0,15,-6.289566272098146
839,50.0,neg_diff_drop,0.003,-36.062288124393454,-0.0012497712059801275,0.04145013264628202,-40.477293275340145,15,15,0,1,15,-6.058235125882893
840,50.0,neg_diff_drop,0.01,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
841,50.0,neg_diff_drop,0.01,-36.17515543343019,-6.427395218143667e-05,0.041450136254632994,-40.477293275340145,15,15,1,1,15,-6.277669223336046
842,50.0,neg_diff_drop,0.01,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,0,0,15,-6.289566272098146
843,50.0,neg_diff_drop,0.01,-36.17056595113008,-0.00011247941631751419,0.041450136254632994,-40.477293275340145,15,15,0,1,15,-6.268746467500163
844,50.0,neg_diff_drop,0.03,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
