base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,group,lambda,locality,locality_factor,nuisance,response_rule,scale,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,win
0.004487187642230267,0,0.9780921593541827,0.12054094032789751,2586.336073701278,0.023413441262264873,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,0,0.9780921593541827,0.035980202297426316,1129.4691310765518,0.023413441262264873,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,0,0.9780921593541827,0.012195338943161048,386.8750647927218,0.023413441262264873,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.004428106847791531,0,0.3432982212190866,0.01943849396295522,338.9797859699333,0.18300087662134842,extra_control,7.221202285244404,none,1.0,none,two_point_five_roundfast20,25,tau_free_sqrt_retention,0.06282387542564244,0.4277860173279959,0.4277860173279959,1.0,cosine_24000.csv,Cosine 24k,0
0.003761619732988638,0,0.3432533924667635,0.003761619732988638,0.0,0.18304760696264943,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,25,tau_free_sqrt_retention,0.06283171207285218,0.4278406326690459,0.4278406326690459,1.0,constant_24000.csv,Constant 24k,0
0.0015795124507172926,0,0.3432533924667635,0.0015795124507172926,0.0,0.18304760696264943,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,25,tau_free_sqrt_retention,0.06283171207285218,0.4278406326690459,0.4278406326690459,1.0,constant_72000.csv,Constant 72k,0
0.0037480705220761528,0,0.38315795485311116,0.01447068628882684,286.0836183202645,0.18263275011845623,core_wsd,7.2284552974545955,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.06997719102458698,0.4273555312833288,0.4273555312833288,1.0,wsd_20000_24000.csv,WSD sharp,0
0.003248313740665229,0,0.38288698499277146,0.010407233147246685,220.38879178940908,0.1828852105684762,core_wsd,7.223478858982098,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.070024366874332,0.4276508044754227,0.4276508044754227,1.0,wsdld_20000_24000.csv,WSD linear,0
0.0056693997340904675,0,1.091863493215054,0.11953956766858498,2008.5048378188226,0.023413441262264873,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,0,1.091863493215054,0.037404220935667025,657.9954514604327,0.023413441262264873,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,0,1.091863493215054,0.01165201952629311,743.3467376583766,0.023413441262264873,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.0032781062167547585,0,0.38276302724495953,0.02003854559433335,511.2842070801172,0.18300087662134842,extra_control,7.221202285244404,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.07004596952406866,0.4277860173279959,0.4277860173279959,1.0,cosine_24000.csv,Cosine 24k,0
0.001848699219840022,0,0.3827129804985641,0.001848699219840022,0.0,0.18304760696264943,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.07005469523380528,0.4278406326690459,0.4278406326690459,1.0,constant_24000.csv,Constant 24k,0
0.004776169698442608,0,0.3827129804985641,0.004776169698442608,0.0,0.18304760696264943,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,100,tau_free_sqrt_retention,0.07005469523380528,0.4278406326690459,0.4278406326690459,1.0,constant_72000.csv,Constant 72k,0
0.004701998914275349,0,0.24504227387589186,0.008402856242677616,78.7081706285895,0.18265554054853544,core_wsd,7.2284552974545955,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.044758328992043295,0.4273821949362601,0.4273821949362601,1.0,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,0,0.24486536454752145,0.006334941828506886,64.39208816230763,0.18290805140723831,core_wsd,7.223478858982098,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.0447878466865102,0.427677508652534,0.427677508652534,1.0,wsdld_20000_24000.csv,WSD linear,0
0.008173606778800102,0,0.7121392812432031,0.07478269912139826,814.9290043578102,0.023414032104357954,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.006687305974578527,0,0.7121392812432031,0.025956355234336554,288.14367598863265,0.023414032104357954,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,0,0.7121392812432031,0.008740434673956469,241.69629361423364,0.023414032104357954,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.007134640765897494,0,0.2447844365352995,0.019022462477284105,166.62116708396314,0.1830237405666871,extra_control,7.221202285244404,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.04480136320719934,0.4278127400705677,0.4278127400705677,1.0,cosine_24000.csv,Cosine 24k,0
0.001679822173746335,0,0.2447517627809885,0.001679822173746335,0.0,0.18307048024535838,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.0448068227532136,0.4278673629121043,0.4278673629121043,1.0,constant_24000.csv,Constant 24k,0
0.004118245803084534,0,0.2447517627809885,0.004118245803084534,0.0,0.18307048024535838,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,400,tau_free_sqrt_retention,0.0448068227532136,0.4278673629121043,0.4278673629121043,1.0,constant_72000.csv,Constant 72k,0
