base_mae,channel,config_id,corr_mae,curvature_coef,curvature_lambda,curvature_mode,curvature_tau,delta_pct,primary_coef,raw_primary,scale,shrink,shrink_curvature,signed_curvature_coef,smooth_config_id,smooth_fit_start_step,smooth_lambda,smooth_max_mode,smooth_nuisance_lambda,smooth_retention_power,smooth_rho,smooth_ridge_tau,source_dot,source_full_l2,source_l2,source_pair_config_id,source_retention,step_config_id,step_curvature_coef,step_curvature_shrunk,step_curvature_signed_coef,step_curvature_tau,step_fit_start_step,step_lambda,step_max_mode,step_nuisance_lambda,step_primary_coef,step_primary_retention,step_primary_shrink,step_retention_power,step_rho,step_ridge_tau,target_retention,test_curve,test_label,train_curve,win
0.0025579541942073844,step,8452,0.0022549543388000757,0.03848106420187787,10.0,signed_d2_lr,0.003,-11.845398017426078,0.05897692410309039,,400,,1,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.03848106420187787,1,0,0.003,3000,20.0,8,0.015,0.05897692410309039,0.025856220085857078,0.5714285714285714,0.0,0.75,0.05,0.8114319097038185,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,8454,0.0020288075335015707,0.0,10.0,signed_d2_lr,0.003,-40.47600157834289,0.026253792665320817,0.10508269779582498,25,0.8333333333333334,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.000763351916009266,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.26616097096042696,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,8454,0.0020975010105558447,0.0,10.0,signed_d2_lr,0.003,-33.11743874373939,0.026253792665320817,0.10508269779582498,25,0.8333333333333334,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.000763351916009266,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.31984607541595783,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,8454,0.0018109484950353863,0.0,10.0,signed_d2_lr,0.003,-59.64179260095995,0.028238153820536658,,25,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.0,0,0,0.003,3000,20.0,8,0.015,0.028238153820536658,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.36723503476747504,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,8454,0.0023095821289832465,0.0,10.0,signed_d2_lr,0.003,-21.079934187193828,0.028238153820536658,,25,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.0,0,0,0.003,3000,20.0,8,0.015,0.028238153820536658,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.6811512447935061,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,8454,0.0021998455806308543,0.0,10.0,signed_d2_lr,0.003,-12.175466004226331,0.028238153820536658,,25,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.0,0,0,0.003,3000,20.0,8,0.015,0.028238153820536658,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.8241657324053098,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,8454,0.0015665085865692,0.0,10.0,signed_d2_lr,0.003,-58.204932982385,0.04122924123835617,0.16502301029916372,100,0.8333333333333334,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0011987761424077977,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.26856455156151915,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,8454,0.0016025370775325288,0.0,10.0,signed_d2_lr,0.003,-50.66556972405189,0.04122924123835617,0.16502301029916372,100,0.8333333333333334,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0011987761424077977,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.3223716594822317,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,8454,0.0029444603060929837,0.005273326789372314,10.0,signed_d2_lr,0.003,-48.063984827392694,0.03714463285168437,,100,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.005273326789372314,0,0,0.003,3000,20.0,8,0.015,0.03714463285168437,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.39379921385003697,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,8454,0.004455408897513015,0.005273326789372314,10.0,signed_d2_lr,0.003,-9.711268027216779,0.03714463285168437,,100,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.005273326789372314,0,0,0.003,3000,20.0,8,0.015,0.03714463285168437,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.7033816288148799,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,8454,0.001208752244068948,0.005273326789372314,10.0,signed_d2_lr,0.003,-12.513254944991258,0.03714463285168437,,100,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.005273326789372314,0,0,0.003,3000,20.0,8,0.015,0.03714463285168437,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.8355921164973088,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,8454,0.0016881097141396616,0.0,10.0,signed_d2_lr,0.003,-64.09804117532796,0.053842720464210736,0.21521638777462404,400,0.8333333333333334,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0015692173200279225,0.5898288261410543,0.0047913467986983255,8620,0.00812328354659374,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.26537905254912825,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,8454,0.001726255527718802,0.0,10.0,signed_d2_lr,0.003,-55.203574304910966,0.053842720464210736,0.21521638777462404,400,0.8333333333333334,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0015692173200279225,0.5898288261410543,0.0047913467986983255,8620,0.00812328354659374,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.31973273225503973,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,8454,0.002850890075561254,0.06734186235328628,10.0,signed_d2_lr,0.003,-65.12078262737556,0.05897692410309039,,400,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.06734186235328628,0,0,0.003,3000,20.0,8,0.015,0.05897692410309039,0.025856220085857078,0.5714285714285714,0.0,0.75,0.05,0.41888682678727174,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,8454,0.005475748612373548,0.06734186235328628,10.0,signed_d2_lr,0.003,-18.11727124212137,0.05897692410309039,,400,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.06734186235328628,0,0,0.003,3000,20.0,8,0.015,0.05897692410309039,0.025856220085857078,0.5714285714285714,0.0,0.75,0.05,0.7386645679619485,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,8454,0.0022328862676702552,0.06734186235328628,10.0,signed_d2_lr,0.003,-12.708121485258095,0.05897692410309039,,400,,0,0,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.06734186235328628,0,0,0.003,3000,20.0,8,0.015,0.05897692410309039,0.025856220085857078,0.5714285714285714,0.0,0.75,0.05,0.8735771545812959,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,8455,0.0020288075335015707,0.0,10.0,signed_d2_lr,0.003,-40.47600157834289,0.026253792665320817,0.10508269779582498,25,0.8333333333333334,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.000763351916009266,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.26616097096042696,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,8455,0.0020975010105558447,0.0,10.0,signed_d2_lr,0.003,-33.11743874373939,0.026253792665320817,0.10508269779582498,25,0.8333333333333334,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.000763351916009266,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.31984607541595783,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,8455,0.0018547156037287287,-0.004622468277686965,10.0,signed_d2_lr,0.003,-58.666413094174075,0.02823812850356743,,25,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,-0.004622468277686965,0,1,0.003,3000,20.0,8,0.015,0.02823812850356743,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.3824408735895047,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,8455,0.0023436165111653333,-0.004622468277686965,10.0,signed_d2_lr,0.003,-19.916955114918554,0.02823812850356743,,25,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,-0.004622468277686965,0,1,0.003,3000,20.0,8,0.015,0.02823812850356743,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.6984624341475922,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,8455,0.0022194149245800994,-0.004622468277686965,10.0,signed_d2_lr,0.003,-11.394198206123619,0.02823812850356743,,25,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,-0.004622468277686965,0,1,0.003,3000,20.0,8,0.015,0.02823812850356743,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.8369609069390618,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,8455,0.0015665085865692,0.0,10.0,signed_d2_lr,0.003,-58.204932982385,0.04122924123835617,0.16502301029916372,100,0.8333333333333334,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0011987761424077977,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.26856455156151915,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,8455,0.0016025370775325288,0.0,10.0,signed_d2_lr,0.003,-50.66556972405189,0.04122924123835617,0.16502301029916372,100,0.8333333333333334,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0011987761424077977,0.5896991271299976,0.004764296901593199,8620,0.008079199514471933,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.3223716594822317,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,8455,0.0029444603060929837,0.005273326789372314,10.0,signed_d2_lr,0.003,-48.063984827392694,0.03714463285168437,,100,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.005273326789372314,0,1,0.003,3000,20.0,8,0.015,0.03714463285168437,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.39379921385003697,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,8455,0.004455408897513015,0.005273326789372314,10.0,signed_d2_lr,0.003,-9.711268027216779,0.03714463285168437,,100,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.005273326789372314,0,1,0.003,3000,20.0,8,0.015,0.03714463285168437,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.7033816288148799,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,8455,0.001208752244068948,0.005273326789372314,10.0,signed_d2_lr,0.003,-12.513254944991258,0.03714463285168437,,100,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.005273326789372314,0,1,0.003,3000,20.0,8,0.015,0.03714463285168437,0.025731628753568603,0.5714285714285714,0.0,0.75,0.05,0.8355921164973088,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,8455,0.0016881097141396616,0.0,10.0,signed_d2_lr,0.003,-64.09804117532796,0.053842720464210736,0.21521638777462404,400,0.8333333333333334,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0015692173200279225,0.5898288261410543,0.0047913467986983255,8620,0.00812328354659374,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.26537905254912825,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,8455,0.001726255527718802,0.0,10.0,signed_d2_lr,0.003,-55.203574304910966,0.053842720464210736,0.21521638777462404,400,0.8333333333333334,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,0.0015692173200279225,0.5898288261410543,0.0047913467986983255,8620,0.00812328354659374,435,,,,,3000,20.0,8,0.015,,,,0.0,0.75,0.05,0.31973273225503973,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,8455,0.002850890075561254,0.06734186235328628,10.0,signed_d2_lr,0.003,-65.12078262737556,0.05897692410309039,,400,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.06734186235328628,0,1,0.003,3000,20.0,8,0.015,0.05897692410309039,0.025856220085857078,0.5714285714285714,0.0,0.75,0.05,0.41888682678727174,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,8455,0.005475748612373548,0.06734186235328628,10.0,signed_d2_lr,0.003,-18.11727124212137,0.05897692410309039,,400,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.06734186235328628,0,1,0.003,3000,20.0,8,0.015,0.05897692410309039,0.025856220085857078,0.5714285714285714,0.0,0.75,0.05,0.7386645679619485,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,8455,0.0022328862676702552,0.06734186235328628,10.0,signed_d2_lr,0.003,-12.708121485258095,0.05897692410309039,,400,,0,1,1912,12000,4.0,16,0.05,0.25,0.2,0.05,,,,8620,,435,0.06734186235328628,0,1,0.003,3000,20.0,8,0.015,0.05897692410309039,0.025856220085857078,0.5714285714285714,0.0,0.75,0.05,0.8735771545812959,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,9224,0.002028763507484023,0.0,4.0,signed_d2_lr,0.01,-40.477293275340145,0.026252974213881224,0.10507485423708406,25,0.8333333333333334,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0007633819902679157,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,9224,0.0020975123081057234,0.0,4.0,signed_d2_lr,0.01,-33.11707850120887,0.026252974213881224,0.10507485423708406,25,0.8333333333333334,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0007633819902679157,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,9224,0.0018391338934703964,0.0006651612627363948,4.0,signed_d2_lr,0.01,-59.01366200597995,0.02748395224800745,,25,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.0006651612627363948,1,0,0.01,3000,20.0,12,0.01,0.02748395224800745,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.3365406153523723,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,9224,0.0022940662895940102,0.0006651612627363948,4.0,signed_d2_lr,0.01,-21.61012146669037,0.02748395224800745,,25,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.0006651612627363948,1,0,0.01,3000,20.0,12,0.01,0.02748395224800745,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.6522194873310704,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,9224,0.002199271046516372,0.0006651612627363948,4.0,signed_d2_lr,0.01,-12.19840315550339,0.02748395224800745,,25,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.0006651612627363948,1,0,0.01,3000,20.0,12,0.01,0.02748395224800745,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.8044575875390824,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,9224,0.0015664111728033144,0.0,4.0,signed_d2_lr,0.01,-58.20753202008486,0.041227466002667336,0.16500873179177106,100,0.8333333333333334,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0011988091251839222,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,9224,0.0016025684965202782,0.0,4.0,signed_d2_lr,0.01,-50.664602484115804,0.041227466002667336,0.16500873179177106,100,0.8333333333333334,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0011988091251839222,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,9224,0.003050019431246444,0.002488543165132654,4.0,signed_d2_lr,0.01,-46.20207474688228,0.03541434884099514,,100,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.002488543165132654,1,0,0.01,3000,20.0,12,0.01,0.03541434884099514,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.3709199957553617,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,9224,0.004419203850043446,0.002488543165132654,4.0,signed_d2_lr,0.01,-10.444962263197343,0.03541434884099514,,100,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.002488543165132654,1,0,0.01,3000,20.0,12,0.01,0.03541434884099514,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.6837077716439521,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,9224,0.0012095666827173397,0.002488543165132654,4.0,signed_d2_lr,0.01,-12.454307723387824,0.03541434884099514,,100,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.002488543165132654,1,0,0.01,3000,20.0,12,0.01,0.03541434884099514,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.8238309816251543,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,9224,0.0016880716653619192,0.0,4.0,signed_d2_lr,0.01,-64.09885037963525,0.05384132850099233,0.21520148368160166,400,0.8333333333333334,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0015692876699761771,0.5898288261410543,0.004792178674279005,9996,0.008124693914388277,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,9224,0.0017262912135956674,0.0,4.0,signed_d2_lr,0.01,-55.20264825444758,0.05384132850099233,0.21520148368160166,400,0.8333333333333334,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0015692876699761771,0.5898288261410543,0.004792178674279005,9996,0.008124693914388277,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,9224,0.0029289684341285136,0.03579593934457564,4.0,signed_d2_lr,0.01,-64.16553287435622,0.05928398572400493,,400,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.03579593934457564,1,0,0.01,3000,20.0,12,0.01,0.05928398572400493,0.02252760436201262,0.7407407407407407,0.0,0.35,0.05,0.3538302361446595,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,9224,0.005527382932746683,0.03579593934457564,4.0,signed_d2_lr,0.01,-17.34514685347487,0.05928398572400493,,400,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.03579593934457564,1,0,0.01,3000,20.0,12,0.01,0.05928398572400493,0.02252760436201262,0.7407407407407407,0.0,0.35,0.05,0.6559205926205404,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,9224,0.002264359743600887,0.03579593934457564,4.0,signed_d2_lr,0.01,-11.477705553577023,0.05928398572400493,,400,,1,0,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.03579593934457564,1,0,0.01,3000,20.0,12,0.01,0.05928398572400493,0.02252760436201262,0.7407407407407407,0.0,0.35,0.05,0.7909687128574846,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,9225,0.002028763507484023,0.0,4.0,signed_d2_lr,0.01,-40.477293275340145,0.026252974213881224,0.10507485423708406,25,0.8333333333333334,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0007633819902679157,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,9225,0.0020975123081057234,0.0,4.0,signed_d2_lr,0.01,-33.11707850120887,0.026252974213881224,0.10507485423708406,25,0.8333333333333334,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0007633819902679157,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,9225,0.0018391338934703964,0.0006651612627363948,4.0,signed_d2_lr,0.01,-59.01366200597995,0.02748395224800745,,25,,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.0006651612627363948,1,1,0.01,3000,20.0,12,0.01,0.02748395224800745,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.3365406153523723,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,9225,0.0022940662895940102,0.0006651612627363948,4.0,signed_d2_lr,0.01,-21.61012146669037,0.02748395224800745,,25,,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.0006651612627363948,1,1,0.01,3000,20.0,12,0.01,0.02748395224800745,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.6522194873310704,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,9225,0.002199271046516372,0.0006651612627363948,4.0,signed_d2_lr,0.01,-12.19840315550339,0.02748395224800745,,25,,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.0006651612627363948,1,1,0.01,3000,20.0,12,0.01,0.02748395224800745,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.8044575875390824,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,9225,0.0015664111728033144,0.0,4.0,signed_d2_lr,0.01,-58.20753202008486,0.041227466002667336,0.16500873179177106,100,0.8333333333333334,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0011988091251839222,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,9225,0.0016025684965202782,0.0,4.0,signed_d2_lr,0.01,-50.664602484115804,0.041227466002667336,0.16500873179177106,100,0.8333333333333334,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0011988091251839222,0.5896991271299976,0.004765125379526772,9996,0.008080604430802071,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,9225,0.003050019431246444,0.002488543165132654,4.0,signed_d2_lr,0.01,-46.20207474688228,0.03541434884099514,,100,,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.002488543165132654,1,1,0.01,3000,20.0,12,0.01,0.03541434884099514,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.3709199957553617,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,9225,0.004419203850043446,0.002488543165132654,4.0,signed_d2_lr,0.01,-10.444962263197343,0.03541434884099514,,100,,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.002488543165132654,1,1,0.01,3000,20.0,12,0.01,0.03541434884099514,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.6837077716439521,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,9225,0.0012095666827173397,0.002488543165132654,4.0,signed_d2_lr,0.01,-12.454307723387824,0.03541434884099514,,100,,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.002488543165132654,1,1,0.01,3000,20.0,12,0.01,0.03541434884099514,0.02242333551502637,0.7407407407407407,0.0,0.35,0.05,0.8238309816251543,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,9225,0.0016880716653619192,0.0,4.0,signed_d2_lr,0.01,-64.09885037963525,0.05384132850099233,0.21520148368160166,400,0.8333333333333334,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0015692876699761771,0.5898288261410543,0.004792178674279005,9996,0.008124693914388277,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,9225,0.0017262912135956674,0.0,4.0,signed_d2_lr,0.01,-55.20264825444758,0.05384132850099233,0.21520148368160166,400,0.8333333333333334,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,0.0015692876699761771,0.5898288261410543,0.004792178674279005,9996,0.008124693914388277,7322,,,,,3000,20.0,12,0.01,,,,0.0,0.35,0.05,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,9225,0.0029289684341285136,0.03579593934457564,4.0,signed_d2_lr,0.01,-64.16553287435622,0.05928398572400493,,400,,1,1,2112,12000,4.0,8,0.05,0.25,0.2,0.05,,,,9996,,7322,0.03579593934457564,1,1,0.01,3000,20.0,12,0.01,0.05928398572400493,0.02252760436201262,0.7407407407407407,0.0,0.35,0.05,0.3538302361446595,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
