estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
dct_low_frequency_G_m11,0.008840239607281196,-12.432191940526002,0.006080382142751128,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m11,0.008840239607281196,-4.679969295159155,0.006080382142751128,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m11,0.008840239607281196,-4.031858251811797,0.006080382142751128,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m11,0.012308496538698456,-1.20394059939463,0.008298776708766031,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m11,0.012308496538698456,-6.356545864644595,0.008298776708766031,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m11,0.012308496538698456,-5.322192659128863,0.008298776708766031,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m11,0.012308496538698456,-16.63398871460588,0.008298776708766031,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m11,0.012308496538698456,-6.3295814000545,0.008298776708766031,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m11,0.012308496538698456,-5.186138590644521,0.008298776708766031,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m11,0.01359314897559392,-1.6759981868764668,0.0114403218571243,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m11,0.01359314897559392,-9.085962574520737,0.0114403218571243,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m11,0.01359314897559392,-7.499803255553154,0.0114403218571243,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m11,0.01359314897559392,-23.256053644273535,0.0114403218571243,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m11,0.01359314897559392,-10.52489846667963,0.0114403218571243,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m11,0.01359314897559392,-7.486913272105788,0.0114403218571243,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m12,0.0004549639045352359,-0.03265064595757335,0.00022617221834626985,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
dct_low_frequency_G_m12,0.0004549639045352359,-0.16233630086462578,0.00022617221834626985,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
dct_low_frequency_G_m12,0.0004549639045352359,-0.13945845674466772,0.00022617221834626985,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
dct_low_frequency_G_m12,0.0004549639045352359,-0.4252674334971969,0.00022617221834626985,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
dct_low_frequency_G_m12,0.0004549639045352359,-0.1353007619935472,0.00022617221834626985,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
dct_low_frequency_G_m12,0.0004549639045352359,-0.1730618694382661,0.00022617221834626985,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
dct_low_frequency_G_m12,0.007047767411956148,-0.5511855947369915,0.003838812380904806,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m12,0.007047767411956148,-2.8468177661640417,0.003838812380904806,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m12,0.007047767411956148,-2.408387674942373,0.003838812380904806,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m12,0.007047767411956148,-7.62435184117417,0.003838812380904806,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m12,0.007047767411956148,-2.7441334918419193,0.003838812380904806,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m12,0.007047767411956148,-2.368074093979,0.003838812380904806,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m12,0.005763157555827673,-0.427809098994784,0.0029824443798981345,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m12,0.005763157555827673,-2.1820200776076826,0.0029824443798981345,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m12,0.005763157555827673,-1.856523807924504,0.0029824443798981345,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m12,0.005763157555827673,-5.711395162909997,0.0029824443798981345,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m12,0.005763157555827673,-1.9734569116391858,0.0029824443798981345,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m12,0.005763157555827673,-1.883658839454731,0.0029824443798981345,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m12,0.008791445356070956,-0.8692526234677608,0.005968061660606957,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
