center,gate_sign,gate_tau,mean_delta,median_delta,mid_config_id,mid_mean_delta,mid_median_delta,mid_nonharm,mid_rows,mid_wins,mid_worst_delta,nonharm,rows,shrink_gate,time_power,width,wins,worst_delta
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,508,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,509,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.4,signed,0.01,-37.13497162704204,-40.477293275340145,510,-14.339204520106941,-16.394535802703324,3,3,3,-7.272686780736937,15,15,1,1.0,0.05,15,-7.272686780736937
0.4,signed,0.01,-36.96956455305297,-40.477293275340145,511,-13.512169150161588,-15.56129744911522,3,3,3,-6.339072865604056,15,15,0,1.0,0.05,15,-6.339072865604056
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,512,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,513,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.4,signed,0.03,-37.47989820298455,-40.477293275340145,514,-16.06383739981949,-18.162290852408525,3,3,3,-9.412381488268718,15,15,1,1.0,0.05,15,-9.412381488268718
0.4,signed,0.03,-37.42305807155196,-40.477293275340145,515,-15.779636742656544,-17.895388076010242,3,3,3,-9.044869392431476,15,15,0,1.0,0.05,15,-9.044869392431476
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,516,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,517,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.4,signed,0.1,-37.65006622279652,-40.477293275340145,518,-16.914677498879318,-18.783552424544038,3,3,3,-10.625572877091205,15,15,1,1.0,0.05,15,-10.625572877091205
0.4,signed,0.1,-37.64526604059215,-40.477293275340145,519,-16.890676587857495,-18.785714248500074,3,3,3,-10.579036409201736,15,15,0,1.0,0.05,15,-10.579036409201736
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,520,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,521,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.4,signed,0.001,-37.070849305973844,-40.477293275340145,522,-14.018592914765955,-16.16650921859183,3,3,3,-6.853468037536292,15,15,1,2.0,0.05,15,-6.853468037536292
0.4,signed,0.001,-36.88332925185342,-40.477293275340145,523,-13.080992644163866,-15.261145328261073,3,3,3,-5.847736408099536,15,15,0,2.0,0.05,15,-5.847736408099536
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,524,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,525,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.4,signed,0.003,-37.10327103877595,-40.477293275340145,526,-14.18070157877648,-16.323187019814654,3,3,3,-7.035226639959635,15,15,1,2.0,0.05,15,-7.035226639959635
0.4,signed,0.003,-36.929003931307456,-40.477293275340145,527,-13.309366041434046,-15.487813203839773,3,3,3,-6.075797045883191,15,15,0,2.0,0.05,15,-6.075797045883191
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,528,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,529,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.4,signed,0.01,-37.3186714832963,-40.477293275340145,530,-15.257703801378272,-17.437180358681527,3,3,3,-8.32966820338238,15,15,1,2.0,0.05,15,-8.32966820338238
0.4,signed,0.01,-37.21684275198779,-40.477293275340145,531,-14.74856014483573,-16.90500224386893,3,3,3,-7.6999906993951654,15,15,0,2.0,0.05,15,-7.6999906993951654
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,532,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,533,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.4,signed,0.03,-37.59321295839264,-40.477293275340145,534,-16.630411176859948,-18.621669449611623,3,3,3,-10.186821296017767,15,15,1,2.0,0.05,15,-10.186821296017767
0.4,signed,0.03,-37.57141719901876,-40.477293275340145,535,-16.521432379990525,-18.542215862121058,3,3,3,-10.030243645447678,15,15,0,2.0,0.05,15,-10.030243645447678
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,536,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,537,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.4,signed,0.1,-37.661685613467746,-40.477293275340145,538,-16.972774452235512,-18.77954544097672,3,3,3,-10.7370820619755,15,15,1,2.0,0.05,15,-10.7370820619755
0.4,signed,0.1,-37.660023651483925,-40.477293275340145,539,-16.96446464231638,-18.780540062343164,3,3,3,-10.720680409146055,15,15,0,2.0,0.05,15,-10.720680409146055
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,540,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,541,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.4,signed,0.001,-28.56696454269813,-40.477293275340145,542,28.500830901612627,28.1659057809148,0,3,0,32.38797869856713,12,15,1,0.0,0.1,12,32.38797869856713
0.4,signed,0.001,-25.220793716076415,-40.477293275340145,543,45.2316850347212,46.80670526524966,0,3,0,48.48090214917804,12,15,0,0.0,0.1,12,48.48090214917804
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,544,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,545,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.4,signed,0.003,-28.664138500790482,-40.477293275340145,546,28.01496111115085,27.578549434789345,0,3,0,31.968072008512127,12,15,1,0.0,0.1,12,31.968072008512127
0.4,signed,0.003,-25.35138525384664,-40.477293275340145,547,44.57872734587007,46.24661340526739,0,3,0,47.68278010358693,12,15,0,0.0,0.1,12,47.68278010358693
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,548,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,549,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.4,signed,0.01,-29.649741293111695,-40.477293275340145,550,23.086947149544766,21.621171049464706,0,3,0,27.709085025330427,12,15,1,0.0,0.1,12,27.709085025330427
0.4,signed,0.01,-26.674343383825132,-40.477293275340145,551,37.963936695977615,39.611488365030766,0,3,0,40.56577050005801,12,15,0,0.0,0.1,12,40.56577050005801
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,552,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,553,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.4,signed,0.03,-33.75135781552358,-40.477293275340145,554,2.5788645374853743,0.6524117231038185,1,3,1,9.732808949671746,13,15,1,0.0,0.1,13,9.732808949671746
0.4,signed,0.03,-32.20304489486973,-40.477293275340145,555,10.320429140754632,8.001870325799597,0,3,0,16.588143705291113,12,15,0,0.0,0.1,12,16.588143705291113
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,556,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,557,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.4,signed,0.1,-37.2132750653025,-40.477293275340145,558,-14.730721711409208,-17.029248785298112,3,3,3,-7.5470775262848395,15,15,1,0.0,0.1,15,-7.5470775262848395
0.4,signed,0.1,-37.04380947310446,-40.477293275340145,559,-13.883393750419032,-16.182112838928887,3,3,3,-6.460604947243443,15,15,0,0.0,0.1,15,-6.460604947243443
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,560,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,561,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.4,signed,0.001,-29.42870373162428,-40.477293275340145,562,24.19213495698187,26.816984325974502,0,3,0,27.65696328409286,12,15,1,1.0,0.1,12,27.65696328409286
0.4,signed,0.001,-26.322804993416813,-40.477293275340145,563,39.7216286480192,39.477669324274075,0,3,0,48.30471084932819,12,15,0,1.0,0.1,12,48.30471084932819
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,564,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,565,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.4,signed,0.003,-29.646923991307084,-40.477293275340145,566,23.101033658567843,25.92176747208739,0,3,0,26.218679701740655,12,15,1,1.0,0.1,12,26.218679701740655
0.4,signed,0.003,-26.616262555798823,-40.477293275340145,567,38.254340836109144,38.281162590766435,0,3,0,46.35536747345495,12,15,0,1.0,0.1,12,46.35536747345495
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,568,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,569,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.4,signed,0.01,-31.54622200482311,-40.477293275340145,570,13.604543590987737,13.76391840302167,0,3,0,18.09867139126471,12,15,1,1.0,0.1,12,18.09867139126471
0.4,signed,0.01,-29.17968486850204,-40.477293275340145,571,25.437229272593058,27.825162910984957,0,3,0,29.334555952639807,12,15,0,1.0,0.1,12,29.334555952639807
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,572,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,573,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.4,signed,0.03,-35.9259467218272,-40.477293275340145,574,-8.294079994032776,-10.816542672529906,3,3,3,-0.7414702787303495,15,15,1,1.0,0.1,15,-0.7414702787303495
0.4,signed,0.03,-35.19422520141602,-40.477293275340145,575,-4.6354723919768395,-7.266691519810653,2,3,2,2.644273754912896,14,15,0,1.0,0.1,14,2.644273754912896
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,576,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,577,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.4,signed,0.1,-37.51706393464361,-40.477293275340145,578,-16.249666058114823,-18.392878481912568,3,3,3,-9.606042318558217,15,15,1,1.0,0.1,15,-9.606042318558217
0.4,signed,0.1,-37.4624167795293,-40.477293275340145,579,-15.9764302825432,-18.20728961311644,3,3,3,-9.203716024612852,15,15,0,1.0,0.1,15,-9.203716024612852
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,580,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,581,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.4,signed,0.001,-30.377637956684612,-40.477293275340145,582,19.4474638316802,21.14069330250885,0,3,0,25.795121084603025,12,15,1,2.0,0.1,12,25.795121084603025
0.4,signed,0.001,-27.54226750089362,-40.477293275340145,583,33.62431611063517,32.06606143781205,0,3,0,46.19424839955093,12,15,0,2.0,0.1,12,46.19424839955093
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,584,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,585,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.4,signed,0.003,-30.837399363947135,-40.477293275340145,586,17.148656795367604,19.366389859504874,0,3,0,22.495331394066874,12,15,1,2.0,0.1,12,22.495331394066874
0.4,signed,0.003,-28.159568278212667,-40.477293275340145,587,30.537812224039914,29.6848823710365,0,3,0,41.76134060898009,12,15,0,2.0,0.1,12,41.76134060898009
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,588,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,589,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.4,signed,0.01,-33.825550646493475,-40.477293275340145,590,2.2079003826359114,1.3457550835843213,1,3,1,7.68542170662454,13,15,1,2.0,0.1,13,7.68542170662454
0.4,signed,0.01,-32.21212620326986,-40.477293275340145,591,10.275022598753948,12.741229045826973,0,3,0,14.00860278369258,12,15,0,2.0,0.1,12,14.00860278369258
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,592,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,593,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.4,signed,0.03,-37.06493568470953,-40.477293275340145,594,-13.989024808444384,-16.60116272792638,3,3,3,-6.603668219410053,15,15,1,2.0,0.1,15,-6.603668219410053
0.4,signed,0.03,-36.802798300949675,-40.477293275340145,595,-12.67833788964513,-15.556186228388436,3,3,3,-5.167870073480508,15,15,0,2.0,0.1,15,-5.167870073480508
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,596,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,597,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.4,signed,0.1,-37.62208100158,-40.477293275340145,598,-16.774751392796734,-18.76167901112238,3,3,3,-10.372773958878101,15,15,1,2.0,0.1,15,-10.372773958878101
0.4,signed,0.1,-37.60263775649741,-40.477293275340145,599,-16.67753516738381,-18.701812516021764,3,3,3,-10.22614560277323,15,15,0,2.0,0.1,15,-10.22614560277323
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,600,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,601,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.4,signed,0.001,-12.584302387255821,-40.477293275340145,602,108.41414167882415,106.38405671939965,0,3,0,125.40603941999993,12,15,1,0.0,0.15,12,125.40603941999993
0.4,signed,0.001,-3.166442381372652,-40.477293275340145,603,155.50344170824,148.7419085497395,0,3,0,182.8167381595278,12,15,0,0.0,0.15,12,182.8167381595278
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,604,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,605,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.4,signed,0.003,-13.02106082397293,-40.477293275340145,606,106.23034949523861,104.42095662242426,0,3,0,122.74219535605178,12,15,1,0.0,0.15,12,122.74219535605178
0.4,signed,0.003,-3.760992835554299,-40.477293275340145,607,152.53068943733174,146.0692267520273,0,3,0,179.1911464058082,12,15,0,0.0,0.15,12,179.1911464058082
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,608,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,609,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.4,signed,0.01,-17.12399897346116,-40.477293275340145,610,85.71565874779746,85.97897854358297,0,3,0,97.71720700446942,12,15,1,0.0,0.15,12,97.71720700446942
0.4,signed,0.01,-9.34623980052933,-40.477293275340145,611,124.60445461245662,120.96121560116488,0,3,0,145.131197990526,12,15,0,0.0,0.15,12,145.131197990526
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,612,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,613,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.4,signed,0.03,-29.685671700368594,-40.477293275340145,614,22.9072951132603,21.302364283928867,0,3,0,29.40509310946784,12,15,1,0.0,0.15,12,29.40509310946784
0.4,signed,0.03,-26.477417647206938,-40.477293275340145,615,38.94856537906859,40.65942070343795,0,3,0,43.938146803729204,12,15,0,0.0,0.15,12,43.938146803729204
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,616,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,617,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.4,signed,0.1,-36.926239125151014,-40.477293275340145,618,-13.295542010651802,-15.824599214304714,3,3,3,-5.54526701435819,15,15,1,0.0,0.15,15,-5.54526701435819
0.4,signed,0.1,-36.604566351041164,-40.477293275340145,619,-11.687178140102604,-14.358981972008122,3,3,3,-3.645362295138588,15,15,0,0.0,0.15,15,-3.645362295138588
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,620,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,621,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.4,signed,0.001,-17.248660699340874,-40.477293275340145,622,85.09235011839887,78.75664692573639,0,3,0,109.67584208102141,12,15,1,1.0,0.15,12,109.67584208102141
0.4,signed,0.001,-9.17283386490177,-40.477293275340145,623,125.47148429059443,112.71128742314929,0,3,0,163.41550773866595,12,15,0,1.0,0.15,12,163.41550773866595
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,624,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,625,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.4,signed,0.003,-18.048221162343886,-40.477293275340145,626,81.09454780338383,75.4119583629354,0,3,0,104.32461568882681,12,15,1,1.0,0.15,12,104.32461568882681
0.4,signed,0.003,-10.274076869277364,-40.477293275340145,627,119.96526926871644,108.09850942566497,0,3,0,156.05728996578145,12,15,0,1.0,0.15,12,156.05728996578145
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,628,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,629,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.4,signed,0.01,-24.192568894945644,-40.477293275340145,630,50.37280914037505,49.706941995486865,0,3,0,63.1986989429592,12,15,1,1.0,0.15,12,63.1986989429592
0.4,signed,0.01,-18.736750419163833,-40.477293275340145,631,77.6519015192841,72.64781448101407,0,3,0,99.50699114699471,12,15,0,1.0,0.15,12,99.50699114699471
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,632,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,633,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.4,signed,0.03,-34.55734604430375,-40.477293275340145,634,-1.4510766064154836,-4.9215621607216375,2,3,2,5.908263169629158,14,15,1,1.0,0.15,14,5.908263169629158
0.4,signed,0.03,-33.104573120810855,-40.477293275340145,635,5.81278801104897,3.8815555366571663,0,3,0,12.243511296033427,12,15,0,1.0,0.15,12,12.243511296033427
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,636,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,637,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.4,signed,0.1,-37.43939810725566,-40.477293275340145,638,-15.861336921175075,-18.16583183744651,3,3,3,-8.991826670462954,15,15,1,1.0,0.15,15,-8.991826670462954
0.4,signed,0.1,-37.34138681508171,-40.477293275340145,639,-15.371280460305334,-17.764705933557266,3,3,3,-8.305728277216694,15,15,0,1.0,0.15,15,-8.305728277216694
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,640,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,641,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.4,signed,0.001,-22.345575554098907,-40.477293275340145,642,59.60777584460873,52.11134597019418,0,3,0,86.03625354701951,12,15,1,2.0,0.15,12,86.03625354701951
0.4,signed,0.001,-15.782685777511817,-40.477293275340145,643,92.42222472754418,77.89687502031484,0,3,0,133.26332668775134,12,15,0,2.0,0.15,12,133.26332668775134
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,644,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,645,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.4,signed,0.003,-23.605288890369433,-40.477293275340145,646,53.30920916325609,47.2527579858407,0,3,0,76.79631168539001,12,15,1,2.0,0.15,12,76.79631168539001
0.4,signed,0.003,-17.54939120387278,-40.477293275340145,647,83.58869759573936,71.046939705865,0,3,0,120.3761664464039,12,15,0,2.0,0.15,12,120.3761664464039
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,648,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,649,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.4,signed,0.01,-30.64318012346525,-40.477293275340145,650,18.119752997777024,20.10374323043116,0,3,0,25.16497495716592,12,15,1,2.0,0.15,12,25.16497495716592
0.4,signed,0.01,-27.419787239245906,-40.477293275340145,651,34.236717418873745,32.770593671900585,0,3,0,48.36474907432482,12,15,0,2.0,0.15,12,48.36474907432482
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,652,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,653,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.4,signed,0.03,-36.73593528663904,-40.477293275340145,654,-12.34402281809196,-15.411103949511562,3,3,3,-4.754902997964949,15,15,1,2.0,0.15,15,-4.754902997964949
0.4,signed,0.03,-36.22928480658172,-40.477293275340145,655,-9.81077041780536,-12.969832540440784,3,3,3,-2.2766503458381715,15,15,0,2.0,0.15,15,-2.2766503458381715
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,656,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,657,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.4,signed,0.1,-37.60139114209669,-40.477293275340145,658,-16.671302095380188,-18.709692804732402,3,3,3,-10.205716600580306,15,15,1,2.0,0.15,15,-10.205716600580306
0.4,signed,0.1,-37.569225722829174,-40.477293275340145,659,-16.510474999042646,-18.610486413675076,3,3,3,-9.961541657733008,15,15,0,2.0,0.15,15,-9.961541657733008
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,660,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,661,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.4,signed,0.001,6.2890131499903825,-40.477293275340145,662,202.78071936505515,199.97834639237973,0,3,0,235.070682391327,12,15,1,0.0,0.25,12,235.070682391327
0.4,signed,0.001,23.859696187993695,-40.477293275340145,663,290.63413455507174,281.7275916507172,0,3,0,340.409192548942,12,15,0,0.0,0.25,12,340.409192548942
