center,gate_sign,gate_tau,mean_delta,median_delta,mid_config_id,mid_mean_delta,mid_median_delta,mid_nonharm,mid_rows,mid_wins,mid_worst_delta,nonharm,rows,shrink_gate,time_power,width,wins,worst_delta
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,241,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,244,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,245,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,248,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,249,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,252,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,253,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,256,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,257,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,260,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,261,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,264,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,265,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,268,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,269,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,272,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,273,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,276,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,277,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,280,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,281,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,284,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,285,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,288,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,289,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,292,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,293,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,296,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,297,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.05,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,300,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,301,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,304,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,305,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,308,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,309,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,312,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,313,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,316,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,317,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.1,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,320,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,321,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,324,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,325,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,328,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,329,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,332,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,333,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.1,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,336,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.1,15,-10.801466736917275
