base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,fit_start,group,lambda,locality,locality_factor,n_cal,nonharm,nuisance,response_rule,ridge,role,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale,variant,win
0.0015795124507172926,4,0.047393104006591434,0.0015795124507172926,0.0,0.002172711400767273,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00010297153739287033,0.34185844500004126,0.013141970962046482,0.0014778432790477976,constant_72000.csv,Constant 72k,25,25,observation_bracket_mplld_neff,0
0.0037480705220761528,4,0.08189994784284672,0.0016538451650695,-55.87475861704457,0.0021469828640467547,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.0001758377845849149,0.34163832611364137,0.012123648957585121,0.0012593125600914583,wsd_20000_24000.csv,WSD sharp,100,100,observation_bracket_mplld_neff,1
0.003248313740665229,4,0.08193941176606288,0.001656475481788238,-49.00506496490684,0.0021471105052341573,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017593297179562093,0.341772334069947,0.012128911955907562,0.0012594179484486092,wsdld_20000_24000.csv,WSD linear,100,100,observation_bracket_mplld_neff,1
0.0056693997340904675,4,0.03271892621544682,0.003245398207353299,-42.755876114388094,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_3.csv,WSD-con 3e-5,100,100,observation_bracket_mplld_neff,1
0.004934623402238123,4,0.03271892621544682,0.004448863421130836,-9.843911916094106,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_9.csv,WSD-con 9e-5,100,100,observation_bracket_mplld_neff,1
0.0013816404339982303,4,0.03271892621544682,0.0012048097507307812,-12.798603668230202,0.0020340057005119217,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_18.csv,WSD-con 18e-5,100,100,observation_bracket_mplld_neff,1
0.0032781062167547585,4,0.08195747501285224,0.0032781062167547585,0.0,0.002147168953475683,8000,extra_control,9.02600304324791,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017597654585285537,0.34183367340520177,0.012131321176017186,0.0012594662017095595,cosine_24000.csv,Cosine 24k,100,100,observation_bracket_mplld_neff,0
0.001848699219840022,4,0.08196476967207476,0.001848699219840022,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_24000.csv,Constant 24k,100,100,observation_bracket_mplld_neff,0
0.004776169698442608,4,0.08196476967207476,0.004776169698442608,0.0,0.002147192561639977,8000,extra_control,9.025353913540956,linear,0.0,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_72000.csv,Constant 72k,100,100,observation_bracket_mplld_neff,0
0.004701998914275349,4,0.07877182557247302,0.0025506105324581427,-45.754761348105674,0.002158656368343973,8000,core_wsd,9.031125300869606,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017004130291809952,0.3416543580606147,0.012595886961384384,0.0013592006680934836,wsd_20000_24000.csv,WSD sharp,400,400,observation_bracket_mplld_neff,1
0.0038535563963712593,4,0.07880917466977902,0.002298012977277065,-40.36643710622706,0.002158794038417391,8000,core_wsd,9.02761081624502,linear,0.8168498168498168,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,0.00017013277644971383,0.34178838077740026,0.012601350658456856,0.0013593134197573322,wsdld_20000_24000.csv,WSD linear,400,400,observation_bracket_mplld_neff,1
0.008173606778800102,4,0.031783300219353904,0.00523385818839344,-35.96635695800162,0.002036467402997324,8000,core_wsd,18.05070782708191,linear,0.9998554913294798,500,1,mpl_ld4,observation_bracket,0.002,main_parameter_light_candidate,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_3.csv,WSD-con 3e-5,400,400,observation_bracket_mplld_neff,1
