basis_dim,coef,denominator,fit_start,lambda,n_cal,nuisance,response_rule,ridge,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale,variant
4,0.08193941176606288,0.0021471105052341573,8000,9.02761081624502,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017593297179562093,0.341772334069947,0.012128911955907562,0.0012594179484486092,wsdld_20000_24000.csv,WSD linear,25,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_3.csv,WSD-con 3e-5,25,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_9.csv,WSD-con 9e-5,25,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_18.csv,WSD-con 18e-5,25,100,observation_bracket_mplld_neff_nolocality
4,0.08195747501285224,0.002147168953475683,8000,9.02600304324791,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017597654585285537,0.34183367340520177,0.012131321176017186,0.0012594662017095595,cosine_24000.csv,Cosine 24k,25,100,observation_bracket_mplld_neff_nolocality
4,0.08196476967207476,0.002147192561639977,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_24000.csv,Constant 24k,25,100,observation_bracket_mplld_neff_nolocality
4,0.08196476967207476,0.002147192561639977,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_72000.csv,Constant 72k,25,100,observation_bracket_mplld_neff_nolocality
4,0.08189994784284672,0.0021469828640467547,8000,9.031125300869606,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.0001758377845849149,0.34163832611364137,0.012123648957585121,0.0012593125600914583,wsd_20000_24000.csv,WSD sharp,100,100,observation_bracket_mplld_neff_nolocality
4,0.08193941176606288,0.0021471105052341573,8000,9.02761081624502,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017593297179562093,0.341772334069947,0.012128911955907562,0.0012594179484486092,wsdld_20000_24000.csv,WSD linear,100,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_3.csv,WSD-con 3e-5,100,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_9.csv,WSD-con 9e-5,100,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_18.csv,WSD-con 18e-5,100,100,observation_bracket_mplld_neff_nolocality
4,0.08195747501285224,0.002147168953475683,8000,9.02600304324791,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017597654585285537,0.34183367340520177,0.012131321176017186,0.0012594662017095595,cosine_24000.csv,Cosine 24k,100,100,observation_bracket_mplld_neff_nolocality
4,0.08196476967207476,0.002147192561639977,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_24000.csv,Constant 24k,100,100,observation_bracket_mplld_neff_nolocality
4,0.08196476967207476,0.002147192561639977,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_72000.csv,Constant 72k,100,100,observation_bracket_mplld_neff_nolocality
4,0.08189994784284672,0.0021469828640467547,8000,9.031125300869606,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.0001758377845849149,0.34163832611364137,0.012123648957585121,0.0012593125600914583,wsd_20000_24000.csv,WSD sharp,400,100,observation_bracket_mplld_neff_nolocality
4,0.08193941176606288,0.0021471105052341573,8000,9.02761081624502,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017593297179562093,0.341772334069947,0.012128911955907562,0.0012594179484486092,wsdld_20000_24000.csv,WSD linear,400,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_3.csv,WSD-con 3e-5,400,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_9.csv,WSD-con 9e-5,400,100,observation_bracket_mplld_neff_nolocality
4,0.03271892621544682,0.0020340057005119217,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,wsdcon_18.csv,WSD-con 18e-5,400,100,observation_bracket_mplld_neff_nolocality
4,0.08195747501285224,0.002147168953475683,8000,9.02600304324791,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017597654585285537,0.34183367340520177,0.012131321176017186,0.0012594662017095595,cosine_24000.csv,Cosine 24k,400,100,observation_bracket_mplld_neff_nolocality
4,0.08196476967207476,0.002147192561639977,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_24000.csv,Constant 24k,400,100,observation_bracket_mplld_neff_nolocality
4,0.08196476967207476,0.002147192561639977,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,constant_72000.csv,Constant 72k,400,100,observation_bracket_mplld_neff_nolocality
4,0.07877182557247302,0.002158656368343973,8000,9.031125300869606,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017004130291809952,0.3416543580606147,0.012595886961384384,0.0013592006680934836,wsd_20000_24000.csv,WSD sharp,25,400,observation_bracket_mplld_neff_nolocality
4,0.07880917466977902,0.002158794038417391,8000,9.02761081624502,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017013277644971383,0.34178838077740026,0.012601350658456856,0.0013593134197573322,wsdld_20000_24000.csv,WSD linear,25,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_3.csv,WSD-con 3e-5,25,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_9.csv,WSD-con 9e-5,25,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_18.csv,WSD-con 18e-5,25,400,observation_bracket_mplld_neff_nolocality
4,0.07882626972788319,0.0021588570786442236,8000,9.02600304324791,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.0001701746503851595,0.34184972687100396,0.012603851738425974,0.001359365041869413,cosine_24000.csv,Cosine 24k,25,400,observation_bracket_mplld_neff_nolocality
4,0.07883317335826752,0.0021588825415218256,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_24000.csv,Constant 24k,25,400,observation_bracket_mplld_neff_nolocality
4,0.07883317335826752,0.0021588825415218256,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_72000.csv,Constant 72k,25,400,observation_bracket_mplld_neff_nolocality
4,0.07877182557247302,0.002158656368343973,8000,9.031125300869606,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017004130291809952,0.3416543580606147,0.012595886961384384,0.0013592006680934836,wsd_20000_24000.csv,WSD sharp,100,400,observation_bracket_mplld_neff_nolocality
4,0.07880917466977902,0.002158794038417391,8000,9.02761081624502,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017013277644971383,0.34178838077740026,0.012601350658456856,0.0013593134197573322,wsdld_20000_24000.csv,WSD linear,100,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_3.csv,WSD-con 3e-5,100,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_9.csv,WSD-con 9e-5,100,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_18.csv,WSD-con 18e-5,100,400,observation_bracket_mplld_neff_nolocality
4,0.07882626972788319,0.0021588570786442236,8000,9.02600304324791,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.0001701746503851595,0.34184972687100396,0.012603851738425974,0.001359365041869413,cosine_24000.csv,Cosine 24k,100,400,observation_bracket_mplld_neff_nolocality
4,0.07883317335826752,0.0021588825415218256,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_24000.csv,Constant 24k,100,400,observation_bracket_mplld_neff_nolocality
4,0.07883317335826752,0.0021588825415218256,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_72000.csv,Constant 72k,100,400,observation_bracket_mplld_neff_nolocality
4,0.07877182557247302,0.002158656368343973,8000,9.031125300869606,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017004130291809952,0.3416543580606147,0.012595886961384384,0.0013592006680934836,wsd_20000_24000.csv,WSD sharp,400,400,observation_bracket_mplld_neff_nolocality
4,0.07880917466977902,0.002158794038417391,8000,9.02761081624502,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017013277644971383,0.34178838077740026,0.012601350658456856,0.0013593134197573322,wsdld_20000_24000.csv,WSD linear,400,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_3.csv,WSD-con 3e-5,400,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_9.csv,WSD-con 9e-5,400,400,observation_bracket_mplld_neff_nolocality
4,0.031783300219353904,0.002036467402997324,8000,18.05070782708191,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,wsdcon_18.csv,WSD-con 18e-5,400,400,observation_bracket_mplld_neff_nolocality
4,0.07882626972788319,0.0021588570786442236,8000,9.02600304324791,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.0001701746503851595,0.34184972687100396,0.012603851738425974,0.001359365041869413,cosine_24000.csv,Cosine 24k,400,400,observation_bracket_mplld_neff_nolocality
4,0.07883317335826752,0.0021588825415218256,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_24000.csv,Constant 24k,400,400,observation_bracket_mplld_neff_nolocality
4,0.07883317335826752,0.0021588825415218256,8000,9.025353913540956,500,mpl_ld4,observation_bracket,0.002,sample_size_ridge,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,constant_72000.csv,Constant 72k,400,400,observation_bracket_mplld_neff_nolocality
4,0.05059367388558115,0.00278313818924367,8000,7.2284552974545955,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014080918592510107,0.4273555312833288,0.016826710588931797,0.0015503144373614538,wsd_20000_24000.csv,WSD sharp,25,25,old_mplld_fixedtau
4,0.05063426452557229,0.0027835779759718877,8000,7.223478858982098,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014094442356291767,0.4276508044754227,0.01683977363184812,0.0015505790495055339,wsdld_20000_24000.csv,WSD linear,25,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_3.csv,WSD-con 3e-5,25,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_9.csv,WSD-con 9e-5,25,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_18.csv,WSD-con 18e-5,25,25,old_mplld_fixedtau
4,0.05065284857148995,0.002783779504201289,8000,7.221202285244404,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014100636168272527,0.4277860173279959,0.016845756266825433,0.001550700244941796,cosine_24000.csv,Cosine 24k,25,25,old_mplld_fixedtau
4,0.050660354454602624,0.0027838609305067016,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0001410313814917894,0.4278406326690459,0.01684817291301051,0.0015507492024444897,constant_24000.csv,Constant 24k,25,25,old_mplld_fixedtau
4,0.050660354454602624,0.0027838609305067016,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0001410313814917894,0.4278406326690459,0.01684817291301051,0.0015507492024444897,constant_72000.csv,Constant 72k,25,25,old_mplld_fixedtau
4,0.05059367388558115,0.00278313818924367,8000,7.2284552974545955,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014080918592510107,0.4273555312833288,0.016826710588931797,0.0015503144373614538,wsd_20000_24000.csv,WSD sharp,100,25,old_mplld_fixedtau
4,0.05063426452557229,0.0027835779759718877,8000,7.223478858982098,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014094442356291767,0.4276508044754227,0.01683977363184812,0.0015505790495055339,wsdld_20000_24000.csv,WSD linear,100,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_3.csv,WSD-con 3e-5,100,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_9.csv,WSD-con 9e-5,100,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_18.csv,WSD-con 18e-5,100,25,old_mplld_fixedtau
4,0.05065284857148995,0.002783779504201289,8000,7.221202285244404,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014100636168272527,0.4277860173279959,0.016845756266825433,0.001550700244941796,cosine_24000.csv,Cosine 24k,100,25,old_mplld_fixedtau
4,0.050660354454602624,0.0027838609305067016,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0001410313814917894,0.4278406326690459,0.01684817291301051,0.0015507492024444897,constant_24000.csv,Constant 24k,100,25,old_mplld_fixedtau
4,0.050660354454602624,0.0027838609305067016,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0001410313814917894,0.4278406326690459,0.01684817291301051,0.0015507492024444897,constant_72000.csv,Constant 72k,100,25,old_mplld_fixedtau
4,0.05059367388558115,0.00278313818924367,8000,7.2284552974545955,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014080918592510107,0.4273555312833288,0.016826710588931797,0.0015503144373614538,wsd_20000_24000.csv,WSD sharp,400,25,old_mplld_fixedtau
4,0.05063426452557229,0.0027835779759718877,8000,7.223478858982098,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014094442356291767,0.4276508044754227,0.01683977363184812,0.0015505790495055339,wsdld_20000_24000.csv,WSD linear,400,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_3.csv,WSD-con 3e-5,400,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_9.csv,WSD-con 9e-5,400,25,old_mplld_fixedtau
4,0.012938400168924617,0.002532575742840691,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,3.276747841898438e-05,0.15301451324062326,0.005707516346072979,0.0013913265664706935,wsdcon_18.csv,WSD-con 18e-5,400,25,old_mplld_fixedtau
4,0.05065284857148995,0.002783779504201289,8000,7.221202285244404,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00014100636168272527,0.4277860173279959,0.016845756266825433,0.001550700244941796,cosine_24000.csv,Cosine 24k,400,25,old_mplld_fixedtau
4,0.050660354454602624,0.0027838609305067016,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0001410313814917894,0.4278406326690459,0.01684817291301051,0.0015507492024444897,constant_24000.csv,Constant 24k,400,25,old_mplld_fixedtau
4,0.050660354454602624,0.0027838609305067016,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0001410313814917894,0.4278406326690459,0.01684817291301051,0.0015507492024444897,constant_72000.csv,Constant 72k,400,25,old_mplld_fixedtau
4,0.08711343341554592,0.002743524977849311,8000,7.2284552974545955,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023899788048176304,0.4273555312833288,0.015605286855720102,0.0013334135180648567,wsd_20000_24000.csv,WSD sharp,25,100,old_mplld_fixedtau
4,0.0871830494620756,0.002743911501994817,8000,7.223478858982098,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0002392225721979723,0.4276508044754227,0.015617666342793237,0.001333686311958456,wsdld_20000_24000.csv,WSD linear,25,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_3.csv,WSD-con 3e-5,25,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_9.csv,WSD-con 9e-5,25,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_18.csv,WSD-con 18e-5,25,100,old_mplld_fixedtau
4,0.08721492309568091,0.002744088629814247,8000,7.221202285244404,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023932547881698197,0.4277860173279959,0.015623336065458198,0.001333811259927987,cosine_24000.csv,Cosine 24k,25,100,old_mplld_fixedtau
4,0.0872277965935752,0.002744160198466161,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023936704761199124,0.4278406326690459,0.015625626338363535,0.001333861734209837,constant_24000.csv,Constant 24k,25,100,old_mplld_fixedtau
4,0.0872277965935752,0.002744160198466161,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023936704761199124,0.4278406326690459,0.015625626338363535,0.001333861734209837,constant_72000.csv,Constant 72k,25,100,old_mplld_fixedtau
4,0.08711343341554592,0.002743524977849311,8000,7.2284552974545955,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023899788048176304,0.4273555312833288,0.015605286855720102,0.0013334135180648567,wsd_20000_24000.csv,WSD sharp,100,100,old_mplld_fixedtau
4,0.0871830494620756,0.002743911501994817,8000,7.223478858982098,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0002392225721979723,0.4276508044754227,0.015617666342793237,0.001333686311958456,wsdld_20000_24000.csv,WSD linear,100,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_3.csv,WSD-con 3e-5,100,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_9.csv,WSD-con 9e-5,100,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_18.csv,WSD-con 18e-5,100,100,old_mplld_fixedtau
4,0.08721492309568091,0.002744088629814247,8000,7.221202285244404,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023932547881698197,0.4277860173279959,0.015623336065458198,0.001333811259927987,cosine_24000.csv,Cosine 24k,100,100,old_mplld_fixedtau
4,0.0872277965935752,0.002744160198466161,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023936704761199124,0.4278406326690459,0.015625626338363535,0.001333861734209837,constant_24000.csv,Constant 24k,100,100,old_mplld_fixedtau
4,0.0872277965935752,0.002744160198466161,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023936704761199124,0.4278406326690459,0.015625626338363535,0.001333861734209837,constant_72000.csv,Constant 72k,100,100,old_mplld_fixedtau
4,0.08711343341554592,0.002743524977849311,8000,7.2284552974545955,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023899788048176304,0.4273555312833288,0.015605286855720102,0.0013334135180648567,wsd_20000_24000.csv,WSD sharp,400,100,old_mplld_fixedtau
4,0.0871830494620756,0.002743911501994817,8000,7.223478858982098,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.0002392225721979723,0.4276508044754227,0.015617666342793237,0.001333686311958456,wsdld_20000_24000.csv,WSD linear,400,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_3.csv,WSD-con 3e-5,400,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_9.csv,WSD-con 9e-5,400,100,old_mplld_fixedtau
4,0.022826637792579752,0.002527676392701416,8000,20.0,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,5.76983534730498e-05,0.15301451324062326,0.005260835741725408,0.0011820728269458275,wsdcon_18.csv,WSD-con 18e-5,400,100,old_mplld_fixedtau
4,0.08721492309568091,0.002744088629814247,8000,7.221202285244404,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023932547881698197,0.4277860173279959,0.015623336065458198,0.001333811259927987,cosine_24000.csv,Cosine 24k,400,100,old_mplld_fixedtau
4,0.0872277965935752,0.002744160198466161,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023936704761199124,0.4278406326690459,0.015625626338363535,0.001333861734209837,constant_24000.csv,Constant 24k,400,100,old_mplld_fixedtau
4,0.0872277965935752,0.002744160198466161,8000,7.220283130832764,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023936704761199124,0.4278406326690459,0.015625626338363535,0.001333861734209837,constant_72000.csv,Constant 72k,400,100,old_mplld_fixedtau
4,0.08350339968216844,0.002762508155125203,8000,7.2284552974545955,500,mpl_ld4,old_2p5_roundfast20,0.0025000000000000005,fixed_tau_0p05,0.00023067882260266958,0.4273821949362601,0.016202103416692613,0.001437175978001327,wsd_20000_24000.csv,WSD sharp,25,400,old_mplld_fixedtau
