bootstrap,full_kappa,kappa,retention,scale,subset_n,tau,train_curve,train_label
8,0.016941554704404626,0.021218123736433298,0.3510053186229346,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
9,0.016941554704404626,0.02094383784964846,0.28662923757123454,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
10,0.016941554704404626,0.01991933616656985,0.5316948102974278,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
11,0.016941554704404626,0.018222099717299482,0.23035410003150653,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
12,0.016941554704404626,0.0150437042432713,0.15717918199856995,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
13,0.016941554704404626,0.018274775001036803,0.2516603953264017,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
14,0.016941554704404626,0.01701419966419962,0.15221951740435663,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
15,0.016941554704404626,0.01256827562742337,0.13289061825941365,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
16,0.016941554704404626,0.01657307532106859,0.1865651155088974,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
17,0.016941554704404626,0.023798021044341738,0.29752969718541905,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
18,0.016941554704404626,0.009260638878489972,0.048478681693109996,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
19,0.016941554704404626,0.013991944017534664,0.12963666389459413,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
20,0.016941554704404626,0.0,1.0,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
21,0.016941554704404626,0.010822790183229734,0.09578996285187868,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
22,0.016941554704404626,0.019869810239048432,0.25665505620032625,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
23,0.016941554704404626,0.010631203254520992,0.1129919801813714,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
24,0.016941554704404626,0.01320318469439061,0.14492845505461166,25,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
25,0.016941554704404626,0.019460119621871465,0.18504090349271243,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
26,0.016941554704404626,0.026868417086255713,0.30455628410303354,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
27,0.016941554704404626,0.014951915209086291,0.27361589664572566,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
28,0.016941554704404626,0.01144409065985603,0.0369118150046761,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
29,0.016941554704404626,0.02033308926717008,0.19093087053553623,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
30,0.016941554704404626,0.017391035380706323,0.23537346590905897,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
31,0.016941554704404626,0.011225684736472398,0.10000687438743198,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
32,0.016941554704404626,0.01852781627574271,0.26650498500632397,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
33,0.016941554704404626,0.013643135462257122,0.1346082758011066,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
34,0.016941554704404626,0.0203005239357353,0.15985048279829264,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
35,0.016941554704404626,0.015831089589534993,0.14779601932649922,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
36,0.016941554704404626,0.020811907455498286,0.24458533750081818,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
37,0.016941554704404626,0.01338322227925303,0.17265361377661753,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
38,0.016941554704404626,0.015887255364976777,0.12403123649086834,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
39,0.016941554704404626,0.01725085253599316,0.13441276380835684,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
40,0.016941554704404626,0.012843203825035163,0.12016081928969599,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
41,0.016941554704404626,0.007871709585242297,0.04667671707220919,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
42,0.016941554704404626,0.02178507100757436,0.40266924690453004,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
43,0.016941554704404626,0.025563268160006484,0.3560838480730019,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
44,0.016941554704404626,0.0,1.0,25,174,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
45,0.016941554704404626,0.026984879980912407,0.5149066682816843,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
46,0.016941554704404626,0.018743403483239406,0.17570578721471633,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
47,0.016941554704404626,0.009407429015008581,0.1758201036732876,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
48,0.016941554704404626,0.012375952590591712,0.111191459420648,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
49,0.016941554704404626,0.011477301269118343,0.0881406993288714,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
50,0.016941554704404626,0.02330167490386692,0.2546519214179088,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
51,0.016941554704404626,0.017121674083514046,0.21010101113392365,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
52,0.016941554704404626,0.016032993934285235,0.2158284407428115,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
53,0.016941554704404626,0.0040744469549708895,0.06794482197535731,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
54,0.016941554704404626,0.017176612497873837,0.15224321097201376,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
55,0.016941554704404626,0.01273282642802441,0.18057321440729313,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
56,0.016941554704404626,0.009352583128895682,0.08354391668982518,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
57,0.016941554704404626,0.022821102373668075,0.28388322917333336,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
58,0.016941554704404626,0.015492310220273038,0.1304586276478185,25,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
59,0.016941554704404626,0.02784284988220019,0.5208810444740773,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
60,0.016941554704404626,0.014714172854297245,0.19627369705008058,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
61,0.016941554704404626,0.01551043440167624,0.11804249634269912,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
62,0.016941554704404626,0.021186576592961037,0.23063546360141235,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
63,0.016941554704404626,0.014759106566192805,0.1563697212853679,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
64,0.016941554704404626,0.024743377641993577,0.2348735879990465,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
65,0.016941554704404626,0.016844217892273965,0.1217644993310341,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
66,0.016941554704404626,0.011210872238382054,0.12147958743689931,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
67,0.016941554704404626,0.02428987701449579,0.5135552228388172,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
68,0.016941554704404626,0.02644195337621457,0.4718208315572439,25,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
69,0.016941554704404626,0.019879102931884135,0.19795407881927485,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
70,0.016941554704404626,0.021045881874642722,0.2929602902469397,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
71,0.016941554704404626,0.016878274984483112,0.2627240686002553,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
72,0.016941554704404626,0.015418676408376594,0.13618059858977782,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
73,0.016941554704404626,0.01700822891481533,0.15144310993603816,25,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
74,0.016941554704404626,0.018390495038545895,0.20204339402143018,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
75,0.016941554704404626,0.021830187221402533,0.18626099013692662,25,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
76,0.016941554704404626,0.015675076649150948,0.13695111987153655,25,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
77,0.016941554704404626,0.014276539064053602,0.13994829834057704,25,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
78,0.016941554704404626,0.013858873259193237,0.1274333940963571,25,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
79,0.016941554704404626,0.01031983909514885,0.05008900421468963,25,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
0,0.02672099323774187,0.03,0.3247238393882172,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
1,0.02672099323774187,0.023839125405463842,0.19722042972918472,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
2,0.02672099323774187,0.019014369641133302,0.09707168857754289,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
3,0.02672099323774187,0.020720455216659876,0.12097502895676523,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
4,0.02672099323774187,0.03,0.3123804490271721,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
5,0.02672099323774187,0.028252181065784674,0.2494511148979953,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
6,0.02672099323774187,0.019664691014283,0.08172075610482256,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
7,0.02672099323774187,0.020237682115107233,0.10809031174418088,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
8,0.02672099323774187,0.02723228891584179,0.17474991518036512,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
9,0.02672099323774187,0.018089409506595485,0.10214553914883844,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
10,0.02672099323774187,0.03,0.2941649995169421,100,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
11,0.02672099323774187,0.020201636744390263,0.10167353518786025,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
12,0.02672099323774187,0.029283460565696424,0.23674576817890527,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
13,0.02672099323774187,0.03,0.21157573165486995,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
14,0.02672099323774187,0.023812018539007877,0.1456000006884051,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
15,0.02672099323774187,0.0244775828299539,0.167552872441441,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
16,0.02672099323774187,0.027094453667375493,0.21181920734794182,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
17,0.02672099323774187,0.03,0.25321551784348395,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
18,0.02672099323774187,0.028994808563037842,0.3460811743200393,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
19,0.02672099323774187,0.024725723234140524,0.16848350508047594,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
20,0.02672099323774187,0.015701429487367594,0.0992109267291699,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
21,0.02672099323774187,0.021228355102470852,0.09909902041502344,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
22,0.02672099323774187,0.0288091753400517,0.2595802118013048,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
23,0.02672099323774187,0.026558264833429483,0.2084913070182665,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
24,0.02672099323774187,0.0237892941445469,0.15224528160752218,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
25,0.02672099323774187,0.02700484699051083,0.26299519052090553,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
26,0.02672099323774187,0.03,0.5839608603701927,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
27,0.02672099323774187,0.02187837848079895,0.14302551686846027,100,176,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
28,0.02672099323774187,0.03,0.43123314736055846,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
29,0.02672099323774187,0.03,0.26973087755250846,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
30,0.02672099323774187,0.014043669889400711,0.06695966957025935,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
31,0.02672099323774187,0.017786084252304945,0.12309802424375293,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
32,0.02672099323774187,0.029344679778923365,0.21302141433994085,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
33,0.02672099323774187,0.03,0.28706983355761057,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
34,0.02672099323774187,0.03,0.3043687360525346,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
35,0.02672099323774187,0.023841755969706564,0.18394323973296206,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
36,0.02672099323774187,0.016371342657083128,0.08964601313265269,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
37,0.02672099323774187,0.021437634116334082,0.11354589165298226,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
38,0.02672099323774187,0.014430672598354798,0.0629651161278532,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
39,0.02672099323774187,0.03,0.2612478488789062,100,174,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
40,0.02672099323774187,0.018746549648911735,0.09308525272575806,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
41,0.02672099323774187,0.026661665907421493,0.14097550970680542,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
42,0.02672099323774187,0.027045206851426168,0.18783690510769793,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
43,0.02672099323774187,0.03,0.5864414630367972,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
44,0.02672099323774187,0.023959470563967942,0.14904301689453567,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
45,0.02672099323774187,0.023066795515470664,0.15452105855841763,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
46,0.02672099323774187,0.03,0.1932363202862717,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
47,0.02672099323774187,0.02695778678069549,0.20517614441246523,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
48,0.02672099323774187,0.03,0.33693907367247766,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
49,0.02672099323774187,0.03,0.20587888454367223,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
50,0.02672099323774187,0.02037632978988541,0.14246066728435325,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
51,0.02672099323774187,0.024549696975148767,0.18319657490072072,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
52,0.02672099323774187,0.03,0.3007058239257892,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
53,0.02672099323774187,0.02597650974340022,0.1486830653436511,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
54,0.02672099323774187,0.03,0.2872854941359033,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
55,0.02672099323774187,0.021209299267638593,0.12144256812572565,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
56,0.02672099323774187,0.03,0.2822504212051073,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
57,0.02672099323774187,0.025496086685722046,0.23403110778859193,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
58,0.02672099323774187,0.03,0.4053673047369769,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
59,0.02672099323774187,0.023775486602275842,0.17811502488280279,100,174,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
60,0.02672099323774187,0.02987176147817685,0.3171848058555216,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
61,0.02672099323774187,0.028813801678127856,0.19050829756961446,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
62,0.02672099323774187,0.022288686684658696,0.12313629480265716,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
63,0.02672099323774187,0.023224575555265848,0.1569351264780302,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
64,0.02672099323774187,0.02676422840043962,0.20303784974034622,100,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
65,0.02672099323774187,0.026301091863548363,0.21907641643588713,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
66,0.02672099323774187,0.03,0.2055076586889514,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
67,0.02672099323774187,0.02413723441418917,0.16230256512027375,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
68,0.02672099323774187,0.025577374330650125,0.1621842926733529,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
69,0.02672099323774187,0.019985907512376826,0.11302400984405352,100,174,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
70,0.02672099323774187,0.03,0.2068563208914338,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
71,0.02672099323774187,0.028729323914121148,0.21464989699882797,100,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
72,0.02672099323774187,0.03,0.2629723010235286,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
73,0.02672099323774187,0.0245507172819052,0.18292123537308733,100,175,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
74,0.02672099323774187,0.03,0.20132027614270132,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
75,0.02672099323774187,0.013894115183498968,0.06493167447391185,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
76,0.02672099323774187,0.01890673283040917,0.10619948350099057,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
77,0.02672099323774187,0.03,0.4416435600943992,100,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
78,0.02672099323774187,0.02687565745124785,0.18344724368783258,100,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
79,0.02672099323774187,0.03,0.5771545926341647,100,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
0,0.03,0.03,0.1824922754004787,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
1,0.03,0.024709758198433438,0.058945389044644095,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
2,0.03,0.03,0.1395921435719892,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
3,0.03,0.03,0.1298603612394971,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
4,0.03,0.03,0.20622267243206877,400,174,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
5,0.03,0.03,0.12145220495618715,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
6,0.03,0.03,0.12616205807252404,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
7,0.03,0.03,0.1132935056589105,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
8,0.03,0.03,0.14510927643927127,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
9,0.03,0.03,0.26427963146358624,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
10,0.03,0.03,0.10607593980596278,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
11,0.03,0.03,0.10688587320129521,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
12,0.03,0.03,0.22042154693915927,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
13,0.03,0.03,0.08506318424475225,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
14,0.03,0.03,0.20179549580371142,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
15,0.03,0.03,0.08371766955150194,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
16,0.03,0.03,0.1451164418869285,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
17,0.03,0.03,0.38061600836062276,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
18,0.03,0.03,0.2891782238311394,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
19,0.03,0.03,0.13803700656351556,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
20,0.03,0.03,0.27915626694996803,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
21,0.03,0.03,0.2322574440834784,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
22,0.03,0.03,0.6755891398064244,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
23,0.03,0.03,0.49192647133000084,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
24,0.03,0.02604352358763097,0.07202637586584974,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
25,0.03,0.03,0.38658424384997925,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
26,0.03,0.03,0.3793925105743986,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
27,0.03,0.03,0.22573719940807632,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
28,0.03,0.03,0.2289027173357997,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
29,0.03,0.03,0.19560796616664708,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
30,0.03,0.03,0.16187967985437973,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
31,0.03,0.03,0.19871220324574335,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
32,0.03,0.03,0.6159162202975886,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
33,0.03,0.03,0.19464157588118206,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
34,0.03,0.03,0.16932071470555154,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
35,0.03,0.03,0.08667128290165566,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
36,0.03,0.03,0.11186233014983137,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
37,0.03,0.03,0.2732725084634596,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
38,0.03,0.03,0.21116468676246264,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
39,0.03,0.03,0.1502665868041778,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
40,0.03,0.03,0.09995225343597061,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
41,0.03,0.03,0.21486442272618816,400,176,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
42,0.03,0.03,0.09336442658905679,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
43,0.03,0.03,0.4229331785666919,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
44,0.03,0.03,0.1560001589570582,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
45,0.03,0.03,0.10648672124366805,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
46,0.03,0.03,0.18598001747056095,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
47,0.03,0.03,0.10324789516536544,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
48,0.03,0.03,0.18407005161144754,400,175,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
49,0.03,0.03,0.15334998943396272,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
50,0.03,0.03,0.16989096621500452,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
51,0.03,0.03,0.3991213477112825,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
52,0.03,0.03,0.2773233389876498,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
53,0.03,0.03,0.2242050954269309,400,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
54,0.03,0.03,0.08709225009819203,400,168,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
55,0.03,0.03,0.26515891040405143,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
56,0.03,0.020524950285964388,0.04883527339490548,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
57,0.03,0.03,0.32013349616237685,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
58,0.03,0.03,0.2340389436645842,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
59,0.03,0.03,0.15984432426748352,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
60,0.03,0.03,0.13744520170830224,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
61,0.03,0.029277336545654568,0.11124327367079989,400,175,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
62,0.03,0.03,0.15573798497219465,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
63,0.03,0.03,0.15272852242358226,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
64,0.03,0.03,0.11463756482802587,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
65,0.03,0.03,0.2784441205660293,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
66,0.03,0.03,0.28174755855955697,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
67,0.03,0.03,0.24051097034527824,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
68,0.03,0.03,0.10304738709849136,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
69,0.03,0.03,0.14914517078433126,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
70,0.03,0.03,0.12377037500442811,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
71,0.03,0.03,0.11845993799089694,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
72,0.03,0.03,0.2736787804455335,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
73,0.03,0.03,0.1335108607748917,400,172,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
74,0.03,0.03,0.1862621575243091,400,170,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
75,0.03,0.03,0.16872417378643464,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
76,0.03,0.03,0.198948509547425,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
77,0.03,0.03,0.18002871978750307,400,173,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
78,0.03,0.03,0.24363687155761232,400,171,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
79,0.03,0.03,0.3423908381948144,400,169,0.07351091520805572,wsd_20000_24000.csv,WSD sharp
0,0.020363296999888605,0.023113821596997288,0.26505915481936115,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
1,0.020363296999888605,0.01772679003578192,0.12915337828777568,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
2,0.020363296999888605,0.021673223297261027,0.26827007400998854,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
3,0.020363296999888605,0.011181053297419278,0.0867400409448932,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
4,0.020363296999888605,0.0180247853712876,0.12227616015678498,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
5,0.020363296999888605,0.011890079588290314,0.17895617642568273,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
6,0.020363296999888605,0.019885944601348172,0.16936695402382954,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
7,0.020363296999888605,0.012700879666425531,0.12758539933278407,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
