abs_terminal_corr_error,abs_terminal_mpl_error,delta_pct,kappa_hat,kappa_ratio,kappa_star,scale,target_curve,target_label,terminal_corr_error,terminal_mpl_error
0.004216202462315799,0.003615250427559946,-44.6500670626171,0.0186012135954047,0.7660690478359029,0.024281379919932757,25,wsdcon_3.csv,WSD-con 3e-5,0.004216202462315799,0.003615250427559946
0.004934483685784308,0.004933881393385686,-21.191722472689644,0.0186012135954047,0.9035146141625202,0.02058761784683075,25,wsdcon_9.csv,WSD-con 9e-5,0.004934483685784308,0.004933881393385686
0.0013362921558219831,0.0013362921717416931,-9.18984608410305,0.0186012135954047,0.5509645529644581,0.03376118027071087,25,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921558219831,-0.0013362921717416931
0.009897373312384605,0.009496824379844337,-42.759006280599245,0.03271892621544682,1.0319511708037454,0.03170588603525045,100,wsdcon_3.csv,WSD-con 3e-5,0.009897373312384605,0.009496824379844337
0.010202561872461047,0.010202504230444998,-9.84063447280501,0.03271892621544682,1.4443275402743725,0.022653397725304992,100,wsdcon_9.csv,WSD-con 9e-5,0.010202561872461047,0.010202504230444998
0.0018822257843189583,0.001882225784402003,-12.796317018468894,0.03271892621544682,1.506278984314297,0.021721690706812492,100,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843189583,-0.001882225784402003
0.00925028230980951,0.00886118742045916,-35.97130259610619,0.031783300219353904,0.6306137706714764,0.0504005806684353,400,wsdcon_3.csv,WSD-con 3e-5,0.00925028230980951,0.00886118742045916
0.013847471505246567,0.013847415511553773,-9.168877492921057,0.031783300219353904,0.8454368416137191,0.03759393801515421,400,wsdcon_9.csv,WSD-con 9e-5,0.013847471505246567,0.013847415511553773
4.47818050983706e-05,4.478180501799045e-05,-4.66571382322698,0.031783300219353904,1.1489681691064804,0.027662472359065323,400,wsdcon_18.csv,WSD-con 18e-5,4.47818050983706e-05,4.478180501799045e-05
