base_mae,corr_mae,delta_pct,kappa_hat,kappa_star,kernel,n_cal,param,ridge,scale,source_dot,source_energy,target_curve,target_label,terminal_corr_error,terminal_mpl_error
0.002926482771138891,0.002926482771138891,0.0,0.0,0.0,eta_level,500,0.0,0.002,25,0.0,4.367062046839616e-08,wsdcon_9.csv,WSD-con 9e-5,0.004933881393385686,0.004933881393385686
0.002926482771138891,0.004857340598484814,65.9787867671094,0.010031345850784253,0.00016625239167873825,drop_cumsum,500,0.0,0.002,25,0.010138546783168105,1.008686595196543,wsdcon_9.csv,WSD-con 9e-5,0.011955823488934758,0.004933881393385686
0.002926482771138891,0.0029263305073541895,-0.00520296193788905,2.0664370780867873e-05,0.012907033417656043,drop_impulse,500,0.0,0.002,25,4.1328742515821104e-08,4.617054937485602e-11,wsdcon_9.csv,WSD-con 9e-5,0.004933881393385686,0.004933881393385686
0.002926482771138891,0.002867312054014925,-2.0219055347774573,0.004015163463157052,0.02126094697153115,step_time_exp,500,128.0,0.002,25,8.036924595845188e-06,1.6431882765479435e-06,wsdcon_9.csv,WSD-con 9e-5,0.004933881393385686,0.004933881393385686
0.002926482771138891,0.007708783104302809,163.41460747102926,0.09472018599530144,0.015155799514952797,power_law_lr_time,500,128.0,0.002,25,0.00025333578865038674,0.0006745702195195583,wsdcon_9.csv,WSD-con 9e-5,0.009239344393165538,0.004933881393385686
0.002926482771138891,0.002332721732583317,-20.289237456351106,0.018601213595401535,0.019830705082131726,signed_lr_time_exp,500,18.05070782708191,0.002,25,3.794812359546708e-05,4.0088588889079576e-05,wsdcon_9.csv,WSD-con 9e-5,0.004934483685784308,0.004933881393385686
0.002504818961791151,0.002274629954517116,-9.18984608410305,0.0186012135954047,0.03376118027071087,lr_time_exp,500,18.05070782708191,0.002,25,3.7948123595473736e-05,4.008858888909031e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921558219831,-0.0013362921717416931
0.002504818961791151,0.002504818961791151,0.0,0.0,0.0010229977151809547,eta_level,500,0.0,0.002,25,0.0,4.367062046839616e-08,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921717416931,-0.0013362921717416931
0.002504818961791151,0.002028425834210603,-19.019064245660612,0.010031345850784253,0.007203821081166508,drop_cumsum,500,0.0,0.002,25,0.010138546783168105,1.008686595196543,wsdcon_18.csv,WSD-con 18e-5,0.002676246168571872,-0.0013362921717416931
0.002504818961791151,0.0025047319539141773,-0.0034736193833095896,2.0664370780867873e-05,0.026213583021810212,drop_impulse,500,0.0,0.002,25,4.1328742515821104e-08,4.617054937485602e-11,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921717416931,-0.0013362921717416931
0.002504818961791151,0.0024710070589435136,-1.3498741171880546,0.004015163463157052,0.03407258054687345,step_time_exp,500,128.0,0.002,25,8.036924595845188e-06,1.6431882765479435e-06,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921717416931,-0.0013362921717416931
0.002504818961791151,0.0021256090755743854,-15.139213332431789,0.09472018599530144,0.03794825136606632,power_law_lr_time,500,128.0,0.002,25,0.00025333578865038674,0.0006745702195195583,wsdcon_18.csv,WSD-con 18e-5,-6.488027918605255e-05,-0.0013362921717416931
0.002504818961791151,0.002301041023032336,-8.135435808626145,0.018601213595401535,0.029558559386316498,signed_lr_time_exp,500,18.05070782708191,0.002,25,3.794812359546708e-05,4.0088588889079576e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0013362921558219831,-0.0013362921717416931
0.0037480705220761528,0.001886005814306846,-49.680620916862075,0.08194692666912794,0.06926088194817957,lr_time_exp,500,9.026941864314445,0.002,100,0.00017595109962028612,0.00014713481971951253,wsd_20000_24000.csv,WSD sharp,0.001786979523181298,-0.015384536101953561
0.0037480705220761528,0.0037480705220761528,0.0,0.0,0.002436657350515453,eta_level,500,0.0,0.002,100,0.0,2.61969019790991e-08,wsd_20000_24000.csv,WSD sharp,-0.015384536101953561,-0.015384536101953561
0.0037480705220761528,0.0018992711199770681,-49.32669732892291,0.016804179527727073,0.019971625178596485,drop_cumsum,500,0.0,0.002,100,0.016538884076584492,0.9822125317273098,wsd_20000_24000.csv,WSD sharp,-0.000356251689513698,-0.015384536101953561
0.0037480705220761528,0.0037480687961262307,-4.604902473781536e-05,4.2059397716379624e-05,33.39890509552746,drop_impulse,500,0.0,0.002,100,8.41187972587721e-08,4.3415097287796476e-11,wsd_20000_24000.csv,WSD sharp,-0.015384533542520451,-0.015384536101953561
0.0037480705220761528,0.003501415132371532,-6.580863093472211,0.016748820945857213,0.12173336590255301,step_time_exp,500,255.95496643225096,0.002,100,3.360503991723325e-05,6.412273787271494e-06,wsd_20000_24000.csv,WSD sharp,-0.014906185224053292,-0.015384536101953561
0.0037480705220761528,0.007009123906717566,87.00619066353725,0.1898053776225698,0.05554121002226686,power_law_lr_time,500,255.95496643225096,0.002,100,0.0007638463972677545,0.002024366468618565,wsd_20000_24000.csv,WSD sharp,0.039334481247289776,-0.015384536101953561
0.0037480705220761528,0.002124320841491187,-43.322281985386155,0.08194678837027519,0.06491036882053158,signed_lr_time_exp,500,9.026941864314445,0.002,100,0.0001759507578574623,0.00014713427282142847,wsd_20000_24000.csv,WSD sharp,0.0017869505434378041,-0.015384536101953561
