scale,scheme,split,curve,mae_loss,rmse_loss,mse_loss,huber_loss,prede,worste,r2_score,best_loss,weight_cosine_24000,weight_constant_24000,weight_wsdcon_9
400,cosine_constant_3_3_1,train,wsdcon_9.csv,0.006113974298504487,0.008380112343049983,7.022628288213868e-05,0.00017930203064329698,0.0020832850354823985,0.012511025971646333,0.9978660853534892,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_constant_3_3_1,test,constant_72000.csv,0.00469180495562223,0.006032730393359648,3.6393835998965246e-05,0.0006964599999416428,0.0016823454012702046,0.009494014517936954,0.9978984681267615,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_constant_3_3_1,test,cosine_72000.csv,0.0065281409891047035,0.007974306047681201,6.3589556942085e-05,0.0010603582754878207,0.0023760549926607425,0.007812188488566042,0.9974907841404689,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_constant_3_3_1,test,wsd_20000_24000.csv,0.004739455731993264,0.008893819249744136,7.910002084711933e-05,0.00023318613378640218,0.001673585164860856,0.008915166057429173,0.9972367165361309,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_constant_3_3_1,test,wsdld_20000_24000.csv,0.003898364941986246,0.007222597036569962,5.2165907952669205e-05,0.00017953169181975258,0.0013645154378695728,0.009692459805733558,0.9981071762348012,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_constant_3_3_1,test,wsdcon_3.csv,0.009057303799403404,0.014930008894350585,0.00022290516558538755,0.00029037577989004024,0.0030845578727410157,0.019299711684189837,0.9930430355502852,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_constant_3_3_1,test,wsdcon_18.csv,0.002240456471578358,0.003694297905979769,1.3647837018126508e-05,4.631955904065717e-05,0.0007299788238197736,0.006295152205288653,0.9995365270552011,0.0003651077695824944,1.2857142857142856,1.2857142857142856,0.42857142857142855
400,cosine_wsdcon_3_1_3,train,cosine_24000.csv,0.0037451557341047948,0.005496919001269275,3.02161185065152e-05,0.00016255369358953272,0.0013080890358711972,0.005243962839834689,0.9990806743021302,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,cosine_wsdcon_3_1_3,train,constant_24000.csv,0.002767833490115224,0.0031271846461197214,9.779283810926928e-06,8.446104313882266e-05,0.0009376020703674322,0.0030944892794002973,0.9996040350625832,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,cosine_wsdcon_3_1_3,train,wsdcon_9.csv,0.005866655235755372,0.0081510119616296,6.643899599862882e-05,0.00017000144528163082,0.0019969510572719847,0.012437767871807196,0.9979811668674121,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
