amp_raw,basis,basis_dim,corr,degree,drop_eff_steps,estimator,feature_l2,feature_max,feature_mean,feature_peak_to_mean,kappa,max_drop,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,scale,smooth_id_weight,tangent_corr,tangent_feature_l2,tangent_feature_retention,tangent_projection_dot,tangent_raw_kappa,tangent_resid_scale,tau,total_drop,train_curve,train_label
0.07028258086618652,mpl_all7,6,0.7749996484485983,,1.0,current_smooth_cap,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.021309751201241425,0.8999999999999999,,,,,,,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,0.9421879827320486,5.187472179965656,0.4772159839823801,0.06498994972529343,0.012528250267305278,0.0012563900287123123,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,mpl_all7,6,0.8828684614369372,,1.0,current_smooth_cap,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.03,0.8999999999999999,,,,,,,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,400,0.9996571526506726,0.8806885895291594,5.1471665636695185,0.47350811169439705,0.10252687234629726,0.01991908967352395,0.0016829683001718648,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,mpl_all7,6,0.774290846915672,,1.0,current_smooth_cap,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.016123998342434335,0.7,,,,,,,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,25,0.9992715352590258,0.25554576533965057,0.7074274732463304,0.29710036630292225,0.002614055671292695,0.0036951571293902317,0.0012192699986338428,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,mpl_all7,6,0.5815254899829824,,1.0,current_smooth_cap,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.015417429288355378,0.7,,,,,,,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,100,0.9992715352590258,-0.581000190438837,0.6078289229848282,0.25526860980493593,-0.011574909058809632,0.0,0.0007240481037494583,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,mpl_all7,6,0.7339771420310921,,1.0,current_smooth_cap,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.028319874737456927,0.7,,,,,,,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,400,0.9992715352590258,-0.6504631137709754,0.6736805132736698,0.28292416101485496,-0.02121587546260227,0.0,0.0005558295134081348,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,mpl_all7,6,0.630122474579084,,1.0,current_smooth_cap,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,0.03,0.3999999999999999,,,,,,,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,25,0.9961051643574522,0.7226403429081473,0.07039800331992119,0.16245271138093492,0.003220788574432933,0.045751135295644334,0.0010769274088707132,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,mpl_all7,6,0.5677353309044975,,1.0,current_smooth_cap,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.018176969548648343,0.3999999999999999,,,,,,,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,100,0.9961051643574522,0.41281831944104525,0.05417659686488911,0.12501966870740847,0.0012904492576165608,0.023819311885440297,0.0009064902125569779,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,mpl_all7,6,0.6135896551001625,,1.0,current_smooth_cap,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.024969897457568967,0.3999999999999999,,,,,,,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,400,0.9961051643574522,-0.48288975467305734,0.0710931361960696,0.1640568224831315,-0.0031378641888731044,0.0,0.0012649354595028028,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,mpl_all7,6,-0.038338926020639534,,56610.171676919636,eb_q75,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.004000473199206422,2.0242220699289173e-05,,,,,,,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,25,8.414274335231301e-05,0.9947925289521425,0.07051822761577285,0.7417143002137782,0.04627113089085605,0.6561584494574926,0.0005745667555982289,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,mpl_all7,6,0.42486160576900356,,56610.171676919636,eb_q75,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.004452938456810804,2.0242220699289173e-05,,,,,,,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,100,8.414274335231301e-05,0.9961851143590567,0.07051642446778897,0.7416953346116882,0.04498045255975392,0.6378719978960424,0.00035711785519359986,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
