basis,estimator,max_kappa,mean_delta_pct,mean_kappa,name,test_curve,test_label,tests,train_curve,train_label,wins
mpl_no_L0,current_smooth_cap,0.028319874737456927,-12.861309500056626,0.01995376745608221,current_smooth_cap_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,current_smooth_cap,0.028319874737456927,-10.564340946766636,0.01995376745608221,current_smooth_cap_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,current_smooth_cap,0.03,-3.5780795157712895,0.024382289002072437,current_smooth_cap_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_no_L0,current_smooth_cap,0.03,-19.650312798839803,0.024382289002072437,current_smooth_cap_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_no_L0,current_smooth_cap,0.03,-16.154390630513195,0.024382289002072437,current_smooth_cap_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_no_L0,current_smooth_cap,0.03,-18.174621577964146,0.024382289002072437,current_smooth_cap_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_no_L0,current_smooth_cap,0.03,-3.701364404385307,0.024382289002072437,current_smooth_cap_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_no_L0,current_smooth_cap,0.03,-13.37698922265021,0.024382289002072437,current_smooth_cap_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,eb_q75,0.004452938456810804,-0.5664487737516896,0.0037662531945284994,eb_q75_mpl_all7,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,3
mpl_all7,eb_q75,0.004452938456810804,-3.075769616322873,0.0037662531945284994,eb_q75_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,3
mpl_all7,eb_q75,0.004452938456810804,-2.5242432642789763,0.0037662531945284994,eb_q75_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,3
mpl_all7,eb_q75,0.004452938456810804,-8.995111216411749,0.0037662531945284994,eb_q75_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,3
mpl_all7,eb_q75,0.004452938456810804,-3.859264810373697,0.0037662531945284994,eb_q75_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,3
mpl_all7,eb_q75,0.004452938456810804,-3.218512349777384,0.0037662531945284994,eb_q75_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,3
mpl_all7,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_all7,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,2
mpl_all7,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
mpl_all7,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_all7,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_all7,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
mpl_all7,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,eb_q75,0.03,-3.3209813386404865,0.022958280341788085,eb_q75_mpl_all7,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,eb_q75,0.03,-17.865973391882566,0.022958280341788085,eb_q75_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,eb_q75,0.03,-14.884093748757786,0.022958280341788085,eb_q75_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,eb_q75,0.03,-32.17218953795152,0.022958280341788085,eb_q75_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,eb_q75,0.03,-12.385870348509384,0.022958280341788085,eb_q75_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,eb_q75,0.03,-10.886979307837516,0.022958280341788085,eb_q75_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,eb_q75,0.02833503625923264,-2.8712665327049893,0.019964450028968978,eb_q75_mpl_all7,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,eb_q75,0.02833503625923264,-15.44005241312896,0.019964450028968978,eb_q75_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,eb_q75,0.02833503625923264,-12.873703510484637,0.019964450028968978,eb_q75_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,eb_q75,0.02833503625923264,-31.556875373407607,0.019964450028968978,eb_q75_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,eb_q75,0.02833503625923264,-12.862985769637653,0.019964450028968978,eb_q75_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,eb_q75,0.02833503625923264,-10.567131895743328,0.019964450028968978,eb_q75_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,eb_q75,0.03,-3.5800217601584436,0.024396253393942875,eb_q75_mpl_all7,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,eb_q75,0.03,-19.660543589159047,0.024396253393942875,eb_q75_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,eb_q75,0.03,-16.163134158754758,0.024396253393942875,eb_q75_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,eb_q75,0.03,-18.18292322397812,0.024396253393942875,eb_q75_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_all7,eb_q75,0.03,-3.7009019153461558,0.024396253393942875,eb_q75_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_all7,eb_q75,0.03,-13.377611075279972,0.024396253393942875,eb_q75_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,eb_q75,0.004452938456810804,-0.5664487737516896,0.0037662531945284994,eb_q75_mpl_core3,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,3
mpl_core3,eb_q75,0.004452938456810804,-3.075769616322873,0.0037662531945284994,eb_q75_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,3
mpl_core3,eb_q75,0.004452938456810804,-2.5242432642789763,0.0037662531945284994,eb_q75_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,3
mpl_core3,eb_q75,0.004452938456810804,-8.995111216411749,0.0037662531945284994,eb_q75_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,3
mpl_core3,eb_q75,0.004452938456810804,-3.859264810373697,0.0037662531945284994,eb_q75_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,3
mpl_core3,eb_q75,0.004452938456810804,-3.218512349777384,0.0037662531945284994,eb_q75_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,3
mpl_core3,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_core3,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,2
mpl_core3,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
mpl_core3,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_core3,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_core3,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
mpl_core3,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,eb_q75,0.03,-3.3209813386404865,0.022958280341788085,eb_q75_mpl_core3,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,eb_q75,0.03,-17.865973391882566,0.022958280341788085,eb_q75_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,eb_q75,0.03,-14.884093748757786,0.022958280341788085,eb_q75_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,eb_q75,0.03,-32.17218953795152,0.022958280341788085,eb_q75_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,eb_q75,0.03,-12.385870348509384,0.022958280341788085,eb_q75_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,eb_q75,0.03,-10.886979307837516,0.022958280341788085,eb_q75_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,eb_q75,0.02833503625923264,-2.8712665327049893,0.019964450028968978,eb_q75_mpl_core3,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,eb_q75,0.02833503625923264,-15.44005241312896,0.019964450028968978,eb_q75_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,eb_q75,0.02833503625923264,-12.873703510484637,0.019964450028968978,eb_q75_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,eb_q75,0.02833503625923264,-31.556875373407607,0.019964450028968978,eb_q75_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,eb_q75,0.02833503625923264,-12.862985769637653,0.019964450028968978,eb_q75_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,eb_q75,0.02833503625923264,-10.567131895743328,0.019964450028968978,eb_q75_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,eb_q75,0.03,-3.5800217601584436,0.024396253393942875,eb_q75_mpl_core3,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,eb_q75,0.03,-19.660543589159047,0.024396253393942875,eb_q75_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,eb_q75,0.03,-16.163134158754758,0.024396253393942875,eb_q75_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,eb_q75,0.03,-18.18292322397812,0.024396253393942875,eb_q75_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_core3,eb_q75,0.03,-3.7009019153461558,0.024396253393942875,eb_q75_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_core3,eb_q75,0.03,-13.377611075279972,0.024396253393942875,eb_q75_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,eb_q75,0.004452938456810804,-0.5664487737516896,0.0037662531945284994,eb_q75_mpl_ld4,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,3
mpl_ld4,eb_q75,0.004452938456810804,-3.075769616322873,0.0037662531945284994,eb_q75_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,3
mpl_ld4,eb_q75,0.004452938456810804,-2.5242432642789763,0.0037662531945284994,eb_q75_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,3
mpl_ld4,eb_q75,0.004452938456810804,-8.995111216411749,0.0037662531945284994,eb_q75_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,3
mpl_ld4,eb_q75,0.004452938456810804,-3.859264810373697,0.0037662531945284994,eb_q75_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,3
mpl_ld4,eb_q75,0.004452938456810804,-3.218512349777384,0.0037662531945284994,eb_q75_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,3
mpl_ld4,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_ld4,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,2
mpl_ld4,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
mpl_ld4,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_ld4,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_ld4,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
mpl_ld4,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,eb_q75,0.03,-3.3209813386404865,0.022958280341788085,eb_q75_mpl_ld4,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,eb_q75,0.03,-17.865973391882566,0.022958280341788085,eb_q75_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,eb_q75,0.03,-14.884093748757786,0.022958280341788085,eb_q75_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,eb_q75,0.03,-32.17218953795152,0.022958280341788085,eb_q75_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,eb_q75,0.03,-12.385870348509384,0.022958280341788085,eb_q75_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,eb_q75,0.03,-10.886979307837516,0.022958280341788085,eb_q75_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,eb_q75,0.02833503625923264,-2.8712665327049893,0.019964450028968978,eb_q75_mpl_ld4,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,eb_q75,0.02833503625923264,-15.44005241312896,0.019964450028968978,eb_q75_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,eb_q75,0.02833503625923264,-12.873703510484637,0.019964450028968978,eb_q75_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,eb_q75,0.02833503625923264,-31.556875373407607,0.019964450028968978,eb_q75_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,eb_q75,0.02833503625923264,-12.862985769637653,0.019964450028968978,eb_q75_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,eb_q75,0.02833503625923264,-10.567131895743328,0.019964450028968978,eb_q75_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,eb_q75,0.03,-3.5800217601584436,0.024396253393942875,eb_q75_mpl_ld4,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,eb_q75,0.03,-19.660543589159047,0.024396253393942875,eb_q75_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,eb_q75,0.03,-16.163134158754758,0.024396253393942875,eb_q75_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,eb_q75,0.03,-18.18292322397812,0.024396253393942875,eb_q75_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_ld4,eb_q75,0.03,-3.7009019153461558,0.024396253393942875,eb_q75_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_ld4,eb_q75,0.03,-13.377611075279972,0.024396253393942875,eb_q75_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_no_L0,eb_q75,0.004452938456810804,-0.5664487737516896,0.0037662531945284994,eb_q75_mpl_no_L0,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,3
mpl_no_L0,eb_q75,0.004452938456810804,-3.075769616322873,0.0037662531945284994,eb_q75_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,3
mpl_no_L0,eb_q75,0.004452938456810804,-2.5242432642789763,0.0037662531945284994,eb_q75_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,3
mpl_no_L0,eb_q75,0.004452938456810804,-8.995111216411749,0.0037662531945284994,eb_q75_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,3
mpl_no_L0,eb_q75,0.004452938456810804,-3.859264810373697,0.0037662531945284994,eb_q75_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,3
mpl_no_L0,eb_q75,0.004452938456810804,-3.218512349777384,0.0037662531945284994,eb_q75_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,3
mpl_no_L0,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_no_L0,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,2
mpl_no_L0,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
mpl_no_L0,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,eb_q75,0.03,-4.406336042489797,0.03,eb_q75_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,eb_q75,0.03,-24.02118920061733,0.03,eb_q75_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,eb_q75,0.03,-19.835187837404423,0.03,eb_q75_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,eb_q75,0.03,-16.23182172240143,0.03,eb_q75_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_no_L0,eb_q75,0.03,-0.9772535589153737,0.03,eb_q75_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
mpl_no_L0,eb_q75,0.03,-10.856849642925122,0.03,eb_q75_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,eb_q75,0.03,-3.3209813386404865,0.022958280341788085,eb_q75_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,eb_q75,0.03,-17.865973391882566,0.022958280341788085,eb_q75_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,eb_q75,0.03,-14.884093748757786,0.022958280341788085,eb_q75_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,eb_q75,0.03,-32.17218953795152,0.022958280341788085,eb_q75_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,eb_q75,0.03,-12.385870348509384,0.022958280341788085,eb_q75_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,eb_q75,0.03,-10.886979307837516,0.022958280341788085,eb_q75_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,eb_q75,0.02833503625923264,-2.8712665327049893,0.019964450028968978,eb_q75_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,eb_q75,0.02833503625923264,-15.44005241312896,0.019964450028968978,eb_q75_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,eb_q75,0.02833503625923264,-12.873703510484637,0.019964450028968978,eb_q75_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,eb_q75,0.02833503625923264,-31.556875373407607,0.019964450028968978,eb_q75_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,eb_q75,0.02833503625923264,-12.862985769637653,0.019964450028968978,eb_q75_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,eb_q75,0.02833503625923264,-10.567131895743328,0.019964450028968978,eb_q75_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,eb_q75,0.03,-3.5800217601584436,0.024396253393942875,eb_q75_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
