base_mae,corr_mae,delta_pct,estimator,kappa,scale,test_curve,test_label,train_curve,train_label,win
0.002504818961791151,0.002126966345084137,-15.085027000786443,fixed_lam0p025,0.018467299542585414,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.007265129575917493,0.006921565903125255,-4.728940746371335,fixed_lam0p025,0.030249615848197745,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.0037480705220761528,0.002811090391347923,-24.998999490788997,fixed_lam0p025,0.030249615848197745,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.003248313740665229,0.0025740657381446183,-20.75686206291545,fixed_lam0p025,0.030249615848197745,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.004990357315902093,-11.977324761654195,fixed_lam0p025,0.030249615848197745,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.004934623402238123,0.0051139110212640605,3.633258395050376,fixed_lam0p025,0.030249615848197745,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0
0.0013816404339982303,0.0013390949164099667,-3.0793480374010307,fixed_lam0p025,0.030249615848197745,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.005612615040270773,0.005239773749011086,-6.642915799222527,fixed_lam0p025,0.05248056730681305,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.004701998914275349,0.0030742700884110637,-34.617805225825826,fixed_lam0p025,0.05248056730681305,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0038535563963712593,0.0026757040933203164,-30.565331914178795,fixed_lam0p025,0.05248056730681305,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.0065281722155772545,-20.13107074701238,fixed_lam0p025,0.05248056730681305,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.006687305974578527,0.006838061159134763,2.2543485392970464,fixed_lam0p025,0.05248056730681305,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0
0.0025579541942073844,0.0025982933374593263,1.577008038036487,fixed_lam0p025,0.05248056730681305,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0
0.00744534704076948,0.007329703860495395,-1.5532275344700808,fixed_lam0p025,0.010178591150180298,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.003408385839825258,0.003091249961985677,-9.304576792158015,fixed_lam0p025,0.010178591150180298,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
