amp_raw,bic,corr,drop_eff_steps,edf,estimator,feature_l2,feature_max,feature_mean,feature_peak_to_mean,gcv,kappa,lambda,max_drop,max_mode,nuisance_family,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,scale,smooth_id_weight,smooth_order,tau,total_drop,train_curve,train_label
0.07028258086618652,-1122.991752442207,0.7749996484485983,1.0,3.2864511803832452,fixed_lam0p025,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,2.8401369670620226e-07,0.014993631424790942,0.025,0.8999999999999999,12,soft_dct_sobolev_auto,0.877601597427543,2.8376127049131648,0.2610431617090627,0.08328643248081531,0.029350880878355808,0.001791510497645119,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,-1021.1094489212281,0.8828684614369372,1.0,3.2864511803832452,fixed_lam0p025,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,7.232265332928855e-07,0.023005007876755135,0.025,0.8999999999999999,12,soft_dct_sobolev_auto,0.8438114758218983,2.8376127049131648,0.2610431617090627,0.1277879241502501,0.045033603045613865,0.003210109191758278,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,400,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,-1128.1207938072394,0.774290846915672,1.0,3.2864511803832452,fixed_lam0p025,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,6.717552245067756e-08,0.011017661224393852,0.025,0.7,12,soft_dct_sobolev_auto,0.7154861206806823,1.2383752532542247,0.520084044338764,0.018926328377965516,0.015283193303669926,0.0011174395525126624,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,25,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,-1267.0235169759526,0.5815254899829824,1.0,3.2864511803832452,fixed_lam0p025,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,7.576452155136348e-08,0.015720388330850307,0.025,0.7,12,soft_dct_sobolev_auto,0.8339538190136644,1.3298530602592336,0.5584955389588916,0.02798384748979257,0.02104281166547646,0.001208444177949925,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,100,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,-1133.0812134341804,0.7339771420310921,1.0,3.2864511803832452,fixed_lam0p025,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,2.5890432774846637e-07,0.026951923056547412,0.025,0.7,12,soft_dct_sobolev_auto,0.7734491696389624,1.3298530602592336,0.5584955389588916,0.04797709118234304,0.03607698671084058,0.0016599216580283095,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,400,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,-1162.7912131233174,0.630122474579084,1.0,3.2864511803832452,fixed_lam0p025,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,4.66352712987372e-08,0.01790164421964156,0.025,0.3999999999999999,12,soft_dct_sobolev_auto,0.5974559818769205,0.307388005420885,0.7093385120550632,0.00656054811005229,0.021342889098972445,0.0012352251517787998,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,25,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,-1395.0871428868716,0.5677353309044975,1.0,3.2864511803832452,fixed_lam0p025,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,2.3399963887802313e-08,0.015022231810624733,0.025,0.3999999999999999,12,soft_dct_sobolev_auto,0.6139358354127372,0.32125261832237023,0.7413329414952441,0.00562709915441105,0.01751611919553096,0.000984656222650318,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,100,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,-1256.378206936619,0.6135896551001625,1.0,3.2864511803832452,fixed_lam0p025,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,8.35373238767484e-08,0.025465139640745725,0.025,0.3999999999999999,12,soft_dct_sobolev_auto,0.5508101072403794,0.32125261832237023,0.7413329414952441,0.009538853317258213,0.02969268660617164,0.0013177150642670536,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,400,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,-6996.442315404617,-0.038338926020639534,56610.171676919636,12.462728714189002,residual_gcv,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,4.522068592579079e-09,0.0,1e-05,2.0242220699289173e-05,12,soft_dct_sobolev_auto,-0.026351512742344308,5.746342525625205e-05,0.0006044032258447541,-7.166954419526289e-06,0.0,0.0004394624422706827,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,25,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,-7983.174189418295,0.42486160576900356,56610.171676919636,11.673071361800693,residual_gcv,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,7.46713002211882e-10,0.0002731173334316882,3e-05,2.0242220699289173e-05,12,soft_dct_sobolev_auto,0.08879925581696425,6.63163353613685e-05,0.0006975185840362473,1.0558531126004291e-05,0.15921463495335106,0.0003148783821446359,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,100,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.10557334737191665,-7003.369425771077,0.5519162762632617,56610.171676919636,12.824834877290694,residual_gcv,0.09508274050125376,0.021193824707322208,0.011363254984441705,1.8651191701972967,4.452476605905006e-09,0.0004589584721192618,3e-06,2.0242220699289173e-05,12,soft_dct_sobolev_auto,0.07169633237684543,5.608063335915887e-05,0.0005898087609119701,1.9101792807716858e-05,0.34061300066607086,0.00039890920035922067,0.30835489375272407,0.9545670409774167,0.03255405831198679,0.26323285722447143,0.3423761046470629,0.00695246595891458,0.006097469982571264,400,8.414356205870405e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.046337416182712206,-2221.180244128219,0.7998285798301223,2842.3242127574717,12.462728714189,residual_gcv,0.9438286145394619,0.19020175165830108,0.03115714868201178,6.104594281058583,9.948957128428991e-09,0.0019176840804657213,1e-05,0.0005754806207201073,12,soft_dct_sobolev_auto,0.1555981603855304,0.0173000955886747,0.018329700246602743,0.00032158872061867686,0.018588840678383362,0.0009124857078375107,0.9715084222689281,1.0,0.04501719008768543,0.4716764687439958,0.04769636075258369,0.0015772934021270055,0.003323870938767359,25,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.07327143445958952,-2312.47652801401,0.9645067924639876,2842.3242127574717,12.462728714189002,residual_gcv,0.9438286145394619,0.19020175165830108,0.030974943134163758,6.140503659182457,6.2649054332918316e-09,0.00262540612476668,1e-05,0.0005754806207201073,12,soft_dct_sobolev_auto,0.2666348190021335,0.017332028063749557,0.018363533163493526,0.0004404840554813506,0.02541445547290775,0.0007273969221803462,0.9715084222689281,1.0,0.071183815689217,0.8341842773155973,0.07542027714846399,0.0012062006480936325,0.004656444054153262,100,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.09880355762866455,-2137.0307133091414,0.9630825252534042,2842.3242127574717,12.824834877290694,residual_gcv,0.9529421754440708,0.19021940771026472,0.031238178436595314,6.089324577499179,1.7368319709254376e-08,0.007052861988882452,3e-06,0.0005754806207201073,12,soft_dct_sobolev_auto,0.43067989947159585,0.017776618871587133,0.01865445703807079,0.0011970061523247483,0.06733598559836126,0.0008971355572138122,0.9761875718549539,1.0,0.09645080501215705,0.8864955854076416,0.10121370162592605,0.001953267821735734,0.007813071286942936,400,0.8876316940905121,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.038587065976002644,-2226.0812192371313,0.7421776614409937,3999.000000000001,12.462728714189,residual_gcv,0.5721837247862505,0.24895816290543804,0.022420587773571067,11.103998049458134,9.666230978545798e-09,0.0009869028796446017,1e-05,0.0002250000000002901,12,soft_dct_sobolev_auto,0.07609774281379698,0.009733706696876645,0.01701150570214636,0.00011628476135029267,0.01194660625921738,0.0008732643109815275,0.7564282681036256,1.0,0.029188347487428018,0.31811865147097595,0.0510121945505036,0.001547371771584771,0.002939418314843967,25,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05960235876750827,-2324.334775435105,0.9575628569010615,3999.000000000001,11.673071361800693,residual_gcv,0.5721837247862505,0.24895816290543804,0.02228947322518761,11.169315685043184,5.926439068109701e-09,0.0022015749631519453,3e-05,0.0002250000000002901,12,soft_dct_sobolev_auto,0.2124308877098969,0.009979467437891042,0.01744101938869207,0.00026028997563728144,0.026082551725053624,0.0007711101263399308,0.7564282681036256,1.0,0.04508490901739723,0.75809798956189,0.07879446245039477,0.0012062006480936325,0.003785289883168282,100,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.07801302235327828,-2151.4871278920264,0.9545284127726327,3999.000000000001,12.462728714189002,residual_gcv,0.5890891345460179,0.25331762618423714,0.022663865639948686,11.177158839916714,1.6061449729590252e-08,0.005743377506505025,1e-05,0.0002250000000002901,12,soft_dct_sobolev_auto,0.3400148143904688,0.01024884558958968,0.0173977841188464,0.0006916064978081725,0.06748140478481553,0.0008530292026239651,0.7675214228580319,0.9999883258396075,0.05987666591804361,0.8540846239539963,0.1016427946242594,0.001595459654683224,0.006381838618732896,400,0.7655415869579296,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05744581636839312,-1127.9106475258861,0.8694804302664776,1.0,12.462728714189003,residual_gcv,10.70275226864739,0.8999999999999999,0.21316602486886502,4.22206118706609,5.354334072839162e-08,0.003578741331293958,1e-05,0.8999999999999999,12,soft_dct_sobolev_auto,0.6134591206534837,0.6439956296311903,0.06017103016741863,0.009402209565872925,0.014599803373289155,0.0010046399252010192,3.271506116247896,0.9774041637917499,0.18793433960205158,0.7094428624214087,0.017559440308880722,0.004347085353796467,0.0062155954412196745,25,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.07028258086618652,-1213.598641931429,0.7749996484485983,1.0,12.462728714189,residual_gcv,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,9.992585256461393e-08,0.005588513619377253,1e-05,0.8999999999999999,12,soft_dct_sobolev_auto,0.60414800983018,0.7671990911443873,0.07057766412798004,0.016148468441435426,0.021048602152731532,0.0012265415252364694,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,-1093.3213050819384,0.8828684614369372,1.0,12.462728714189,residual_gcv,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,3.012348649053924e-07,0.008838333315523556,1e-05,0.8999999999999999,12,soft_dct_sobolev_auto,0.5503053369931538,0.7671990911443873,0.07057766412798004,0.025539088985261138,0.03328873727830664,0.0021986156660998226,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,400,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,-1195.7975459351746,0.774290846915672,1.0,12.462728714189003,residual_gcv,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,2.620348723260271e-08,0.005034809183664505,1e-05,0.7,12,soft_dct_sobolev_auto,0.5821516127735367,0.4051033330323268,0.17013242089981742,0.004950495455017757,0.012220327633351544,0.0008090774285343321,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,25,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,-1339.5753324803738,0.5815254899829824,1.0,12.462728714189,residual_gcv,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,3.145880719779164e-08,0.007000446558700081,1e-05,0.7,12,soft_dct_sobolev_auto,0.6314897208748408,0.4819877510304563,0.20241936258045298,0.007506723702315324,0.015574511356909942,0.0007485454088503722,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,100,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,-1180.37105367271,0.7339771420310921,1.0,11.673071361800691,residual_gcv,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,1.3795980441991338e-07,0.012667188260866189,3e-05,0.7,12,soft_dct_sobolev_auto,0.5412133873368709,0.4927783309176097,0.20695105928428273,0.013734208472035974,0.0278709667417017,0.0011499453524608941,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,400,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,-1197.0353522045402,0.630122474579084,1.0,12.462728714189003,residual_gcv,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,2.5864282495659676e-08,0.011346790061561049,1e-05,0.3999999999999999,12,soft_dct_sobolev_auto,0.5679649570850733,0.13588258644534718,0.3135670552641128,0.0027790973989983456,0.02045219679503316,0.0009204965105713233,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,25,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,-1428.64766411993,0.5677353309044975,1.0,11.673071361800691,residual_gcv,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,1.41426535014268e-08,0.00800482433687246,3e-05,0.3999999999999999,12,soft_dct_sobolev_auto,0.45884299302745973,0.16154698679045182,0.3727910562487066,0.0021345778768857627,0.013213356183824075,0.0008118685467643452,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,100,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,-1275.5360947543538,0.6135896551001625,1.0,11.673071361800691,residual_gcv,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,5.762108726290247e-08,0.013925575429742657,3e-05,0.3999999999999999,12,soft_dct_sobolev_auto,0.3954578258032146,0.16154698679045182,0.3727910562487066,0.003713413809508589,0.022986586647545378,0.0009181195261799174,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,400,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,-6999.929022825317,-0.038338926020639534,56610.171676919636,10.142567273093757,residual_bic,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,4.575369361588089e-09,0.0,0.0001,2.0242220699289173e-05,12,soft_dct_sobolev_auto,-0.032338899521917375,0.00010784334540241281,0.0011343017851170754,-1.2172625243761216e-05,0.0,0.0003891825649559576,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,25,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,-7989.788190046611,0.42486160576900356,56610.171676919636,8.40282590599548,residual_bic,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,7.568108345674529e-10,0.0010460931772081881,0.0003,2.0242220699289173e-05,12,soft_dct_sobolev_auto,0.11934718808815716,0.00021347517842242714,0.002245342770656739,2.5789120495159745e-05,0.12080617843133001,0.000331532991931732,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,100,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.10557334737191665,-7003.591968931165,0.5519162762632617,56610.171676919636,12.462728714189002,residual_bic,0.09508274050125376,0.021193824707322208,0.011363254984441705,1.8651191701972967,4.463239906991452e-09,0.0004906781377553853,1e-05,2.0242220699289173e-05,12,soft_dct_sobolev_auto,0.07456770122399964,5.762716403360462e-05,0.0006060738650338413,2.017689145634107e-05,0.35012813479030735,0.00038135861915809073,0.30835489375272407,0.9545670409774167,0.03255405831198679,0.26323285722447143,0.3423761046470629,0.00695246595891458,0.006097469982571264,400,8.414356205870405e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.046337416182712206,-2222.475217434164,0.7998285798301223,2842.3242127574717,11.673071361800691,residual_bic,0.9438286145394619,0.19020175165830108,0.03115714868201178,6.104594281058583,1.0011218050731228e-08,0.002097685620594149,3e-05,0.0005754806207201073,12,soft_dct_sobolev_auto,0.16700281900925887,0.018122763946429754,0.01920132921088931,0.00035615108055743705,0.019652139243782403,0.0009524956036213548,0.9715084222689281,1.0,0.04501719008768543,0.4716764687439958,0.04769636075258369,0.0015772934021270055,0.003323870938767359,25,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.07327143445958952,-2312.6437125856673,0.9645067924639876,2842.3242127574717,11.673071361800693,residual_bic,0.9438286145394619,0.19020175165830108,0.030974943134163758,6.140503659182457,6.345794606506632e-09,0.0028456527988291224,3e-05,0.0005754806207201073,12,soft_dct_sobolev_auto,0.2825569588437394,0.018182045167453004,0.01926413851769569,0.0004835702378986617,0.026596031053991807,0.0007551410591674669,0.9715084222689281,1.0,0.071183815689217,0.8341842773155973,0.07542027714846399,0.0012062006480936325,0.004656444054153262,100,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.09880355762866455,-2138.0151109066596,0.9630825252534042,2842.3242127574717,12.462728714189002,residual_bic,0.9529421754440708,0.19021940771026472,0.031238178436595314,6.089324577499179,1.737801148124182e-08,0.007099144558442564,1e-05,0.0005754806207201073,12,soft_dct_sobolev_auto,0.431667414470229,0.017905927871756197,0.018790151525628553,0.001207199648345405,0.06741899425662123,0.0009295093784880831,0.9761875718549539,1.0,0.09645080501215705,0.8864955854076416,0.10121370162592605,0.001953267821735734,0.007813071286942936,400,0.8876316940905121,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.038587065976002644,-2228.1651084992054,0.7421776614409937,3999.000000000001,11.673071361800691,residual_bic,0.5721837247862505,0.24895816290543804,0.022420587773571067,11.103998049458134,9.681688538508047e-09,0.0010245529710622844,3e-05,0.0002250000000002901,12,soft_dct_sobolev_auto,0.07806173559732486,0.009899517304716849,0.017301291308862363,0.00012099726485929104,0.012222541881071228,0.0008817761465630398,0.7564282681036256,1.0,0.029188347487428018,0.31811865147097595,0.0510121945505036,0.001547371771584771,0.002939418314843967,25,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05960235876750827,-2328.479286641303,0.9575628569010615,3999.000000000001,10.142567273093757,residual_bic,0.5721837247862505,0.24895816290543804,0.02228947322518761,11.169315685043184,5.942237314816094e-09,0.0023450306956962095,0.0001,0.0002250000000002901,12,soft_dct_sobolev_auto,0.2185046465653861,0.010682760833183896,0.018670158500531685,0.00028003902618607023,0.026214106124718625,0.000739382054127707,0.7564282681036256,1.0,0.04508490901739723,0.75809798956189,0.07879446245039477,0.0012062006480936325,0.003785289883168282,100,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.07801302235327828,-2154.287831050035,0.9545284127726327,3999.000000000001,10.142567273093757,residual_bic,0.5890891345460179,0.25331762618423714,0.022663865639948686,11.177158839916714,1.6456971680184232e-08,0.005764571919880896,0.0001,0.0002250000000002901,12,soft_dct_sobolev_auto,0.3221803851521221,0.011209364476581853,0.01902829948683464,0.0007038914430621216,0.06279494654069487,0.0007769908344873019,0.7675214228580319,0.9999883258396075,0.05987666591804361,0.8540846239539963,0.1016427946242594,0.001595459654683224,0.006381838618732896,400,0.7655415869579296,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
