kappa,pooled_dot,pooled_full_l2,pooled_orth_l2,pooled_retention,raw_map,rule,scale,selected_lambda,tau,train_id,train_label,train_size
0.01054329349255592,0.060275459351441074,11.136096856875563,2.908536591044417,0.2611809710732402,0.020630299361651235,fixed_lam0p025,25,0.025,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.014817945072846889,0.08891353163522636,11.303626293187708,3.1588653232355344,0.27945592337383535,0.028030530739038557,fixed_lam0p025,100,0.025,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.022886287476386828,0.13732677746750827,11.303626293187708,3.1588653232355344,0.27945592337383535,0.04329310045728787,fixed_lam0p025,400,0.025,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.012619119542460021,0.080621374672104,11.136096856875563,3.6389319573371726,0.32676906497005287,0.02207540026318696,inner_cv_mean,25,0.07,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.017450950284661457,0.1175581674617319,11.303626293187708,3.988306362217566,0.3528342373297652,0.029378777567112255,inner_cv_mean,100,0.07,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.026873057433704422,0.18103010635340025,11.303626293187708,3.988306362217566,0.3528342373297652,0.045240950436204325,inner_cv_mean,400,0.07,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.013349857938857868,0.08819779065759759,11.136096856875563,3.893123130627743,0.349594941626615,0.022578447383769303,inner_cv_worst,25,0.1,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.018498284302971027,0.12982572344614296,11.303626293187708,4.331175842974612,0.38316693516175926,0.029883911204321396,inner_cv_worst,100,0.1,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.028481618844949156,0.1998913364559404,11.303626293187708,4.331175842974612,0.38316693516175926,0.04601195195065116,inner_cv_worst,400,0.1,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.013349857938857868,0.08819779065759759,11.136096856875563,3.893123130627743,0.349594941626615,0.022578447383769303,inner_cv_safe,25,0.1,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.018498284302971027,0.12982572344614296,11.303626293187708,4.331175842974612,0.38316693516175926,0.029883911204321396,inner_cv_safe,100,0.1,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.028481618844949156,0.1998913364559404,11.303626293187708,4.331175842974612,0.38316693516175926,0.04601195195065116,inner_cv_safe,400,0.1,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,0.0635783020074675,11.136096856875563,3.033485453824616,0.2724011377425929,0.02086830224290295,inner_cv_band_mean,25,0.03,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,0.09310430833616506,11.303626293187708,3.2849642843566698,0.29061154351293444,0.02822947898733517,inner_cv_band_mean,100,0.03,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,0.14367909113776872,11.303626293187708,3.2849642843566698,0.29061154351293444,0.043563890400736334,inner_cv_band_mean,400,0.03,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,0.0635783020074675,11.136096856875563,3.033485453824616,0.2724011377425929,0.02086830224290295,inner_cv_band_worst,25,0.03,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
