inner_max_kappa,inner_mean,inner_mean_retention,inner_median,inner_worst,rule,selected_lambda,train_id,train_label,train_size
0.04140769692754455,-8.450866219418344,0.3473020212829756,-5.287548064278946,-1.6254705724064067,inner_cv_mean,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.044880595033568504,-8.35550138194397,0.36711492831091996,-3.844124286914241,-1.652508706611222,inner_cv_worst,0.02,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.044880595033568504,-8.35550138194397,0.36711492831091996,-3.844124286914241,-1.652508706611222,inner_cv_safe,0.02,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.04140769692754455,-8.450866219418344,0.3473020212829756,-5.287548064278946,-1.6254705724064067,inner_cv_band_mean,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.044880595033568504,-8.35550138194397,0.36711492831091996,-3.844124286914241,-1.652508706611222,inner_cv_band_worst,0.02,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.047607484004815175,-8.483272821968297,0.3812067725443399,-7.32462978818843,-1.5851525148472767,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.04140769692754455,-8.60385656570576,0.34927954158925184,-10.932337263667458,-2.2439622734230835,inner_cv_mean,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.044880595033568504,-8.595545162938429,0.3669126594136223,-9.463155419864844,-2.378230690299943,inner_cv_worst,0.02,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.044880595033568504,-8.595545162938429,0.3669126594136223,-9.463155419864844,-2.378230690299943,inner_cv_safe,0.02,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.04140769692754455,-8.60385656570576,0.34927954158925184,-10.932337263667458,-2.2439622734230835,inner_cv_band_mean,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.044880595033568504,-8.595545162938429,0.3669126594136223,-9.463155419864844,-2.378230690299943,inner_cv_band_worst,0.02,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.052943003421064096,-11.84253666473875,0.24015278826211428,-10.217657438193605,-1.6225306971023645,fixed_lam0p025,0.025,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.04153868907202647,-14.127641559816178,0.18274887265576525,-9.007427778889243,-1.3619357419684786,inner_cv_mean,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.05875690266189439,-9.669585954421969,0.27443599315762324,-6.496749631863108,-1.7691396055883546,inner_cv_worst,0.04,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.05875690266189439,-9.669585954421969,0.27443599315762324,-6.496749631863108,-1.7691396055883546,inner_cv_safe,0.04,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.04153868907202647,-14.127641559816178,0.18274887265576525,-9.007427778889243,-1.3619357419684786,inner_cv_band_mean,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.055207256473038306,-11.053294066084199,0.25304154883485647,-8.621690450628671,-1.6787874976820327,inner_cv_band_worst,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.052943003421064096,-6.504327217128246,0.4084501544875549,-4.014190757682767,3.9180206365500236,fixed_lam0p025,0.025,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.04153868907202647,-7.600136330893643,0.3407788186707854,-5.214424707996912,-1.5399903861082032,inner_cv_mean,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.04153868907202647,-7.600136330893643,0.3407788186707854,-5.214424707996912,-1.5399903861082032,inner_cv_worst,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.04153868907202647,-7.600136330893643,0.3407788186707854,-5.214424707996912,-1.5399903861082032,inner_cv_safe,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.04153868907202647,-7.600136330893643,0.3407788186707854,-5.214424707996912,-1.5399903861082032,inner_cv_band_mean,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.04153868907202647,-7.600136330893643,0.3407788186707854,-5.214424707996912,-1.5399903861082032,inner_cv_band_worst,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.052943003421064096,-7.043871369805617,0.4228856089574815,-4.7934332137734685,1.899397132151659,fixed_lam0p025,0.025,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.04153868907202647,-7.650203239519401,0.36055699623566945,-9.030915621978108,-2.2979719053006886,inner_cv_mean,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.04153868907202647,-7.650203239519401,0.36055699623566945,-9.030915621978108,-2.2979719053006886,inner_cv_worst,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.04153868907202647,-7.650203239519401,0.36055699623566945,-9.030915621978108,-2.2979719053006886,inner_cv_safe,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.04153868907202647,-7.650203239519401,0.36055699623566945,-9.030915621978108,-2.2979719053006886,inner_cv_band_mean,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.04153868907202647,-7.650203239519401,0.36055699623566945,-9.030915621978108,-2.2979719053006886,inner_cv_band_worst,0.01,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.025709856545992327,-13.773406822300409,0.3619841674790049,-7.513228272642413,-1.5497430250400068,fixed_lam0p025,0.025,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.0315293289642224,-15.580707761064954,0.46467761090077697,-8.157966634587376,-1.9952422776056689,inner_cv_mean,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.0315293289642224,-15.580707761064954,0.46467761090077697,-8.157966634587376,-1.9952422776056689,inner_cv_worst,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.0315293289642224,-15.580707761064954,0.46467761090077697,-8.157966634587376,-1.9952422776056689,inner_cv_safe,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.02630047054817175,-14.026397061402964,0.37378485299850983,-7.626296155288759,-1.6039350859009982,inner_cv_band_mean,0.03,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.02630047054817175,-14.026397061402964,0.37378485299850983,-7.626296155288759,-1.6039350859009982,inner_cv_band_worst,0.03,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.024928018789213805,-13.86243062445049,0.37634967190327095,-8.243624499063396,-1.6088801991371415,fixed_lam0p025,0.025,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.030272382769240453,-14.533876713568807,0.4635630889734271,-10.595218003918905,-2.037154909354122,inner_cv_mean,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.030272382769240453,-14.533876713568807,0.4635630889734271,-10.595218003918905,-2.037154909354122,inner_cv_worst,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.030272382769240453,-14.533876713568807,0.4635630889734271,-10.595218003918905,-2.037154909354122,inner_cv_safe,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.025486965510625483,-13.998643437311797,0.38652001571191913,-8.536225801753083,-1.662030492712674,inner_cv_band_mean,0.03,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.025486965510625483,-13.998643437311797,0.38652001571191913,-8.536225801753083,-1.662030492712674,inner_cv_band_worst,0.03,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.026496855114218922,-8.11877762612686,0.5674515875461594,-6.581999423979779,-1.8509046680291186,fixed_lam0p025,0.025,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.0279207978398549,-8.254146578920665,0.5968016278750152,-6.774484391513102,-1.9982400438953607,inner_cv_mean,0.04,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.0315293289642224,-8.007984184425633,0.6602289217023122,-7.034931404930889,-2.339210694603311,inner_cv_worst,0.1,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.0315293289642224,-8.007984184425633,0.6602289217023122,-7.034931404930889,-2.339210694603311,inner_cv_safe,0.1,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.027013016232466696,-8.190831521879632,0.5786196097658094,-6.651386790245284,-1.9052913532479065,inner_cv_band_mean,0.03,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.027013016232466696,-8.190831521879632,0.5786196097658094,-6.651386790245284,-1.9052913532479065,inner_cv_band_worst,0.03,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.05065494209586859,-16.478776090482064,0.23935352002484686,-14.408330757055687,-7.593199171917875,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.039561791728428775,-17.485682783935864,0.18131698156035247,-12.526652091107648,-6.3504359871728315,inner_cv_mean,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.05619912808934939,-15.073599899693875,0.2748628391058951,-12.247822923516772,-7.964608058941569,inner_cv_worst,0.04,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.05619912808934939,-15.073599899693875,0.2748628391058951,-12.247822923516772,-7.964608058941569,inner_cv_safe,0.04,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.039561791728428775,-17.485682783935864,0.18131698156035247,-12.526652091107648,-6.3504359871728315,inner_cv_band_mean,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.05283125035873584,-15.976020529129853,0.2526470770394021,-13.430143105707259,-7.8617650739365335,inner_cv_band_worst,0.03,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.05065494209586859,-11.782044071610263,0.38199796559159327,-12.02753321744735,2.027634651761878,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.04795985808176831,-11.854457820028788,0.3643805379114773,-11.553830280897948,0.20708349501059597,inner_cv_mean,0.02,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.026399644024110904,-9.843690982189612,0.23757098139592406,-8.208189792636112,-5.626252993362946,inner_cv_worst,0.003,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.026399644024110904,-9.843690982189612,0.23757098139592406,-8.208189792636112,-5.626252993362946,inner_cv_safe,0.003,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.04795985808176831,-11.854457820028788,0.3643805379114773,-11.553830280897948,0.20708349501059597,inner_cv_band_mean,0.02,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.039561791728428775,-11.642374618561663,0.31332138945330185,-10.198191496659826,-3.511154200751143,inner_cv_band_worst,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.05065494209586859,-13.7124777262687,0.34301644211288135,-14.288872190750068,0.3042664856114152,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.06610284887470042,-14.702647307960442,0.46671487475525847,-18.602684284624537,11.073833392084698,inner_cv_mean,0.1,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.026399644024110904,-9.841658814617707,0.20556339169668558,-10.106697687303988,-6.6630380316198945,inner_cv_worst,0.003,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.026399644024110904,-9.841658814617707,0.20556339169668558,-10.106697687303988,-6.6630380316198945,inner_cv_safe,0.003,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.05283125035873584,-13.866243150105745,0.3580896658994075,-14.764141302914036,1.8214880601335581,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.039561791728428775,-12.482543532528497,0.27452924308624466,-11.340996449403384,-5.360772154170612,inner_cv_band_worst,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.030307488273159478,-17.977568214269645,0.3344376736425374,-15.581696039617599,-5.579252427794001,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.03875475606298212,-19.87780877262301,0.4417323030682557,-19.342707371819966,-4.512858957964438,inner_cv_mean,0.1,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.025956299573158922,-16.241875114402216,0.27887204884479155,-13.946444317110684,-5.639906349694734,inner_cv_worst,0.01,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.025956299573158922,-16.241875114402216,0.27887204884479155,-13.946444317110684,-5.639906349694734,inner_cv_safe,0.01,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.03130069908175775,-18.31200492442525,0.3467814753838874,-15.978910666831636,-5.5151285682286115,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.025956299573158922,-16.241875114402216,0.27887204884479155,-13.946444317110684,-5.639906349694734,inner_cv_band_worst,0.01,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.035471153088797835,-18.01410038589145,0.29538620011816497,-12.245901012085259,-6.467946103867961,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.039682944727136654,-18.22859287007064,0.3279895626322335,-13.148550364245803,-6.706490848753144,inner_cv_mean,0.04,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.047759161844059234,-17.57189383162614,0.4009403766046112,-15.287420580515843,-7.048756652018029,inner_cv_worst,0.1,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.047759161844059234,-17.57189383162614,0.4009403766046112,-15.287420580515843,-7.048756652018029,inner_cv_safe,0.1,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.037093136858699596,-18.14676103013884,0.3075795827584869,-12.576565507016035,-6.556284033026072,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.037093136858699596,-18.14676103013884,0.3075795827584869,-12.576565507016035,-6.556284033026072,inner_cv_band_worst,0.03,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.035471153088797835,-11.851873225396243,0.46083519510235926,-11.087805383591743,-4.415689647958643,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.037093136858699596,-11.918797428349942,0.47427197531478604,-11.413607674536774,-4.037136387319196,inner_cv_mean,0.03,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.027910449057484292,-11.1527020258583,0.39786591263228066,-9.712556516090242,-5.573618110311463,inner_cv_worst,0.01,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.027910449057484292,-11.1527020258583,0.39786591263228066,-9.712556516090242,-5.573618110311463,inner_cv_safe,0.01,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.037093136858699596,-11.918797428349942,0.47427197531478604,-11.413607674536774,-4.037136387319196,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.027910449057484292,-11.1527020258583,0.39786591263228066,-9.712556516090242,-5.573618110311463,inner_cv_band_worst,0.01,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.030498101514119757,-17.366160673493635,0.34963875928199717,-13.659730985618134,-5.585334785173268,fixed_lam0p025,0.025,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.038079248305679284,-19.09664537324861,0.4570007660783838,-16.956830537626153,-4.60734201765538,inner_cv_mean,0.1,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.026503800541110095,-15.808572328977602,0.29283796992985,-12.226183664041912,-5.6391389466086235,inner_cv_worst,0.01,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.026503800541110095,-15.808572328977602,0.29283796992985,-12.226183664041912,-5.6391389466086235,inner_cv_safe,0.01,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.03138886671198129,-17.66224442639085,0.36208913256982656,-14.007950135671033,-5.5244006771521414,inner_cv_band_mean,0.03,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.026503800541110095,-15.808572328977602,0.29283796992985,-12.226183664041912,-5.6391389466086235,inner_cv_band_worst,0.01,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.03682684988847182,-17.293822958633605,0.3269650647804485,-11.612904847392524,-6.447565310325953,fixed_lam0p025,0.025,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.03829891310774153,-17.331530346876022,0.3394593759323668,-11.587077985794302,-6.5310223179607,inner_cv_mean,0.03,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.047636749676135515,-16.490865522076504,0.43269002210503454,-12.693263200571947,-7.0364130610714,inner_cv_worst,0.1,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.047636749676135515,-16.490865522076504,0.43269002210503454,-12.693263200571947,-7.0364130610714,inner_cv_safe,0.1,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.03829891310774153,-17.331530346876022,0.3394593759323668,-11.587077985794302,-6.5310223179607,inner_cv_band_mean,0.03,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.03829891310774153,-17.331530346876022,0.3394593759323668,-11.587077985794302,-6.5310223179607,inner_cv_band_worst,0.03,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.03682684988847182,-11.01713498936865,0.5046993837621154,-9.852797594113794,-4.0206975518192305,fixed_lam0p025,0.025,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.03682684988847182,-11.01713498936865,0.5046993837621154,-9.852797594113794,-4.0206975518192305,inner_cv_mean,0.025,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.021882445046969526,-9.4281401383327,0.3535485397480742,-7.272725827250969,-5.514447772888687,inner_cv_worst,0.003,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.021882445046969526,-9.4281401383327,0.3535485397480742,-7.272725827250969,-5.514447772888687,inner_cv_safe,0.003,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.03682684988847182,-11.01713498936865,0.5046993837621154,-9.852797594113794,-4.0206975518192305,inner_cv_band_mean,0.025,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.029636107355111962,-10.64795818387886,0.43775077699208853,-8.243531413742533,-5.410735246892284,inner_cv_band_worst,0.01,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.026496855114218922,-16.41676019280782,0.3850055290801323,-11.665216169314386,-5.623116718801313,fixed_lam0p025,0.025,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3
0.03147632581866361,-18.021256865461297,0.4872077814991742,-11.460581382882218,-5.122727913391922,inner_cv_mean,0.1,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3
0.02524261644541811,-15.774614796604238,0.35399801247714646,-11.608202970623903,-5.638176403297446,inner_cv_worst,0.015,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3
0.02524261644541811,-15.774614796604238,0.35399801247714646,-11.608202970623903,-5.638176403297446,inner_cv_safe,0.015,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3
0.027013016232466696,-16.646273167700326,0.39680188933348315,-11.643157634617761,-5.6170471728336775,inner_cv_band_mean,0.03,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3
0.02524261644541811,-15.774614796604238,0.35399801247714646,-11.608202970623903,-5.638176403297446,inner_cv_band_worst,0.015,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3
0.05021398552678295,-13.121737523035627,0.23819396375172952,-11.966654830658118,-1.68364466375851,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4
0.04398861962413599,-13.70085143457269,0.20572385675767535,-11.041978863361573,-1.520599991421645,inner_cv_mean,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4
0.05850705688191931,-11.5463946135144,0.28953612994748706,-9.848980691180003,-1.909841331447426,inner_cv_worst,0.05,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4
0.05850705688191931,-11.5463946135144,0.28953612994748706,-9.848980691180003,-1.909841331447426,inner_cv_safe,0.05,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4
0.04398861962413599,-13.70085143457269,0.20572385675767535,-11.041978863361573,-1.520599991421645,inner_cv_band_mean,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4
