step,lr,train_loss,eval_loss
3000,0.0015,1.1623191833496094,1.159118938446045
3004,0.0015,1.1649411201477051,1.1451500296592712
3008,0.0015,1.1610579562187195,1.1562137961387635
3012,0.0015,1.1602469508647921,1.1478874921798705
3016,0.0015,1.1603648982763293,1.1696608781814575
3020,0.0015,1.1623474766898156,1.1501129388809204
3024,0.0015,1.1637705454308989,1.1563277125358582
3028,0.0015,1.164487590409446,1.1511359572410584
3032,0.0015,1.1683006197367265,1.1488560795783997
3036,0.0015,1.1674956360597153,1.1542403936386108
3040,0.0015,1.162509657067544,1.1465922832489013
3044,0.0015,1.1620978746913255,1.1619971632957458
3048,0.0015,1.165310236880396,1.1561951637268066
3052,0.0015,1.1613196251415143,1.1506292939186096
3056,0.0015,1.1593809113761422,1.148862862586975
3060,0.0015,1.1576469527954432,1.158220374584198
3064,0.0015,1.1599972177095328,1.148277473449707
3068,0.0015,1.1595981653225822,1.1612895250320434
3072,0.0015,1.160114681931651,1.15489501953125
3076,0.0015,1.1653075303545444,1.153025782108307
3080,0.0015,1.1658292847196026,1.1629523992538453
3084,0.0015,1.1640540573584823,1.1515137672424316
3088,0.0015,1.1648618173826746,1.1583893775939942
3092,0.0015,1.1687743358816813,1.1506882071495057
3096,0.0015,1.1714423739617565,1.1536199927330018
3100,0.0015,1.1691293934320361,1.1472675561904908
3104,0.0015,1.1676623063684957,1.1581637978553772
3108,0.0015,1.1716789875091425,1.1362094283103943
3112,0.0015,1.172582883268116,1.1411685347557068
3116,0.0015,1.1726094770099385,1.1548616886138916
3120,0.0015,1.1690265555082855,1.1605850219726563
3124,0.0015,1.1648837285249618,1.1560468792915344
3128,0.0015,1.1646581849762072,1.150707757472992
3132,0.0015,1.1633302296377663,1.15073401927948
3136,0.0015,1.161841612325082,1.1484204530715942
3140,0.0015,1.1600558471077413,1.1556472659111023
3144,0.0015,1.1558581809455513,1.1507652878761292
3148,0.0015,1.1529297667969192,1.143061900138855
3152,0.0015,1.1601585243548982,1.1487609624862671
3156,0.0015,1.156665095186773,1.147062647342682
3160,0.0015,1.1565769152312366,1.1523516058921814
3164,0.0015,1.1597008618535598,1.1594208240509034
3168,0.0015,1.1604118269224764,1.1382433772087097
3172,0.0015,1.1576017309611857,1.136581814289093
3176,0.0015,1.1578881772803502,1.1532413244247437
3180,0.0015,1.1550963788432391,1.1458583354949952
3184,0.0015,1.1499071779134136,1.145308542251587
3188,0.0015,1.1522871728791828,1.1548871040344237
3192,0.0015,1.1526683279324206,1.1520349025726317
3196,0.0015,1.1525883890791504,1.1372666239738465
3200,0.0015,1.1533971861842665,1.137685477733612
3204,0.0015,1.1543969246009045,1.1557135701179504
3208,0.0015,1.1537220655911313,1.15388103723526
3212,0.0015,1.1484268467753957,1.1417369604110719
3216,0.0015,1.144601353507921,1.1597797274589539
3220,0.0015,1.1448172287658018,1.1540698051452636
3224,0.0015,1.1443741640313114,1.150093138217926
3228,0.0015,1.1453946638879458,1.1469446301460267
3232,0.0015,1.1495480962494562,1.1437511563301086
3236,0.0015,1.1473536873966055,1.1507884502410888
3240,0.0015,1.147914789775872,1.1451146483421326
3244,0.0015,1.1536502087055418,1.144493305683136
3248,0.0015,1.1572148719971276,1.1369032859802246
3252,0.0015,1.154748063046774,1.1573228597640992
3256,0.0015,1.1546512550941475,1.152148973941803
3260,0.0015,1.15728907348198,1.1460148453712464
3264,0.0015,1.1566259434355703,1.1595328450202942
3268,0.0015,1.153249308812625,1.149818444252014
3272,0.0015,1.1555170107019008,1.14512095451355
3276,0.0015,1.1546352167247589,1.146346390247345
3280,0.0015,1.1553728335486821,1.1511068224906922
3284,0.0015,1.160506822471646,1.1431207537651062
3288,0.0015,1.1637944023056277,1.162983238697052
3292,0.0015,1.1646404779175028,1.1349722266197204
3296,0.0015,1.163249622245351,1.1504141569137574
3300,0.0015,1.1638663623866912,1.1484665274620056
3304,0.0015,1.1614257705930597,1.1331691980361938
3308,0.0015,1.1578491401127333,1.1487554788589478
3312,0.0015,1.1557715658651015,1.1379434466362
3316,0.0015,1.1579243234669765,1.14642014503479
3320,0.0015,1.1606828473695159,1.1463065028190613
3324,0.0015,1.1621094676275288,1.1517420172691346
3328,0.0015,1.1653577446120293,1.1420245170593262
3332,0.0015,1.1642441713074425,1.1277738213539124
3336,0.0015,1.1633637276225905,1.1542916655540467
3340,0.0015,1.1671548539638776,1.1362258672714234
3344,0.0015,1.1655964601850741,1.154815685749054
3348,0.0015,1.1611273064151018,1.139732265472412
3352,0.0015,1.1603776014388747,1.145116138458252
3356,0.0015,1.1584112700707747,1.1314626216888428
3360,0.0015,1.1606598189670176,1.1374666571617127
3364,0.0015,1.1581926248548922,1.1495395064353944
3368,0.0015,1.1576094420622436,1.1462079644203187
3372,0.0015,1.1564912609938365,1.1441463947296142
3376,0.0015,1.1569663714781624,1.1492525935173035
3380,0.0015,1.1545460729076167,1.1362189650535583
3384,0.0015,1.154417977476749,1.144308340549469
3388,0.0015,1.153458725581735,1.1412335634231567
3392,0.0015,1.1505920986862508,1.1515758752822876
3396,0.0015,1.1509325951813039,1.1440304875373841
3400,0.0015,1.1497143909762837,1.1343183517456055
3404,0.0015,1.1538891439524772,1.1454901576042176
3408,0.0015,1.1548818270761503,1.1371275067329407
3412,0.0015,1.151033906972295,1.1391042947769165
3416,0.0015,1.151132168325084,1.1559924006462097
3420,0.0015,1.150103862839011,1.1378315210342407
3424,0.0015,1.1508228085253247,1.1454070687294007
3428,0.0015,1.1457528562975177,1.1397477984428406
3432,0.0015,1.144851817932628,1.1510929226875306
3436,0.0015,1.15138241134307,1.143882977962494
3440,0.0015,1.149773292084526,1.1396464109420776
3444,0.0015,1.147676657742254,1.137859010696411
3448,0.0015,1.1481885711306261,1.1375036597251893
3452,0.0015,1.1494548141915137,1.145763671398163
3456,0.0015,1.1453380066119316,1.1595443487167358
3460,0.0015,1.1428709397878662,1.1364433526992799
3464,0.0015,1.1455262038260474,1.13653644323349
3468,0.0015,1.1456067502334513,1.1359894752502442
3472,0.0015,1.1449283665270924,1.140499472618103
3476,0.0015,1.1445796286330807,1.136467206478119
3480,0.0015,1.145393389040189,1.1452593684196473
3484,0.0015,1.1462374009853218,1.150417113304138
3488,0.0015,1.144094992712046,1.1310624480247498
3492,0.0015,1.1504841170027007,1.1486599922180176
3496,0.0015,1.1457158972007766,1.1316213488578797
3500,0.0015,1.1447572096451581,1.1405460596084596
3504,0.0015,1.1458338067768032,1.1314588785171509
3508,0.0015,1.1437404244397296,1.1404842376708983
3512,0.0015,1.1408778866458726,1.1418394565582275
3516,0.0015,1.1400668657119983,1.133001446723938
3520,0.0015,1.1417525919940397,1.1437785029411316
3524,0.0015,1.144588307678669,1.135917592048645
3528,0.0015,1.1468121851741993,1.135443341732025
3532,0.0015,1.144847844117259,1.1366288661956787
3536,0.0015,1.1454209095895662,1.1361179590225219
3540,0.0015,1.145410442947779,1.1520566463470459
3544,0.0015,1.1423652392024701,1.1460590839385987
3548,0.0015,1.1429043610151028,1.137877643108368
3552,0.0015,1.1448715328504517,1.144583284854889
3556,0.0015,1.1482837139961013,1.1222024083137512
3560,0.0015,1.1490012472328743,1.1373562812805176
3564,0.0015,1.1481170951238753,1.1555176973342896
3568,0.0015,1.1491639166097178,1.1432655334472657
3572,0.0015,1.1530742957312168,1.1350201606750487
3576,0.0015,1.153598110149947,1.136945652961731
3580,0.0015,1.1535758259332007,1.1537836909294128
3584,0.0015,1.1498099520000065,1.1291200876235963
3588,0.0015,1.1506801206641415,1.1408728241920472
3592,0.0015,1.1485695980882364,1.125601863861084
3596,0.0015,1.1493776806797729,1.1407639026641845
3600,0.0015,1.1467798502987157,1.1374169886112213
3604,0.0015,1.142739768482345,1.143110203742981
3608,0.0015,1.1419602474484722,1.1384036540985107
3610,0.0015,1.144346151433636,1.1287026166915894
3612,0.0015,1.1475589814921463,1.121570110321045
3616,0.0015,1.149418879432104,1.124238920211792
3620,0.0015,1.148409648730715,1.13541077375412
3624,0.0015,1.1466110026785967,1.1327834844589233
3628,0.0015,1.148484028215638,1.1467128276824952
3630,0.0015,1.1475262255985421,1.1427439242601394
3632,0.0015,1.1476647506522135,1.133772873878479
3636,0.0015,1.1498992011279163,1.1392581701278686
3640,0.0015,1.1502759664055973,1.1394307017326355
3644,0.0015,1.1514865942714159,1.131308364868164
3648,0.0015,1.1482018817589472,1.1430305600166322
3650,0.0015,1.151625781279128,1.1350805282592773
3652,0.0015,1.1506012699198613,1.1370193362236023
3656,0.0015,1.1539006013743778,1.1311734437942504
3660,0.0015,1.1490131538277297,1.1357079774141312
3664,0.0015,1.1439727355091658,1.1226178765296937
3668,0.0015,1.1438872881873448,1.1341883301734925
3670,0.0015,1.1427814306149482,1.1397324532270432
3672,0.0015,1.1430911548134326,1.1263284921646117
3676,0.0015,1.1444587523218965,1.1353758692741394
3680,0.0015,1.147808094126908,1.1382789850234984
3684,0.0015,1.1465151124920798,1.1407929420471192
3688,0.0015,1.1439770651215035,1.1311222910881042
3690,0.0015,1.1406080298740016,1.135336583852768
3692,0.0015,1.1418685769842576,1.1311953663825989
3696,0.0015,1.1414394368952374,1.1307941555976868
3700,0.0015,1.1415316572987313,1.1390607982873917
3704,0.0015,1.1415433565857955,1.13665429353714
3708,0.0015,1.1379992079808965,1.1396727442741394
3710,0.0015,1.1391539137430182,1.138120898604393
3712,0.0015,1.1395603502572051,1.1314884781837464
3716,0.0015,1.1471162871820157,1.136141037940979
3720,0.0015,1.1475750061543966,1.1358382672071456
3724,0.0015,1.1472661959533856,1.1327569484710693
3728,0.0015,1.1410053551857144,1.1304105997085572
3730,0.0015,1.1403794032929366,1.132276502251625
3732,0.0015,1.1421415337262772,1.1242619276046752
3736,0.0015,1.144185417443951,1.1525938630104064
3740,0.0015,1.1421375097785353,1.129941001534462
3744,0.0015,1.1404432733613812,1.1358433604240417
3748,0.0015,1.1410385739587454,1.1356613516807557
3750,0.0015,1.1395665143533982,1.1299911558628082
3752,0.0015,1.1423341752235088,1.1446591019630432
3756,0.0015,1.1410058427879803,1.1408738136291503
3760,0.0015,1.1411179979768031,1.128576362133026
3764,0.0015,1.140199817430374,1.136883544921875
3768,0.0015,1.1390092586380813,1.140717911720276
3770,0.0015,1.1383356644126092,1.138365349173546
3772,0.0015,1.1366064781021161,1.1394402265548706
3776,0.0015,1.13639974302689,1.1396508455276488
3780,0.0015,1.1368477675912358,1.1279516607522964
3784,0.0015,1.136070972704671,1.1270997285842896
3788,0.0015,1.1336664015267333,1.1357768058776856
3790,0.0015,1.13206893690354,1.135244545340538
3792,0.0015,1.133975432705221,1.11934335231781
3796,0.0015,1.1346027312201297,1.1447692036628723
3799,0.0015,1.1327310196329983,1.1210367202758789
