step,lr,train_loss,eval_loss
3000,0.0003,1.2032936811447144,1.1770558118820191
3004,0.0003,1.200796365737915,1.1580936670303346
3008,0.0003,1.1963023900985719,1.1632927656173706
3012,0.0003,1.198925747871399,1.1499189019203186
3016,0.0003,1.1975708374977114,1.1660101532936096
3020,0.0003,1.1968028518199925,1.143687653541565
3024,0.0003,1.1925796126699453,1.152182137966156
3028,0.0003,1.190147410813809,1.1400116205215454
3032,0.0003,1.1847020128224854,1.1382609128952026
3036,0.0003,1.1832878475357202,1.1417275667190552
3040,0.0003,1.1821938054235974,1.130266296863556
3044,0.0003,1.1796853509371459,1.1454563975334167
3048,0.0003,1.1769169896982592,1.1403899431228637
3052,0.0003,1.1741929826267794,1.1316402912139893
3056,0.0003,1.1698826411779137,1.1282364130020142
3060,0.0003,1.1675051563455534,1.134694266319275
3064,0.0003,1.1624143344289546,1.1250118374824525
3068,0.0003,1.1593010147327023,1.1377800583839417
3072,0.0003,1.158012257806704,1.1338369250297546
3076,0.0003,1.1565944076707175,1.1311474442481995
3080,0.0003,1.1514959682044577,1.1418611884117127
3084,0.0003,1.1480309321597688,1.1293080568313598
3088,0.0003,1.144298805664373,1.1353137612342834
3092,0.0003,1.1416146163973744,1.1264947056770325
3096,0.0003,1.1430244032889785,1.1309645891189575
3100,0.0003,1.1409451589897437,1.1255982518196106
3104,0.0003,1.1402915500922648,1.1343111753463746
3108,0.0003,1.1434082552781981,1.1142107009887696
3112,0.0003,1.1374288527659728,1.1119982600212097
3116,0.0003,1.133082079454555,1.1277116775512694
3120,0.0003,1.1352121301570184,1.1319247245788575
3124,0.0003,1.1368996740649921,1.1292439699172974
3128,0.0003,1.1370309866610868,1.1231330037117004
3132,0.0003,1.1391579398939344,1.126189911365509
3136,0.0003,1.134931631931305,1.1202829599380493
3140,0.0003,1.1318872583347321,1.1273003935813903
3144,0.0003,1.1325417946968461,1.1217854976654054
3148,0.0003,1.1316281012768137,1.1177762150764465
3152,0.0003,1.1294404136009146,1.1203266978263855
3156,0.0003,1.1308291316211636,1.1143753170967101
3160,0.0003,1.1312425339383259,1.1252610683441162
3164,0.0003,1.1347702685739733,1.1325093269348145
3168,0.0003,1.1353177735578541,1.112850558757782
3172,0.0003,1.1357179501090817,1.109461486339569
3176,0.0003,1.1345391647608019,1.1217488288879394
3180,0.0003,1.13573758392849,1.1198602795600892
3184,0.0003,1.1373044662712672,1.12019602060318
3188,0.0003,1.140638507578253,1.1248541474342346
3192,0.0003,1.142641148424279,1.1226176381111146
3196,0.0003,1.1433469546939117,1.108938717842102
3200,0.0003,1.1420289480482204,1.108028244972229
3204,0.0003,1.1385212126786708,1.1240869641304017
3208,0.0003,1.1396321103049991,1.1221625685691834
3212,0.0003,1.1380602876907897,1.112419891357422
3216,0.0003,1.1372275794058722,1.1298290491104126
3220,0.0003,1.1366362373092485,1.1259188294410705
3224,0.0003,1.1329330146365206,1.1206571817398072
3228,0.0003,1.1318108266639268,1.1166820049285888
3232,0.0003,1.1313373946590028,1.1136906266212463
3236,0.0003,1.1313235434987667,1.1196133017539978
3240,0.0003,1.1334321564226024,1.1136400818824768
3244,0.0003,1.1314575373341447,1.1137725710868835
3248,0.0003,1.1301207273492044,1.1030954241752624
3252,0.0003,1.1286517854889178,1.1222794771194458
3256,0.0003,1.1281669208133172,1.1217857241630553
3260,0.0003,1.1288342298916536,1.1135883331298828
3264,0.0003,1.12680979566439,1.1275128960609435
3268,0.0003,1.127076482743001,1.1196422219276427
3272,0.0003,1.1311962270468259,1.1144025683403016
3276,0.0003,1.1291327891108203,1.1133074164390564
3280,0.0003,1.1302939430496222,1.118704378604889
3284,0.0003,1.1310682692189031,1.111388099193573
3288,0.0003,1.1275059579067541,1.131670391559601
3292,0.0003,1.1304820595609946,1.1061631321907044
3296,0.0003,1.1277906493927066,1.119247591495514
3300,0.0003,1.12650611370072,1.1173166155815124
3304,0.0003,1.1317211720579734,1.1065409302711486
3308,0.0003,1.1309136211783175,1.119764769077301
3312,0.0003,1.13107083379422,1.10239919424057
3316,0.0003,1.1305050564336274,1.1117196559906006
3320,0.0003,1.1321524243826415,1.1134392023086548
3324,0.0003,1.1332839245743822,1.1187377452850342
3328,0.0003,1.1323835654688421,1.1072452902793883
3332,0.0003,1.1286596480279454,1.0941197156906128
3336,0.0003,1.127121760541435,1.1236887574195862
3340,0.0003,1.1319222635873283,1.10147066116333
3344,0.0003,1.1321336794061772,1.123254907131195
3348,0.0003,1.1317822427895645,1.1081885695457458
3352,0.0003,1.1284103415620605,1.1162756443023683
3356,0.0003,1.1293855090927136,1.098663580417633
3360,0.0003,1.127622066139375,1.1061898350715638
3364,0.0003,1.1272677345864726,1.1160097241401672
3368,0.0003,1.12355836902196,1.1135866045951843
3372,0.0003,1.1210951507759224,1.1107129096984862
3376,0.0003,1.118038782537472,1.1159392476081849
3380,0.0003,1.1146034917776213,1.1039275050163269
3384,0.0003,1.1157120336482906,1.1134740114212036
3388,0.0003,1.1160632970383748,1.1111352562904357
3392,0.0003,1.1177745284841345,1.1245983481407165
3396,0.0003,1.11660442550831,1.1068908095359802
3400,0.0003,1.1166933339821068,1.0992390155792235
3404,0.0003,1.118707379280338,1.1105275392532348
3408,0.0003,1.1191571598459567,1.1004254221916199
3412,0.0003,1.1231318871864038,1.1036813259124756
3416,0.0003,1.1197706485410055,1.1203794121742248
3420,0.0003,1.1194083951073457,1.1040334105491638
