step,lr,train_loss,eval_loss
0,3.75e-06,5.7091064453125,5.626854419708252
20,7.875e-05,5.525577425956726,3.8420050621032713
40,0.00015375,5.297412836551667,3.214469003677368
60,0.00022875,5.044897524118424,2.7400490999221803
80,0.00030375000000000004,4.7942949720621115,2.5135756969451903
100,0.00037875,4.544034557497502,2.2800111293792726
120,0.00045375,4.301803538461924,2.102230501174927
140,0.00052875,4.068312504226328,1.9802891731262207
160,0.00060375,3.8471805617222437,1.849419927597046
180,0.00067875,3.6403999535747693,1.753853189945221
200,0.00075375,3.4476381369091564,1.6893216609954833
220,0.00082875,3.2661021197728064,1.6403027653694153
240,0.00090375,3.108188215931512,1.5948535919189453
260,0.00097875,2.9562360740067875,1.5581695914268494
280,0.00105375,2.821714701923339,1.5391270995140076
300,0.00112875,2.690145953898974,1.5226590275764464
320,0.00120375,2.574919162158979,1.4987648010253907
340,0.0012787500000000002,2.4713082831783413,1.509121584892273
360,0.00135375,2.374176405818759,1.4967195391654968
380,0.0014287500000000001,2.2893109884424496,1.4768432974815369
400,0.0015,2.2067777067330616,1.4812064290046691
420,0.0015,2.1312511816537802,1.463585662841797
440,0.0015,2.0621515323146964,1.457331359386444
460,0.0015,2.001715321191381,1.44183247089386
480,0.0015,1.9427591015531696,1.4324978590011597
500,0.0015,1.8943487628967235,1.4128144979476929
520,0.0015,1.8476623020771745,1.4206921100616454
540,0.0015,1.8030584444585684,1.392058801651001
560,0.0015,1.7607638052090924,1.3811285495758057
580,0.0015,1.722118748216473,1.3900875091552733
600,0.0015,1.6890801545876053,1.3933690667152405
620,0.0015,1.658762761077087,1.3812217831611633
640,0.0015,1.6321907056458005,1.3674256324768066
660,0.0015,1.6099479567784556,1.3659995079040528
680,0.0015,1.5928013061086972,1.3592620968818665
700,0.0015,1.5740541578472231,1.35579754114151
720,0.0015,1.5525366509980478,1.3428489565849304
740,0.0015,1.5373631636822092,1.3310310959815979
760,0.0015,1.516574196862328,1.3418283462524414
780,0.0015,1.4972651477281582,1.3264341711997987
800,0.0015,1.4776026078126727,1.3401495218276978
820,0.0015,1.4621398748214751,1.33994460105896
840,0.0015,1.4495463759829739,1.32159663438797
860,0.0015,1.4389410249409205,1.3086294412612915
880,0.0015,1.4296728937641197,1.3245367288589478
900,0.0015,1.428266504599042,1.3139362931251526
920,0.0015,1.4160122327745444,1.3091210961341857
940,0.0015,1.408599470800801,1.3106855869293212
960,0.0015,1.3952924502610957,1.3076178669929504
980,0.0015,1.387636085693818,1.292414629459381
1000,0.0015,1.3829528752071694,1.290331518650055
1020,0.0015,1.374851023832235,1.2983804106712342
1040,0.0015,1.3695020637028872,1.300483512878418
1060,0.0015,1.3604758823913448,1.2934725999832153
1080,0.0015,1.358054182976673,1.304967725276947
1100,0.0015,1.3508175689430744,1.3035080432891846
1120,0.0015,1.3479338835285644,1.295483911037445
