estimator,degree,train_curve,train_label,test_curve,test_label,mean_delta_pct,wins,tests,mean_kappa,max_kappa
current_smooth_cap,5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.174621577964146,2,3,0.024382289002072437,0.03
current_smooth_cap,5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.701364404385307,2,3,0.024382289002072437,0.03
current_smooth_cap,5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.37698922265021,3,3,0.024382289002072437,0.03
eb_q75,1,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.5664487737516896,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,1,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-3.075769616322873,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,1,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-2.5242432642789763,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,1,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-8.995111216411749,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,1,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-3.859264810373697,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,1,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-3.218512349777384,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,1,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,1,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,1,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,1,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,1,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,1,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,1,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,1,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,1,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,1,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,1,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,1,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,1,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3209813386404865,3,3,0.022958280341788085,0.03
eb_q75,1,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.865973391882566,3,3,0.022958280341788085,0.03
eb_q75,1,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.884093748757786,3,3,0.022958280341788085,0.03
eb_q75,1,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17218953795152,3,3,0.022958280341788085,0.03
eb_q75,1,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.385870348509384,3,3,0.022958280341788085,0.03
eb_q75,1,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886979307837516,3,3,0.022958280341788085,0.03
eb_q75,1,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.8712665327049893,3,3,0.019964450028968978,0.02833503625923264
eb_q75,1,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.44005241312896,3,3,0.019964450028968978,0.02833503625923264
eb_q75,1,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.873703510484637,3,3,0.019964450028968978,0.02833503625923264
eb_q75,1,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.556875373407607,3,3,0.019964450028968978,0.02833503625923264
eb_q75,1,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.862985769637653,3,3,0.019964450028968978,0.02833503625923264
eb_q75,1,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.567131895743328,3,3,0.019964450028968978,0.02833503625923264
eb_q75,1,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.5800217601584436,3,3,0.024396253393942875,0.03
eb_q75,1,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.660543589159047,3,3,0.024396253393942875,0.03
eb_q75,1,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.163134158754758,3,3,0.024396253393942875,0.03
eb_q75,1,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.18292322397812,2,3,0.024396253393942875,0.03
eb_q75,1,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.7009019153461558,2,3,0.024396253393942875,0.03
eb_q75,1,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.377611075279972,3,3,0.024396253393942875,0.03
eb_q75,2,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.5664487737516896,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,2,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-3.075769616322873,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,2,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-2.5242432642789763,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,2,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-8.995111216411749,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,2,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-3.859264810373697,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,2,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-3.218512349777384,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,2,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,2,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,2,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,2,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,2,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,2,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,2,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,2,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,2,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,2,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,2,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,2,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,2,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3209813386404865,3,3,0.022958280341788085,0.03
eb_q75,2,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.865973391882566,3,3,0.022958280341788085,0.03
eb_q75,2,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.884093748757786,3,3,0.022958280341788085,0.03
eb_q75,2,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17218953795152,3,3,0.022958280341788085,0.03
eb_q75,2,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.385870348509384,3,3,0.022958280341788085,0.03
eb_q75,2,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886979307837516,3,3,0.022958280341788085,0.03
eb_q75,2,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.8712665327049893,3,3,0.019964450028968978,0.02833503625923264
eb_q75,2,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.44005241312896,3,3,0.019964450028968978,0.02833503625923264
eb_q75,2,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.873703510484637,3,3,0.019964450028968978,0.02833503625923264
eb_q75,2,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.556875373407607,3,3,0.019964450028968978,0.02833503625923264
eb_q75,2,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.862985769637653,3,3,0.019964450028968978,0.02833503625923264
eb_q75,2,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.567131895743328,3,3,0.019964450028968978,0.02833503625923264
eb_q75,2,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.5800217601584436,3,3,0.024396253393942875,0.03
eb_q75,2,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.660543589159047,3,3,0.024396253393942875,0.03
eb_q75,2,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.163134158754758,3,3,0.024396253393942875,0.03
eb_q75,2,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.18292322397812,2,3,0.024396253393942875,0.03
eb_q75,2,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.7009019153461558,2,3,0.024396253393942875,0.03
eb_q75,2,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.377611075279972,3,3,0.024396253393942875,0.03
eb_q75,3,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.5664487737516896,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,3,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-3.075769616322873,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,3,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-2.5242432642789763,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,3,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-8.995111216411749,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,3,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-3.859264810373697,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,3,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-3.218512349777384,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,3,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,3,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,3,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,3,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,3,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,3,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,3,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,3,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,3,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,3,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,3,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,3,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,3,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3209813386404865,3,3,0.022958280341788085,0.03
eb_q75,3,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.865973391882566,3,3,0.022958280341788085,0.03
eb_q75,3,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.884093748757786,3,3,0.022958280341788085,0.03
eb_q75,3,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17218953795152,3,3,0.022958280341788085,0.03
eb_q75,3,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.385870348509384,3,3,0.022958280341788085,0.03
eb_q75,3,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886979307837516,3,3,0.022958280341788085,0.03
eb_q75,3,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.8712665327049893,3,3,0.019964450028968978,0.02833503625923264
eb_q75,3,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.44005241312896,3,3,0.019964450028968978,0.02833503625923264
eb_q75,3,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.873703510484637,3,3,0.019964450028968978,0.02833503625923264
eb_q75,3,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.556875373407607,3,3,0.019964450028968978,0.02833503625923264
eb_q75,3,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.862985769637653,3,3,0.019964450028968978,0.02833503625923264
eb_q75,3,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.567131895743328,3,3,0.019964450028968978,0.02833503625923264
eb_q75,3,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.5800217601584436,3,3,0.024396253393942875,0.03
eb_q75,3,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.660543589159047,3,3,0.024396253393942875,0.03
eb_q75,3,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.163134158754758,3,3,0.024396253393942875,0.03
eb_q75,3,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.18292322397812,2,3,0.024396253393942875,0.03
eb_q75,3,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.7009019153461558,2,3,0.024396253393942875,0.03
eb_q75,3,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.377611075279972,3,3,0.024396253393942875,0.03
eb_q75,4,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.5664487737516896,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,4,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-3.075769616322873,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,4,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-2.5242432642789763,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,4,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-8.995111216411749,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,4,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-3.859264810373697,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,4,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-3.218512349777384,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,4,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,4,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,4,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,4,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,4,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,4,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,4,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,4,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,4,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,4,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,4,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,4,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,4,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3209813386404865,3,3,0.022958280341788085,0.03
eb_q75,4,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.865973391882566,3,3,0.022958280341788085,0.03
eb_q75,4,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.884093748757786,3,3,0.022958280341788085,0.03
eb_q75,4,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17218953795152,3,3,0.022958280341788085,0.03
eb_q75,4,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.385870348509384,3,3,0.022958280341788085,0.03
eb_q75,4,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886979307837516,3,3,0.022958280341788085,0.03
eb_q75,4,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.8712665327049893,3,3,0.019964450028968978,0.02833503625923264
eb_q75,4,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.44005241312896,3,3,0.019964450028968978,0.02833503625923264
eb_q75,4,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.873703510484637,3,3,0.019964450028968978,0.02833503625923264
eb_q75,4,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.556875373407607,3,3,0.019964450028968978,0.02833503625923264
eb_q75,4,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.862985769637653,3,3,0.019964450028968978,0.02833503625923264
eb_q75,4,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.567131895743328,3,3,0.019964450028968978,0.02833503625923264
eb_q75,4,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.5800217601584436,3,3,0.024396253393942875,0.03
eb_q75,4,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.660543589159047,3,3,0.024396253393942875,0.03
eb_q75,4,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.163134158754758,3,3,0.024396253393942875,0.03
eb_q75,4,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.18292322397812,2,3,0.024396253393942875,0.03
eb_q75,4,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.7009019153461558,2,3,0.024396253393942875,0.03
eb_q75,4,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.377611075279972,3,3,0.024396253393942875,0.03
eb_q75,5,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.5664487737516896,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,5,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-3.075769616322873,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,5,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-2.5242432642789763,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,5,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-8.995111216411749,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,5,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-3.859264810373697,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,5,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-3.218512349777384,3,3,0.0037662531945284994,0.004452938456810804
eb_q75,5,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,5,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,5,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,5,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,5,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,5,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,5,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_q75,5,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_q75,5,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_q75,5,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_q75,5,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_q75,5,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_q75,5,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3209813386404865,3,3,0.022958280341788085,0.03
eb_q75,5,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.865973391882566,3,3,0.022958280341788085,0.03
eb_q75,5,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.884093748757786,3,3,0.022958280341788085,0.03
eb_q75,5,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17218953795152,3,3,0.022958280341788085,0.03
eb_q75,5,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.385870348509384,3,3,0.022958280341788085,0.03
eb_q75,5,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886979307837516,3,3,0.022958280341788085,0.03
eb_q75,5,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.8712665327049893,3,3,0.019964450028968978,0.02833503625923264
eb_q75,5,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.44005241312896,3,3,0.019964450028968978,0.02833503625923264
eb_q75,5,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.873703510484637,3,3,0.019964450028968978,0.02833503625923264
eb_q75,5,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.556875373407607,3,3,0.019964450028968978,0.02833503625923264
eb_q75,5,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.862985769637653,3,3,0.019964450028968978,0.02833503625923264
eb_q75,5,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.567131895743328,3,3,0.019964450028968978,0.02833503625923264
eb_q75,5,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.5800217601584436,3,3,0.024396253393942875,0.03
eb_q75,5,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.660543589159047,3,3,0.024396253393942875,0.03
eb_q75,5,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.163134158754758,3,3,0.024396253393942875,0.03
eb_q75,5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.18292322397812,2,3,0.024396253393942875,0.03
eb_q75,5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.7009019153461558,2,3,0.024396253393942875,0.03
eb_q75,5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.377611075279972,3,3,0.024396253393942875,0.03
orth_ls,1,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
orth_ls,1,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
orth_ls,1,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
orth_ls,1,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
