base_config_id,config_id,fit_start_step,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
40565,295,24000,8,-19.046604767980202,0.021923178168623107,0.0235867407138568,0.6124827069376649,-20.56809481761056,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9130138161757895
40691,296,0,12,-29.928022764091054,0.043282711901252886,0.03150293748336916,0.6122919550268947,-32.20806230097168,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.923895899794791
40691,297,2160,12,-29.928022764091054,0.043282711901252886,0.03150293748336916,0.6122919550268947,-32.20806230097168,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.923895899794791
40691,298,3000,12,-31.385190304729242,0.04254966254383961,0.031263544641536314,0.6122919550268947,-41.745639935926434,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9224520356310606
40691,299,5000,12,-30.74980555051761,0.04059123737197147,0.030672232624589076,0.6122919550268947,-41.72043903399778,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9211841864761872
40691,300,8000,12,-30.29317298349686,0.038765367792426994,0.029764201522090212,0.6122919550268947,-38.86571050273443,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9200775691453944
40691,301,12000,12,-28.596371096780373,0.03555966102225954,0.028438940508414404,0.6122919550268947,-34.78273009097473,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9185013438323342
40691,302,16000,12,-25.933942914003193,0.03147345479608859,0.026953549863636676,0.6122919550268947,-30.29153774351402,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9167675292291233
40691,303,24000,12,-19.046391036309508,0.021922701419389453,0.0235853304147803,0.6122919550268947,-20.567432816908582,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9130135606124523
40817,304,0,16,-29.927947069734994,0.04328265996852792,0.03150266039825504,0.6122599033538468,-32.20796840078758,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9238959277535153
40817,305,2160,16,-29.927947069734994,0.04328265996852792,0.03150266039825504,0.6122599033538468,-32.20796840078758,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9238959277535153
40817,306,3000,16,-31.385191852679032,0.04254960430088208,0.0312632790747189,0.6122599033538468,-41.745674541141234,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9224520072005582
40817,307,5000,16,-30.749814839557175,0.04059119048750349,0.030671991733179853,0.6122599033538468,-41.720500378365664,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9211841344965443
40817,308,8000,16,-30.293217072894848,0.038765370641934485,0.02976399306699009,0.6122599033538468,-38.865601083095655,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9200775269043726
40817,309,12000,16,-28.596389793562714,0.035559649304100376,0.028438770480164372,0.6122599033538468,-34.782660310182514,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9185013168936274
40817,310,16000,16,-25.933935271936612,0.03147342487630529,0.026953413271730155,0.6122599033538468,-30.291487240216743,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9167675097329187
40817,311,24000,16,-19.046409472727582,0.021922714545972073,0.02358524467556305,0.6122599033538468,-20.567434675289565,15,0.07,0.25,0.75,0.05,15,4.0,30.0,15,-0.9130135613295232
64752,312,0,8,-29.914184475917054,0.056882465277437746,0.03047215509327028,0.5704150825901971,-37.125049379107686,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.37888114441299026
64752,313,2160,8,-29.914184475917054,0.056882465277437746,0.03047215509327028,0.5704150825901971,-37.125049379107686,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.37888114441299026
64752,314,3000,8,-31.59665823473971,0.055438739694632186,0.03014816267616969,0.5704150825901971,-37.98257488022138,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9252352631624161
64752,315,5000,8,-31.60313183245239,0.05180323156359343,0.029369571247772883,0.5704150825901971,-39.32857591649882,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9233370948715458
64752,316,8000,8,-31.08856808102642,0.04831625079586415,0.028188317316123267,0.5704150825901971,-40.974856347948105,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9217326027282424
64752,317,12000,8,-29.066701557975318,0.043129754285771,0.026485502138009234,0.5704150825901971,-37.674684648926515,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9196177763198143
64752,318,16000,8,-25.8153988315583,0.03729493960085395,0.024619364859955074,0.5704150825901971,-32.09788250262786,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9174648645199124
64752,319,24000,8,-18.342759480508036,0.025314311349381127,0.02060009328895771,0.5704150825901971,-21.283175082403904,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9132898712875925
64878,320,0,12,-29.911245327498538,0.05688190376614992,0.030463008673595318,0.5700763661615958,-37.11846169257343,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.3776719737461298
64878,321,2160,12,-29.911245327498538,0.05688190376614992,0.030463008673595318,0.5700763661615958,-37.11846169257343,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.3776719737461298
64878,322,3000,12,-31.596535234057928,0.0554372443756934,0.030139388467248493,0.5700763661615958,-37.981004648260544,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.925235135189717
64878,323,5000,12,-31.603050180088633,0.05180000203077406,0.029361603153118594,0.5700763661615958,-39.327525707977365,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9233359370415251
64878,324,8000,12,-31.08815254653556,0.04831344387515422,0.028181422394494993,0.5700763661615958,-40.9748881403224,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9217315186488495
64878,325,12000,12,-29.06624334478739,0.043128135287877935,0.02647989387725804,0.5700763661615958,-37.6717485419747,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9196166428426467
64878,326,16000,12,-25.815275840589717,0.03729415212979981,0.024614885137055415,0.5700763661615958,-32.09520034882162,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9174638290806114
64878,327,24000,12,-18.341665233266173,0.025312382782207,0.0205973306139367,0.5700763661615958,-21.281258566400552,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9132891314208469
65004,328,0,16,-29.911079223874204,0.05688166849063018,0.03046246558801289,0.5700186985176494,-37.117968060059326,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.377626005286813
65004,329,2160,16,-29.911079223874204,0.05688166849063018,0.03046246558801289,0.5700186985176494,-37.117968060059326,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.377626005286813
65004,330,3000,16,-31.596529522831982,0.05543699361853017,0.0301388678266884,0.5700186985176494,-37.98087685071815,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9252350528227149
65004,331,5000,16,-31.60301210913971,0.05179978012625171,0.029361130695078032,0.5700186985176494,-39.32722868065408,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9233357837418188
65004,332,8000,16,-31.088161654121006,0.048313397487077324,0.02818101337797994,0.5700186985176494,-40.975001284264856,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9217313946320749
65004,333,12000,16,-29.066227126504668,0.0431280506416085,0.026479560088216725,0.5700186985176494,-37.67154587756642,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.919616564604564
65004,334,16000,16,-25.815198123166606,0.03729401412381019,0.024614616866344075,0.5700186985176494,-32.09505469412453,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9174637728511681
65004,335,24000,16,-18.341687966561878,0.025312406847797963,0.020597162111350965,0.5700186985176494,-21.28126661522908,15,0.04,0.25,0.0,0.05,15,7.0,30.0,15,-0.9132891345281613
60597,336,0,8,-29.90735682734555,0.04452834541208624,0.026757846048468384,0.5240515289483985,-26.78810203708646,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.167474996718868
60597,337,2160,8,-29.90735682734555,0.04452834541208624,0.026757846048468384,0.5240515289483985,-26.78810203708646,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.167474996718868
60597,338,3000,8,-30.62955176576353,0.043430940284771576,0.026478979346274262,0.5240515289483985,-34.038392673375306,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.818835799741562
60597,339,5000,8,-30.16227291017457,0.04064843866125767,0.025805818418749203,0.5240515289483985,-33.26095013412714,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.969362601947504
60597,340,8000,8,-29.23248802438142,0.03803826775679454,0.02478495042533955,0.5240515289483985,-30.880077955941932,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.564753729298788
60597,341,12000,8,-27.059087428994435,0.034102281954497306,0.023313072437037122,0.5240515289483985,-27.655768062610075,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.025562027631181
60597,342,16000,8,-23.980799695686233,0.029612568331436287,0.021698009885900503,0.5240515289483985,-24.184831227296744,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-4.4635528985454425
60597,343,24000,8,-17.053418332007432,0.020256058276501253,0.018208044932353725,0.5240515289483985,-16.863967798102696,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-3.339531955206121
60723,344,0,12,-29.906632497672472,0.044528463040724234,0.026749654928173754,0.5237196356200525,-26.782501160258033,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.170568483449866
60723,345,2160,12,-29.906632497672472,0.044528463040724234,0.026749654928173754,0.5237196356200525,-26.782501160258033,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.170568483449866
60723,346,3000,12,-30.631366296691258,0.04343028505882632,0.0264711166862773,0.5237196356200525,-34.036466731584504,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.822548432212904
60723,347,5000,12,-30.163487925477657,0.04064633599617988,0.02579866510857541,0.5237196356200525,-33.26166161575055,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.969167164790701
60723,348,8000,12,-29.2321071424242,0.038036392331419,0.024778743615566184,0.5237196356200525,-30.88016179983384,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.564551049085342
60723,349,12000,12,-27.058613090046457,0.03410123259792108,0.023308004539550644,0.5237196356200525,-27.655877723851653,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.025314371919388
60723,350,16000,12,-23.98060316905103,0.02961208956518565,0.021693945621567606,0.5237196356200525,-24.185038819605676,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-4.463308546141365
60723,351,24000,12,-17.052350533827987,0.020254556943928536,0.01820551938489949,0.5237196356200525,-16.863617452627857,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-3.339336672513493
60849,352,0,16,-29.906580603498206,0.04452830725850878,0.026749157724258486,0.5236647887020268,-26.782081471965512,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.1708915561599955
60849,353,2160,16,-29.906580603498206,0.04452830725850878,0.026749157724258486,0.5236647887020268,-26.782081471965512,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.1708915561599955
60849,354,3000,16,-30.631467105933606,0.04343011486243238,0.026470639823668502,0.5236647887020268,-34.03621795577179,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.822867184764902
60849,355,5000,16,-30.163520065208537,0.04064618482179568,0.02579823179591364,0.5236647887020268,-33.261862841962234,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.9691314643919196
60849,356,8000,16,-29.232138709884794,0.03803637481193204,0.0247783677885065,0.5236647887020268,-30.880460186747307,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.56452196566497
60849,357,12000,16,-27.058600807760786,0.03410117785913241,0.023307697118108938,0.5236647887020268,-27.655971367017486,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-5.025296291154746
60849,358,16000,16,-23.980526399951653,0.029611987207509936,0.02169369801228035,0.5236647887020268,-24.184912702896977,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-4.463295275939904
60849,359,24000,16,-17.052368385992185,0.020254579342825374,0.018205363331877836,0.5236647887020268,-16.863641964642927,15,0.04,0.25,0.4,0.05,15,7.0,20.0,15,-3.339338937158798
60596,360,0,8,-29.90500464324718,0.046177543390311646,0.026757846048468384,0.5240515289483985,-27.78025396438609,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.154398439846673
60596,361,2160,8,-29.90500464324718,0.046177543390311646,0.026757846048468384,0.5240515289483985,-27.78025396438609,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.154398439846673
60596,362,3000,8,-30.536250715427066,0.045039493628652,0.026478979346274262,0.5240515289483985,-35.29907388350042,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.829883717055328
60596,363,5000,8,-30.44185992273344,0.04215393638945241,0.025805818418749203,0.5240515289483985,-34.42122684448369,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-6.095700915412183
60596,364,8000,8,-29.92889897838933,0.03944709248852766,0.02478495042533955,0.5240515289483985,-31.995912639813675,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-5.733127466776211
60596,365,12000,8,-27.8507711975607,0.035365329434293505,0.023313072437037122,0.5240515289483985,-28.680055768632762,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-5.173965702084993
60596,366,16000,8,-24.78407621635527,0.030709330121489475,0.021698009885900503,0.5240515289483985,-25.080565717196603,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.591141420069378
60596,367,24000,8,-17.63445094286885,0.021006282657112418,0.018208044932353725,0.5240515289483985,-17.488559198032462,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-3.4254900714215886
60722,368,0,12,-29.904633013941783,0.04617766537556589,0.026749654928173754,0.5237196356200525,-27.77444564767476,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.157606500160238
60722,369,2160,12,-29.904633013941783,0.04617766537556589,0.026749654928173754,0.5237196356200525,-27.77444564767476,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.157606500160238
60722,370,3000,12,-30.538109762156573,0.04503881413507913,0.0264711166862773,0.5237196356200525,-35.29707661053194,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.833733854433042
60722,371,5000,12,-30.443235253707176,0.042151755847890236,0.02579866510857541,0.5237196356200525,-34.42196467727846,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-6.10003609034867
60722,372,8000,12,-29.92921534705403,0.039445147602953035,0.024778743615566184,0.5237196356200525,-31.995999589034895,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-5.732917279888827
60722,373,12000,12,-27.85039781698527,0.0353642412126589,0.023308004539550644,0.5237196356200525,-28.680169491401365,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-5.173708873938931
60722,374,16000,12,-24.78387610302369,0.030708833623155487,0.021693945621567606,0.5237196356200525,-25.08078099810972,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.5908880175766775
60722,375,24000,12,-17.633343596608565,0.02100472571962959,0.01820551938489949,0.5237196356200525,-17.488195876799228,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-3.425287556036427
60848,376,0,16,-29.90461377466195,0.04617750382363874,0.026749157724258486,0.5236647887020268,-27.77401041537194,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.1579415385267655
60848,377,2160,16,-29.90461377466195,0.04617750382363874,0.026749157724258486,0.5236647887020268,-27.77401041537194,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.1579415385267655
60848,378,3000,16,-30.538226606075884,0.04503863763511506,0.026470639823668502,0.5236647887020268,-35.296818620800195,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.834064412635753
60848,379,5000,16,-30.443269621149877,0.042151599074454774,0.02579823179591364,0.5236647887020268,-34.42217335631206,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-6.100262541776691
60848,380,8000,16,-29.92924976849936,0.039445129434596195,0.0247783677885065,0.5236647887020268,-31.99630902731562,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-5.732887119303887
60848,381,12000,16,-27.850388439895248,0.03536418444650768,0.023307697118108938,0.5236647887020268,-28.680266602833214,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-5.1736901235168276
60848,382,16000,16,-24.78379691103662,0.030708727474454738,0.02169369801228035,0.5236647887020268,-25.080650210411683,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-4.590874255885591
60848,383,24000,16,-17.633362109964263,0.021004748948115198,0.018205363331877836,0.5236647887020268,-17.488221296666918,15,0.04,0.25,0.35,0.05,15,7.0,20.0,15,-3.425289904556428
35270,384,0,8,-29.84288235764516,0.034583243251767634,0.02220864395474713,0.5050267730742137,-21.766898784743017,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-6.191503992600089
35270,385,2160,8,-29.84288235764516,0.034583243251767634,0.02220864395474713,0.5050267730742137,-21.766898784743017,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-6.191503992600089
35270,386,3000,8,-30.17223477883808,0.033643321253319966,0.021941922876793987,0.5050267730742137,-30.912613800766998,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-5.591776788345815
35270,387,5000,8,-28.609653319775298,0.031197119709849168,0.02129320437014027,0.5050267730742137,-31.106062437400006,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-5.09547126262987
35270,388,8000,8,-27.33640758976036,0.02920167448867089,0.020313099787434372,0.5050267730742137,-31.023115480008723,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-4.7194429224941
35270,389,12000,8,-25.08015001975099,0.02620098549883586,0.01891894721584691,0.5050267730742137,-28.11421346610521,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-4.238092283387173
35270,390,16000,8,-22.28018567763937,0.02275301567669199,0.01741513596200472,0.5050267730742137,-24.976216507722704,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-3.754566516987523
35270,391,24000,8,-16.015404432143,0.015640321217102668,0.01425782791183484,0.5050267730742137,-17.943884525362176,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-2.8413927678306528
35396,392,0,12,-29.842087282309024,0.03458307333721777,0.022199002425559104,0.5045922690852699,-21.75942575813441,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-6.1925549341587445
35396,393,2160,12,-29.842087282309024,0.03458307333721777,0.022199002425559104,0.5045922690852699,-21.75942575813441,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-6.1925549341587445
35396,394,3000,12,-30.17258678102339,0.03364217241963532,0.021932670698574398,0.5045922690852699,-30.909676991458333,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-5.591900991223264
35396,395,5000,12,-28.608647717440892,0.031194262353612164,0.021284790541085893,0.5045922690852699,-31.102324439263096,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-5.095183792376112
35396,396,8000,12,-27.334968335753405,0.02919918061574543,0.020305801957504328,0.5045922690852699,-31.023531397360347,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-4.719149528288691
35396,397,12000,12,-25.079521741532357,0.026199615496627412,0.01891299136374668,0.5045922690852699,-28.114775374388334,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-4.237741713398824
35396,398,16000,12,-22.280027016811808,0.022752354676652188,0.01741036195134429,0.5045922690852699,-24.976735114475535,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-3.75422456119463
35396,399,24000,12,-16.013853061734885,0.015638409604518483,0.014254863985027568,0.5045922690852699,-17.943611164816087,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-2.8411236741322954
35522,400,0,16,-29.841912938011117,0.034582858796148565,0.022198417559106565,0.5045212965250775,-21.75888598683462,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-6.192597666620325
35522,401,2160,16,-29.841912938011117,0.034582858796148565,0.022198417559106565,0.5045212965250775,-21.75888598683462,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-6.192597666620325
35522,402,3000,16,-30.172501921820665,0.033641935147120876,0.021932109882187707,0.5045212965250775,-30.909290811528255,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-5.591878605208656
35522,403,5000,16,-28.6085957267884,0.031194065006048703,0.02128428108019272,0.5045212965250775,-31.10222819525538,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-5.095133462311551
35522,404,8000,16,-27.335035461630973,0.029199155933417313,0.02030536018290052,0.5045212965250775,-31.02405787352427,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-4.719108589269783
35522,405,12000,16,-25.079501336662357,0.02619954082101566,0.018912630088099,0.5045212965250775,-28.11492588426747,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-4.237716229804233
35522,406,16000,16,-22.279917952083018,0.022752220455868718,0.017410071026410356,0.5045212965250775,-24.97653947798606,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-3.7542059387837945
35522,407,24000,16,-16.013888546752007,0.01563844063168722,0.014254680677056793,0.5045212965250775,-17.94365103539097,15,0.03,0.25,0.35,0.05,15,4.0,20.0,15,-2.841126630673352
60217,408,0,8,-29.83996249495188,0.042204122276196694,0.02494839370276718,0.5031994960443446,-24.531576776379215,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.7996030229133355
60217,409,2160,8,-29.83996249495188,0.042204122276196694,0.02494839370276718,0.5031994960443446,-24.531576776379215,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.7996030229133355
60217,410,3000,8,-30.689724313626222,0.04098528469353058,0.024645154247894433,0.5031994960443446,-32.027825988533934,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-6.163416034714187
60217,411,5000,8,-29.24924393186774,0.037915904295701776,0.023917860855214225,0.5031994960443446,-31.262018973648797,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.605072318283877
60217,412,8000,8,-27.737403550209134,0.03515658584180013,0.022822696560248767,0.5031994960443446,-29.226729118261908,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.182040435630819
60217,413,12000,8,-25.149703481816378,0.031180492908683688,0.02126115572402802,0.5031994960443446,-25.81371534017648,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-4.640520966636785
60217,414,16000,8,-21.98092489198299,0.026806514664257364,0.019573131213532755,0.5031994960443446,-22.328624976089795,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-4.096554479436376
60217,415,24000,8,-15.444322301708047,0.018134540365271394,0.01602330719819824,0.5031994960443446,-15.37406861759143,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-3.069234011634814
60343,416,0,12,-29.838432038180212,0.042203736181147894,0.024937488413225458,0.5027576309353261,-24.521813984135132,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.79687958105305
60343,417,2160,12,-29.838432038180212,0.042203736181147894,0.024937488413225458,0.5027576309353261,-24.521813984135132,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.79687958105305
60343,418,3000,12,-30.69075585050117,0.04098371477478515,0.02463468624718835,0.5027576309353261,-32.02377814771462,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-6.163555762952511
60343,419,5000,12,-29.248354996299234,0.03791212805682933,0.023908337253318233,0.5027576309353261,-31.256793036215292,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.604748914248015
60343,420,8000,12,-27.73597275869876,0.035153234248969475,0.022814433086181325,0.5027576309353261,-29.226137458703537,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.1817103671493285
60343,421,12000,12,-25.14851675885789,0.031178525026589934,0.021254408539468504,0.5027576309353261,-25.8133094805332,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-4.640126575399128
60343,422,16000,12,-21.9804011305297,0.02680552276884096,0.019567720210089654,0.5027576309353261,-22.328516941639165,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-4.09616977916899
60343,423,24000,12,-15.442543178784602,0.018132085707248176,0.016019944753167367,0.5027576309353261,-15.373296910616274,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-3.068931281223508
60469,424,0,16,-29.8383083823363,0.04220345628073615,0.02493682570367398,0.5026845255638791,-24.521090718055703,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.796768842855881
60469,425,2160,16,-29.8383083823363,0.04220345628073615,0.02493682570367398,0.5026845255638791,-24.521090718055703,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.796768842855881
60469,426,3000,16,-30.690735981923176,0.040983413802457756,0.024634050649749748,0.5026845255638791,-32.02331948288632,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-6.163530578685239
60469,427,5000,16,-29.248279007689792,0.03791186063058825,0.023907759702359824,0.5026845255638791,-31.256568687692553,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.6046922929253835
60469,428,8000,16,-27.735998620346273,0.03515318057771929,0.022813932156159712,0.5026845255638791,-29.22657771719549,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-5.181664310753598
60469,429,12000,16,-25.14846860444312,0.031178418644890474,0.02125399878534192,0.5026845255638791,-25.813421635998345,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-4.640097906355145
60469,430,16000,16,-21.980264844979192,0.026805347183296312,0.01956739017786644,0.5026845255638791,-22.328288017591213,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-4.096148828957114
60469,431,24000,16,-15.442564771916958,0.018132113512035992,0.016019736753684007,0.5026845255638791,-15.373322214265272,15,0.03,0.25,0.2,0.05,15,7.0,20.0,15,-3.0689346073336954
59081,432,0,8,-29.780391160444278,0.04718589867359275,0.020642615901717388,0.456343264080668,-26.018589338780075,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-4.798179459098117
59081,433,2160,8,-29.780391160444278,0.04718589867359275,0.020642615901717388,0.456343264080668,-26.018589338780075,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-4.798179459098117
59081,434,3000,8,-34.305139791471326,0.04556252586633987,0.020304402054112755,0.456343264080668,-39.10192809121881,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-6.287910028526755
59081,435,5000,8,-32.57523808998742,0.04134655619689834,0.019504633129724665,0.456343264080668,-38.03143175032506,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-5.55655446809411
59081,436,8000,8,-30.9291292947517,0.03838760957912487,0.01832282111964704,0.456343264080668,-36.94836970346773,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-5.113437088311079
59081,437,12000,8,-28.173533107219775,0.03433888783602446,0.016683843740403586,0.456343264080668,-32.59733878289366,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-4.589771337051052
59081,438,16000,8,-24.85877483406847,0.029887078215432173,0.014972893967295465,0.456343264080668,-28.298002438161397,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-4.0782715750474985
59081,439,24000,8,-18.158286284698043,0.021232037037911263,0.011580714522771212,0.456343264080668,-20.116472253784657,15,0.015,0.0,0.75,0.05,15,7.0,20.0,15,-3.166281434320384
11333,440,0,16,-29.776295640002047,0.03435619405867847,0.0230926128368784,0.546816278389047,-22.15150066409897,15,0.05,0.25,0.75,0.05,15,2.0,20.0,15,-6.169718018809212
11333,441,2160,16,-29.776295640002047,0.03435619405867847,0.0230926128368784,0.546816278389047,-22.15150066409897,15,0.05,0.25,0.75,0.05,15,2.0,20.0,15,-6.169718018809212
