base_config_id,base_mae,channel,config_id,corr_mae,delta_pct,drop_concentration,fit_start_step,kappa,max_mode,nuisance_lambda,raw_map,response_lambda,retention_power,rho,ridge_tau,scale,shrink,smooth_lambda,source_corr,source_dot,source_full_l2,source_l2,source_retention,step_lambda,target_factor,target_retention,test_curve,test_label,train_curve,win
35649,0.004701998914275349,smooth,26,0.0019094343730456918,-59.39100778503763,0.0006394638242375368,3000,0.047535085741646214,8,0.04,0.2192580986042941,4.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4562685865993995,0.0016477417408462605,0.5909231554895754,0.005015078126350175,0.008486853290078335,20.0,1.0,0.24271206772449802,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35649,0.0038535563963712593,smooth,26,0.0019194803242693476,-50.18938022869352,0.00025006251562922964,3000,0.047535085741646214,8,0.04,0.2192580986042941,4.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4562685865993995,0.0016477417408462605,0.5909231554895754,0.005015078126350175,0.008486853290078335,20.0,1.0,0.29561575795189204,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35649,0.008173606778800102,step,26,0.0032088787032941964,-60.740970416914706,1.0,3000,0.0611567540755774,8,0.04,0.199683363002882,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4580796787470888,0.0006573132405026158,0.023425072417034107,0.0007917776955365526,0.03380043747317479,20.0,1.0,0.4740862633020452,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35649,0.006687305974578527,step,26,0.005773023548097844,-13.671909584461716,1.0,3000,0.0611567540755774,8,0.04,0.199683363002882,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4580796787470888,0.0006573132405026158,0.023425072417034107,0.0007917776955365526,0.03380043747317479,20.0,1.0,0.7666790347659259,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35649,0.0025579541942073844,step,26,0.002392129634814327,-6.482702456853029,1.0,3000,0.0611567540755774,8,0.04,0.199683363002882,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4580796787470888,0.0006573132405026158,0.023425072417034107,0.0007917776955365526,0.03380043747317479,20.0,1.0,0.8763904665067679,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35775,0.003408385839825258,smooth,34,0.002081178002918815,-38.939483358917094,0.0006394638242375368,3000,0.02255448572924646,12,0.04,0.10418498945131736,4.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.3925814303653156,0.0007798120391444428,0.5907875979544439,0.004984878995057406,0.008437683885574379,20.0,1.0,0.24336310828874133,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35775,0.0031360955249893426,smooth,34,0.002216534448701852,-29.32184523590413,0.00025006251562922964,3000,0.02255448572924646,12,0.04,0.10418498945131736,4.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.3925814303653156,0.0007798120391444428,0.5907875979544439,0.004984878995057406,0.008437683885574379,20.0,1.0,0.29571684780070473,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35775,0.004487187642230267,step,34,0.0019118090559206943,-57.3940470434513,1.0,3000,0.030288179024057123,12,0.04,0.09903163202908623,20.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.41238287216485614,0.0003255533408077191,0.02342438931777075,0.0007873672193153588,0.03361313751381463,20.0,1.0,0.4423789721448926,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35775,0.002926482771138891,step,34,0.002338436650867728,-20.09395462944463,1.0,3000,0.030288179024057123,12,0.04,0.09903163202908623,20.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.41238287216485614,0.0003255533408077191,0.02342438931777075,0.0007873672193153588,0.03361313751381463,20.0,1.0,0.7360245011432663,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35775,0.002504818961791151,step,34,0.00219373086319532,-12.419584143253903,1.0,3000,0.030288179024057123,12,0.04,0.09903163202908623,20.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.41238287216485614,0.0003255533408077191,0.02342438931777075,0.0007873672193153588,0.03361313751381463,20.0,1.0,0.8573935099645585,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35775,0.0037480705220761528,smooth,34,0.0020227318785179986,-46.032715590485864,0.0006394638242375368,3000,0.029492767709934725,12,0.04,0.13623470424622983,4.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.38947903977529535,0.0010197002762104637,0.5907875979544439,0.004984878995057406,0.008437683885574379,20.0,1.0,0.2457035701014751,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35775,0.003248313740665229,smooth,34,0.0020529061971648888,-36.80086466203015,0.00025006251562922964,3000,0.029492767709934725,12,0.04,0.13623470424622983,4.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.38947903977529535,0.0010197002762104637,0.5907875979544439,0.004984878995057406,0.008437683885574379,20.0,1.0,0.2982190511225844,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35775,0.0056693997340904675,step,34,0.0032300058596242427,-43.027374834728825,1.0,3000,0.04221562545791321,12,0.04,0.13803016295252274,20.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.43608627668664124,0.00045375583296688066,0.02342438931777075,0.0007873672193153588,0.03361313751381463,20.0,1.0,0.4737842955395346,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35775,0.004934623402238123,step,34,0.004647302564695496,-5.822548432212904,1.0,3000,0.04221562545791321,12,0.04,0.13803016295252274,20.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.43608627668664124,0.00045375583296688066,0.02342438931777075,0.0007873672193153588,0.03361313751381463,20.0,1.0,0.7659653303784687,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35775,0.0013816404339982303,step,34,0.0012596121510852051,-8.83213026415971,1.0,3000,0.04221562545791321,12,0.04,0.13803016295252274,20.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.43608627668664124,0.00045375583296688066,0.02342438931777075,0.0007873672193153588,0.03361313751381463,20.0,1.0,0.8757025148197191,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35775,0.004701998914275349,smooth,34,0.0019091765103147473,-59.396491893725134,0.0006394638242375368,3000,0.047540446065135425,12,0.04,0.21929896380478464,4.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.45635201892507193,0.0016477250998005444,0.5909231554895754,0.005013601848421477,0.008484355033046124,20.0,1.0,0.24261696223936013,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35775,0.0038535563963712593,smooth,34,0.0019192920075230989,-50.194267058595024,0.00025006251562922964,3000,0.047540446065135425,12,0.04,0.21929896380478464,4.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.45635201892507193,0.0016477250998005444,0.5909231554895754,0.005013601848421477,0.008484355033046124,20.0,1.0,0.2956149774256438,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35775,0.008173606778800102,step,34,0.003208880280279711,-60.74095112328393,1.0,3000,0.061157947595182185,12,0.04,0.1997019434182877,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4581782232688889,0.0006573279041286334,0.023425072417034107,0.000791544853681371,0.03379049761680907,20.0,1.0,0.4737842955395346,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35775,0.006687305974578527,step,34,0.005773040981265964,-13.671648894010492,1.0,3000,0.061157947595182185,12,0.04,0.1997019434182877,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4581782232688889,0.0006573279041286334,0.023425072417034107,0.000791544853681371,0.03379049761680907,20.0,1.0,0.7659653303784687,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35775,0.0025579541942073844,step,34,0.0023921269071448936,-6.482809091656727,1.0,3000,0.061157947595182185,12,0.04,0.1997019434182877,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4581782232688889,0.0006573279041286334,0.023425072417034107,0.000791544853681371,0.03379049761680907,20.0,1.0,0.8757025148197191,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35901,0.003408385839825258,smooth,42,0.0020811713679369254,-38.93967802531348,0.0006394638242375368,3000,0.022554598483707746,16,0.04,0.10418601962157381,4.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.3925843041607181,0.0007798095941587504,0.5907875979544439,0.004984781518587501,0.00843751889147118,20.0,1.0,0.24335839520469996,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35901,0.0031360955249893426,smooth,42,0.00221652985162902,-29.321991821771675,0.00025006251562922964,3000,0.022554598483707746,16,0.04,0.10418601962157381,4.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.3925843041607181,0.0007798095941587504,0.5907875979544439,0.004984781518587501,0.00843751889147118,20.0,1.0,0.29571049622273027,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35901,0.004487187642230267,step,42,0.0019117998802385715,-57.39425152970983,1.0,3000,0.03028808281927312,16,0.04,0.09903175257346734,20.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.41238554168525665,0.0003255523667565018,0.02342438931777075,0.00078735338208812,0.03361254679501078,20.0,1.0,0.4423430747094959,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35901,0.002926482771138891,step,42,0.002338435296765831,-20.094000900070608,1.0,3000,0.03028808281927312,16,0.04,0.09903175257346734,20.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.41238554168525665,0.0003255523667565018,0.02342438931777075,0.00078735338208812,0.03361254679501078,20.0,1.0,0.7359463410389084,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35901,0.002504818961791151,step,42,0.00219373115015036,-12.41957268713495,1.0,3000,0.03028808281927312,16,0.04,0.09903175257346734,20.0,0.25,0.4,0.05,25,0.7142857142857143,4.0,0.41238554168525665,0.0003255523667565018,0.02342438931777075,0.00078735338208812,0.03361254679501078,20.0,1.0,0.8573002027211308,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35901,0.0037480705220761528,smooth,42,0.002022741943967699,-46.03244704031743,0.0006394638242375368,3000,0.0294925956521356,16,0.04,0.13623457546912707,4.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.38947799891182006,0.0010196860326639363,0.5907875979544439,0.004984781518587501,0.00843751889147118,20.0,1.0,0.2456990378611949,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35901,0.003248313740665229,smooth,42,0.0020529131710505942,-36.80064996953853,0.00025006251562922964,3000,0.0294925956521356,16,0.04,0.13623457546912707,4.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.38947799891182006,0.0010196860326639363,0.5907875979544439,0.004984781518587501,0.00843751889147118,20.0,1.0,0.2982128580117547,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35901,0.0056693997340904675,step,42,0.0032299500100243742,-43.028359940780405,1.0,3000,0.04221512143732797,16,0.04,0.13802912141999588,20.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.43608564473730677,0.00045375049912667526,0.02342438931777075,0.00078735338208812,0.03361254679501078,20.0,1.0,0.47373250153935587,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35901,0.004934623402238123,step,42,0.00464728683545747,-5.822867184764902,1.0,3000,0.04221512143732797,16,0.04,0.13802912141999588,20.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.43608564473730677,0.00045375049912667526,0.02342438931777075,0.00078735338208812,0.03361254679501078,20.0,1.0,0.7658529255217296,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35901,0.0013816404339982303,step,42,0.0012596090182307236,-8.832357013059378,1.0,3000,0.04221512143732797,16,0.04,0.13802912141999588,20.0,0.25,0.4,0.05,100,0.7142857142857143,4.0,0.43608564473730677,0.00045375049912667526,0.02342438931777075,0.00078735338208812,0.03361254679501078,20.0,1.0,0.8755876316867179,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35901,0.004701998914275349,smooth,42,0.0019091717315209344,-59.39659352696454,0.0006394638242375368,3000,0.04754054540434844,16,0.04,0.21930049208905497,4.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.456358279288805,0.0016477151237955312,0.5909231554895754,0.005013503996727998,0.00848418944181388,20.0,1.0,0.2426121194736792,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35901,0.0038535563963712593,smooth,42,0.001919288517577511,-50.194357622874584,0.00025006251562922964,3000,0.04754054540434844,16,0.04,0.21930049208905497,4.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.456358279288805,0.0016477151237955312,0.5909231554895754,0.005013503996727998,0.00848418944181388,20.0,1.0,0.2956084373364619,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35901,0.008173606778800102,step,42,0.003208880054733886,-60.74095388272453,1.0,3000,0.061157776893941834,16,0.04,0.19970226065229452,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4581856224319922,0.0006573261790922528,0.023425072417034107,0.0007915309869062329,0.03378990565385198,20.0,1.0,0.47373250153935587,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35901,0.006687305974578527,step,42,0.005773038487914889,-13.671686178846642,1.0,3000,0.061157776893941834,16,0.04,0.19970226065229452,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4581856224319922,0.0006573261790922528,0.023425072417034107,0.0007915309869062329,0.03378990565385198,20.0,1.0,0.7658529255217296,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35901,0.0025579541942073844,step,42,0.0023921272972654613,-6.4827938403841046,1.0,3000,0.061157776893941834,16,0.04,0.19970226065229452,20.0,0.25,0.4,0.05,400,0.7142857142857143,4.0,0.4581856224319922,0.0006573261790922528,0.023425072417034107,0.0007915309869062329,0.03378990565385198,20.0,1.0,0.8755876316867179,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35269,0.003408385839825258,smooth,50,0.0021146142784783726,-37.95848305170798,0.0006394638242375368,3000,0.02198627178492185,8,0.03,0.08871688854330033,4.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.3716104549877751,0.0006317544233448585,0.5907875979544439,0.004621016457159857,0.007821789883808947,20.0,1.0,0.2153017724948956,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35269,0.0031360955249893426,smooth,50,0.0022397009013745946,-28.583141567978675,0.00025006251562922964,3000,0.02198627178492185,8,0.03,0.08871688854330033,4.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.3716104549877751,0.0006317544233448585,0.5907875979544439,0.004621016457159857,0.007821789883808947,20.0,1.0,0.265232600310615,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35269,0.004487187642230267,step,50,0.001812131906847954,-59.61541947135356,1.0,3000,0.028378677085257004,8,0.03,0.08096831893008483,20.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.38661432837964316,0.0002617702173568256,0.02342438931777075,0.0007329955816775823,0.031291982545794704,20.0,1.0,0.41910876453762597,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35269,0.002926482771138891,step,50,0.002311560022528254,-21.012348156463922,1.0,3000,0.028378677085257004,8,0.03,0.08096831893008483,20.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.38661432837964316,0.0002617702173568256,0.02342438931777075,0.0007329955816775823,0.031291982545794704,20.0,1.0,0.7202656566049405,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35269,0.002504818961791151,step,50,0.002199426434536736,-12.192199592581899,1.0,3000,0.028378677085257004,8,0.03,0.08096831893008483,20.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.38661432837964316,0.0002617702173568256,0.02342438931777075,0.0007329955816775823,0.031291982545794704,20.0,1.0,0.8482592414197611,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35269,0.0037480705220761528,smooth,50,0.0021176314383651155,-43.500757899504386,0.0006394638242375368,3000,0.02787056404296405,8,0.03,0.11246061851806331,4.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.36844381753945143,0.0008008339152495055,0.5907875979544439,0.004621016457159857,0.007821789883808947,20.0,1.0,0.21754001237137602,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35269,0.003248313740665229,smooth,50,0.002118657723764996,-34.77669052586306,0.00025006251562922964,3000,0.02787056404296405,8,0.03,0.11246061851806331,4.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.36844381753945143,0.0008008339152495055,0.5907875979544439,0.004621016457159857,0.007821789883808947,20.0,1.0,0.26768347086342087,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35269,0.0056693997340904675,step,50,0.0029273978474723627,-48.364941884945424,1.0,3000,0.038945362933382424,8,0.03,0.11111654561502457,20.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.41498341300100816,0.00035923930102465,0.02342438931777075,0.0007329955816775823,0.031291982545794704,20.0,1.0,0.4516123230661459,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35269,0.004934623402238123,step,50,0.004545245745586619,-7.890726908863998,1.0,3000,0.038945362933382424,8,0.03,0.11111654561502457,20.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.41498341300100816,0.00035923930102465,0.02342438931777075,0.0007329955816775823,0.031291982545794704,20.0,1.0,0.7518194660690937,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35269,0.0013816404339982303,step,50,0.0012392850912791532,-10.303356735668567,1.0,3000,0.038945362933382424,8,0.03,0.11111654561502457,20.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.41498341300100816,0.00035923930102465,0.02342438931777075,0.0007329955816775823,0.031291982545794704,20.0,1.0,0.8676936727892209,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35269,0.004701998914275349,smooth,50,0.0019569650688314013,-58.38014630564838,0.0006394638242375368,3000,0.04664795901047667,8,0.03,0.1879720387248879,4.0,0.25,0.2,0.05,400,0.8333333333333334,4.0,0.44457473080025217,0.0013435184279738505,0.5909231554895754,0.004647437656619754,0.007864707303218447,20.0,1.0,0.2146114518514938,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35269,0.0038535563963712593,smooth,50,0.0019525475089232453,-49.33128497193186,0.00025006251562922964,3000,0.04664795901047667,8,0.03,0.1879720387248879,4.0,0.25,0.2,0.05,400,0.8333333333333334,4.0,0.44457473080025217,0.0013435184279738505,0.5909231554895754,0.004647437656619754,0.007864707303218447,20.0,1.0,0.26514770181015684,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35269,0.008173606778800102,step,50,0.0033287935737484797,-59.27387181895784,1.0,3000,0.05758311213904371,8,0.03,0.16408137233911588,20.0,0.25,0.2,0.05,400,0.8333333333333334,4.0,0.441375624358858,0.0005310985087624489,0.023425072417034107,0.0007367995293505877,0.03145345791182298,20.0,1.0,0.4516123230661459,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35269,0.006687305974578527,step,50,0.005758649431207373,-13.88685588638231,1.0,3000,0.05758311213904371,8,0.03,0.16408137233911588,20.0,0.25,0.2,0.05,400,0.8333333333333334,4.0,0.441375624358858,0.0005310985087624489,0.023425072417034107,0.0007367995293505877,0.03145345791182298,20.0,1.0,0.7518194660690937,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35269,0.0025579541942073844,step,50,0.0024002968352409624,-6.163416034714187,1.0,3000,0.05758311213904371,8,0.03,0.16408137233911588,20.0,0.25,0.2,0.05,400,0.8333333333333334,4.0,0.441375624358858,0.0005310985087624489,0.023425072417034107,0.0007367995293505877,0.03145345791182298,20.0,1.0,0.8676936727892209,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35395,0.003408385839825258,smooth,58,0.0021145336433178526,-37.9608488390428,0.0006394638242375368,3000,0.021987642093721057,12,0.03,0.08873181510749813,4.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.3716531074343307,0.0006316870443023508,0.5907875979544439,0.004619059195814547,0.007818476914220407,20.0,1.0,0.21517555293455717,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35395,0.0031360955249893426,smooth,58,0.002239645032992167,-28.584923031010735,0.00025006251562922964,3000,0.021987642093721057,12,0.03,0.08873181510749813,4.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.3716531074343307,0.0006316870443023508,0.5907875979544439,0.004619059195814547,0.007818476914220407,20.0,1.0,0.26523166063887427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35395,0.004487187642230267,step,58,0.0018120975776540944,-59.61618452056916,1.0,3000,0.028376043285899863,12,0.03,0.08096934221739455,20.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.38666750328734284,0.0002617484966750081,0.02342438931777075,0.0007326864651097159,0.03127878619033489,20.0,1.0,0.41873394414295617,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35395,0.002926482771138891,step,58,0.002311522951266362,-21.013614907878196,1.0,3000,0.028376043285899863,12,0.03,0.08096934221739455,20.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.38666750328734284,0.0002617484966750081,0.02342438931777075,0.0007326864651097159,0.03127878619033489,20.0,1.0,0.7196332038775344,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
35395,0.002504818961791151,step,58,0.002199434290507894,-12.191885958292248,1.0,3000,0.028376043285899863,12,0.03,0.08096934221739455,20.0,0.25,0.2,0.05,25,0.8333333333333334,4.0,0.38666750328734284,0.0002617484966750081,0.02342438931777075,0.0007326864651097159,0.03127878619033489,20.0,1.0,0.8476682311881081,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
35395,0.0037480705220761528,smooth,58,0.0021177863359324806,-43.496625171305894,0.0006394638242375368,3000,0.02786791623930544,12,0.03,0.11246184473247527,4.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.3684308146041413,0.0008006225299209958,0.5907875979544439,0.004619059195814547,0.007818476914220407,20.0,1.0,0.21741230894332905,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
35395,0.003248313740665229,smooth,58,0.0021187650451428472,-34.773386615390756,0.00025006251562922964,3000,0.02786791623930544,12,0.03,0.11246184473247527,4.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.3684308146041413,0.0008006225299209958,0.5907875979544439,0.004619059195814547,0.007818476914220407,20.0,1.0,0.267682585959318,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
35395,0.0056693997340904675,step,58,0.002927491073118868,-48.363297519564995,1.0,3000,0.03893607573596265,12,0.03,0.11110176317055812,20.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.41498304659732815,0.0003591571660512884,0.02342438931777075,0.0007326864651097159,0.03127878619033489,20.0,1.0,0.45121031682421525,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
35395,0.004934623402238123,step,58,0.004544955915085238,-7.896600315561042,1.0,3000,0.03893607573596265,12,0.03,0.11110176317055812,20.0,0.25,0.2,0.05,100,0.8333333333333334,4.0,0.41498304659732815,0.0003591571660512884,0.02342438931777075,0.0007326864651097159,0.03127878619033489,20.0,1.0,0.750869377946293,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
