base_config_id,config_id,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_fit_start,smooth_lambda,step_fit_start,step_lambda,wins,worst_delta
65512,4677,8,-30.30671659595652,0.048041051174912815,0.032061891801295136,0.6098821514750948,-36.946917902198884,15,0.07,0.25,0.5,0.05,15,0,7.0,12000,30.0,15,-0.9207115618924955
65512,4678,8,-29.143824061100563,0.04454000200129489,0.030739251572462645,0.6098821514750948,-35.26814670036305,15,0.07,0.25,0.5,0.05,15,0,7.0,16000,30.0,15,-0.91868873781219
65512,4679,8,-26.128470998325167,0.03717152811202913,0.02774001065840833,0.6098821514750948,-26.001062353508274,15,0.07,0.25,0.5,0.05,15,0,7.0,24000,30.0,15,-0.9143089877129196
65512,4680,8,-30.60481237199401,0.05567882329970227,0.03476095678765765,0.6098821514750948,-36.946917902198884,15,0.07,0.25,0.5,0.05,15,2160,7.0,0,30.0,15,-0.5743608990341875
65512,4681,8,-30.60481237199401,0.05567882329970227,0.03476095678765765,0.6098821514750948,-36.946917902198884,15,0.07,0.25,0.5,0.05,15,2160,7.0,2160,30.0,15,-0.5743608990341875
65512,4682,8,-30.69914656306441,0.0549469487531837,0.0345453366501782,0.6098821514750948,-36.946917902198884,15,0.07,0.25,0.5,0.05,15,2160,7.0,3000,30.0,15,-0.9253203159585
65512,4683,8,-30.871149261015074,0.053157445137409186,0.03402908253490302,0.6098821514750948,-36.946917902198884,15,0.07,0.25,0.5,0.05,15,2160,7.0,5000,30.0,15,-0.923841558066818
65512,4684,8,-30.816569293776848,0.051126729277402104,0.03323427287412859,0.6098821514750948,-36.946917902198884,15,0.07,0.25,0.5,0.05,15,2160,7.0,8000,30.0,15,-0.9225504745227431
65512,4685,8,-30.30671659595652,0.048041051174912815,0.032061891801295136,0.6098821514750948,-36.946917902198884,15,0.07,0.25,0.5,0.05,15,2160,7.0,12000,30.0,15,-0.9207115618924955
65512,4686,8,-29.143824061100563,0.04454000200129489,0.030739251572462645,0.6098821514750948,-35.26814670036305,15,0.07,0.25,0.5,0.05,15,2160,7.0,16000,30.0,15,-0.91868873781219
65512,4687,8,-26.128470998325167,0.03717152811202913,0.02774001065840833,0.6098821514750948,-26.001062353508274,15,0.07,0.25,0.5,0.05,15,2160,7.0,24000,30.0,15,-0.9143089877129196
65512,4688,8,-31.42711760644507,0.05537128625350996,0.034711150168845656,0.6098821514750948,-40.77709481983802,15,0.07,0.25,0.5,0.05,15,3000,7.0,0,30.0,15,-0.5743608990341875
65512,4689,8,-31.42711760644507,0.05537128625350996,0.034711150168845656,0.6098821514750948,-40.77709481983802,15,0.07,0.25,0.5,0.05,15,3000,7.0,2160,30.0,15,-0.5743608990341875
65512,4690,8,-31.521451797515468,0.05463941170699139,0.0344955300313662,0.6098821514750948,-40.77709481983802,15,0.07,0.25,0.5,0.05,15,3000,7.0,3000,30.0,15,-0.9253203159585
65512,4691,8,-31.69345449546613,0.05284990809121688,0.03397927591609103,0.6098821514750948,-40.77709481983802,15,0.07,0.25,0.5,0.05,15,3000,7.0,5000,30.0,15,-0.923841558066818
65512,4692,8,-31.63887452822791,0.050819192231209794,0.03318446625531659,0.6098821514750948,-40.77709481983802,15,0.07,0.25,0.5,0.05,15,3000,7.0,8000,30.0,15,-0.9225504745227431
65512,4693,8,-31.129021830407577,0.047733514128720504,0.03201208518248314,0.6098821514750948,-40.50797569690033,15,0.07,0.25,0.5,0.05,15,3000,7.0,12000,30.0,15,-0.9207115618924955
