estimator,scale,train_curve,train_label,kappa,raw_kappa,total_drop,max_drop,drop_eff_steps,feature_max,feature_mean,feature_peak_to_mean,feature_l2,corr,r2,positive_overlap,smooth_id_weight
susceptibility_prior,400,wsdld_20000_24000.csv,WSD linear,0.00814499298415521,0.1016427946242594,0.899775,0.0002250000000002901,3999.000000000001,0.25331762618423714,0.022663865639948686,11.177158839916714,0.5890891345460179,0.9545284127726327,0.8540846239539963,0.9999883258396075,0.7655415869579296
susceptibility_prior,25,wsdcon_3.csv,WSD-con 3e-5,0.013078748931099152,0.017559440308880722,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.21316602486886502,4.22206118706609,10.70275226864739,0.8694804302664776,0.7094428624214087,0.9774041637917499,0.9996571526506726
susceptibility_prior,100,wsdcon_3.csv,WSD-con 3e-5,0.014165026904123185,0.021317059698654564,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.7749996484485983,0.5342233780131613,0.9243752052645625,0.9996571526506726
susceptibility_prior,400,wsdcon_3.csv,WSD-con 3e-5,0.01471866159452681,0.036467051200031186,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.8828684614369372,0.6973814731498871,0.9716350750803335,0.9996571526506726
susceptibility_prior,25,wsdcon_9.csv,WSD-con 9e-5,0.012515207294793761,0.016135752669323017,0.7,0.7,1.0,0.7,0.06747748278736211,10.37383095937158,2.381106028408731,0.774290846915672,0.46595750912547707,0.9738336984062966,0.9992715352590258
susceptibility_prior,100,wsdcon_9.csv,WSD-con 9e-5,0.012201464937317419,0.015428668529379208,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.5815254899829824,0.007405393304348196,0.8822121854532247,0.9992715352590258
susceptibility_prior,400,wsdcon_9.csv,WSD-con 9e-5,0.01497574654770657,0.02834051980687712,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.7339771420310921,0.08805942381317033,0.9345709422444535,0.9992715352590258
susceptibility_prior,25,wsdcon_18.csv,WSD-con 18e-5,0.014992462108157602,0.030966518761166042,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.020460631823060987,19.549738417616393,0.43334458822817123,0.630122474579084,0.3399336845553441,1.0,0.9961051643574522
susceptibility_prior,100,wsdcon_18.csv,WSD-con 18e-5,0.01331983574010244,0.01824804267566827,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.5677353309044975,0.30318795197160264,0.983920539872176,0.9961051643574522
susceptibility_prior,400,wsdcon_18.csv,WSD-con 18e-5,0.014761225328871499,0.025067531372228207,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.6135896551001625,0.06569648964623309,0.9745164439064753,0.9961051643574522
smooth_prior_cap,25,cosine_72000.csv,Cosine,1.5669519272290688e-07,0.4814157232423704,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193750734399514,0.01136141324156027,1.865415004611606,0.09507465016576863,-0.038338926020639534,-1.723657766871502,1.0,8.414274335231301e-05
smooth_prior_cap,100,cosine_72000.csv,Cosine,1.40878437873422e-07,0.5358652541815775,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193750734399514,0.01136141324156027,1.865415004611606,0.09507465016576863,0.42486160576900356,-0.16542168679991298,0.999987037612911,8.414274335231301e-05
smooth_prior_cap,400,cosine_72000.csv,Cosine,2.1950189516129812e-07,0.3423761046470629,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193824707322208,0.011363254984441705,1.8651191701972967,0.09508274050125376,0.5519162762632617,0.26323285722447143,0.9545670409774167,8.414356205870405e-05
smooth_prior_cap,25,wsd_20000_24000.csv,WSD sharp,0.012001139582236031,0.04769636075258369,0.8999424188010638,0.0005754806207201073,2842.3242127574717,0.19020175165830108,0.03115714868201178,6.104594281058583,0.9438286145394619,0.7998285798301223,0.4716764687439958,1.0,0.8876272844795522
smooth_prior_cap,100,wsd_20000_24000.csv,WSD sharp,0.009145201986916532,0.07542027714846399,0.8999424188010638,0.0005754806207201073,2842.3242127574717,0.19020175165830108,0.030974943134163758,6.140503659182457,0.9438286145394619,0.9645067924639876,0.8341842773155973,1.0,0.8876272844795522
smooth_prior_cap,400,wsd_20000_24000.csv,WSD sharp,0.007255464124413761,0.10121370162592605,0.8999424188010638,0.0005754806207201073,2842.3242127574717,0.19021940771026472,0.031238178436595314,6.089324577499179,0.9529421754440708,0.9630825252534042,0.8864955854076416,1.0,0.8876316940905121
smooth_prior_cap,25,wsdld_20000_24000.csv,WSD linear,0.010031405248204277,0.0510121945505036,0.899775,0.0002250000000002901,3999.000000000001,0.24895816290543804,0.022420587773571067,11.103998049458134,0.5721837247862505,0.7421776614409937,0.31811865147097595,1.0,0.7652294183995945
smooth_prior_cap,100,wsdld_20000_24000.csv,WSD linear,0.00763392315474756,0.07879446245039477,0.899775,0.0002250000000002901,3999.000000000001,0.24895816290543804,0.02228947322518761,11.169315685043184,0.5721837247862505,0.9575628569010615,0.75809798956189,1.0,0.7652294183995945
smooth_prior_cap,400,wsdld_20000_24000.csv,WSD linear,0.006235330854851383,0.1016427946242594,0.899775,0.0002250000000002901,3999.000000000001,0.25331762618423714,0.022663865639948686,11.177158839916714,0.5890891345460179,0.9545284127726327,0.8540846239539963,0.9999883258396075,0.7655415869579296
smooth_prior_cap,25,wsdcon_3.csv,WSD-con 3e-5,0.013074264916695603,0.017559440308880722,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.21316602486886502,4.22206118706609,10.70275226864739,0.8694804302664776,0.7094428624214087,0.9774041637917499,0.9996571526506726
smooth_prior_cap,100,wsdcon_3.csv,WSD-con 3e-5,0.014160170462195953,0.021317059698654564,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.7749996484485983,0.5342233780131613,0.9243752052645625,0.9996571526506726
smooth_prior_cap,400,wsdcon_3.csv,WSD-con 3e-5,0.01471361534041348,0.036467051200031186,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.8828684614369372,0.6973814731498871,0.9716350750803335,0.9996571526506726
smooth_prior_cap,25,wsdcon_9.csv,WSD-con 9e-5,0.01250609040755352,0.016135752669323017,0.7,0.7,1.0,0.7,0.06747748278736211,10.37383095937158,2.381106028408731,0.774290846915672,0.46595750912547707,0.9738336984062966,0.9992715352590258
smooth_prior_cap,100,wsdcon_9.csv,WSD-con 9e-5,0.01219257660032235,0.015428668529379208,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.5815254899829824,0.007405393304348196,0.8822121854532247,0.9992715352590258
smooth_prior_cap,400,wsdcon_9.csv,WSD-con 9e-5,0.0149648372443768,0.02834051980687712,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.7339771420310921,0.08805942381317033,0.9345709422444535,0.9992715352590258
smooth_prior_cap,25,wsdcon_18.csv,WSD-con 18e-5,0.014934068932369203,0.030966518761166042,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.020460631823060987,19.549738417616393,0.43334458822817123,0.630122474579084,0.3399336845553441,1.0,0.9961051643574522
smooth_prior_cap,100,wsdcon_18.csv,WSD-con 18e-5,0.013267957169109005,0.01824804267566827,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.5677353309044975,0.30318795197160264,0.983920539872176,0.9961051643574522
smooth_prior_cap,400,wsdcon_18.csv,WSD-con 18e-5,0.014703732782332932,0.025067531372228207,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.6135896551001625,0.06569648964623309,0.9745164439064753,0.9961051643574522
reliability_prior,25,cosine_72000.csv,Cosine,1.843219883016839e-05,0.4814157232423704,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193750734399514,0.01136141324156027,1.865415004611606,0.09507465016576863,-0.038338926020639534,-1.723657766871502,1.0,8.414274335231301e-05
reliability_prior,100,cosine_72000.csv,Cosine,2.0516905382861064e-05,0.5358652541815775,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193750734399514,0.01136141324156027,1.865415004611606,0.09507465016576863,0.42486160576900356,-0.16542168679991298,0.999987037612911,8.414274335231301e-05
reliability_prior,400,cosine_72000.csv,Cosine,2.4774008020389356e-05,0.3423761046470629,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193824707322208,0.011363254984441705,1.8651191701972967,0.09508274050125376,0.5519162762632617,0.26323285722447143,0.9545670409774167,8.414356205870405e-05
reliability_prior,25,wsd_20000_24000.csv,WSD sharp,0.03,0.04769636075258369,0.8999424188010638,0.0005754806207201073,2842.3242127574717,0.19020175165830108,0.03115714868201178,6.104594281058583,0.9438286145394619,0.7998285798301223,0.4716764687439958,1.0,0.8876272844795522
reliability_prior,100,wsd_20000_24000.csv,WSD sharp,0.03,0.07542027714846399,0.8999424188010638,0.0005754806207201073,2842.3242127574717,0.19020175165830108,0.030974943134163758,6.140503659182457,0.9438286145394619,0.9645067924639876,0.8341842773155973,1.0,0.8876272844795522
reliability_prior,400,wsd_20000_24000.csv,WSD sharp,0.03,0.10121370162592605,0.8999424188010638,0.0005754806207201073,2842.3242127574717,0.19021940771026472,0.031238178436595314,6.089324577499179,0.9529421754440708,0.9630825252534042,0.8864955854076416,1.0,0.8876316940905121
reliability_prior,25,wsdld_20000_24000.csv,WSD linear,0.03,0.0510121945505036,0.899775,0.0002250000000002901,3999.000000000001,0.24895816290543804,0.022420587773571067,11.103998049458134,0.5721837247862505,0.7421776614409937,0.31811865147097595,1.0,0.7652294183995945
reliability_prior,100,wsdld_20000_24000.csv,WSD linear,0.03,0.07879446245039477,0.899775,0.0002250000000002901,3999.000000000001,0.24895816290543804,0.02228947322518761,11.169315685043184,0.5721837247862505,0.9575628569010615,0.75809798956189,1.0,0.7652294183995945
reliability_prior,400,wsdld_20000_24000.csv,WSD linear,0.03,0.1016427946242594,0.899775,0.0002250000000002901,3999.000000000001,0.25331762618423714,0.022663865639948686,11.177158839916714,0.5890891345460179,0.9545284127726327,0.8540846239539963,0.9999883258396075,0.7655415869579296
reliability_prior,25,wsdcon_3.csv,WSD-con 3e-5,0.01724295784641825,0.017559440308880722,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.21316602486886502,4.22206118706609,10.70275226864739,0.8694804302664776,0.7094428624214087,0.9774041637917499,0.9996571526506726
reliability_prior,100,wsdcon_3.csv,WSD-con 3e-5,0.020482312407465866,0.021317059698654564,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.7749996484485983,0.5342233780131613,0.9243752052645625,0.9996571526506726
reliability_prior,400,wsdcon_3.csv,WSD-con 3e-5,0.03,0.036467051200031186,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.8828684614369372,0.6973814731498871,0.9716350750803335,0.9996571526506726
reliability_prior,25,wsdcon_9.csv,WSD-con 9e-5,0.015458351368855943,0.016135752669323017,0.7,0.7,1.0,0.7,0.06747748278736211,10.37383095937158,2.381106028408731,0.774290846915672,0.46595750912547707,0.9738336984062966,0.9992715352590258
reliability_prior,100,wsdcon_9.csv,WSD-con 9e-5,0.0070657833131189665,0.015428668529379208,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.5815254899829824,0.007405393304348196,0.8822121854532247,0.9992715352590258
reliability_prior,400,wsdcon_9.csv,WSD-con 9e-5,0.01754730701080809,0.02834051980687712,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.7339771420310921,0.08805942381317033,0.9345709422444535,0.9992715352590258
reliability_prior,25,wsdcon_18.csv,WSD-con 18e-5,0.028316820897879603,0.030966518761166042,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.020460631823060987,19.549738417616393,0.43334458822817123,0.630122474579084,0.3399336845553441,1.0,0.9961051643574522
reliability_prior,100,wsdcon_18.csv,WSD-con 18e-5,0.016255872839683987,0.01824804267566827,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.5677353309044975,0.30318795197160264,0.983920539872176,0.9961051643574522
reliability_prior,400,wsdcon_18.csv,WSD-con 18e-5,0.014533626013143263,0.025067531372228207,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.6135896551001625,0.06569648964623309,0.9745164439064753,0.9961051643574522
