step,lr,train_loss,eval_loss
3000,0.0002,1.1751254796981812,1.143890130519867
3004,0.0002,1.172128999233246,1.1273164868354797
3008,0.0002,1.1673981940746307,1.131085741519928
3012,0.0002,1.1704179700613022,1.1197116374969482
3016,0.0002,1.1682541480422022,1.134831476211548
3020,0.0002,1.167185352214575,1.1129746794700623
3024,0.0002,1.162578993411422,1.1228707909584046
3028,0.0002,1.1601849437101723,1.1123652338981629
3032,0.0002,1.1556585586378612,1.107822096347809
3036,0.0002,1.1543321093597685,1.114942693710327
3040,0.0002,1.152947534383417,1.0995062351226808
3044,0.0002,1.150852360660804,1.1158610224723815
3048,0.0002,1.1476938828840608,1.1103949427604676
3052,0.0002,1.1455408309413275,1.1018717527389525
3056,0.0002,1.141276142702694,1.0995755910873413
3060,0.0002,1.138580305909689,1.1054449319839477
3064,0.0002,1.1332575770040534,1.0957392573356628
3068,0.0002,1.1300731443005965,1.108025848865509
3072,0.0002,1.1282337614272384,1.1008415460586547
3076,0.0002,1.12698361650476,1.1007630109786988
3080,0.0002,1.122232592481695,1.11089369058609
3084,0.0002,1.11858671579807,1.0981249451637267
3088,0.0002,1.1154536873762222,1.1038458228111268
3092,0.0002,1.112465972065724,1.0972326040267943
3096,0.0002,1.1136907765505883,1.0977153420448302
3100,0.0002,1.111633672944144,1.0928566217422486
3104,0.0002,1.110211456982585,1.1037030220031738
3108,0.0002,1.1130290435269106,1.0835553407669067
3112,0.0002,1.1070441967112985,1.0813639998435973
3116,0.0002,1.1015973239418715,1.0959778904914856
3120,0.0002,1.103741551871018,1.0998687505722047
3124,0.0002,1.1048327434971181,1.0989943861961364
3128,0.0002,1.1049933685881717,1.0920528292655944
3132,0.0002,1.1072081792971036,1.093475353717804
3136,0.0002,1.1028274716693647,1.0900978922843934
3140,0.0002,1.1002601046942313,1.0973185181617737
3144,0.0002,1.1004240685328222,1.0894620180130006
3148,0.0002,1.0999309098980763,1.0852866053581238
3152,0.0002,1.0985105642314499,1.0886988520622254
3156,0.0002,1.099254412231065,1.0824230551719665
3160,0.0002,1.09998877296795,1.093539583683014
3164,0.0002,1.104023737757947,1.0991367101669312
3168,0.0002,1.1043151405896656,1.0783446550369262
3172,0.0002,1.1049977589350264,1.0758327126502991
3176,0.0002,1.1038927837045183,1.0892603635787963
3180,0.0002,1.105818957432913,1.088116216659546
3184,0.0002,1.1070674154264992,1.0871550559997558
3188,0.0002,1.11028204200595,1.0953721046447753
3192,0.0002,1.1117511317544821,1.0914256930351258
3196,0.0002,1.1124575727057735,1.0744695782661438
3200,0.0002,1.1117969804589998,1.0756055116653442
3204,0.0002,1.108365254424666,1.0931438088417054
3208,0.0002,1.1091447563373935,1.0899858355522156
3212,0.0002,1.1076807521048688,1.078105664253235
3216,0.0002,1.1054941721794163,1.0977172136306763
3220,0.0002,1.104577342394336,1.095300281047821
3224,0.0002,1.1012514111906384,1.0886938214302062
3228,0.0002,1.0994885990777696,1.0839919090270995
3232,0.0002,1.09925645259849,1.0817672610282898
3236,0.0002,1.098574236045764,1.0882039308547973
3240,0.0002,1.1004464224074657,1.0822022438049317
3244,0.0002,1.09899826005945,1.0821727633476257
3248,0.0002,1.0973062678204422,1.0715188145637513
3252,0.0002,1.0950458554053109,1.089065134525299
3256,0.0002,1.094365022268039,1.088611626625061
3260,0.0002,1.095033331232794,1.0812274932861328
3264,0.0002,1.09335429982918,1.0955730080604553
3268,0.0002,1.0941264705351963,1.0873856782913207
3272,0.0002,1.0982521959983087,1.079685425758362
3276,0.0002,1.0962711622276404,1.0790584444999696
3280,0.0002,1.0979258820377438,1.085564088821411
3284,0.0002,1.0984185640480502,1.0801835775375366
3288,0.0002,1.0950688574731096,1.097536027431488
3292,0.0002,1.097698311867095,1.0709912776947021
3296,0.0002,1.0951161213473473,1.087098205089569
3300,0.0002,1.0939452136536831,1.0848650455474853
3304,0.0002,1.0993529216927642,1.073515200614929
3308,0.0002,1.0985819986297805,1.088352584838867
3312,0.0002,1.0991381607205377,1.0706390857696533
3316,0.0002,1.0988531889096533,1.0762208938598632
3320,0.0002,1.100038848660198,1.0798731446266174
3324,0.0002,1.1004061123804514,1.088067102432251
3328,0.0002,1.099065168596172,1.0755873322486877
3332,0.0002,1.0953976844819162,1.0599980115890504
3336,0.0002,1.0944476963643825,1.0907753348350524
3340,0.0002,1.0992595709769066,1.0665929555892943
3344,0.0002,1.0989118061132555,1.0879333019256592
3348,0.0002,1.0982362784445874,1.0753766655921937
3352,0.0002,1.0949507556111149,1.0836039423942565
3356,0.0002,1.096442663826096,1.0656460881233216
3360,0.0002,1.0943056858994495,1.07093425989151
3364,0.0002,1.0938669428901016,1.0828337788581848
3368,0.0002,1.0904623972483998,1.0802641272544862
3372,0.0002,1.0879807389177554,1.0786500453948975
3376,0.0002,1.084401921903879,1.082118272781372
3380,0.0002,1.0810163585625205,1.0693773031234741
3384,0.0002,1.082172861839722,1.0805822372436524
3388,0.0002,1.0821618358600649,1.0763556122779847
3392,0.0002,1.0834748018063765,1.0873170614242553
3396,0.0002,1.0820265115747745,1.0760679125785828
3400,0.0002,1.0822755487069393,1.0677890062332154
3404,0.0002,1.0836317412231777,1.0778140425682068
3408,0.0002,1.0842646842158807,1.0657004952430724
3412,0.0002,1.0884858088156855,1.0700945854187012
3416,0.0002,1.0849746927435346,1.0867345929145813
3420,0.0002,1.0849636612667275,1.0725472450256348
3424,0.0002,1.0848374919593602,1.073844277858734
3428,0.0002,1.0821341416090968,1.073245906829834
3432,0.0002,1.0815876371428588,1.0799863815307618
3436,0.0002,1.080578486332168,1.071716058254242
3440,0.0002,1.0822267653425364,1.0691976308822633
3444,0.0002,1.08384663956283,1.0740412592887878
3448,0.0002,1.0829071083389383,1.0688711166381837
3452,0.0002,1.0787692438414092,1.0808478474617005
3456,0.0002,1.0771955940887685,1.0888086080551147
3460,0.0002,1.076385905781271,1.0672905206680299
3464,0.0002,1.080279288088276,1.0676016211509705
3468,0.0002,1.0817931211546008,1.0680539846420287
3472,0.0002,1.081274460246111,1.0740790724754334
3476,0.0002,1.0839572106211888,1.0683260321617127
3480,0.0002,1.0830855865248599,1.0768792152404785
3484,0.0002,1.0828546731741926,1.0810263276100158
3488,0.0002,1.0828696652416916,1.0610936284065247
3492,0.0002,1.081588294878411,1.0809199929237365
3496,0.0002,1.0794637800229858,1.0664814233779907
3500,0.0002,1.0794086635982936,1.0717518210411072
3504,0.0002,1.0781690997668456,1.0630386114120483
3508,0.0002,1.0800701549161986,1.071662139892578
3512,0.0002,1.0778062734463378,1.0727001309394837
3516,0.0002,1.0788581127040295,1.06756272315979
3520,0.0002,1.0787885088425315,1.0755114793777465
3524,0.0002,1.0759674100906942,1.0718599200248717
3528,0.0002,1.0746604849843349,1.0703091502189637
3532,0.0002,1.0747718200041203,1.0716108202934265
3536,0.0002,1.074325697268845,1.0704988360404968
3540,0.0002,1.0730720311216724,1.082309901714325
3544,0.0002,1.0741307571362446,1.0804619431495666
3548,0.0002,1.072892078891187,1.0685042023658753
3552,0.0002,1.0738214455259942,1.0766746520996093
3556,0.0002,1.074063891370276,1.0521057724952698
3560,0.0002,1.0711667008988672,1.068657672405243
3564,0.0002,1.0721432567649436,1.086301028728485
3568,0.0002,1.0735504449319857,1.0747443079948424
3572,0.0002,1.0746940691094415,1.0684101223945617
3576,0.0002,1.0757637547392385,1.0718334078788758
3580,0.0002,1.0771939867978158,1.0874455213546752
3584,0.0002,1.0772912485222395,1.063576912879944
3588,0.0002,1.0785740598577596,1.0733410954475402
3592,0.0002,1.0819274650101367,1.0575122356414794
3596,0.0002,1.0780829250292037,1.0746552348136902
3600,0.0002,1.0783883386381912,1.080601418018341
