base_mae,corr_mae,delta_pct,dot_s,full_l2_s,group,kappa_pool,kappa_safe,kappa_transfer,l2_s,pooled_retention,raw_map,rho,scale,selected_lambda,shrink,target_factor,target_retention,tau,test_curve,test_label,train_id,train_label,train_size,win
0.0056693997340904675,0.00442985519815733,-21.863770312043375,0.01139005230496033,0.9438286145394619,main_matrix,0.027239408839724536,0.01815960589314969,0.01815960589314969,0.18461354364959764,0.19560070632069068,0.061590321167960954,0.5,100,0.025,0.6666666666666666,1.0,0.2610431617090627,0.0178594561824556,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.004934623402238123,0.004677461202483015,-5.211384512918881,0.01139005230496033,0.9438286145394619,main_matrix,0.027239408839724536,0.01815960589314969,0.01815960589314969,0.18461354364959764,0.19560070632069068,0.061590321167960954,0.5,100,0.025,0.6666666666666666,1.0,0.5584955389588916,0.0178594561824556,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.0013816404339982303,0.001223017129451499,-11.480794904626713,0.01139005230496033,0.9438286145394619,main_matrix,0.027239408839724536,0.01815960589314969,0.01815960589314969,0.18461354364959764,0.19560070632069068,0.061590321167960954,0.5,100,0.025,0.6666666666666666,1.0,0.7413329414952441,0.0178594561824556,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.0032781062167547585,0.0032781062167547585,0.0,0.01139005230496033,0.9438286145394619,extra_holdout,0.027239408839724536,0.0,0.01815960589314969,0.18461354364959764,0.19560070632069068,0.061590321167960954,0.5,100,0.025,0.6666666666666666,0.0,0.005450424819241895,0.0178594561824556,cosine_24000.csv,Cosine 24k,wsd_20000_24000.csv,WSD sharp,1,0
0.001848699219840022,0.001848699219840022,0.0,0.01139005230496033,0.9438286145394619,extra_holdout,0.027239408839724536,0.0,0.01815960589314969,0.18461354364959764,0.19560070632069068,0.061590321167960954,0.5,100,0.025,0.6666666666666666,0.0,0.0,0.0178594561824556,constant_24000.csv,Constant 24k,wsd_20000_24000.csv,WSD sharp,1,0
0.004776169698442608,0.004776169698442608,0.0,0.01139005230496033,0.9438286145394619,extra_holdout,0.027239408839724536,0.0,0.01815960589314969,0.18461354364959764,0.19560070632069068,0.061590321167960954,0.5,100,0.025,0.6666666666666666,0.0,0.0,0.0178594561824556,constant_72000.csv,Constant 72k,wsd_20000_24000.csv,WSD sharp,1,0
0.005612615040270773,0.005376321786289682,-4.210038498733237,0.020190793822043373,0.9529421754440708,main_matrix,0.04808967259435133,0.032059781729567555,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,1.0,0.01949860601860202,0.0178594561824556,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1,1
0.0038535563963712593,0.0031340198196281297,-18.672013660438147,0.020190793822043373,0.9529421754440708,main_matrix,0.04808967259435133,0.032059781729567555,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,1.0,0.24470286758072735,0.0178594561824556,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1,1
0.008173606778800102,0.0051134267539650205,-37.439775458397094,0.020190793822043373,0.9529421754440708,main_matrix,0.04808967259435133,0.032059781729567555,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,1.0,0.2610431617090627,0.0178594561824556,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.006687305974578527,0.006140958159123256,-8.169923995285789,0.020190793822043373,0.9529421754440708,main_matrix,0.04808967259435133,0.032059781729567555,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,1.0,0.5584955389588916,0.0178594561824556,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.0025579541942073844,0.0023796286488908425,-6.971412768859153,0.020190793822043373,0.9529421754440708,main_matrix,0.04808967259435133,0.032059781729567555,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,1.0,0.7413329414952441,0.0178594561824556,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1,1
0.007134640765897494,0.007134640765897494,0.0,0.020190793822043373,0.9529421754440708,extra_holdout,0.04808967259435133,0.0,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,0.0,0.005450424819241895,0.0178594561824556,cosine_24000.csv,Cosine 24k,wsd_20000_24000.csv,WSD sharp,1,0
0.001679822173746335,0.001679822173746335,0.0,0.020190793822043373,0.9529421754440708,extra_holdout,0.04808967259435133,0.0,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,0.0,0.0,0.0178594561824556,constant_24000.csv,Constant 24k,wsd_20000_24000.csv,WSD sharp,1,0
