config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
45,4.0,diff_drop,0.03,-26.76546697806126,7.437225637856426e-05,0.03914517159121547,-29.5084918638418,15,15,1,1,15,-8.903504969584997
46,4.0,diff_drop,0.03,-26.76856727549296,0.0001301514486624875,0.03914517159121547,-29.5084918638418,15,15,0,0,15,-8.90744660936178
47,4.0,diff_drop,0.03,-26.76856727549296,0.0001301514486624875,0.03914517159121547,-29.5084918638418,15,15,0,1,15,-8.90744660936178
48,4.0,diff_drop,0.05,-26.76282228467537,2.677401337795885e-05,0.03914517422633897,-29.5084918638418,15,15,1,0,15,-8.90014194412634
49,4.0,diff_drop,0.05,-26.76282228467537,2.677401337795885e-05,0.03914517422633897,-29.5084918638418,15,15,1,1,15,-8.90014194412634
50,4.0,diff_drop,0.05,-26.763938391795836,4.6854523411427985e-05,0.03914517422633897,-29.5084918638418,15,15,0,0,15,-8.90156093450315
51,4.0,diff_drop,0.05,-26.763938391795836,4.6854523411427985e-05,0.03914517422633897,-29.5084918638418,15,15,0,1,15,-8.90156093450315
52,4.0,diff_drop,0.1,-26.761706554589065,6.693503458572705e-06,0.03914517533803176,-29.5084918638418,15,15,1,0,15,-8.898723167679846
53,4.0,diff_drop,0.1,-26.761706554589065,6.693503458572705e-06,0.03914517533803176,-29.5084918638418,15,15,1,1,15,-8.898723167679846
54,4.0,diff_drop,0.1,-26.761985581373885,1.1713631052502233e-05,0.03914517533803176,-29.5084918638418,15,15,0,0,15,-8.899077915279808
55,4.0,diff_drop,0.1,-26.761985581373885,1.1713631052502233e-05,0.03914517533803176,-29.5084918638418,15,15,0,1,15,-8.899077915279808
56,4.0,diff_drop,0.2,-26.761427622061536,1.673375871773363e-06,0.03914517561595496,-29.5084918638418,15,15,1,0,15,-8.898368473559938
