amp_raw,corr,drop_eff_steps,estimator,feature_l2,feature_max,feature_mean,feature_peak_to_mean,kappa,lambda,max_drop,max_mode,nuisance_family,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,scale,smooth_id_weight,smooth_order,tau,total_drop,train_curve,train_label
0.10557334737191665,0.5519162762632617,56610.171676919636,soft_dct_m12_s2_lam1e-08,0.09508274050125376,0.021193824707322208,0.011363254984441705,1.8651191701972967,0.0004549639539139158,1e-08,2.0242220699289173e-05,12,soft_dct_sobolev,0.0713106899411001,5.589605817516269e-05,0.0005878675549368041,1.8963315905250948e-05,0.3392603436511604,0.000418018016284618,0.30835489375272407,0.9545670409774167,0.03255405831198679,0.26323285722447143,0.3423761046470629,0.00695246595891458,0.006097469982571264,400,8.414356205870405e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.046337416182712206,0.7998285798301223,2842.3242127574717,soft_dct_m12_s2_lam1e-08,0.9438286145394619,0.19020175165830108,0.03115714868201178,6.104594281058583,0.0018833682850879314,1e-08,0.0005754806207201073,12,soft_dct_sobolev,0.15336329592738837,0.01715639313176971,0.01817744542545059,0.0003151466489349285,0.018369050330943347,0.0008953795167054732,0.9715084222689281,1.0,0.04501719008768543,0.4716764687439958,0.04769636075258369,0.0015772934021270055,0.003323870938767359,25,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.07327143445958952,0.9645067924639876,2842.3242127574717,soft_dct_m12_s2_lam1e-08,0.9438286145394619,0.19020175165830108,0.030974943134163758,6.140503659182457,0.002585301536657501,1e-08,0.0005754806207201073,12,soft_dct_sobolev,0.2637190291793394,0.017182831034717416,0.01820545676409877,0.0004327757551972995,0.025186522193164126,0.000758071458929545,0.9715084222689281,1.0,0.071183815689217,0.8341842773155973,0.07542027714846399,0.0012062006480936325,0.004656444054153262,100,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.09880355762866455,0.9630825252534042,2842.3242127574717,soft_dct_m12_s2_lam1e-08,0.9529421754440708,0.19021940771026472,0.031238178436595314,6.089324577499179,0.007047767470953895,1e-08,0.0005754806207201073,12,soft_dct_sobolev,0.4305853805585486,0.017762061210217686,0.01863918049585807,0.0011958800876352338,0.06732777651657341,0.0008856264378541277,0.9761875718549539,1.0,0.09645080501215705,0.8864955854076416,0.10121370162592605,0.001953267821735734,0.007813071286942936,400,0.8876316940905121,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.038587065976002644,0.7421776614409937,3999.000000000001,soft_dct_m12_s2_lam1e-08,0.5721837247862505,0.24895816290543804,0.022420587773571067,11.103998049458134,0.0009779378258226764,1e-08,0.0002250000000002901,12,soft_dct_sobolev,0.07559711010751792,0.009697711928395419,0.016948597991000486,0.0001151716888119087,0.011876171375505581,0.00087012068961087,0.7564282681036256,1.0,0.029188347487428018,0.31811865147097595,0.0510121945505036,0.001547371771584771,0.002939418314843967,25,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05960235876750827,0.9575628569010615,3999.000000000001,soft_dct_m12_s2_lam1e-08,0.5721837247862505,0.24895816290543804,0.02228947322518761,11.169315685043184,0.002206237765062771,1e-08,0.0002250000000002901,12,soft_dct_sobolev,0.21488491628663858,0.009786611473249988,0.017103966871665134,0.0002601454015478543,0.02658176451153873,0.0007580036664191045,0.7564282681036256,1.0,0.04508490901739723,0.75809798956189,0.07879446245039477,0.0012062006480936325,0.003785289883168282,100,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.07801302235327828,0.9545284127726327,3999.000000000001,soft_dct_m12_s2_lam1e-08,0.5890891345460179,0.25331762618423714,0.022663865639948686,11.177158839916714,0.005763157524218023,1e-08,0.0002250000000002901,12,soft_dct_sobolev,0.3420309188107554,0.010208964121349154,0.01733008389166217,0.0006935966382180364,0.06793996236773676,0.0008628807365718598,0.7675214228580319,0.9999883258396075,0.05987666591804361,0.8540846239539963,0.1016427946242594,0.001595459654683224,0.006381838618732896,400,0.7655415869579296,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05744581636839312,0.8694804302664776,1.0,soft_dct_m12_s2_lam1e-08,10.70275226864739,0.8999999999999999,0.21316602486886502,4.22206118706609,0.0035523264855639998,1e-08,0.8999999999999999,12,soft_dct_sobolev,0.6113215584140104,0.640019979011135,0.05979956958230338,0.009304000496823403,0.014537046970312675,0.0010278017031569052,3.271506116247896,0.9774041637917499,0.18793433960205158,0.7094428624214087,0.017559440308880722,0.004347085353796467,0.0062155954412196745,25,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.07028258086618652,0.7749996484485983,1.0,soft_dct_m12_s2_lam1e-08,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.005560413210609277,1e-08,0.8999999999999999,12,soft_dct_sobolev,0.6024257034410256,0.7636866300847754,0.0702545390098857,0.016030491714700827,0.02099092884855312,0.001422637888709393,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,0.8828684614369372,1.0,soft_dct_m12_s2_lam1e-08,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.00879144541523058,1e-08,0.8999999999999999,12,soft_dct_sobolev,0.548504249455064,0.7636866300847754,0.0702545390098857,0.025345453215635385,0.03318828982618412,0.002536022340941401,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,400,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,0.774290846915672,1.0,soft_dct_m12_s2_lam1e-08,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.005003672826423382,1e-08,0.7,12,soft_dct_sobolev,0.5804670899908922,0.4025265372763179,0.16905023651774226,0.004904243919633441,0.01218365366124142,0.0008562013726842297,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,25,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,0.5815254899829824,1.0,soft_dct_m12_s2_lam1e-08,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.0069719101810697326,1e-08,0.7,12,soft_dct_sobolev,0.6300790936909823,0.4798989215372022,0.2015421213359197,0.007459937013443531,0.015544808872560115,0.0007988152395851324,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,100,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,0.7339771420310921,1.0,soft_dct_m12_s2_lam1e-08,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.012332138492700801,1e-08,0.7,12,soft_dct_sobolev,0.5319285496353964,0.4798989215372022,0.2015421213359197,0.013195376017092478,0.027496156846582038,0.0016716929454680856,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,400,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
