estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
soft_dct_m12_s2_lam0.0001,0.010075141582875,-5.2486312269440045,0.00686246504151897,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0001,0.010075141582875,-4.400254031299611,0.00686246504151897,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0001,0.010075141582875,-13.8054835572621,0.00686246504151897,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0001,0.010075141582875,-5.140290103981237,0.00686246504151897,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0001,0.010075141582875,-4.444077625830064,0.00686246504151897,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0001,0.01379868578348499,-1.3092975717627204,0.009050447408302006,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0001,0.01379868578348499,-6.898218955334779,0.009050447408302006,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0001,0.01379868578348499,-5.7867510963718445,0.009050447408302006,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0001,0.01379868578348499,-17.635515497383377,0.009050447408302006,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0001,0.01379868578348499,-6.62441884678698,0.009050447408302006,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0001,0.01379868578348499,-5.5012930720501245,0.009050447408302006,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0001,0.015023001616702569,-1.729170122420139,0.01185066287336936,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0001,0.015023001616702569,-9.332720866698407,0.01185066287336936,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0001,0.015023001616702569,-7.726961430235068,0.01185066287336936,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0001,0.015023001616702569,-23.75279512577872,0.01185066287336936,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0001,0.015023001616702569,-10.464019352863495,0.01185066287336936,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0001,0.015023001616702569,-7.540485043597634,0.01185066287336936,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0003,0.0031686238571304918,-0.20018482364460763,0.0014049056781128934,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.0003,0.0031686238571304918,-0.9898738962797434,0.0014049056781128934,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.0003,0.0031686238571304918,-0.8544200713775078,0.0014049056781128934,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.0003,0.0031686238571304918,-2.497217429050506,0.0014049056781128934,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.0003,0.0031686238571304918,-0.8141121811723847,0.0014049056781128934,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.0003,0.0031686238571304918,-0.9812397110739483,0.0014049056781128934,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.0003,0.011931682461041766,-1.0435711916657302,0.0072424687362309,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.0003,0.011931682461041766,-5.462197050936439,0.0072424687362309,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.0003,0.011931682461041766,-4.596726547169765,0.0072424687362309,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.0003,0.011931682461041766,-14.252322280485851,0.0072424687362309,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.0003,0.011931682461041766,-5.1959918010457855,0.0072424687362309,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.0003,0.011931682461041766,-4.3839498631037825,0.0072424687362309,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.0003,0.007220195321150909,-0.601440659299827,0.0041687996196183895,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.0003,0.007220195321150909,-3.1119483868313167,0.0041687996196183895,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.0003,0.007220195321150909,-2.629424584313781,0.0041687996196183895,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.0003,0.007220195321150909,-8.253415710233662,0.0041687996196183895,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.0003,0.007220195321150909,-2.950085320438319,0.0041687996196183895,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.0003,0.007220195321150909,-2.6556151023359322,0.0041687996196183895,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.0003,0.011936656070659963,-1.1835118200291668,0.008144257919749112,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0003,0.011936656070659963,-6.230641733130138,0.008144257919749112,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0003,0.011936656070659963,-5.223033247988318,0.008144257919749112,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0003,0.011936656070659963,-16.054388020948682,0.008144257919749112,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0003,0.011936656070659963,-6.009815836469149,0.008144257919749112,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
