base_mae,corr_mae,delta_pct,estimator,kappa,scale,test_curve,test_label,train_curve,train_label,win
0.00744534704076948,0.00744534704076948,0.0,soft_dct_m12_s2_lam0,0.0,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0
0.003408385839825258,0.003408385839825258,0.0,soft_dct_m12_s2_lam0,0.0,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0
0.0031360955249893426,0.0031360955249893426,0.0,soft_dct_m12_s2_lam0,0.0,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0
0.004487187642230267,0.004487187642230267,0.0,soft_dct_m12_s2_lam0,0.0,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.002926482771138891,0.002926482771138891,0.0,soft_dct_m12_s2_lam0,0.0,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.002504818961791151,0.002504818961791151,0.0,soft_dct_m12_s2_lam0,0.0,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0
0.007265129575917493,0.007262590548499388,-0.03494813673415864,soft_dct_m12_s2_lam0,0.00022355275050357475,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.0037480705220761528,0.003741145988341819,-0.18474929149674413,soft_dct_m12_s2_lam0,0.00022355275050357475,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,0.0032433308676184614,-0.1533987614677601,soft_dct_m12_s2_lam0,0.00022355275050357475,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,0.005643638911760838,-0.4543835950520103,soft_dct_m12_s2_lam0,0.00022355275050357475,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,0.004927382182557008,-0.1467431066336511,soft_dct_m12_s2_lam0,0.00022355275050357475,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,0.001378154332522926,-0.252316115649287,soft_dct_m12_s2_lam0,0.00022355275050357475,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.005612615040270773,0.005609078879452128,-0.06300380113856141,soft_dct_m12_s2_lam0,0.00045496390453523384,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.004701998914275349,0.0046877866706432686,-0.3022596110971332,soft_dct_m12_s2_lam0,0.00045496390453523384,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,0.00384334537331526,-0.26497660876624307,soft_dct_m12_s2_lam0,0.00045496390453523384,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,0.008106467243809961,-0.8214187054395805,soft_dct_m12_s2_lam0,0.00045496390453523384,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,0.006669975207294387,-0.2591591793469905,soft_dct_m12_s2_lam0,0.00045496390453523384,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,0.002551127794826687,-0.2668694926655113,soft_dct_m12_s2_lam0,0.00045496390453523384,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
