objective,p0,p1,p2,p3,p4,p5,p6,scale
0.00010151417348310365,3.0675802225047524,0.49801439876888876,0.5365763150756138,363.9852162302164,2.507498550934683,5.0,5.0,25
0.00010497320479295886,2.681982065587804,0.5677671004780372,0.47325722852894114,437.9532981725168,2.1489760011145105,0.9600541420381892,0.9918905329304987,100
0.0001519760811277455,2.4083008375469115,0.6078895246191556,0.44650317784726656,523.4287252173408,2.039127757014027,0.8935018582376154,0.9182280036804193,400
