base_config_id,config_id,fit_start_step,max_mode,mean_delta,median_delta,nonharm,nuisance_lambda,retention_power,rho_smooth,rho_step,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
1580,50,8000,12,-32.21291980787811,-29.71576080353563,15,0.02,0.0,0.75,0.0,0.05,15,7.0,20.0,15,-14.960400839531918
1580,51,8000,12,-32.43280074585381,-28.23175738406951,15,0.02,0.0,0.75,0.2,0.05,15,7.0,20.0,15,-12.46702606067146
1580,52,8000,12,-31.38093473134804,-28.23175738406951,15,0.02,0.0,0.75,0.35,0.05,15,7.0,20.0,15,-11.081800942819386
1580,53,8000,12,-29.62674855289192,-28.23175738406951,15,0.02,0.0,0.75,0.5,0.05,15,7.0,20.0,15,-9.973620848537369
1580,54,8000,12,-28.584186704566626,-28.23175738406951,15,0.02,0.0,0.75,0.6,0.05,15,7.0,20.0,15,-9.350269545503643
1580,55,8000,12,-27.22587189465653,-28.23175738406951,15,0.02,0.0,0.75,0.75,0.05,15,7.0,20.0,15,-8.548817870174986
1580,56,8000,12,-26.07316209139746,-28.23175738406951,15,0.02,0.0,0.75,0.9,0.05,15,7.0,20.0,15,-7.873911196213479
1580,57,8000,12,-25.397080392793928,-28.23175738406951,15,0.02,0.0,0.75,1.0,0.05,15,7.0,20.0,15,-7.4802156364029315
1580,58,8000,12,-23.96226883051165,-28.23175738406951,15,0.02,0.0,0.75,1.25,0.05,15,7.0,20.0,15,-6.649080565691657
1580,59,8000,12,-22.808187446224856,-28.23175738406951,15,0.02,0.0,0.75,1.5,0.05,15,7.0,20.0,15,-5.984172509122354
1580,60,8000,12,-31.566273156274768,-27.88150648797615,15,0.02,0.0,0.9,0.0,0.05,15,7.0,20.0,15,-14.960400839531918
1580,61,8000,12,-31.786154094250477,-27.706793947007235,15,0.02,0.0,0.9,0.2,0.05,15,7.0,20.0,15,-12.46702606067146
1580,62,8000,12,-30.734288079744708,-27.706793947007235,15,0.02,0.0,0.9,0.35,0.05,15,7.0,20.0,15,-11.081800942819386
1580,63,8000,12,-28.980101901288585,-27.706793947007235,15,0.02,0.0,0.9,0.5,0.05,15,7.0,20.0,15,-9.973620848537369
1580,64,8000,12,-27.937540052963293,-27.706793947007235,15,0.02,0.0,0.9,0.6,0.05,15,7.0,20.0,15,-9.350269545503643
1580,65,8000,12,-26.579225243053195,-27.706793947007235,15,0.02,0.0,0.9,0.75,0.05,15,7.0,20.0,15,-8.548817870174986
1580,66,8000,12,-25.426515439794123,-27.706793947007235,15,0.02,0.0,0.9,0.9,0.05,15,7.0,20.0,15,-7.873911196213479
1580,67,8000,12,-24.750433741190587,-27.706793947007235,15,0.02,0.0,0.9,1.0,0.05,15,7.0,20.0,15,-7.4802156364029315
1580,68,8000,12,-23.315622178908313,-27.706793947007235,15,0.02,0.0,0.9,1.25,0.05,15,7.0,20.0,15,-6.649080565691657
1580,69,8000,12,-22.161540794621523,-27.706793947007235,15,0.02,0.0,0.9,1.5,0.05,15,7.0,20.0,15,-5.984172509122354
1580,70,8000,12,-31.121501050725872,-27.277732991079706,15,0.02,0.0,1.0,0.0,0.05,15,7.0,20.0,15,-14.960400839531918
1580,71,8000,12,-31.341381988701574,-27.1114535138515,15,0.02,0.0,1.0,0.2,0.05,15,7.0,20.0,15,-12.46702606067146
1580,72,8000,12,-30.289515974195805,-26.50634651855277,15,0.02,0.0,1.0,0.35,0.05,15,7.0,20.0,15,-11.081800942819386
1580,73,8000,12,-28.535329795739685,-26.50634651855277,15,0.02,0.0,1.0,0.5,0.05,15,7.0,20.0,15,-9.973620848537369
1580,74,8000,12,-27.49276794741439,-26.50634651855277,15,0.02,0.0,1.0,0.6,0.05,15,7.0,20.0,15,-9.350269545503643
1580,75,8000,12,-26.13445313750429,-26.50634651855277,15,0.02,0.0,1.0,0.75,0.05,15,7.0,20.0,15,-8.548817870174986
1580,76,8000,12,-24.98174333424522,-26.50634651855277,15,0.02,0.0,1.0,0.9,0.05,15,7.0,20.0,15,-7.873911196213479
1580,77,8000,12,-24.305661635641687,-26.50634651855277,15,0.02,0.0,1.0,1.0,0.05,15,7.0,20.0,15,-7.4802156364029315
1580,78,8000,12,-22.87085007335941,-26.50634651855277,15,0.02,0.0,1.0,1.25,0.05,15,7.0,20.0,15,-6.649080565691657
1580,79,8000,12,-21.71676868907262,-26.50634651855277,15,0.02,0.0,1.0,1.5,0.05,15,7.0,20.0,15,-5.984172509122354
1580,80,8000,12,-30.081525420193618,-25.108849247646738,15,0.02,0.0,1.25,0.0,0.05,15,7.0,20.0,15,-14.960400839531918
1580,81,8000,12,-30.301406358169327,-26.16006071207897,15,0.02,0.0,1.25,0.2,0.05,15,7.0,20.0,15,-12.46702606067146
1580,82,8000,12,-29.249540343663558,-25.107004091015085,15,0.02,0.0,1.25,0.35,0.05,15,7.0,20.0,15,-11.081800942819386
1580,83,8000,12,-27.495354165207434,-23.88889642025338,15,0.02,0.0,1.25,0.5,0.05,15,7.0,20.0,15,-9.973620848537369
1580,84,8000,12,-26.452792316882142,-23.88889642025338,15,0.02,0.0,1.25,0.6,0.05,15,7.0,20.0,15,-9.350269545503643
1580,85,8000,12,-25.094477506972044,-23.88889642025338,15,0.02,0.0,1.25,0.75,0.05,15,7.0,20.0,15,-8.548817870174986
1580,86,8000,12,-23.941767703712973,-23.88889642025338,15,0.02,0.0,1.25,0.9,0.05,15,7.0,20.0,15,-7.873911196213479
1580,87,8000,12,-23.265686005109437,-23.88889642025338,15,0.02,0.0,1.25,1.0,0.05,15,7.0,20.0,15,-7.4802156364029315
1580,88,8000,12,-21.830874442827163,-23.88889642025338,15,0.02,0.0,1.25,1.25,0.05,15,7.0,20.0,15,-6.649080565691657
1580,89,8000,12,-20.676793058540373,-23.88889642025338,15,0.02,0.0,1.25,1.5,0.05,15,7.0,20.0,15,-5.984172509122354
1580,90,8000,12,-29.207854259840865,-24.833620108635422,15,0.02,0.0,1.5,0.0,0.05,15,7.0,20.0,15,-14.076233067748555
1580,91,8000,12,-29.427735197816567,-26.032309752990322,15,0.02,0.0,1.5,0.2,0.05,15,7.0,20.0,15,-12.46702606067146
1580,92,8000,12,-28.375869183310797,-23.291378618029412,15,0.02,0.0,1.5,0.35,0.05,15,7.0,20.0,15,-11.081800942819386
1580,93,8000,12,-26.621683004854674,-22.652399813520883,15,0.02,0.0,1.5,0.5,0.05,15,7.0,20.0,15,-9.973620848537369
1580,94,8000,12,-25.579121156529382,-21.66360998158241,15,0.02,0.0,1.5,0.6,0.05,15,7.0,20.0,15,-9.350269545503643
1580,95,8000,12,-24.220806346619284,-21.66360998158241,15,0.02,0.0,1.5,0.75,0.05,15,7.0,20.0,15,-8.548817870174986
1580,96,8000,12,-23.068096543360216,-21.66360998158241,15,0.02,0.0,1.5,0.9,0.05,15,7.0,20.0,15,-7.873911196213479
1580,97,8000,12,-22.39201484475668,-21.66360998158241,15,0.02,0.0,1.5,1.0,0.05,15,7.0,20.0,15,-7.4802156364029315
1580,98,8000,12,-20.957203282474403,-21.66360998158241,15,0.02,0.0,1.5,1.25,0.05,15,7.0,20.0,15,-6.649080565691657
1580,99,8000,12,-19.803121898187612,-21.66360998158241,15,0.02,0.0,1.5,1.5,0.05,15,7.0,20.0,15,-5.984172509122354
1564,100,8000,8,-26.74261503645536,-24.82100923350028,14,0.02,0.0,0.0,0.0,0.05,15,7.0,20.0,14,3.124409616489876
1564,101,8000,8,-26.9673121927695,-26.168921360067788,14,0.02,0.0,0.0,0.2,0.05,15,7.0,20.0,14,3.124409616489876
1564,102,8000,8,-25.920176726262355,-23.271270685162616,14,0.02,0.0,0.0,0.35,0.05,15,7.0,20.0,14,3.124409616489876
1564,103,8000,8,-24.16705334788995,-20.95315014523822,14,0.02,0.0,0.0,0.5,0.05,15,7.0,20.0,14,3.124409616489876
1564,104,8000,8,-23.12420117179213,-19.649207341530918,14,0.02,0.0,0.0,0.6,0.05,15,7.0,20.0,14,3.124409616489876
1564,105,8000,8,-21.765420922969835,-18.02546826631506,14,0.02,0.0,0.0,0.75,0.05,15,7.0,20.0,14,3.124409616489876
1564,106,8000,8,-20.612239916828845,-17.91805624914221,14,0.02,0.0,0.0,0.9,0.05,15,7.0,20.0,14,3.124409616489876
1564,107,8000,8,-19.935905911104218,-17.025555936225377,14,0.02,0.0,0.0,1.0,0.05,15,7.0,20.0,14,3.124409616489876
