base_mae,corr_mae,delta_pct,feature,kappa,method,mode,nuisance,scale,target_factor_value,target_mode,target_retention,tau,tau_mode,test_curve,test_label,train_curve,train_label,train_retention_power,win
0.004934623402238123,0.004625159257442444,-6.271281910901639,step_tau1024,0.023575471142749355,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.7777777777777777,drop_linear,0.5449461592443003,0.04628393399807282,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.0,1
0.0013816404339982303,0.0013262439652807821,-4.009470724386688,step_tau1024,0.023575471142749355,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.4444444444444443,drop_linear,0.5449461592443003,0.04628393399807282,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.0,1
0.005612615040270773,0.005222337661391663,-6.95357468985226,step_tau1024,0.04083320041549969,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999994941389,drop_linear,1.8783219359236477e-05,0.04628393399807282,eb_q75,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0,1
0.004701998914275349,0.0032083127336805864,-31.76704648016625,step_tau1024,0.04083320041549969,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999360208900709,drop_linear,0.23790425962799616,0.04628393399807282,eb_q75,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.0,1
0.0038535563963712593,0.002575032214270329,-33.177772701208305,step_tau1024,0.04083320041549969,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9997499999999999,drop_linear,0.058653740162073746,0.04628393399807282,eb_q75,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.0,1
0.008173606778800102,0.0059803333084312025,-26.83360638362977,step_tau1024,0.04083320041549969,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999999999999,drop_linear,0.5449461592443003,0.04628393399807282,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.0,1
0.006687305974578527,0.006065570390442913,-9.297250439849947,step_tau1024,0.04083320041549969,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.7777777777777777,drop_linear,0.5449461592443003,0.04628393399807282,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.0,1
0.0025579541942073844,0.00252562872725636,-1.2637234483802384,step_tau1024,0.04083320041549969,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.4444444444444443,drop_linear,0.5449461592443003,0.04628393399807282,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.0,1
0.00744534704076948,0.007330008634940621,-1.549134045697076,step_tau1024,0.008751630948381332,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999994941389,drop_linear,1.93797665206087e-05,0.05670635718727364,eb_q75,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0,1
0.003408385839825258,0.003086144409672166,-9.45437064043233,step_tau1024,0.008751630948381332,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999360208900709,drop_linear,0.22994466072089623,0.05670635718727364,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.0,1
0.0031360955249893426,0.0028611964585104114,-8.765647101258667,step_tau1024,0.008751630948381332,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9997499999999999,drop_linear,0.055637793432795894,0.05670635718727364,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.0,1
0.004487187642230267,0.0037978085149099174,-15.36327834460044,step_tau1024,0.008751630948381332,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999999999999,drop_linear,0.5133791769614567,0.05670635718727364,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.002926482771138891,0.002575995462159053,-11.976400901326322,step_tau1024,0.008751630948381332,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.7777777777777777,drop_linear,0.5133791769614566,0.05670635718727364,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.002504818961791151,0.002365746067645772,-5.552213404114859,step_tau1024,0.008751630948381332,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.4444444444444443,drop_linear,0.5133791769614569,0.05670635718727364,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.007265129575917493,0.007008477509252809,-3.5326564238501112,step_tau1024,0.01948414155956976,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999994941389,drop_linear,1.93797665206087e-05,0.05670635718727364,eb_q75,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0,1
0.0037480705220761528,0.0030348456691310435,-19.029120416603995,step_tau1024,0.01948414155956976,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999360208900709,drop_linear,0.23700281228519324,0.05670635718727364,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.0,1
0.003248313740665229,0.0026398729012267986,-18.730975146317807,step_tau1024,0.01948414155956976,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9997499999999999,drop_linear,0.059515497305635524,0.05670635718727364,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.0,1
0.0056693997340904675,0.004557778760553171,-19.607383950245172,step_tau1024,0.01948414155956976,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999999999999,drop_linear,0.5449461592443003,0.05670635718727364,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.004934623402238123,0.004621523147855238,-6.344967566134363,step_tau1024,0.01948414155956976,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.7777777777777777,drop_linear,0.5449461592443003,0.05670635718727364,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.0013816404339982303,0.001322465889900449,-4.282919248862771,step_tau1024,0.01948414155956976,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.4444444444444443,drop_linear,0.5449461592443003,0.05670635718727364,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.005612615040270773,0.005169345853953995,-7.897730080119548,step_tau1024,0.04652642024118771,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999994941389,drop_linear,1.8783219359236477e-05,0.05670635718727364,eb_q75,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0,1
0.004701998914275349,0.0030024454904931173,-36.14533849895963,step_tau1024,0.04652642024118771,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999360208900709,drop_linear,0.23790425962799616,0.05670635718727364,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.0,1
0.0038535563963712593,0.0024089330037815626,-37.48805633025226,step_tau1024,0.04652642024118771,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9997499999999999,drop_linear,0.058653740162073746,0.05670635718727364,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.0,1
0.008173606778800102,0.00567952931162197,-30.513793172030557,step_tau1024,0.04652642024118771,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999999999999,drop_linear,0.5449461592443003,0.05670635718727364,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.006687305974578527,0.006071217890837958,-9.212799385621029,step_tau1024,0.04652642024118771,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.7777777777777777,drop_linear,0.5449461592443003,0.05670635718727364,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
