base_mae,dct_effective_delta_pct,dct_effective_mae,raw_delta_pct,raw_mae,scale,target
0.003408385839825258,-2.80618580536105,0.0033127402001961455,353.89272526574035,0.015470415375954455,25,wsd_20000_24000.csv
0.004487187642230267,-10.53376565168037,0.004014517811646569,2144.756036202895,0.10072641545471428,25,wsdcon_3.csv
0.0037480705220761528,-8.92392494164218,0.0034135955219262606,319.4733156818798,0.01572215569304798,100,wsd_20000_24000.csv
0.0056693997340904675,-17.247662238588834,0.00469156081699909,1761.7447896843998,0.1055497541558105,100,wsdcon_3.csv
0.004701998914275349,-9.142415994175135,0.004272122613490698,95.55142825953847,0.009194826033613436,400,wsd_20000_24000.csv
0.008173606778800102,-20.535871750571445,0.006495085373309699,685.8826629766631,0.0642349586144753,400,wsdcon_3.csv
