base_mae,corr_mae,delta_pct,kappa,mode,nonharm,projected_dot,projected_l2,raw_map,scale,target_curve,target_drop_factor,target_drop_norm,tau,test_curve,test_label,train_curve,train_id,train_label,win
0.003408385839825258,0.0028581533879734247,-16.143490722870823,0.014943551337091096,single_curve,1,0.004763602146194307,0.31732834320653425,0.014943551337091096,25,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03800992257910114,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.0037480705220761528,0.0028832487368909477,-23.073786367983228,0.02362552288632202,single_curve,1,0.007761303004728921,0.32706873698205036,0.02362552288632202,100,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03800992257910114,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.004701998914275349,0.0032051975011057996,-31.833299846693595,0.0409193515854567,single_curve,1,0.013526736301462505,0.32912588723895236,0.0409193515854567,400,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03800992257910114,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.0031360955249893426,0.0026667009245227914,-14.967484144735877,0.014943551337091096,single_curve,1,0.004763602146194307,0.31732834320653425,0.014943551337091096,25,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03800992257910114,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.003248313740665229,0.0025105479564669964,-22.712269906759186,0.02362552288632202,single_curve,1,0.007761303004728921,0.32706873698205036,0.02362552288632202,100,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03800992257910114,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.0038535563963712593,0.0025723347437564843,-33.247772209101456,0.0409193515854567,single_curve,1,0.013526736301462505,0.32912588723895236,0.0409193515854567,400,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03800992257910114,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.004487187642230267,0.003404396367326294,-24.130733128106797,0.014943551337091096,single_curve,1,0.004763602146194307,0.31732834320653425,0.014943551337091096,25,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03800992257910114,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.0056693997340904675,0.004345705404607734,-23.34805079139638,0.02362552288632202,single_curve,1,0.007761303004728921,0.32706873698205036,0.02362552288632202,100,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03800992257910114,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.008173606778800102,0.005975781470096055,-26.889295854120977,0.0409193515854567,single_curve,1,0.013526736301462505,0.32912588723895236,0.0409193515854567,400,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03800992257910114,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.002926482771138891,0.002337633012925178,-20.121415510146747,0.014943551337091096,single_curve,1,0.004763602146194307,0.31732834320653425,0.014943551337091096,25,wsdcon_9.csv,0.7777777777777777,0.7,0.03800992257910114,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.004934623402238123,0.004625304681465918,-6.268334897287442,0.02362552288632202,single_curve,1,0.007761303004728921,0.32706873698205036,0.02362552288632202,100,wsdcon_9.csv,0.7777777777777777,0.7,0.03800992257910114,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.006687305974578527,0.006065446299610596,-9.299106057534988,0.0409193515854567,single_curve,1,0.013526736301462505,0.32912588723895236,0.0409193515854567,400,wsdcon_9.csv,0.7777777777777777,0.7,0.03800992257910114,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.002504818961791151,0.002267349746565181,-9.480494153404207,0.014943551337091096,single_curve,1,0.004763602146194307,0.31732834320653425,0.014943551337091096,25,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03800992257910114,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.0013816404339982303,0.0013262901847935903,-4.006125460910681,0.02362552288632202,single_curve,1,0.007761303004728921,0.32706873698205036,0.02362552288632202,100,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03800992257910114,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.0025579541942073844,0.002525993627943698,-1.249458115241564,0.0409193515854567,single_curve,1,0.013526736301462505,0.32912588723895236,0.0409193515854567,400,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03800992257910114,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,wsd_20000_24000,WSD sharp,1
0.00744534704076948,0.007326955202058498,-1.5901453359082995,0.008983318888906997,single_curve,1,0.0005282720936879503,0.05714709136727168,0.008983318888906997,25,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.040728394442243715,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.007265129575917493,0.007002113981419945,-3.620246435375274,0.019967238690736612,single_curve,1,0.0012537187296624264,0.061129986515406146,0.019967238690736612,100,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.040728394442243715,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.005612615040270773,0.005158610496129769,-8.089002022827152,0.04768253186042279,single_curve,1,0.002987407502502314,0.06099322968780526,0.04768253186042279,400,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.040728394442243715,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.003408385839825258,0.003077613490836074,-9.704662691772658,0.008983318888906997,single_curve,1,0.0005282720936879503,0.05714709136727168,0.008983318888906997,25,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.040728394442243715,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.0037480705220761528,0.0030171617039801467,-19.50093558248036,0.019967238690736612,single_curve,1,0.0012537187296624264,0.061129986515406146,0.019967238690736612,100,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.040728394442243715,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.004701998914275349,0.002964851128048906,-36.94487850587189,0.04768253186042279,single_curve,1,0.002987407502502314,0.06099322968780526,0.04768253186042279,400,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.040728394442243715,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.0031360955249893426,0.0028539188666032002,-8.997706101031511,0.008983318888906997,single_curve,1,0.0005282720936879503,0.05714709136727168,0.008983318888906997,25,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.040728394442243715,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.003248313740665229,0.0026247869903018245,-19.195397986270592,0.019967238690736612,single_curve,1,0.0012537187296624264,0.061129986515406146,0.019967238690736612,100,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.040728394442243715,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.0038535563963712593,0.0023796537743828875,-38.24785394022746,0.04768253186042279,single_curve,1,0.002987407502502314,0.06099322968780526,0.04768253186042279,400,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.040728394442243715,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.004487187642230267,0.00377955810750672,-15.770000970403686,0.008983318888906997,single_curve,1,0.0005282720936879503,0.05714709136727168,0.008983318888906997,25,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.040728394442243715,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.0056693997340904675,0.0045330401475709966,-20.04373725293116,0.019967238690736612,single_curve,1,0.0012537187296624264,0.061129986515406146,0.019967238690736612,100,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.040728394442243715,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.008173606778800102,0.005618445600388075,-31.261121895897336,0.04768253186042279,single_curve,1,0.002987407502502314,0.06099322968780526,0.04768253186042279,400,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.040728394442243715,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.002926482771138891,0.0025669580863270933,-12.285214468284133,0.008983318888906997,single_curve,1,0.0005282720936879503,0.05714709136727168,0.008983318888906997,25,wsdcon_9.csv,0.7777777777777777,0.7,0.040728394442243715,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.004934623402238123,0.004620914978248335,-6.357292105563794,0.019967238690736612,single_curve,1,0.0012537187296624264,0.061129986515406146,0.019967238690736612,100,wsdcon_9.csv,0.7777777777777777,0.7,0.040728394442243715,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.006687305974578527,0.006080032460463057,-9.080988912784772,0.04768253186042279,single_curve,1,0.002987407502502314,0.06099322968780526,0.04768253186042279,400,wsdcon_9.csv,0.7777777777777777,0.7,0.040728394442243715,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.002504818961791151,0.002362064295343254,-5.699200965239248,0.008983318888906997,single_curve,1,0.0005282720936879503,0.05714709136727168,0.008983318888906997,25,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.040728394442243715,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.0013816404339982303,0.0013229119985163644,-4.250630919356924,0.019967238690736612,single_curve,1,0.0012537187296624264,0.061129986515406146,0.019967238690736612,100,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.040728394442243715,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.0025579541942073844,0.002557396192005973,-0.021814393810293264,0.04768253186042279,single_curve,1,0.002987407502502314,0.06099322968780526,0.04768253186042279,400,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.040728394442243715,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,wsdld_20000_24000,WSD linear,1
0.00744534704076948,0.007199058645956991,-3.307950502023005,0.018687835355262025,single_curve,1,0.03515781600840045,1.8799123671559772,0.018687835355262025,25,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03753098076922083,cosine_72000.csv,Cosine,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.007265129575917493,0.006879456479351633,-5.308550832242442,0.029278974086831423,single_curve,1,0.05846786959906669,1.9955148636354556,0.029278974086831423,100,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03753098076922083,cosine_72000.csv,Cosine,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.005612615040270773,0.005190765012062948,-7.516104795733036,0.044219749334687725,single_curve,1,0.08830345387568647,1.9955148636354556,0.044219749334687725,400,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03753098076922083,cosine_72000.csv,Cosine,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.003408385839825258,0.0027202861213997736,-20.18843378544144,0.018687835355262025,single_curve,1,0.03515781600840045,1.8799123671559772,0.018687835355262025,25,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03753098076922083,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.0037480705220761528,0.0026763018776316985,-28.595210205670675,0.029278974086831423,single_curve,1,0.05846786959906669,1.9955148636354556,0.029278974086831423,100,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03753098076922083,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.004701998914275349,0.00308585487832656,-34.37142511969,0.044219749334687725,single_curve,1,0.08830345387568647,1.9955148636354556,0.044219749334687725,400,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03753098076922083,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
