step,dS,probe_loss,nclip,lp1,lp2,lp3,lp4,lp5,lp6,lp7,lp8,lp9,lp10,lp11,lp12,lp13,lp14,lp15,lp16,res_p,lr1,lr2,lr3,lr4,lr5,lr6,lr7,lr8,lr9,lr10,lr11,lr12,lr13,lr14,lr15,lr16,res_r
3000,0,1.1809988915920258,0,7157.425405734454,4420.208131407699,3821.625169073743,3414.686820497277,3349.2997171351644,3191.792883056355,3135.7179676650517,3038.7707407816506,2932.920238629822,2845.277130809137,2746.75977198893,2630.9596891692886,2582.79256292826,2472.5145840532937,2388.838044755619,2334.9698509249797,1.3940514734058125e-15,13.700769503755026,10.966897200930953,8.884283050022493,7.1673107312550774,5.708462833496267,4.469593059478146,3.7221846964158405,3.651282238680551,3.4291900357813607,3.032435725973437,2.7534353212062346,2.536600991292052,2.278107850837493,2.017560957022981,1.6433649996611046,1.2479391615802038,0.2784985734464908
3010,10,1.2096262872219086,0,10238.939648658117,5011.042662142106,3396.526401544997,2920.110586256014,2827.4657139142246,2686.7251125413177,2667.574682847408,2615.562936213428,2461.0844654920716,2414.2112193233156,2292.6284938981335,2243.603395770141,2195.724775718434,2149.629024636281,2100.4877927882844,2055.3643638578274,1.589222686282341e-16,14.35444478879806,11.487363716534688,9.3045140508615,7.505196299246796,5.988150897014396,4.762921268342649,3.9185381942009734,3.882685666794115,3.756699898491982,3.3640389202882965,2.983545129749784,2.870022197508456,2.403250424804178,2.1273625191256804,1.7999860643737886,1.313616780132628,0.27845716857666325
3025,25,1.2344396710395813,0,4503.752648109379,3711.417865108761,2623.038530670036,2460.218092026087,2428.308719140455,2275.4434900082274,2217.564729057622,2144.280418214949,2026.42499211769,1954.475946014786,1920.2752779290963,1891.9118545281694,1810.1091882893636,1776.4533293605357,1700.289395454234,1591.7584068172946,8.409560101842537e-17,14.264269408518905,11.400853855953256,9.221239928948323,7.427758845241519,5.919149782251557,4.657497034538285,3.9882034794973773,3.771522685711084,3.6182800125336807,3.407376916928145,2.8903184425986344,2.744844672654296,2.4212143806010613,2.1247274160897214,1.7198253968186008,1.3551098091159848,0.2800867417584982
3050,50,1.240992397069931,0,4441.431407861951,2691.409440676982,2553.841198016187,2146.736531337628,1938.7082334193228,1874.2348197955896,1833.898565576776,1812.8355163962597,1761.5596772316637,1705.066340517994,1642.6850975967204,1635.6766258358437,1608.17831770407,1566.1748783540854,1525.5484305674904,1477.4804054727972,1.9791474829733653e-16,14.26042503974827,11.402851671896926,9.22753189634209,7.4381608320314285,5.936360763587146,4.712158247914727,4.103564091484214,3.859378410268541,3.604029135684241,3.213760006945662,2.908885266132192,2.7472674443017513,2.34868110497795,2.1238893570298196,1.7894069047848609,1.2638760232247048,0.27917914371697244
3100,100,1.247081696987152,0,13445.760132752212,4376.005365572116,3132.7336310341616,3064.9284914100135,2984.84202903753,2796.642836796259,2381.4739092614413,2378.391899075085,2278.9756733193585,2190.050651456516,2012.6088668182804,1993.2239721588655,1952.2819035455275,1930.4669832609147,1908.8368186698071,1836.4160948670328,2.370290712466962e-19,6.313158243707705,4.945363918715739,3.9398214383234667,3.584629475281685,3.390531518852966,3.279925041050304,3.1317151547222797,3.0095171345704395,2.745467494263295,2.691052838797884,2.2998206959900043,2.2407832952105147,1.8420598617427075,1.7079818244219296,1.367720932341833,1.156638736246367,0.25175775834867126
3200,200,1.246884286403656,0,7238.700583229188,4454.954043516249,3358.6132123623183,2944.178789915342,2720.5479739088537,2565.199391848199,2482.4697983528404,2265.833325939693,2064.8000864810406,2049.0246908356685,2002.8539016264667,1829.9476405360015,1736.0379001633733,1705.9526041120764,1654.5714068646519,1546.2949856613484,2.4284089667928795e-21,11.850900387684746,9.455488850195728,7.632301512704369,6.13645820547252,4.894080833651355,3.9049429990024245,3.627551267885376,3.1845380709721645,3.123800235829295,2.8778959562739597,2.597301513059704,2.404278267449653,2.1021237991089388,1.8788626947137907,1.576952315847015,1.1833353200676824,0.2823286603748233
3400,400,1.2453708350658417,0,47706.49306191387,36108.289637572016,35519.59578277228,29268.659193780677,26422.588522840786,24457.225967056813,23581.78805014118,20498.137613424286,19561.16137611724,19239.934323088866,17814.984534347477,16773.237609240558,15849.502045843665,15219.013634082396,14920.955861916447,13033.524195466769,0.1815424253074304,5.619280221386857,4.388345162171794,3.6099585215041983,3.5047477014941144,3.1093371080790173,3.089677403791901,2.7762687752034947,2.590791087847443,2.461419201872013,2.380783721609168,2.0148286628837,1.9209164528071478,1.6751281487518739,1.5073494781759058,1.2896483949825437,1.0323940803064706,0.22196607523692063
3800,800,1.2475149929523468,0,2246.448095236079,1903.0653810316605,1742.8491696273015,1509.643545898503,1451.9074152369283,1433.2085347388127,1401.7861438920377,1350.8131405299919,1314.0223767902837,1251.239414069623,1210.1936695641473,1126.2477895926081,1114.213200307325,1098.0743130151611,1058.674058406289,1040.0454937318525,3.3832803714444834e-16,11.222684303376738,8.998127933767497,7.302821841996119,5.909622924219834,4.751507788705989,3.8047049767243353,3.281996881629664,3.0355748039877164,2.682928103383748,2.6330433225220187,2.3361281346825216,2.1799497914421933,1.8349855303095965,1.6096164473456829,1.301533236349583,1.0223912846453143,0.27415510541007
4600,1600,1.232832431793213,0,2129.657322154581,1894.2149739363126,1638.2550968161208,1522.393794191563,1430.3342348806996,1365.1517593241645,1342.7415503895493,1311.7838361286754,1263.6055127998666,1202.213578311638,1177.0975493159176,1159.961679022202,1146.743635545048,1095.4959397473515,1059.5747370096801,1048.728534835577,1.5337965295966336e-16,2.7017544822156827,2.69631159027245,2.3745459328549816,2.0219318791362033,1.828190598598611,1.7847082776101073,1.7191725738707462,1.4491959936585639,1.4002530606186607,1.2961749092664696,1.1916437063784981,1.1210026221467573,1.0522364778350042,0.8980291106290325,0.8336187134749036,0.7353814331894631,0.3255872529535152
5400,2400,1.2318510115146637,0,100032.71594319884,33528.67167537558,27261.618077194,23712.567245532635,22661.594040583812,21334.8972339599,16542.00720260392,14184.431454868198,13637.447300799893,12121.332311053864,11072.89803115534,10338.88007337484,9647.793974587894,8910.958810445423,8721.363903813679,8021.945538808266,2.0614884944087853e-25,2.6337181368092204,2.375352026869344,2.290355141219366,1.9758043966780425,1.9254298858264693,1.6731324329268173,1.6292107888982843,1.4549249836645661,1.3487423282040802,1.3185702427655193,1.1874470949298614,1.150102869174837,0.9840556215823444,0.9154620054782631,0.7601117641162282,0.6664800377080374,0.23545249492849255
