estimator,train_curve,train_label,test_curve,test_label,mean_delta_pct,wins,tests,mean_kappa,max_kappa
amp_cap_tau_0p1_c_1p0,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-0.0011941442917680807,3,3,1.3629793131283383e-06,1.8046545009476585e-06
amp_cap_tau_0p1_c_1p0,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-0.0011218045756507717,3,3,1.3629793131283383e-06,1.8046545009476585e-06
amp_cap_tau_0p1_c_1p0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-0.21159593543685165,3,3,0.0014322088128321808,0.0017668288908643756
amp_cap_tau_0p1_c_1p0,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-1.1300757430011465,3,3,0.0014322088128321808,0.0017668288908643756
amp_cap_tau_0p1_c_1p0,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-0.9353754761061372,3,3,0.0014322088128321808,0.0017668288908643756
amp_cap_tau_0p1_c_1p0,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-3.4541258955814875,3,3,0.0014322088128321808,0.0017668288908643756
amp_cap_tau_0p1_c_1p0,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-1.4438283552963134,3,3,0.0014322088128321808,0.0017668288908643756
amp_cap_tau_0p1_c_1p0,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-1.1456945364789324,3,3,0.0014322088128321808,0.0017668288908643756
amp_cap_tau_0p1_c_1p0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-0.21481681307943626,3,3,0.0014465300241720035,0.0015780068822959358
amp_cap_tau_0p1_c_1p0,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-1.1555713490256785,3,3,0.0014465300241720035,0.0015780068822959358
amp_cap_tau_0p1_c_1p0,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-0.9528675446610069,3,3,0.0014465300241720035,0.0015780068822959358
amp_cap_tau_0p1_c_1p0,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-3.5515485430185314,3,3,0.0014465300241720035,0.0015780068822959358
amp_cap_tau_0p1_c_1p0,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-1.5016775509116103,3,3,0.0014465300241720035,0.0015780068822959358
amp_cap_tau_0p1_c_1p0,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-1.1859486737508844,3,3,0.0014465300241720035,0.0015780068822959358
amp_cap_tau_0p1_c_1p0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-0.2179072260106866,3,3,0.001470520092135503,0.0017353685233854155
amp_cap_tau_0p1_c_1p0,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-1.1603423414737597,3,3,0.001470520092135503,0.0017353685233854155
amp_cap_tau_0p1_c_1p0,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-0.9617386609547659,3,3,0.001470520092135503,0.0017353685233854155
amp_cap_tau_0p1_c_1p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-3.478661171418137,3,3,0.001470520092135503,0.0017353685233854155
amp_cap_tau_0p1_c_1p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-1.4243806160894417,3,3,0.001470520092135503,0.0017353685233854155
amp_cap_tau_0p1_c_1p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-1.2059988085746005,3,3,0.001470520092135503,0.0017353685233854155
amp_cap_tau_0p1_c_1p0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-0.4957372385611669,3,3,0.0033603781716512976,0.0042625128572460185
amp_cap_tau_0p1_c_1p0,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-2.612519459995555,3,3,0.0033603781716512976,0.0042625128572460185
amp_cap_tau_0p1_c_1p0,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-2.179919921555507,3,3,0.0033603781716512976,0.0042625128572460185
amp_cap_tau_0p1_c_1p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-7.273129698093217,3,3,0.0033603781716512976,0.0042625128572460185
amp_cap_tau_0p1_c_1p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-2.8438276097412634,3,3,0.0033603781716512976,0.0042625128572460185
amp_cap_tau_0p1_c_1p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-2.5844185311155807,3,3,0.0033603781716512976,0.0042625128572460185
amp_cap_tau_0p1_c_1p0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-0.4163729049939631,3,3,0.002776563990834749,0.0036190477188459123
amp_cap_tau_0p1_c_1p0,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-2.281525877321755,3,3,0.002776563990834749,0.0036190477188459123
amp_cap_tau_0p1_c_1p0,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-1.8637689270780171,3,3,0.002776563990834749,0.0036190477188459123
amp_cap_tau_0p1_c_1p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-7.058570554488656,3,3,0.002776563990834749,0.0036190477188459123
amp_cap_tau_0p1_c_1p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.121205608470756,3,3,0.002776563990834749,0.0036190477188459123
amp_cap_tau_0p1_c_1p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-2.3425050281708013,3,3,0.002776563990834749,0.0036190477188459123
amp_cap_tau_0p1_c_1p5,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.0003018825169287531,3,3,2.044468969692507e-06,2.7069817514214875e-06
amp_cap_tau_0p1_c_1p5,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-0.0015815242528730937,3,3,2.044468969692507e-06,2.7069817514214875e-06
amp_cap_tau_0p1_c_1p5,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-0.0013217504270709075,3,3,2.044468969692507e-06,2.7069817514214875e-06
amp_cap_tau_0p1_c_1p5,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-0.004607725794155322,3,3,2.044468969692507e-06,2.7069817514214875e-06
amp_cap_tau_0p1_c_1p5,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-0.001791216437393069,3,3,2.044468969692507e-06,2.7069817514214875e-06
amp_cap_tau_0p1_c_1p5,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-0.0016827068628969914,3,3,2.044468969692507e-06,2.7069817514214875e-06
amp_cap_tau_0p1_c_1p5,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-0.31707958225887606,3,3,0.0021483132192482712,0.0026502433362965636
amp_cap_tau_0p1_c_1p5,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-1.6951136145014865,3,3,0.0021483132192482712,0.0026502433362965636
amp_cap_tau_0p1_c_1p5,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-1.403063214159513,3,3,0.0021483132192482712,0.0026502433362965636
amp_cap_tau_0p1_c_1p5,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-5.108768119259992,3,3,0.0021483132192482712,0.0026502433362965636
amp_cap_tau_0p1_c_1p5,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-2.1514683021901697,3,3,0.0021483132192482712,0.0026502433362965636
amp_cap_tau_0p1_c_1p5,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-1.7029606578426189,3,3,0.0021483132192482712,0.0026502433362965636
amp_cap_tau_0p1_c_1p5,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-0.3220490706371056,3,3,0.002169795036258005,0.0023670103234439037
amp_cap_tau_0p1_c_1p5,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-1.7333570235384583,3,3,0.002169795036258005,0.0023670103234439037
amp_cap_tau_0p1_c_1p5,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-1.4293013169916862,3,3,0.002169795036258005,0.0023670103234439037
amp_cap_tau_0p1_c_1p5,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-5.272885411858453,3,3,0.002169795036258005,0.0023670103234439037
amp_cap_tau_0p1_c_1p5,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-2.238242095612771,3,3,0.002169795036258005,0.0023670103234439037
amp_cap_tau_0p1_c_1p5,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-1.7660469359222313,3,3,0.002169795036258005,0.0023670103234439037
amp_cap_tau_0p1_c_1p5,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-0.32656622713216715,3,3,0.002205780138203254,0.002603052785078123
amp_cap_tau_0p1_c_1p5,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-1.7405135122106543,3,3,0.002205780138203254,0.002603052785078123
amp_cap_tau_0p1_c_1p5,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-1.4426079914321324,3,3,0.002205780138203254,0.002603052785078123
amp_cap_tau_0p1_c_1p5,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-5.1487491220660315,3,3,0.002205780138203254,0.002603052785078123
amp_cap_tau_0p1_c_1p5,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-2.122296693380014,3,3,0.002205780138203254,0.002603052785078123
amp_cap_tau_0p1_c_1p5,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-1.7929480943268736,3,3,0.002205780138203254,0.002603052785078123
amp_cap_tau_0p1_c_1p5,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-0.7419783320290955,3,3,0.005040567257476947,0.006393769285869029
amp_cap_tau_0p1_c_1p5,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-3.918779189993412,3,3,0.005040567257476947,0.006393769285869029
amp_cap_tau_0p1_c_1p5,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-3.2698798823334223,3,3,0.005040567257476947,0.006393769285869029
amp_cap_tau_0p1_c_1p5,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-10.623855534209264,3,3,0.005040567257476947,0.006393769285869029
amp_cap_tau_0p1_c_1p5,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-4.094496448707397,3,3,0.005040567257476947,0.006393769285869029
amp_cap_tau_0p1_c_1p5,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-3.6459226644490603,3,3,0.005040567257476947,0.006393769285869029
amp_cap_tau_0p1_c_1p5,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-0.6240336041479,3,3,0.004164845986252124,0.005428571578268869
amp_cap_tau_0p1_c_1p5,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-3.422288815982481,3,3,0.004164845986252124,0.005428571578268869
amp_cap_tau_0p1_c_1p5,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-2.7956533906170216,3,3,0.004164845986252124,0.005428571578268869
amp_cap_tau_0p1_c_1p5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-10.326513223986582,3,3,0.004164845986252124,0.005428571578268869
amp_cap_tau_0p1_c_1p5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-4.667534181951827,3,3,0.004164845986252124,0.005428571578268869
amp_cap_tau_0p1_c_1p5,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-3.44101028421316,3,3,0.004164845986252124,0.005428571578268869
amp_cap_tau_0p1_c_2p0,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.0004025100223755314,3,3,2.7259586262566767e-06,3.609309001895317e-06
amp_cap_tau_0p1_c_2p0,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-0.0021086990036075135,3,3,2.7259586262566767e-06,3.609309001895317e-06
amp_cap_tau_0p1_c_2p0,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-0.0017623339028623637,3,3,2.7259586262566767e-06,3.609309001895317e-06
amp_cap_tau_0p1_c_2p0,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-0.0061436343922157315,3,3,2.7259586262566767e-06,3.609309001895317e-06
amp_cap_tau_0p1_c_2p0,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-0.0023882885834066356,3,3,2.7259586262566767e-06,3.609309001895317e-06
amp_cap_tau_0p1_c_2p0,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-0.0022436091502505326,3,3,2.7259586262566767e-06,3.609309001895317e-06
amp_cap_tau_0p1_c_2p0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-0.4224222741164925,3,3,0.0028644176256643616,0.003533657781728751
amp_cap_tau_0p1_c_2p0,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-2.26015148600206,3,3,0.0028644176256643616,0.003533657781728751
amp_cap_tau_0p1_c_2p0,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-1.8707509522125336,3,3,0.0028644176256643616,0.003533657781728751
amp_cap_tau_0p1_c_2p0,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-6.715661752098295,3,3,0.0028644176256643616,0.003533657781728751
amp_cap_tau_0p1_c_2p0,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-2.8522390828682576,3,3,0.0028644176256643616,0.003533657781728751
amp_cap_tau_0p1_c_2p0,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-2.218488829312389,3,3,0.0028644176256643616,0.003533657781728751
amp_cap_tau_0p1_c_2p0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-0.4290482586208344,3,3,0.002893060048344007,0.0031560137645918716
amp_cap_tau_0p1_c_2p0,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-2.311142698051375,3,3,0.002893060048344007,0.0031560137645918716
amp_cap_tau_0p1_c_2p0,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-1.9057350893219358,3,3,0.002893060048344007,0.0031560137645918716
amp_cap_tau_0p1_c_2p0,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-6.930712385945462,3,3,0.002893060048344007,0.0031560137645918716
amp_cap_tau_0p1_c_2p0,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-2.974806640314194,3,3,0.002893060048344007,0.0031560137645918716
amp_cap_tau_0p1_c_2p0,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-2.3355362342584507,3,3,0.002893060048344007,0.0031560137645918716
amp_cap_tau_0p1_c_2p0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-0.43507113394753255,3,3,0.002941040184271006,0.003470737046770831
amp_cap_tau_0p1_c_2p0,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-2.320684682947442,3,3,0.002941040184271006,0.003470737046770831
amp_cap_tau_0p1_c_2p0,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-1.923477321909506,3,3,0.002941040184271006,0.003470737046770831
amp_cap_tau_0p1_c_2p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-6.778307989016889,3,3,0.002941040184271006,0.003470737046770831
amp_cap_tau_0p1_c_2p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-2.817371914369667,3,3,0.002941040184271006,0.003470737046770831
amp_cap_tau_0p1_c_2p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-2.336308476612899,3,3,0.002941040184271006,0.003470737046770831
amp_cap_tau_0p1_c_2p0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-0.9876943108533672,3,3,0.006720756343302595,0.008525025714492037
amp_cap_tau_0p1_c_2p0,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-5.225038919991154,3,3,0.006720756343302595,0.008525025714492037
amp_cap_tau_0p1_c_2p0,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-4.35983984311129,3,3,0.006720756343302595,0.008525025714492037
amp_cap_tau_0p1_c_2p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-13.810928578854629,3,3,0.006720756343302595,0.008525025714492037
amp_cap_tau_0p1_c_2p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-5.322389988735995,3,3,0.006720756343302595,0.008525025714492037
amp_cap_tau_0p1_c_2p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-4.62921366848464,3,3,0.006720756343302595,0.008525025714492037
amp_cap_tau_0p1_c_2p0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-0.831360803673579,3,3,0.005553127981669498,0.007238095437691825
amp_cap_tau_0p1_c_2p0,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-4.563051754643329,3,3,0.005553127981669498,0.007238095437691825
amp_cap_tau_0p1_c_2p0,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-3.7275378541559565,3,3,0.005553127981669498,0.007238095437691825
amp_cap_tau_0p1_c_2p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-13.422151304445913,3,3,0.005553127981669498,0.007238095437691825
amp_cap_tau_0p1_c_2p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-6.104236610831734,3,3,0.005553127981669498,0.007238095437691825
amp_cap_tau_0p1_c_2p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-4.434083312687923,3,3,0.005553127981669498,0.007238095437691825
amp_cap_tau_0p1_c_3p0,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.0006037650337242795,3,3,4.088937939385014e-06,5.413963502842975e-06
amp_cap_tau_0p1_c_3p0,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-0.0031630485053946167,3,3,4.088937939385014e-06,5.413963502842975e-06
amp_cap_tau_0p1_c_3p0,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-0.002643500854001187,3,3,4.088937939385014e-06,5.413963502842975e-06
amp_cap_tau_0p1_c_3p0,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-0.009215451588510485,3,3,4.088937939385014e-06,5.413963502842975e-06
amp_cap_tau_0p1_c_3p0,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-0.0035824328749970804,3,3,4.088937939385014e-06,5.413963502842975e-06
amp_cap_tau_0p1_c_3p0,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-0.0033654137259864214,3,3,4.088937939385014e-06,5.413963502842975e-06
amp_cap_tau_0p1_c_3p0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-0.6324032233021248,3,3,0.0042966264384965425,0.005300486672593127
amp_cap_tau_0p1_c_3p0,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-3.3902272290033473,3,3,0.0042966264384965425,0.005300486672593127
amp_cap_tau_0p1_c_3p0,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-2.8061264283186893,3,3,0.0042966264384965425,0.005300486672593127
amp_cap_tau_0p1_c_3p0,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-9.863965856248546,3,3,0.0042966264384965425,0.005300486672593127
amp_cap_tau_0p1_c_3p0,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-4.139620227191787,3,3,0.0042966264384965425,0.005300486672593127
amp_cap_tau_0p1_c_3p0,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-3.1287139801315367,3,3,0.0042966264384965425,0.005300486672593127
amp_cap_tau_0p1_c_3p0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-0.6425760457059079,3,3,0.00433959007251601,0.0047340206468878075
amp_cap_tau_0p1_c_3p0,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-3.466714047076991,3,3,0.00433959007251601,0.0047340206468878075
amp_cap_tau_0p1_c_3p0,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-2.858602633983102,3,3,0.00433959007251601,0.0047340206468878075
amp_cap_tau_0p1_c_3p0,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-10.164171238085716,3,3,0.00433959007251601,0.0047340206468878075
amp_cap_tau_0p1_c_3p0,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-4.356662999489125,3,3,0.00433959007251601,0.0047340206468878075
amp_cap_tau_0p1_c_3p0,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-3.296707954732714,3,3,0.00433959007251601,0.0047340206468878075
amp_cap_tau_0p1_c_3p0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-0.6514154749793888,3,3,0.004411560276406508,0.005206105570156246
amp_cap_tau_0p1_c_3p0,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-3.4810270244211945,3,3,0.004411560276406508,0.005206105570156246
amp_cap_tau_0p1_c_3p0,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-2.885215982864364,3,3,0.004411560276406508,0.005206105570156246
amp_cap_tau_0p1_c_3p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-9.937972431896474,3,3,0.004411560276406508,0.005206105570156246
amp_cap_tau_0p1_c_3p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-4.088523911181366,3,3,0.004411560276406508,0.005206105570156246
amp_cap_tau_0p1_c_3p0,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-3.2920817414385977,3,3,0.004411560276406508,0.005206105570156246
amp_cap_tau_0p1_c_3p0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-1.4772413261904926,3,3,0.010081134514953894,0.012787538571738057
amp_cap_tau_0p1_c_3p0,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-7.837558379986702,3,3,0.010081134514953894,0.012787538571738057
amp_cap_tau_0p1_c_3p0,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-6.539759764666886,3,3,0.010081134514953894,0.012787538571738057
amp_cap_tau_0p1_c_3p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-19.47874271808657,3,3,0.010081134514953894,0.012787538571738057
amp_cap_tau_0p1_c_3p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-7.5103558077581924,3,3,0.010081134514953894,0.012787538571738057
amp_cap_tau_0p1_c_3p0,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-6.499525569189309,3,3,0.010081134514953894,0.012787538571738057
amp_cap_tau_0p1_c_3p0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-1.245326832192147,3,3,0.008329691972504247,0.010857143156537737
amp_cap_tau_0p1_c_3p0,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-6.844577631965014,3,3,0.008329691972504247,0.010857143156537737
amp_cap_tau_0p1_c_3p0,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-5.59130678123388,3,3,0.008329691972504247,0.010857143156537737
amp_cap_tau_0p1_c_3p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.813570731047523,3,3,0.008329691972504247,0.010857143156537737
amp_cap_tau_0p1_c_3p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-8.838583162355603,3,3,0.008329691972504247,0.010857143156537737
amp_cap_tau_0p1_c_3p0,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-6.3111640071063215,3,3,0.008329691972504247,0.010857143156537737
amp_cap_tau_0p2_c_1p0,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.0001775048773078325,3,3,1.2021342028033858e-06,1.5916949295717816e-06
amp_cap_tau_0p2_c_1p0,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-0.000929925282378008,3,3,1.2021342028033858e-06,1.5916949295717816e-06
amp_cap_tau_0p2_c_1p0,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-0.000777180199355391,3,3,1.2021342028033858e-06,1.5916949295717816e-06
amp_cap_tau_0p2_c_1p0,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-0.0027093102093700416,3,3,1.2021342028033858e-06,1.5916949295717816e-06
amp_cap_tau_0p2_c_1p0,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-0.001053222002363648,3,3,1.2021342028033858e-06,1.5916949295717816e-06
amp_cap_tau_0p2_c_1p0,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-0.0009894194089143937,3,3,1.2021342028033858e-06,1.5916949295717816e-06
amp_cap_tau_0p2_c_1p0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-0.20835906735780693,3,3,0.0014102872024159257,0.0017399333701419775
amp_cap_tau_0p2_c_1p0,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-1.1127681927192268,3,3,0.0014102872024159257,0.0017399333701419775
amp_cap_tau_0p2_c_1p0,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-0.9210525576331507,3,3,0.0014102872024159257,0.0017399333701419775
amp_cap_tau_0p2_c_1p0,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-3.4022489089731085,3,3,0.0014102872024159257,0.0017399333701419775
