kappa,pooled_dot,pooled_full_l2,pooled_orth_l2,pooled_retention,raw_map,scale,tau,train_id,train_label,train_size
0.028711510239385705,0.019553199939719983,1.5160123393257123,0.305394876592092,0.20144616812810687,0.06397002667741182,100,0.0163408711984702,wsd_20000_24000.csv|wsdld_20000_24000.csv,WSD sharp + WSD linear,2
0.05178643252391149,0.03559052116900004,1.5420313099900886,0.3057632629100928,0.19828602761124098,0.11629738193572273,400,0.0163408711984702,wsd_20000_24000.csv|wsdld_20000_24000.csv,WSD sharp + WSD linear,2
0.013370040707776884,0.09234251844784372,11.646580883186854,4.091575168612527,0.35131127406835555,0.0225572776931871,25,0.045995165339402656,wsd_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD-con 3e-5,2
0.01768355716112103,0.12337590668224903,11.814110319431371,4.115988044626422,0.3483959378520964,0.02995939846836606,100,0.045995165339402656,wsd_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD-con 3e-5,2
0.027663569989253636,0.19304439745457508,11.823223880335979,4.114485637131466,0.34800031520798247,0.04689412173629104,400,0.045995165339402656,wsd_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD-con 3e-5,2
0.014273246414544954,0.03409319965683161,3.3249346429481927,1.7128143796894266,0.515142270035927,0.019886537333148952,25,0.039642692803231294,wsd_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD-con 9e-5,2
0.019141334297618606,0.0466444186942275,3.3249632297563583,1.7828006383868864,0.5361865726609927,0.02614052111905856,100,0.039642692803231294,wsd_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD-con 9e-5,2
0.03275426213914611,0.07989266780318638,3.3340767906609674,1.78129823089193,0.5342703071151504,0.04481127504036955,400,0.039642692803231294,wsd_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD-con 9e-5,2
0.01849219504516685,0.015710033169891485,1.377173202767633,0.5229394215757168,0.3797194285546602,0.03000938229858954,25,0.0237619102139597,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.020885597726633873,0.01806128541620077,1.377173202835261,0.5418890353756518,0.39347921834380417,0.0332955358643053,100,0.0237619102139597,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.036625954752036845,0.03173374515482903,1.3862867637398697,0.5403866278806956,0.3898086903916343,0.05866285508672692,400,0.0237619102139597,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.013453690626458575,0.09076523135353445,11.27493599343364,4.033423938767041,0.35773364399727403,0.022493733397821913,25,0.04135446320474413,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.01761539376481732,0.12003083365977707,11.442465429678158,4.054291879807971,0.3543197840294463,0.029593385690089857,100,0.04135446320474413,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.027448554792468976,0.18721499227047322,11.459370839437927,4.0561626736209275,0.35396032910126846,0.04613623898220305,400,0.04135446320474413,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.014698100202900032,0.03251591256252233,2.9532897531949813,1.6546631498439401,0.5602779571675494,0.019636289917744073,25,0.03529902725124509,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.01919147191645177,0.04329934567175555,2.953318340003147,1.7211044735684347,0.5827697103477848,0.02513968312497131,100,0.03529902725124509,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.032715591375587987,0.07406326261908452,2.9702237497629143,1.7229752673813918,0.5800826511871104,0.0429546155729558,400,0.03529902725124509,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.020651667703583697,0.014132746075582212,1.0055283130144217,0.46478819173023045,0.46223282399365345,0.030375591053136468,25,0.021871118584857668,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.021157221500383076,0.014716212393728821,1.0055283130820496,0.48019287055720017,0.4775528091151991,0.030615963452928843,100,0.021871118584857668,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.03686141633918186,0.025904339970727174,1.022433722841817,0.48206366437015724,0.47148646763164165,0.05368307716893141,400,0.021871118584857668,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.013200012522758363,0.11221898766337113,13.083858297056121,5.453285285501322,0.4167948904436175,0.020446225679412126,25,0.18763994430612865,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.01707504763979156,0.1471220524142846,13.251416320108806,5.531697641602765,0.4174419932161142,0.02642797311458009,100,0.18763994430612865,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.02686997707925855,0.23151713890465958,13.251416320108806,5.531697641602765,0.4174419932161142,0.04158811423665795,400,0.18763994430612865,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.013576417531026277,0.093835821176431,11.136096856875563,4.2634103273876125,0.3828460170724297,0.021941843807926503,25,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01696890261726503,0.11853891913625787,11.303626293187708,4.290786038591531,0.37959376285975005,0.027541920690449015,100,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.026247815809355764,0.18335821625630222,11.303626293187708,4.290786038591531,0.37959376285975005,0.04260235783210043,400,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015358092332814093,0.03558650238541888,2.8144506166369023,1.8846495384645117,0.6696331878498382,0.018768034339525695,25,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.01770739441450142,0.04180743114823634,2.8144792035126955,1.9575986323519945,0.6955456021521689,0.021232046486409396,100,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.029735717182950094,0.0702064866049135,2.8144792035126955,1.9575986323519945,0.6955456021521689,0.035654603650669046,400,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.01848267880629213,0.012771901508914283,1.611086989491481,0.2958548588943942,0.1836367997657141,0.043130556178397006,25,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.02799797396847939,0.01974906466323325,1.611086989491481,0.3082967025313408,0.1913594390261017,0.06400319597076655,100,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.04980132400225014,0.03543301541053106,1.6371140504913424,0.30867713184790646,0.18854955875265017,0.11469068027870874,400,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.01333017986189064,0.09247497660976307,11.74165553335262,4.094476994551776,0.3487137723399616,0.022573632961028885,25,0.045995165339402656,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3
0.01763458142728035,0.1235717714057623,11.909184969597138,4.118889870565671,0.3458582498366389,0.02998583079559172,100,0.045995165339402656,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3
0.027520786839325677,0.19288689169610612,11.918306620837233,4.11739950606928,0.34546849959965553,0.046822717923272986,400,0.045995165339402656,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3
0.014116200427379353,0.034225657818750956,3.4200092931139614,1.7157162056286754,0.5016700419742118,0.019930065793711156,25,0.039642692803231294,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.018937274117640134,0.04684028341774077,3.420037879922127,1.7857024643261352,0.5221294403811677,0.02620766777970844,100,0.039642692803231294,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.03220701204661981,0.0797351620447174,3.429159531162221,1.7842120998297437,0.5203059477448788,0.044649956539097195,400,0.039642692803231294,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3
0.01798620793113321,0.015842491331810836,1.4722478529334018,0.5258412475149656,0.35716896884396576,0.03009558224433973,25,0.0237619102139597,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.020364687020226296,0.01825715013971404,1.4722478530010294,0.5447908613149006,0.3700401805337322,0.033477521515420876,100,0.0237619102139597,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.0351607027078197,0.031576239396360055,1.4813695042411235,0.5433004968185092,0.36675555643818347,0.05805895236435329,400,0.0237619102139597,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3
0.013412055191763542,0.0908976895154538,11.370010643599409,4.03632576470629,0.3549975361701604,0.02251037150198976,25,0.04135446320474413,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.01756501044460674,0.12022669838329035,11.537540079843927,4.05719370574722,0.35165153730084403,0.0296204841068222,100,0.04135446320474413,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.02730258873012129,0.18705748651200424,11.55445357993918,4.059076542558741,0.35129974035346007,0.046064346333990557,400,0.04135446320474413,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3
0.014513309184207564,0.03264837072444168,3.04836440336075,1.657564975783189,0.5437555214710428,0.019681790620727727,25,0.03529902725124509,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.01895932025996922,0.04349521039526882,3.0483929901689155,1.7240062995076835,0.5655459466898177,0.02521092704531417,100,0.03529902725124509,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.03210860513312195,0.07390575686061554,3.065306490264168,1.7258891363192055,0.563039663994731,0.04279095155553847,400,0.03529902725124509,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3
0.01986276216354749,0.014265204237501562,1.1006029631801904,0.4676900176694792,0.4249398132802493,0.030470243933032676,25,0.021871118584857668,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
