base_mae,corr_mae,delta_pct,kappa,scale,test_curve,test_label,train_id,train_label,train_size,win
0.007265129575917493,0.0070040291159166575,-3.593885797527041,0.022989009718700878,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,1
0.0056693997340904675,0.004477963412387843,-21.015211090839834,0.022989009718700878,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,1
0.004934623402238123,0.004780941103839894,-3.1143673158224416,0.022989009718700878,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,1
0.005612615040270773,0.005317391533376657,-5.25999921205843,0.04067367332302276,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,1
0.008173606778800102,0.005197338723559502,-36.413154385652014,0.04067367332302276,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,1
0.006687305974578527,0.006306310099055221,-5.6972998838641935,0.04067367332302276,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,1
0.00744534704076948,0.007293001569289281,-2.046183618385833,0.013409024761366642,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0031360955249893426,0.0028354573083691405,-9.58638581716109,0.013409024761366642,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.002504818961791151,0.002230461843042505,-10.953171583804123,0.013409024761366642,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.007265129575917493,0.007065469101020201,-2.7482025311582503,0.017579427465732225,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.003248313740665229,0.002856477562853661,-12.062756528294061,0.017579427465732225,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0013816404339982303,0.0012225707690735677,-11.513101456096086,0.017579427465732225,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.005612615040270773,0.005405360591942903,-3.6926539026961525,0.02795694758886818,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,0.0032261021443752394,-16.282472279032135,0.02795694758886818,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,0.0023828367673365118,-6.84599541568941,0.02795694758886818,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.00744534704076948,0.007288788503214699,-2.1027701824709144,0.013779847121666881,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,0.0028271432530916183,-9.851494300345786,0.013779847121666881,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,0.002249034457928788,-23.148891218193036,0.013779847121666881,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.007265129575917493,0.007065768181862545,-2.7440858689677383,0.017553094412197205,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,0.0028570645127453708,-12.044687156350031,0.017553094412197205,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,0.004670456967889722,-5.3533251236271955,0.017553094412197205,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.005612615040270773,0.0054082437472755115,-3.641284704703396,0.027550969122973428,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,0.003235213758360808,-16.04602539598797,0.027550969122973428,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,0.0061468657624240705,-8.081583438965023,0.027550969122973428,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,1
