audit,base_mae,base_nuisance,base_tau,corr_mae,delta_pct,description,kappa,mode,nonharm,nuisance,route,scale,target_curve,target_label,tau,train_curves,win
fixed_tau_1024,0.002504818961791151,none,512.0,0.0019014927417106927,-24.08661980301484,core routes with one universal tau=1024,0.01687392772472973,fixed_tau_1024,1,none,weak_step_drop,25,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,1
fixed_tau_1024,0.0013816404339982303,none,512.0,0.00136994431650631,-0.8465384483626992,core routes with one universal tau=1024,0.016631760126325456,fixed_tau_1024,1,none,weak_step_drop,100,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,1
fixed_tau_1024,0.0025579541942073844,none,512.0,0.0026978559946845273,5.469284821204279,core routes with one universal tau=1024,0.029972285972073538,fixed_tau_1024,0,none,weak_step_drop,400,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,0
tau_x0.5,0.00744534704076948,dct4,8192.0,0.006521687666751149,-12.405860585954242,core routes with all nonzero taus multiplied by 0.5,0.017802289500673266,tau_x0.5,1,dct4,smooth_decay,25,cosine_72000.csv,Cosine,4096.0,wsdcon_3,1
tau_x0.5,0.007265129575917493,dct4,8192.0,0.005781940815604304,-20.4151728446754,core routes with all nonzero taus multiplied by 0.5,0.028591436607139586,tau_x0.5,1,dct4,smooth_decay,100,cosine_72000.csv,Cosine,4096.0,wsdcon_3,1
tau_x0.5,0.005612615040270773,dct4,8192.0,0.004004144886819086,-28.658123564699146,core routes with all nonzero taus multiplied by 0.5,0.04583894565888878,tau_x0.5,1,dct4,smooth_decay,400,cosine_72000.csv,Cosine,4096.0,wsdcon_3,1
tau_x0.5,0.003408385839825258,none,5120.0,0.002060052520762542,-39.559292357928655,core routes with all nonzero taus multiplied by 0.5,0.022416638918931205,tau_x0.5,1,none,finite_tail,25,wsd_20000_24000.csv,WSD sharp,2560.0,wsdld_20000_24000,1
tau_x0.5,0.0037480705220761528,none,5120.0,0.0016514896981030635,-55.93760340485107,core routes with all nonzero taus multiplied by 0.5,0.03447212484428742,tau_x0.5,1,none,finite_tail,100,wsd_20000_24000.csv,WSD sharp,2560.0,wsdld_20000_24000,1
tau_x0.5,0.004701998914275349,none,5120.0,0.001974342494833647,-58.01057101822143,core routes with all nonzero taus multiplied by 0.5,0.04462655534064768,tau_x0.5,1,none,finite_tail,400,wsd_20000_24000.csv,WSD sharp,2560.0,wsdld_20000_24000,1
tau_x0.5,0.0031360955249893426,none,5120.0,0.002023411745456351,-35.479907122305306,core routes with all nonzero taus multiplied by 0.5,0.0223594804536279,tau_x0.5,1,none,finite_tail,25,wsdld_20000_24000.csv,WSD linear,2560.0,wsd_20000_24000,1
tau_x0.5,0.003248313740665229,none,5120.0,0.0015795256813234066,-51.37398024244012,core routes with all nonzero taus multiplied by 0.5,0.03532453766147947,tau_x0.5,1,none,finite_tail,100,wsdld_20000_24000.csv,WSD linear,2560.0,wsd_20000_24000,1
tau_x0.5,0.0038535563963712593,none,5120.0,0.001871892107562001,-51.42429706427322,core routes with all nonzero taus multiplied by 0.5,0.04755415292740629,tau_x0.5,1,none,finite_tail,400,wsdld_20000_24000.csv,WSD linear,2560.0,wsd_20000_24000,1
tau_x0.5,0.004487187642230267,dct2,1536.0,0.00293639422868748,-34.560476119781704,core routes with all nonzero taus multiplied by 0.5,0.03436154139914765,tau_x0.5,1,dct2,full_step_drop,25,wsdcon_3.csv,WSD-con 3e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x0.5,0.0056693997340904675,dct2,1536.0,0.0038382515830795148,-32.29880122934603,core routes with all nonzero taus multiplied by 0.5,0.050251464221738665,tau_x0.5,1,dct2,full_step_drop,100,wsdcon_3.csv,WSD-con 3e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x0.5,0.008173606778800102,dct2,1536.0,0.005477886308600741,-32.98079468651779,core routes with all nonzero taus multiplied by 0.5,0.08811037654059747,tau_x0.5,1,dct2,full_step_drop,400,wsdcon_3.csv,WSD-con 3e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x0.5,0.002926482771138891,dct2,768.0,0.002519943029598077,-13.89175243230978,core routes with all nonzero taus multiplied by 0.5,0.019331178471169882,tau_x0.5,1,dct2,medium_step_drop,25,wsdcon_9.csv,WSD-con 9e-5,384.0,wsdcon_3+wsdcon_18,1
tau_x0.5,0.004934623402238123,dct2,768.0,0.004609784692223584,-6.582847028756178,core routes with all nonzero taus multiplied by 0.5,0.022872921570641448,tau_x0.5,1,dct2,medium_step_drop,100,wsdcon_9.csv,WSD-con 9e-5,384.0,wsdcon_3+wsdcon_18,1
tau_x0.5,0.006687305974578527,dct2,768.0,0.006337658849951235,-5.228519914543462,core routes with all nonzero taus multiplied by 0.5,0.032152908903348286,tau_x0.5,1,dct2,medium_step_drop,400,wsdcon_9.csv,WSD-con 9e-5,384.0,wsdcon_3+wsdcon_18,1
tau_x0.5,0.002504818961791151,none,512.0,0.0022667439404063104,-9.504679779915005,core routes with all nonzero taus multiplied by 0.5,0.022247865131267912,tau_x0.5,1,none,weak_step_drop,25,wsdcon_18.csv,WSD-con 18e-5,256.0,wsdcon_9,1
tau_x0.5,0.0013816404339982303,none,512.0,0.0012380080961864298,-10.395782743282433,core routes with all nonzero taus multiplied by 0.5,0.024717757222115326,tau_x0.5,1,none,weak_step_drop,100,wsdcon_18.csv,WSD-con 18e-5,256.0,wsdcon_9,1
tau_x0.5,0.0025579541942073844,none,512.0,0.0024667531583940834,-3.565389717291667,core routes with all nonzero taus multiplied by 0.5,0.03659953477036626,tau_x0.5,1,none,weak_step_drop,400,wsdcon_18.csv,WSD-con 18e-5,256.0,wsdcon_9,1
tau_x0.75,0.00744534704076948,dct4,8192.0,0.006088608333579819,-18.222638914752885,core routes with all nonzero taus multiplied by 0.75,0.017778723842619682,tau_x0.75,1,dct4,smooth_decay,25,cosine_72000.csv,Cosine,6144.0,wsdcon_3,1
tau_x0.75,0.007265129575917493,dct4,8192.0,0.00509540779390297,-29.864873837993656,core routes with all nonzero taus multiplied by 0.75,0.028435554360872993,tau_x0.75,1,dct4,smooth_decay,100,cosine_72000.csv,Cosine,6144.0,wsdcon_3,1
tau_x0.75,0.005612615040270773,dct4,8192.0,0.00346887330079077,-38.195061020550256,core routes with all nonzero taus multiplied by 0.75,0.04586157240615298,tau_x0.75,1,dct4,smooth_decay,400,cosine_72000.csv,Cosine,6144.0,wsdcon_3,1
tau_x0.75,0.003408385839825258,none,5120.0,0.0020041853239953123,-41.19840246437406,core routes with all nonzero taus multiplied by 0.75,0.019203875185661478,tau_x0.75,1,none,finite_tail,25,wsd_20000_24000.csv,WSD sharp,3840.0,wsdld_20000_24000,1
tau_x0.75,0.0037480705220761528,none,5120.0,0.001550464323112697,-58.63300026025511,core routes with all nonzero taus multiplied by 0.75,0.029580165197254822,tau_x0.75,1,none,finite_tail,100,wsd_20000_24000.csv,WSD sharp,3840.0,wsdld_20000_24000,1
tau_x0.75,0.004701998914275349,none,5120.0,0.0017996012230917819,-61.726889863199204,core routes with all nonzero taus multiplied by 0.75,0.03840127870327953,tau_x0.75,1,none,finite_tail,400,wsd_20000_24000.csv,WSD sharp,3840.0,wsdld_20000_24000,1
tau_x0.75,0.0031360955249893426,none,5120.0,0.002052681639549205,-34.54658433734474,core routes with all nonzero taus multiplied by 0.75,0.018959557684212446,tau_x0.75,1,none,finite_tail,25,wsdld_20000_24000.csv,WSD linear,3840.0,wsd_20000_24000,1
tau_x0.75,0.003248313740665229,none,5120.0,0.0015673082138297878,-51.75009746722263,core routes with all nonzero taus multiplied by 0.75,0.02997569257685139,tau_x0.75,1,none,finite_tail,100,wsdld_20000_24000.csv,WSD linear,3840.0,wsd_20000_24000,1
tau_x0.75,0.0038535563963712593,none,5120.0,0.0017877954685627416,-53.606609462203856,core routes with all nonzero taus multiplied by 0.75,0.040437843508507036,tau_x0.75,1,none,finite_tail,400,wsdld_20000_24000.csv,WSD linear,3840.0,wsd_20000_24000,1
tau_x0.75,0.004487187642230267,dct2,1536.0,0.00236283527019247,-47.342623964393205,core routes with all nonzero taus multiplied by 0.75,0.029009903361636218,tau_x0.75,1,dct2,full_step_drop,25,wsdcon_3.csv,WSD-con 3e-5,1152.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x0.75,0.0056693997340904675,dct2,1536.0,0.003154517898762425,-44.35887313088712,core routes with all nonzero taus multiplied by 0.75,0.04241060440642073,tau_x0.75,1,dct2,full_step_drop,100,wsdcon_3.csv,WSD-con 3e-5,1152.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x0.75,0.008173606778800102,dct2,1536.0,0.004178370885320147,-48.879717383057944,core routes with all nonzero taus multiplied by 0.75,0.07401541974542726,tau_x0.75,1,dct2,full_step_drop,400,wsdcon_3.csv,WSD-con 3e-5,1152.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x0.75,0.002926482771138891,dct2,768.0,0.0022873522630193744,-21.839544535257517,core routes with all nonzero taus multiplied by 0.75,0.021117998723254656,tau_x0.75,1,dct2,medium_step_drop,25,wsdcon_9.csv,WSD-con 9e-5,576.0,wsdcon_3+wsdcon_18,1
tau_x0.75,0.004934623402238123,dct2,768.0,0.004446513579564154,-9.891531387229769,core routes with all nonzero taus multiplied by 0.75,0.025552201838295218,tau_x0.75,1,dct2,medium_step_drop,100,wsdcon_9.csv,WSD-con 9e-5,576.0,wsdcon_3+wsdcon_18,1
tau_x0.75,0.006687305974578527,dct2,768.0,0.006021642076543482,-9.954141481869295,core routes with all nonzero taus multiplied by 0.75,0.03707963275016843,tau_x0.75,1,dct2,medium_step_drop,400,wsdcon_9.csv,WSD-con 9e-5,576.0,wsdcon_3+wsdcon_18,1
tau_x0.75,0.002504818961791151,none,512.0,0.0021737404354855504,-13.217662887255221,core routes with all nonzero taus multiplied by 0.75,0.022289470835199516,tau_x0.75,1,none,weak_step_drop,25,wsdcon_18.csv,WSD-con 18e-5,384.0,wsdcon_9,1
tau_x0.75,0.0013816404339982303,none,512.0,0.0011930342019345053,-13.65089117419146,core routes with all nonzero taus multiplied by 0.75,0.02520811839267962,tau_x0.75,1,none,weak_step_drop,100,wsdcon_18.csv,WSD-con 18e-5,384.0,wsdcon_9,1
tau_x0.75,0.0025579541942073844,none,512.0,0.002361307632373329,-7.687649852345735,core routes with all nonzero taus multiplied by 0.75,0.03951330854691599,tau_x0.75,1,none,weak_step_drop,400,wsdcon_18.csv,WSD-con 18e-5,384.0,wsdcon_9,1
tau_x1.25,0.00744534704076948,dct4,8192.0,0.005311802041418922,-28.65608530626741,core routes with all nonzero taus multiplied by 1.25,0.017734818861563376,tau_x1.25,1,dct4,smooth_decay,25,cosine_72000.csv,Cosine,10240.0,wsdcon_3,1
tau_x1.25,0.007265129575917493,dct4,8192.0,0.003943278144304097,-45.72322347318752,core routes with all nonzero taus multiplied by 1.25,0.028254341652676696,tau_x1.25,1,dct4,smooth_decay,100,cosine_72000.csv,Cosine,10240.0,wsdcon_3,1
tau_x1.25,0.005612615040270773,dct4,8192.0,0.0032315502982279004,-42.42344655670526,core routes with all nonzero taus multiplied by 1.25,0.04580733784149477,tau_x1.25,1,dct4,smooth_decay,400,cosine_72000.csv,Cosine,10240.0,wsdcon_3,1
tau_x1.25,0.003408385839825258,none,5120.0,0.0020396834890731154,-40.156907553116504,core routes with all nonzero taus multiplied by 1.25,0.016760041556980396,tau_x1.25,1,none,finite_tail,25,wsd_20000_24000.csv,WSD sharp,6400.0,wsdld_20000_24000,1
tau_x1.25,0.0037480705220761528,none,5120.0,0.0015525585990926389,-58.57712415099818,core routes with all nonzero taus multiplied by 1.25,0.025853562001221343,tau_x1.25,1,none,finite_tail,100,wsd_20000_24000.csv,WSD sharp,6400.0,wsdld_20000_24000,1
tau_x1.25,0.004701998914275349,none,5120.0,0.0017292491252492751,-63.22310666641702,core routes with all nonzero taus multiplied by 1.25,0.03363938844847547,tau_x1.25,1,none,finite_tail,400,wsd_20000_24000.csv,WSD sharp,6400.0,wsdld_20000_24000,1
tau_x1.25,0.0031360955249893426,none,5120.0,0.002085561695690213,-33.498145095650415,core routes with all nonzero taus multiplied by 1.25,0.01632173218380978,tau_x1.25,1,none,finite_tail,25,wsdld_20000_24000.csv,WSD linear,6400.0,wsd_20000_24000,1
tau_x1.25,0.003248313740665229,none,5120.0,0.0015979936267114326,-50.80544078281748,core routes with all nonzero taus multiplied by 1.25,0.02582198924778766,tau_x1.25,1,none,finite_tail,100,wsdld_20000_24000.csv,WSD linear,6400.0,wsd_20000_24000,1
tau_x1.25,0.0038535563963712593,none,5120.0,0.00172043789528315,-55.354542185934584,core routes with all nonzero taus multiplied by 1.25,0.03488473435194801,tau_x1.25,1,none,finite_tail,400,wsdld_20000_24000.csv,WSD linear,6400.0,wsd_20000_24000,1
tau_x1.25,0.004487187642230267,dct2,1536.0,0.002084776715071921,-53.53934621651516,core routes with all nonzero taus multiplied by 1.25,0.022993632708618948,tau_x1.25,1,dct2,full_step_drop,25,wsdcon_3.csv,WSD-con 3e-5,1920.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x1.25,0.0056693997340904675,dct2,1536.0,0.003269819331891233,-42.325122848022204,core routes with all nonzero taus multiplied by 1.25,0.033661029711744,tau_x1.25,1,dct2,full_step_drop,100,wsdcon_3.csv,WSD-con 3e-5,1920.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x1.25,0.008173606778800102,dct2,1536.0,0.003326197721128922,-59.3056307803296,core routes with all nonzero taus multiplied by 1.25,0.0585764385990523,tau_x1.25,1,dct2,full_step_drop,400,wsdcon_3.csv,WSD-con 3e-5,1920.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x1.25,0.002926482771138891,dct2,768.0,0.0022628164548079443,-22.67795057179405,core routes with all nonzero taus multiplied by 1.25,0.022127767886345035,tau_x1.25,1,dct2,medium_step_drop,25,wsdcon_9.csv,WSD-con 9e-5,960.0,wsdcon_3+wsdcon_18,1
tau_x1.25,0.004934623402238123,dct2,768.0,0.004728425478698288,-4.1785949348498,core routes with all nonzero taus multiplied by 1.25,0.026915250299869662,tau_x1.25,1,dct2,medium_step_drop,100,wsdcon_9.csv,WSD-con 9e-5,960.0,wsdcon_3+wsdcon_18,1
tau_x1.25,0.006687305974578527,dct2,768.0,0.006030244141252532,-9.825508744833634,core routes with all nonzero taus multiplied by 1.25,0.04012413737672823,tau_x1.25,1,dct2,medium_step_drop,400,wsdcon_9.csv,WSD-con 9e-5,960.0,wsdcon_3+wsdcon_18,1
tau_x1.25,0.002504818961791151,none,512.0,0.002031761192780166,-18.885906575567834,core routes with all nonzero taus multiplied by 1.25,0.020366950445545116,tau_x1.25,1,none,weak_step_drop,25,wsdcon_18.csv,WSD-con 18e-5,640.0,wsdcon_9,1
tau_x1.25,0.0013816404339982303,none,512.0,0.001263375877682952,-8.559720272013237,core routes with all nonzero taus multiplied by 1.25,0.022300556306206577,tau_x1.25,1,none,weak_step_drop,100,wsdcon_18.csv,WSD-con 18e-5,640.0,wsdcon_9,1
tau_x1.25,0.0025579541942073844,none,512.0,0.0024754212858118757,-3.22652018485744,core routes with all nonzero taus multiplied by 1.25,0.03719458478003617,tau_x1.25,1,none,weak_step_drop,400,wsdcon_18.csv,WSD-con 18e-5,640.0,wsdcon_9,1
tau_x1.5,0.00744534704076948,dct4,8192.0,0.004973934154704117,-33.1940589543015,core routes with all nonzero taus multiplied by 1.5,0.01771445036507751,tau_x1.5,1,dct4,smooth_decay,25,cosine_72000.csv,Cosine,12288.0,wsdcon_3,1
tau_x1.5,0.007265129575917493,dct4,8192.0,0.0035881930538116035,-50.61074938421232,core routes with all nonzero taus multiplied by 1.5,0.028198312379525498,tau_x1.5,1,dct4,smooth_decay,100,cosine_72000.csv,Cosine,12288.0,wsdcon_3,1
tau_x1.5,0.005612615040270773,dct4,8192.0,0.0035116233066386014,-37.43338387823606,core routes with all nonzero taus multiplied by 1.5,0.04578261077632793,tau_x1.5,1,dct4,smooth_decay,400,cosine_72000.csv,Cosine,12288.0,wsdcon_3,1
tau_x1.5,0.003408385839825258,none,5120.0,0.002056407776758512,-39.666226964962966,core routes with all nonzero taus multiplied by 1.5,0.016169314605002625,tau_x1.5,1,none,finite_tail,25,wsd_20000_24000.csv,WSD sharp,7680.0,wsdld_20000_24000,1
tau_x1.5,0.0037480705220761528,none,5120.0,0.0015817610604447327,-57.79799096286602,core routes with all nonzero taus multiplied by 1.5,0.02495191526109092,tau_x1.5,1,none,finite_tail,100,wsd_20000_24000.csv,WSD sharp,7680.0,wsdld_20000_24000,1
tau_x1.5,0.004701998914275349,none,5120.0,0.0017234706307083833,-63.34600109166557,core routes with all nonzero taus multiplied by 1.5,0.03248447620008096,tau_x1.5,1,none,finite_tail,400,wsd_20000_24000.csv,WSD sharp,7680.0,wsdld_20000_24000,1
tau_x1.5,0.0031360955249893426,none,5120.0,0.0020959488255546635,-33.16693293129882,core routes with all nonzero taus multiplied by 1.5,0.015679584240452897,tau_x1.5,1,none,finite_tail,25,wsdld_20000_24000.csv,WSD linear,7680.0,wsd_20000_24000,1
tau_x1.5,0.003248313740665229,none,5120.0,0.0016120798995456205,-50.371792005058005,core routes with all nonzero taus multiplied by 1.5,0.02481025628398348,tau_x1.5,1,none,finite_tail,100,wsdld_20000_24000.csv,WSD linear,7680.0,wsd_20000_24000,1
tau_x1.5,0.0038535563963712593,none,5120.0,0.001704805754414054,-55.760197099505234,core routes with all nonzero taus multiplied by 1.5,0.03352866435724261,tau_x1.5,1,none,finite_tail,400,wsdld_20000_24000.csv,WSD linear,7680.0,wsd_20000_24000,1
tau_x1.5,0.004487187642230267,dct2,1536.0,0.002248064810555119,-49.90036098785111,core routes with all nonzero taus multiplied by 1.5,0.02117402957150358,tau_x1.5,1,dct2,full_step_drop,25,wsdcon_3.csv,WSD-con 3e-5,2304.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x1.5,0.0056693997340904675,dct2,1536.0,0.003702151837015581,-34.69940362902438,core routes with all nonzero taus multiplied by 1.5,0.031018132180967026,tau_x1.5,1,dct2,full_step_drop,100,wsdcon_3.csv,WSD-con 3e-5,2304.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x1.5,0.008173606778800102,dct2,1536.0,0.004052161407996937,-50.42382735480945,core routes with all nonzero taus multiplied by 1.5,0.05393511254771165,tau_x1.5,1,dct2,full_step_drop,400,wsdcon_3.csv,WSD-con 3e-5,2304.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x1.5,0.002926482771138891,dct2,768.0,0.002502296925611104,-14.494732369899022,core routes with all nonzero taus multiplied by 1.5,0.022127926367161897,tau_x1.5,1,dct2,medium_step_drop,25,wsdcon_9.csv,WSD-con 9e-5,1152.0,wsdcon_3+wsdcon_18,1
tau_x1.5,0.004934623402238123,dct2,768.0,0.004984630747953927,1.013397409275929,core routes with all nonzero taus multiplied by 1.5,0.02702098181802706,tau_x1.5,0,dct2,medium_step_drop,100,wsdcon_9.csv,WSD-con 9e-5,1152.0,wsdcon_3+wsdcon_18,0
tau_x1.5,0.006687305974578527,dct2,768.0,0.006381994767618623,-4.565533686069245,core routes with all nonzero taus multiplied by 1.5,0.04062830794676438,tau_x1.5,1,dct2,medium_step_drop,400,wsdcon_9.csv,WSD-con 9e-5,1152.0,wsdcon_3+wsdcon_18,1
tau_x1.5,0.002504818961791151,none,512.0,0.001978781510834321,-21.001016799260817,core routes with all nonzero taus multiplied by 1.5,0.01918508385569298,tau_x1.5,1,none,weak_step_drop,25,wsdcon_18.csv,WSD-con 18e-5,768.0,wsdcon_9,1
tau_x1.5,0.0013816404339982303,none,512.0,0.0013064749336634885,-5.440308381626158,core routes with all nonzero taus multiplied by 1.5,0.020392632987393817,tau_x1.5,1,none,weak_step_drop,100,wsdcon_18.csv,WSD-con 18e-5,768.0,wsdcon_9,1
tau_x1.5,0.0025579541942073844,none,512.0,0.0025631702933727133,0.20391683233191849,core routes with all nonzero taus multiplied by 1.5,0.034890066134226363,tau_x1.5,0,none,weak_step_drop,400,wsdcon_18.csv,WSD-con 18e-5,768.0,wsdcon_9,0
tau_x2,0.00744534704076948,dct4,8192.0,0.004548162901212977,-38.912680949484354,core routes with all nonzero taus multiplied by 2,0.01768002219996513,tau_x2,1,dct4,smooth_decay,25,cosine_72000.csv,Cosine,16384.0,wsdcon_3,1
tau_x2,0.007265129575917493,dct4,8192.0,0.003219478518784545,-55.685876141060206,core routes with all nonzero taus multiplied by 2,0.02811877685328157,tau_x2,1,dct4,smooth_decay,100,cosine_72000.csv,Cosine,16384.0,wsdcon_3,1
tau_x2,0.005612615040270773,dct4,8192.0,0.004674475727621047,-16.714834456283455,core routes with all nonzero taus multiplied by 2,0.04574198982325185,tau_x2,1,dct4,smooth_decay,400,cosine_72000.csv,Cosine,16384.0,wsdcon_3,1
tau_x2,0.003408385839825258,none,5120.0,0.0020784965186118366,-39.01815650312649,core routes with all nonzero taus multiplied by 2,0.015443257580740924,tau_x2,1,none,finite_tail,25,wsd_20000_24000.csv,WSD sharp,10240.0,wsdld_20000_24000,1
tau_x2,0.0037480705220761528,none,5120.0,0.0016214602196350442,-56.738801735862864,core routes with all nonzero taus multiplied by 2,0.023843207298234997,tau_x2,1,none,finite_tail,100,wsd_20000_24000.csv,WSD sharp,10240.0,wsdld_20000_24000,1
tau_x2,0.004701998914275349,none,5120.0,0.0017178079134353293,-63.466433218007865,core routes with all nonzero taus multiplied by 2,0.031062779851682622,tau_x2,1,none,finite_tail,400,wsd_20000_24000.csv,WSD sharp,10240.0,wsdld_20000_24000,1
tau_x2,0.0031360955249893426,none,5120.0,0.0021091231295568224,-32.74684674778873,core routes with all nonzero taus multiplied by 2,0.014888853490050192,tau_x2,1,none,finite_tail,25,wsdld_20000_24000.csv,WSD linear,10240.0,wsd_20000_24000,1
tau_x2,0.003248313740665229,none,5120.0,0.001629908649724323,-49.822930300121484,core routes with all nonzero taus multiplied by 2,0.023564101922362295,tau_x2,1,none,finite_tail,100,wsdld_20000_24000.csv,WSD linear,10240.0,wsd_20000_24000,1
tau_x2,0.0038535563963712593,none,5120.0,0.0016843733594248563,-56.29041887096907,core routes with all nonzero taus multiplied by 2,0.03185656275734635,tau_x2,1,none,finite_tail,400,wsdld_20000_24000.csv,WSD linear,10240.0,wsd_20000_24000,1
tau_x2,0.004487187642230267,dct2,1536.0,0.0026587312551476115,-40.74838256984186,core routes with all nonzero taus multiplied by 2,0.01874396221944466,tau_x2,1,dct2,full_step_drop,25,wsdcon_3.csv,WSD-con 3e-5,3072.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x2,0.0056693997340904675,dct2,1536.0,0.00445086287585173,-21.493225304111053,core routes with all nonzero taus multiplied by 2,0.02748769376361802,tau_x2,1,dct2,full_step_drop,100,wsdcon_3.csv,WSD-con 3e-5,3072.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x2,0.008173606778800102,dct2,1536.0,0.005298614035261058,-35.17410148719067,core routes with all nonzero taus multiplied by 2,0.047740703092298054,tau_x2,1,dct2,full_step_drop,400,wsdcon_3.csv,WSD-con 3e-5,3072.0,wsd_20000_24000+wsdld_20000_24000,1
tau_x2,0.002926482771138891,dct2,768.0,0.002927021884854997,0.018421899538356712,core routes with all nonzero taus multiplied by 2,0.02172643714101048,tau_x2,0,dct2,medium_step_drop,25,wsdcon_9.csv,WSD-con 9e-5,1536.0,wsdcon_3+wsdcon_18,0
tau_x2,0.004934623402238123,dct2,768.0,0.0054752563187319275,10.955910358804633,core routes with all nonzero taus multiplied by 2,0.026851611005692316,tau_x2,0,dct2,medium_step_drop,100,wsdcon_9.csv,WSD-con 9e-5,1536.0,wsdcon_3+wsdcon_18,0
tau_x2,0.006687305974578527,dct2,768.0,0.007128986747062894,6.604763923819168,core routes with all nonzero taus multiplied by 2,0.0409127946774879,tau_x2,0,dct2,medium_step_drop,400,wsdcon_9.csv,WSD-con 9e-5,1536.0,wsdcon_3+wsdcon_18,0
tau_x2,0.002504818961791151,none,512.0,0.0019014927417106927,-24.08661980301484,core routes with all nonzero taus multiplied by 2,0.01687392772472973,tau_x2,1,none,weak_step_drop,25,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,1
tau_x2,0.0013816404339982303,none,512.0,0.00136994431650631,-0.8465384483626992,core routes with all nonzero taus multiplied by 2,0.016631760126325456,tau_x2,1,none,weak_step_drop,100,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,1
tau_x2,0.0025579541942073844,none,512.0,0.0026978559946845273,5.469284821204279,core routes with all nonzero taus multiplied by 2,0.029972285972073538,tau_x2,0,none,weak_step_drop,400,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,0
