estimator,train_family,test_family,train_curves,kappa,scale,curve,base_mae,corr_mae,delta_pct,win
raw_ls,WSD linear,WSD sharp,wsdld_20000_24000,0.0510121945505036,25,wsd_20000_24000.csv,0.003408385839825258,0.002067236363243147,-39.34852272038747,1
raw_ls,WSD linear,WSD sharp,wsdld_20000_24000,0.07879446245039477,100,wsd_20000_24000.csv,0.0037480705220761528,0.001634385186735906,-56.39395851520484,1
raw_ls,WSD linear,WSD sharp,wsdld_20000_24000,0.1016427946242594,400,wsd_20000_24000.csv,0.004701998914275349,0.002018417497375725,-57.073203669873784,1
raw_ls,WSD linear,WSD linear,wsdld_20000_24000,0.0510121945505036,25,wsdld_20000_24000.csv,0.0031360955249893426,0.0020924799674051755,-33.2775436611649,1
raw_ls,WSD linear,WSD linear,wsdld_20000_24000,0.07879446245039477,100,wsdld_20000_24000.csv,0.003248313740665229,0.0015944714981311924,-50.91387022841405,1
raw_ls,WSD linear,WSD linear,wsdld_20000_24000,0.1016427946242594,400,wsdld_20000_24000.csv,0.0038535563963712593,0.001808973623532796,-53.057035178303494,1
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.0510121945505036,25,wsdcon_3.csv,0.004487187642230267,0.00897900615393652,100.10320204647564,0
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.0510121945505036,25,wsdcon_9.csv,0.002926482771138891,0.004400705544408386,50.375241836663065,0
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.0510121945505036,25,wsdcon_18.csv,0.002504818961791151,0.0021278074734055073,-15.051446597004736,1
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.07879446245039477,100,wsdcon_3.csv,0.0056693997340904675,0.01428526121978505,151.971317772618,0
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.07879446245039477,100,wsdcon_9.csv,0.004934623402238123,0.007976976231058292,61.65319176009045,0
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.07879446245039477,100,wsdcon_18.csv,0.0013816404339982303,0.0022047592603820594,59.575473193258,0
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.1016427946242594,400,wsdcon_3.csv,0.008173606778800102,0.016167123457413602,97.79668749598154,0
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.1016427946242594,400,wsdcon_9.csv,0.006687305974578527,0.009726908578391293,45.45332029620999,0
raw_ls,WSD linear,WSD-con step,wsdld_20000_24000,0.1016427946242594,400,wsdcon_18.csv,0.0025579541942073844,0.0034749971848791424,35.850641608377806,0
raw_ls,WSD-con step,Cosine decay,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,cosine_72000.csv,0.00744534704076948,0.0072438129923199325,-2.7068455955911896,1
raw_ls,WSD-con step,Cosine decay,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,cosine_72000.csv,0.007265129575917493,0.007035758996111354,-3.1571436876564274,1
raw_ls,WSD-con step,Cosine decay,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,cosine_72000.csv,0.005612615040270773,0.00535816226437363,-4.5335868231017535,1
raw_ls,WSD-con step,WSD sharp,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsd_20000_24000.csv,0.003408385839825258,0.0028557058009493846,-16.21530146082898,1
raw_ls,WSD-con step,WSD sharp,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsd_20000_24000.csv,0.0037480705220761528,0.0031225222092836806,-16.689875740277294,1
raw_ls,WSD-con step,WSD sharp,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsd_20000_24000.csv,0.004701998914275349,0.0036201808154812357,-23.007621195098427,1
raw_ls,WSD-con step,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdld_20000_24000.csv,0.0031360955249893426,0.0027383886793218115,-12.681592205928826,1
raw_ls,WSD-con step,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdld_20000_24000.csv,0.003248313740665229,0.002798171110583352,-13.857732535087308,1
raw_ls,WSD-con step,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdld_20000_24000.csv,0.0038535563963712593,0.0030749419735874115,-20.205087007862087,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdcon_3.csv,0.004487187642230267,0.0027713089853676678,-38.23951199887322,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdcon_9.csv,0.002926482771138891,0.0021998246424053524,-24.830425652933098,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdcon_18.csv,0.002504818961791151,0.002141878729140058,-14.489679221829299,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdcon_3.csv,0.0056693997340904675,0.004426255684138396,-21.927260525959504,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdcon_9.csv,0.004934623402238123,0.004713302863362411,-4.485054295639479,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdcon_18.csv,0.0013816404339982303,0.0012245832921661188,-11.3674396005924,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdcon_3.csv,0.008173606778800102,0.0050652972800771905,-38.02861555298867,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdcon_9.csv,0.006687305974578527,0.006164619186125436,-7.816103980288325,1
raw_ls,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdcon_18.csv,0.0025579541942073844,0.002389361038730291,-6.590937236439998,1
ident_gate_raw,Cosine decay,Cosine decay,cosine_72000,0.0,25,cosine_72000.csv,0.00744534704076948,0.00744534704076948,0.0,0
ident_gate_raw,Cosine decay,Cosine decay,cosine_72000,0.0,100,cosine_72000.csv,0.007265129575917493,0.007265129575917493,0.0,0
ident_gate_raw,Cosine decay,Cosine decay,cosine_72000,0.0,400,cosine_72000.csv,0.005612615040270773,0.005612615040270773,0.0,0
ident_gate_raw,Cosine decay,WSD sharp,cosine_72000,0.0,25,wsd_20000_24000.csv,0.003408385839825258,0.003408385839825258,0.0,0
ident_gate_raw,Cosine decay,WSD sharp,cosine_72000,0.0,100,wsd_20000_24000.csv,0.0037480705220761528,0.0037480705220761528,0.0,0
ident_gate_raw,Cosine decay,WSD sharp,cosine_72000,0.0,400,wsd_20000_24000.csv,0.004701998914275349,0.004701998914275349,0.0,0
ident_gate_raw,Cosine decay,WSD linear,cosine_72000,0.0,25,wsdld_20000_24000.csv,0.0031360955249893426,0.0031360955249893426,0.0,0
ident_gate_raw,Cosine decay,WSD linear,cosine_72000,0.0,100,wsdld_20000_24000.csv,0.003248313740665229,0.003248313740665229,0.0,0
ident_gate_raw,Cosine decay,WSD linear,cosine_72000,0.0,400,wsdld_20000_24000.csv,0.0038535563963712593,0.0038535563963712593,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,25,wsdcon_3.csv,0.004487187642230267,0.004487187642230267,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,25,wsdcon_9.csv,0.002926482771138891,0.002926482771138891,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,25,wsdcon_18.csv,0.002504818961791151,0.002504818961791151,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,100,wsdcon_3.csv,0.0056693997340904675,0.0056693997340904675,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,100,wsdcon_9.csv,0.004934623402238123,0.004934623402238123,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,100,wsdcon_18.csv,0.0013816404339982303,0.0013816404339982303,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,400,wsdcon_3.csv,0.008173606778800102,0.008173606778800102,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,400,wsdcon_9.csv,0.006687305974578527,0.006687305974578527,0.0,0
ident_gate_raw,Cosine decay,WSD-con step,cosine_72000,0.0,400,wsdcon_18.csv,0.0025579541942073844,0.0025579541942073844,0.0,0
ident_gate_raw,WSD sharp,Cosine decay,wsd_20000_24000,0.04769636075258369,25,cosine_72000.csv,0.00744534704076948,0.0069034489761408465,-7.278345276066922,1
ident_gate_raw,WSD sharp,Cosine decay,wsd_20000_24000,0.07542027714846399,100,cosine_72000.csv,0.007265129575917493,0.006408534650872238,-11.790497555400837,1
ident_gate_raw,WSD sharp,Cosine decay,wsd_20000_24000,0.10121370162592605,400,cosine_72000.csv,0.005612615040270773,0.004950139303743405,-11.803334662614029,1
ident_gate_raw,WSD sharp,WSD sharp,wsd_20000_24000,0.04769636075258369,25,wsd_20000_24000.csv,0.003408385839825258,0.0020677978415568985,-39.33204928280916,1
ident_gate_raw,WSD sharp,WSD sharp,wsd_20000_24000,0.07542027714846399,100,wsd_20000_24000.csv,0.0037480705220761528,0.0016506139137705599,-55.960969676305815,1
ident_gate_raw,WSD sharp,WSD sharp,wsd_20000_24000,0.10121370162592605,400,wsd_20000_24000.csv,0.004701998914275349,0.002021126465063665,-57.0155905623991,1
ident_gate_raw,WSD sharp,WSD linear,wsd_20000_24000,0.04769636075258369,25,wsdld_20000_24000.csv,0.0031360955249893426,0.002114450151304876,-32.57698515697918,1
ident_gate_raw,WSD sharp,WSD linear,wsd_20000_24000,0.07542027714846399,100,wsdld_20000_24000.csv,0.003248313740665229,0.001620577134676233,-50.110202891166786,1
ident_gate_raw,WSD sharp,WSD linear,wsd_20000_24000,0.10121370162592605,400,wsdld_20000_24000.csv,0.0038535563963712593,0.0018098837235338496,-53.03341803332254,1
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.04769636075258369,25,wsdcon_3.csv,0.004487187642230267,0.008272183044108112,84.35117279821594,0
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.04769636075258369,25,wsdcon_9.csv,0.002926482771138891,0.004176961426383504,42.72974601377777,0
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.04769636075258369,25,wsdcon_18.csv,0.002504818961791151,0.0020870085965506635,-16.680261991538046,1
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.07542027714846399,100,wsdcon_3.csv,0.0056693997340904675,0.013611529018507115,140.08765754617917,0
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.07542027714846399,100,wsdcon_9.csv,0.004934623402238123,0.007777974416745852,57.620425769839166,0
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.07542027714846399,100,wsdcon_18.csv,0.0013816404339982303,0.002144589280930976,55.22050659192874,0
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.10121370162592605,400,wsdcon_3.csv,0.008173606778800102,0.016081445361976844,96.74845875491975,0
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.10121370162592605,400,wsdcon_9.csv,0.006687305974578527,0.009701601644261688,45.074887871765725,0
ident_gate_raw,WSD sharp,WSD-con step,wsd_20000_24000,0.10121370162592605,400,wsdcon_18.csv,0.0025579541942073844,0.003467345223138071,35.55149779421571,0
ident_gate_raw,WSD linear,Cosine decay,wsdld_20000_24000,0.0510121945505036,25,cosine_72000.csv,0.00744534704076948,0.006865776418122339,-7.784333214738126,1
ident_gate_raw,WSD linear,Cosine decay,wsdld_20000_24000,0.07879446245039477,100,cosine_72000.csv,0.007265129575917493,0.006370211932963009,-12.317985985012081,1
ident_gate_raw,WSD linear,Cosine decay,wsdld_20000_24000,0.1016427946242594,400,cosine_72000.csv,0.005612615040270773,0.004947834263330091,-11.844403583193387,1
ident_gate_raw,WSD linear,WSD sharp,wsdld_20000_24000,0.0510121945505036,25,wsd_20000_24000.csv,0.003408385839825258,0.002067236363243147,-39.34852272038747,1
ident_gate_raw,WSD linear,WSD sharp,wsdld_20000_24000,0.07879446245039477,100,wsd_20000_24000.csv,0.0037480705220761528,0.001634385186735906,-56.39395851520484,1
ident_gate_raw,WSD linear,WSD sharp,wsdld_20000_24000,0.1016427946242594,400,wsd_20000_24000.csv,0.004701998914275349,0.002018417497375725,-57.073203669873784,1
ident_gate_raw,WSD linear,WSD linear,wsdld_20000_24000,0.0510121945505036,25,wsdld_20000_24000.csv,0.0031360955249893426,0.0020924799674051755,-33.2775436611649,1
ident_gate_raw,WSD linear,WSD linear,wsdld_20000_24000,0.07879446245039477,100,wsdld_20000_24000.csv,0.003248313740665229,0.0015944714981311924,-50.91387022841405,1
ident_gate_raw,WSD linear,WSD linear,wsdld_20000_24000,0.1016427946242594,400,wsdld_20000_24000.csv,0.0038535563963712593,0.001808973623532796,-53.057035178303494,1
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.0510121945505036,25,wsdcon_3.csv,0.004487187642230267,0.00897900615393652,100.10320204647564,0
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.0510121945505036,25,wsdcon_9.csv,0.002926482771138891,0.004400705544408386,50.375241836663065,0
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.0510121945505036,25,wsdcon_18.csv,0.002504818961791151,0.0021278074734055073,-15.051446597004736,1
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.07879446245039477,100,wsdcon_3.csv,0.0056693997340904675,0.01428526121978505,151.971317772618,0
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.07879446245039477,100,wsdcon_9.csv,0.004934623402238123,0.007976976231058292,61.65319176009045,0
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.07879446245039477,100,wsdcon_18.csv,0.0013816404339982303,0.0022047592603820594,59.575473193258,0
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.1016427946242594,400,wsdcon_3.csv,0.008173606778800102,0.016167123457413602,97.79668749598154,0
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.1016427946242594,400,wsdcon_9.csv,0.006687305974578527,0.009726908578391293,45.45332029620999,0
ident_gate_raw,WSD linear,WSD-con step,wsdld_20000_24000,0.1016427946242594,400,wsdcon_18.csv,0.0025579541942073844,0.0034749971848791424,35.850641608377806,0
ident_gate_raw,WSD-con step,Cosine decay,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,cosine_72000.csv,0.00744534704076948,0.0072438129923199325,-2.7068455955911896,1
ident_gate_raw,WSD-con step,Cosine decay,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,cosine_72000.csv,0.007265129575917493,0.007035758996111354,-3.1571436876564274,1
ident_gate_raw,WSD-con step,Cosine decay,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,cosine_72000.csv,0.005612615040270773,0.00535816226437363,-4.5335868231017535,1
ident_gate_raw,WSD-con step,WSD sharp,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsd_20000_24000.csv,0.003408385839825258,0.0028557058009493846,-16.21530146082898,1
ident_gate_raw,WSD-con step,WSD sharp,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsd_20000_24000.csv,0.0037480705220761528,0.0031225222092836806,-16.689875740277294,1
ident_gate_raw,WSD-con step,WSD sharp,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsd_20000_24000.csv,0.004701998914275349,0.0036201808154812357,-23.007621195098427,1
ident_gate_raw,WSD-con step,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdld_20000_24000.csv,0.0031360955249893426,0.0027383886793218115,-12.681592205928826,1
ident_gate_raw,WSD-con step,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdld_20000_24000.csv,0.003248313740665229,0.002798171110583352,-13.857732535087308,1
ident_gate_raw,WSD-con step,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdld_20000_24000.csv,0.0038535563963712593,0.0030749419735874115,-20.205087007862087,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdcon_3.csv,0.004487187642230267,0.0027713089853676678,-38.23951199887322,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdcon_9.csv,0.002926482771138891,0.0021998246424053524,-24.830425652933098,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.017738466523894558,25,wsdcon_18.csv,0.002504818961791151,0.002141878729140058,-14.489679221829299,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdcon_3.csv,0.0056693997340904675,0.004426255684138396,-21.927260525959504,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdcon_9.csv,0.004934623402238123,0.004713302863362411,-4.485054295639479,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.020195301411305173,100,wsdcon_18.csv,0.0013816404339982303,0.0012245832921661188,-11.3674396005924,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdcon_3.csv,0.008173606778800102,0.0050652972800771905,-38.02861555298867,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdcon_9.csv,0.006687305974578527,0.006164619186125436,-7.816103980288325,1
ident_gate_raw,WSD-con step,WSD-con step,wsdcon_3+wsdcon_9+wsdcon_18,0.03469206327068293,400,wsdcon_18.csv,0.0025579541942073844,0.002389361038730291,-6.590937236439998,1
gated_cap_0p04,Cosine decay,Cosine decay,cosine_72000,0.0,25,cosine_72000.csv,0.00744534704076948,0.00744534704076948,0.0,0
gated_cap_0p04,Cosine decay,Cosine decay,cosine_72000,0.0,100,cosine_72000.csv,0.007265129575917493,0.007265129575917493,0.0,0
gated_cap_0p04,Cosine decay,Cosine decay,cosine_72000,0.0,400,cosine_72000.csv,0.005612615040270773,0.005612615040270773,0.0,0
gated_cap_0p04,Cosine decay,WSD sharp,cosine_72000,0.0,25,wsd_20000_24000.csv,0.003408385839825258,0.003408385839825258,0.0,0
gated_cap_0p04,Cosine decay,WSD sharp,cosine_72000,0.0,100,wsd_20000_24000.csv,0.0037480705220761528,0.0037480705220761528,0.0,0
gated_cap_0p04,Cosine decay,WSD sharp,cosine_72000,0.0,400,wsd_20000_24000.csv,0.004701998914275349,0.004701998914275349,0.0,0
gated_cap_0p04,Cosine decay,WSD linear,cosine_72000,0.0,25,wsdld_20000_24000.csv,0.0031360955249893426,0.0031360955249893426,0.0,0
gated_cap_0p04,Cosine decay,WSD linear,cosine_72000,0.0,100,wsdld_20000_24000.csv,0.003248313740665229,0.003248313740665229,0.0,0
gated_cap_0p04,Cosine decay,WSD linear,cosine_72000,0.0,400,wsdld_20000_24000.csv,0.0038535563963712593,0.0038535563963712593,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,25,wsdcon_3.csv,0.004487187642230267,0.004487187642230267,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,25,wsdcon_9.csv,0.002926482771138891,0.002926482771138891,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,25,wsdcon_18.csv,0.002504818961791151,0.002504818961791151,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,100,wsdcon_3.csv,0.0056693997340904675,0.0056693997340904675,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,100,wsdcon_9.csv,0.004934623402238123,0.004934623402238123,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,100,wsdcon_18.csv,0.0013816404339982303,0.0013816404339982303,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,400,wsdcon_3.csv,0.008173606778800102,0.008173606778800102,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,400,wsdcon_9.csv,0.006687305974578527,0.006687305974578527,0.0,0
gated_cap_0p04,Cosine decay,WSD-con step,cosine_72000,0.0,400,wsdcon_18.csv,0.0025579541942073844,0.0025579541942073844,0.0,0
gated_cap_0p04,WSD sharp,Cosine decay,wsd_20000_24000,0.04,25,cosine_72000.csv,0.00744534704076948,0.006990890511107067,-6.103899887726993,1
gated_cap_0p04,WSD sharp,Cosine decay,wsd_20000_24000,0.04,100,cosine_72000.csv,0.007265129575917493,0.006810824735133592,-6.253224199742203,1
gated_cap_0p04,WSD sharp,Cosine decay,wsd_20000_24000,0.04,400,cosine_72000.csv,0.005612615040270773,0.0053219697450590355,-5.178429183657607,1
gated_cap_0p04,WSD sharp,WSD sharp,wsd_20000_24000,0.04,25,wsd_20000_24000.csv,0.003408385839825258,0.002201497762167669,-35.40937365587295,1
