base_mae,config_id,corr_mae,delta_pct,kappa,max_mode,nuisance_lambda,raw_map,response_lambda,retention_power,rho,ridge_tau,scale,shrink,source_corr,source_dot,source_full_l2,source_l2,source_retention,target_factor,target_retention,test_curve,test_label,train_curve,train_label,win
0.0031360955249893426,23399,0.0028154130245456512,-10.22553356198489,0.024763636015169534,16,0.04,0.23511305700170568,20.0,0.5,0.75,0.02,25,0.5714285714285714,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.30422120053042995,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23399,0.002052161150341575,-54.26620605235958,0.024763636015169534,16,0.04,0.23511305700170568,20.0,0.5,0.75,0.02,25,0.5714285714285714,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.4423430747094959,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23399,0.002277973185452788,-22.160034293785515,0.024763636015169534,16,0.04,0.23511305700170568,20.0,0.5,0.75,0.02,25,0.5714285714285714,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.7359463410389084,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23399,0.002222419286737858,-11.274254920657178,0.024763636015169534,16,0.04,0.23511305700170568,20.0,0.5,0.75,0.02,25,0.5714285714285714,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.8573002027211308,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23399,0.0030678148251880393,-18.14949032792751,0.04093734736008871,16,0.04,0.3886709075143572,20.0,0.5,0.75,0.02,100,0.5714285714285714,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.23732520631127096,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23399,0.0027212861420895687,-16.22465194718935,0.04093734736008871,16,0.04,0.3886709075143572,20.0,0.5,0.75,0.02,100,0.5714285714285714,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.30663252289110704,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23399,0.0030883621998837045,-45.52576384210161,0.04093734736008871,16,0.04,0.3886709075143572,20.0,0.5,0.75,0.02,100,0.5714285714285714,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.47373250153935587,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23399,0.004607410661332408,-6.630956695850498,0.04093734736008871,16,0.04,0.3886709075143572,20.0,0.5,0.75,0.02,100,0.5714285714285714,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.7658529255217296,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23399,0.0012516667231116565,-9.407202314603103,0.04093734736008871,16,0.04,0.3886709075143572,20.0,0.5,0.75,0.02,100,0.5714285714285714,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.8755876316867179,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23399,0.0036389133734489616,-22.609225569977088,0.06433084336765069,16,0.04,0.609162872887683,20.0,0.5,0.75,0.02,400,0.5714285714285714,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.2356433643223307,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23399,0.0030225787814392585,-21.563914718219756,0.06433084336765069,16,0.04,0.609162872887683,20.0,0.5,0.75,0.02,400,0.5714285714285714,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.3065909757220774,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23399,0.0032834105514503694,-59.82911044893233,0.06433084336765069,16,0.04,0.609162872887683,20.0,0.5,0.75,0.02,400,0.5714285714285714,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.47373250153935587,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23399,0.005824090872394497,-12.908263887812243,0.06433084336765069,16,0.04,0.609162872887683,20.0,0.5,0.75,0.02,400,0.5714285714285714,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.7658529255217296,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23399,0.0024053713096810355,-5.9650358427793755,0.06433084336765069,16,0.04,0.609162872887683,20.0,0.5,0.75,0.02,400,0.5714285714285714,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.8755876316867179,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23428,0.003000275542373325,-11.973711798804331,0.024416188801388027,16,0.04,0.08530633373825876,20.0,0.25,0.5,0.05,25,0.6666666666666666,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.23525445787744512,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23428,0.0028199123735596376,-10.082063792708595,0.024416188801388027,16,0.04,0.08530633373825876,20.0,0.25,0.5,0.05,25,0.6666666666666666,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.30422120053042995,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23428,0.002081535138248675,-53.6115869401421,0.024416188801388027,16,0.04,0.08530633373825876,20.0,0.25,0.5,0.05,25,0.6666666666666666,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.4423430747094959,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23428,0.002277685187232807,-22.169875398022356,0.024416188801388027,16,0.04,0.08530633373825876,20.0,0.25,0.5,0.05,25,0.6666666666666666,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.7359463410389084,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23428,0.002226381506995406,-11.116071023218343,0.024416188801388027,16,0.04,0.08530633373825876,20.0,0.25,0.5,0.05,25,0.6666666666666666,0.2244820748155623,0.0002811551323382933,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.8573002027211308,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23428,0.0030773591807260665,-17.894843157288353,0.040362974223964614,16,0.04,0.14102190058517727,20.0,0.25,0.5,0.05,100,0.6666666666666666,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.23732520631127096,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23428,0.00272868062449106,-15.997011300631092,0.040362974223964614,16,0.04,0.14102190058517727,20.0,0.25,0.5,0.05,100,0.6666666666666666,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.30663252289110704,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23428,0.0030247169624383207,-46.64837364967403,0.040362974223964614,16,0.04,0.14102190058517727,20.0,0.25,0.5,0.05,100,0.6666666666666666,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.47373250153935587,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23428,0.004589485893881865,-6.994201587900695,0.040362974223964614,16,0.04,0.14102190058517727,20.0,0.25,0.5,0.05,100,0.6666666666666666,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.7658529255217296,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23428,0.00124809657637223,-9.665601435790872,0.040362974223964614,16,0.04,0.14102190058517727,20.0,0.25,0.5,0.05,100,0.6666666666666666,0.427954778270494,0.00046478414185840343,0.02342440756601477,0.0007958295125066305,0.033974370974540986,1.0,0.8755876316867179,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23428,0.003652625570702886,-22.31760072054775,0.06348746332348053,16,0.04,0.22152222265169544,20.0,0.25,0.5,0.05,400,0.6666666666666666,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.2356433643223307,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23428,0.003033472932687678,-21.281210895364634,0.06348746332348053,16,0.04,0.22152222265169544,20.0,0.25,0.5,0.05,400,0.6666666666666666,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.3065909757220774,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23428,0.003247717940832558,-60.265791727879915,0.06348746332348053,16,0.04,0.22152222265169544,20.0,0.25,0.5,0.05,400,0.6666666666666666,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.47373250153935587,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23428,0.005808221539734307,-13.145569205088226,0.06348746332348053,16,0.04,0.22152222265169544,20.0,0.25,0.5,0.05,400,0.6666666666666666,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.7658529255217296,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23428,0.002400931416535447,-6.138607877636093,0.06348746332348053,16,0.04,0.22152222265169544,20.0,0.25,0.5,0.05,400,0.6666666666666666,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,1.0,0.8755876316867179,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23541,0.002970854901217604,-12.836895796694359,0.026176350046034216,8,0.05,0.1936620271708253,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.2557389550862506,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23541,0.0027971187535608868,-10.808879025762707,0.026176350046034216,8,0.05,0.1936620271708253,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.3275517199945762,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23541,0.001933828253940326,-56.90333437941197,0.026176350046034216,8,0.05,0.1936620271708253,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.4617322738126708,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23541,0.002285926318099259,-21.888270088477178,0.026176350046034216,8,0.05,0.1936620271708253,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.7494045396802709,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23541,0.0022063089714749805,-11.917427761035126,0.026176350046034216,8,0.05,0.1936620271708253,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.8653188544299276,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23541,0.0030357450647086207,-19.005124187816957,0.04286728477995402,8,0.05,0.3171475494175209,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.2579018311228062,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23541,0.002696440118852008,-16.98954183225545,0.04286728477995402,8,0.05,0.3171475494175209,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.3299909842798433,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23541,0.0033022150380768453,-41.75370951142477,0.04286728477995402,8,0.05,0.3171475494175209,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.49304850547560436,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23541,0.004667639243188805,-5.410426232896026,0.04286728477995402,8,0.05,0.3171475494175209,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.7784195719406342,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23541,0.0012637194028938474,-8.534856696625459,0.04286728477995402,8,0.05,0.3171475494175209,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.8831173441343164,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23541,0.003609657129912488,-23.23143421080963,0.06613027284704891,8,0.05,0.4879457670695984,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.25608223197684604,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23541,0.002999335100200955,-22.167089522153894,0.06613027284704891,8,0.05,0.4879457670695984,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.3298931604759893,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23541,0.003383071289097915,-58.60981105828833,0.06613027284704891,8,0.05,0.4879457670695984,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.49304850547560436,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23541,0.005859133534027079,-12.384246267476106,0.06613027284704891,8,0.05,0.4879457670695984,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.7784195719406342,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23541,0.0024148442331474855,-5.594703821670411,0.06613027284704891,8,0.05,0.4879457670695984,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.8831173441343164,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23542,0.0030000236304581172,-11.981102743581307,0.024431260042965267,8,0.05,0.1936620271708253,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.2557389550862506,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23542,0.0028197172049894566,-10.088287090711656,0.024431260042965267,8,0.05,0.1936620271708253,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.3275517199945762,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23542,0.002080260980764382,-53.639982398185836,0.024431260042965267,8,0.05,0.1936620271708253,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.4617322738126708,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23542,0.0022776976797513307,-22.169448519769496,0.024431260042965267,8,0.05,0.1936620271708253,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.7494045396802709,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23542,0.0022262096374960436,-11.122932576966704,0.024431260042965267,8,0.05,0.1936620271708253,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.8653188544299276,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23542,0.0030832334285331242,-17.738115908629116,0.04000946579462374,8,0.05,0.3171475494175209,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.2579018311228062,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23542,0.00273323169363956,-15.856905710104973,0.04000946579462374,8,0.05,0.3171475494175209,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.3299909842798433,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23542,0.0029875859699635765,-47.30331057803123,0.04000946579462374,8,0.05,0.3171475494175209,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.49304850547560436,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23542,0.004578453768614837,-7.217767286187293,0.04000946579462374,8,0.05,0.3171475494175209,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.7784195719406342,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23542,0.0012458992644037836,-9.824637890889964,0.04000946579462374,8,0.05,0.3171475494175209,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.8831173441343164,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23542,0.0036813362700583952,-21.706994468208073,0.06172158799057898,8,0.05,0.4879457670695984,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.25608223197684604,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23542,0.003056283186612309,-20.689283554010284,0.06172158799057898,8,0.05,0.4879457670695984,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.3298931604759893,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23542,0.003213953878516429,-60.678878180774895,0.06172158799057898,8,0.05,0.4879457670695984,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.49304850547560436,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23542,0.00578127380603335,-13.548537662093151,0.06172158799057898,8,0.05,0.4879457670695984,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.7784195719406342,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23542,0.002393059541174934,-6.446348937985769,0.06172158799057898,8,0.05,0.4879457670695984,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.8831173441343164,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23555,0.002989340886060989,-12.294528068622434,0.02507038114759293,8,0.05,0.10085621355581842,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.2557389550862506,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23555,0.0028114407566604306,-10.352196409260051,0.02507038114759293,8,0.05,0.10085621355581842,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.3275517199945762,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23555,0.002026228210162549,-54.844139097435814,0.02507038114759293,8,0.05,0.10085621355581842,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.4617322738126708,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23555,0.002278227445808402,-22.15134603639607,0.02507038114759293,8,0.05,0.10085621355581842,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.7494045396802709,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23555,0.0022189212250772854,-11.413908193565625,0.02507038114759293,8,0.05,0.10085621355581842,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282444034133655,0.0003367378487907159,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.8653188544299276,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23555,0.003065841308074521,-18.20214454299348,0.04105611234209012,8,0.05,0.16516557964429185,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.2579018311228062,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23555,0.0027197571611639543,-16.27172193634936,0.04105611234209012,8,0.05,0.16516557964429185,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.3299909842798433,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23555,0.00310152233047526,-45.293638199021224,0.04105611234209012,8,0.05,0.16516557964429185,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.49304850547560436,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23555,0.004611117023189801,-6.555847380401792,0.04105611234209012,8,0.05,0.16516557964429185,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.7784195719406342,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23555,0.001252404933843633,-9.353772296646824,0.04105611234209012,8,0.05,0.16516557964429185,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.44579963822269236,0.000551453401062982,0.02342440756601477,0.0008387913041604504,0.03580843194418322,1.0,0.8831173441343164,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23555,0.003655180586685682,-22.263261788757728,0.06333031495021013,8,0.05,0.25443174635545335,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.25608223197684604,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23555,0.0030355028575817775,-21.228534232944153,0.06333031495021013,8,0.05,0.25443174635545335,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.3298931604759893,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23555,0.0032434290373786956,-60.318264321313045,0.06333031495021013,8,0.05,0.25443174635545335,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.49304850547560436,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23555,0.0058052883199737094,-13.189431707742482,0.06333031495021013,8,0.05,0.25443174635545335,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.7784195719406342,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23555,0.0024001041240352783,-6.170949836770556,0.06333031495021013,8,0.05,0.25443174635545335,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4007812329119324,0.0008506479791669244,0.023425091978756998,0.0008433248458646672,0.036000919297539354,1.0,0.8831173441343164,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23667,0.0029709454647475915,-12.834238716943302,0.026170931863105564,12,0.05,0.19364430291278475,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.2556336451052982,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23667,0.0027971889175888364,-10.806641720572518,0.026170931863105564,12,0.05,0.19364430291278475,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.3275314187825128,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23667,0.00193427436609041,-56.893392469564354,0.026170931863105564,12,0.05,0.19364430291278475,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.4615068483016095,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
