base_mae,candidate,corr_mae,delta_pct,kappa,rho,scale,shrink,test_curve,test_label,train_id,train_label,train_size,win
0.0038535563963712593,constant_0p85,0.003371222951621596,-12.516579365592207,0.021490922712418342,0.0,400,0.85,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1,1
0.005612615040270773,train_size_rho0p25,0.005460902507985534,-2.70306321022723,0.020226750788158443,0.25,400,0.8,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1,1
0.004701998914275349,train_size_rho0p25,0.004070152063962308,-13.43783488326088,0.020226750788158443,0.25,400,0.8,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1,1
0.008173606778800102,train_size_rho0p25,0.005860649916120178,-28.2978729620202,0.020226750788158443,0.25,400,0.8,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.006687305974578527,train_size_rho0p25,0.0062199265278650205,-6.989054314102383,0.020226750788158443,0.25,400,0.8,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.0038535563963712593,train_size_rho0p25,0.0033995955071951063,-11.780309991145577,0.020226750788158443,0.25,400,0.8,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1,1
0.005612615040270773,train_size_rho0p35,0.005471865609623863,-2.507733554448799,0.018728472951998556,0.35,400,0.7407407407407407,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1,1
0.004701998914275349,train_size_rho0p35,0.004116955534355878,-12.442439706722785,0.018728472951998556,0.35,400,0.7407407407407407,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1,1
0.008173606778800102,train_size_rho0p35,0.005994784823153772,-26.65679931285102,0.018728472951998556,0.35,400,0.7407407407407407,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.006687305974578527,train_size_rho0p35,0.006244786075991431,-6.6173119679182495,0.018728472951998556,0.35,400,0.7407407407407407,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.0038535563963712593,train_size_rho0p35,0.003433222239726676,-10.90769443624583,0.018728472951998556,0.35,400,0.7407407407407407,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1,1
0.005612615040270773,train_size_rho0p5,0.005485589815958875,-2.263209277680478,0.016855625656798698,0.5,400,0.6666666666666666,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1,1
0.004701998914275349,train_size_rho0p5,0.004175459872347813,-11.198195736050764,0.016855625656798698,0.5,400,0.6666666666666666,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1,1
0.008173606778800102,train_size_rho0p5,0.0061762713296145645,-24.436402474927355,0.016855625656798698,0.5,400,0.6666666666666666,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.006687305974578527,train_size_rho0p5,0.006275860511149401,-6.152634035188709,0.016855625656798698,0.5,400,0.6666666666666666,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.0038535563963712593,train_size_rho0p5,0.00347525565539113,-9.816924992621367,0.016855625656798698,0.5,400,0.6666666666666666,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1,1
0.005612615040270773,train_size_rho0p75,0.005503334221149344,-1.9470570908094453,0.014447679134398886,0.75,400,0.5714285714285714,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1,1
0.004701998914275349,train_size_rho0p75,0.004250679735480324,-9.5984534880434,0.014447679134398886,0.75,400,0.5714285714285714,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1,1
0.008173606778800102,train_size_rho0p75,0.006422174683382086,-21.42789765664662,0.014447679134398886,0.75,400,0.5714285714285714,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.006687305974578527,train_size_rho0p75,0.0063211588331159915,-5.4752562968469976,0.014447679134398886,0.75,400,0.5714285714285714,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.0038535563963712593,train_size_rho0p75,0.0035292986183882986,-8.414507136532412,0.014447679134398886,0.75,400,0.5714285714285714,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1,1
0.005612615040270773,train_size_rho1p0,0.0055167088770622175,-1.708760756268235,0.012641719242599025,1.0,400,0.5,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1,1
0.004701998914275349,train_size_rho1p0,0.004307094632829699,-8.398646802038034,0.012641719242599025,1.0,400,0.5,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1,1
0.008173606778800102,train_size_rho1p0,0.0066158219737597656,-19.058719696190497,0.012641719242599025,1.0,400,0.5,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.006687305974578527,train_size_rho1p0,0.006356945048050244,-4.9401197998735995,0.012641719242599025,1.0,400,0.5,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.0038535563963712593,train_size_rho1p0,0.003569830840636162,-7.362693744466031,0.012641719242599025,1.0,400,0.5,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1,1
0.005612615040270773,train_selected_rho,0.005485589815958875,-2.263209277680478,0.016855625656798698,0.5,400,0.6666666666666666,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1,1
0.004701998914275349,train_selected_rho,0.004175459872347813,-11.198195736050764,0.016855625656798698,0.5,400,0.6666666666666666,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1,1
0.008173606778800102,train_selected_rho,0.0061762713296145645,-24.436402474927355,0.016855625656798698,0.5,400,0.6666666666666666,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.006687305974578527,train_selected_rho,0.006275860511149401,-6.152634035188709,0.016855625656798698,0.5,400,0.6666666666666666,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1,1
0.0038535563963712593,train_selected_rho,0.00347525565539113,-9.816924992621367,0.016855625656798698,0.5,400,0.6666666666666666,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1,1
0.002504818961791151,none,0.002161215626087792,-13.717691415816102,0.01679338833105189,0.0,25,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,none,0.0027627418928085567,-38.43043542891844,0.01679338833105189,0.0,25,1.0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,none,0.0021921114396653784,-25.09399128250187,0.01679338833105189,0.0,25,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,none,0.0027595778878973264,-12.005936493063164,0.01679338833105189,0.0,25,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,constant_0p85,0.002212756126443301,-11.660037703443493,0.014274380081394106,0.0,25,0.85,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,constant_0p85,0.0028195300917779917,-37.16487215193433,0.014274380081394106,0.0,25,0.85,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,constant_0p85,0.0022353093259558613,-23.617888750257276,0.014274380081394106,0.0,25,0.85,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,constant_0p85,0.0028160555334611316,-10.205046019103591,0.014274380081394106,0.0,25,0.85,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,train_size_rho0p25,0.0021993937744992967,-12.19350348072461,0.014927456294268346,0.25,25,0.8888888888888888,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,train_size_rho0p25,0.002795039178615788,-37.71066865332671,0.014927456294268346,0.25,25,0.8888888888888888,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,train_size_rho0p25,0.0022207447845403526,-24.11556950064969,0.014927456294268346,0.25,25,0.8888888888888888,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,train_size_rho0p25,0.0028014131809075624,-10.671943549389095,0.014927456294268346,0.25,25,0.8888888888888888,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,train_size_rho0p35,0.0022123905909798075,-11.674630992182887,0.014292245388129269,0.35,25,0.851063829787234,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,train_size_rho0p35,0.0028188601275881352,-37.179802755316096,0.014292245388129269,0.35,25,0.851063829787234,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,train_size_rho0p35,0.0022348997186507017,-23.631885323522607,0.014292245388129269,0.35,25,0.851063829787234,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,train_size_rho0p35,0.0028156549827833763,-10.217818291968495,0.014292245388129269,0.35,25,0.851063829787234,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,train_size_rho0p5,0.002229936293228489,-10.974153132651887,0.013434710664841512,0.5,25,0.8,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,train_size_rho0p5,0.002855574129158136,-36.36160649304093,0.013434710664841512,0.5,25,0.8,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,train_size_rho0p5,0.002258890399664752,-22.81210667146124,0.013434710664841512,0.5,25,0.8,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,train_size_rho0p5,0.002834881415315731,-9.604749194450479,0.013434710664841512,0.5,25,0.8,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,train_size_rho0p75,0.00225492562673417,-9.976502847865977,0.012213373331674103,0.75,25,0.7272727272727273,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,train_size_rho0p75,0.002927996589873201,-34.7476231589482,0.012213373331674103,0.75,25,0.7272727272727273,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,train_size_rho0p75,0.002303990064186789,-21.271019022942973,0.012213373331674103,0.75,25,0.7272727272727273,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,train_size_rho0p75,0.002862264516195158,-8.731590176772919,0.012213373331674103,0.75,25,0.7272727272727273,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,train_size_rho1p0,0.0022757500713222545,-9.14512761054369,0.01119559222070126,1.0,25,0.6666666666666666,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,train_size_rho1p0,0.003003432110113852,-33.066491763178064,0.01119559222070126,1.0,25,0.6666666666666666,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,train_size_rho1p0,0.0023499438989227164,-19.70074377003096,0.01119559222070126,1.0,25,0.6666666666666666,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,train_size_rho1p0,0.002885083766927998,-8.003957662042115,0.01119559222070126,1.0,25,0.6666666666666666,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,train_selected_rho,0.002161215626087792,-13.717691415816102,0.01679338833105189,0.0,25,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,train_selected_rho,0.0027627418928085567,-38.43043542891844,0.01679338833105189,0.0,25,1.0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,train_selected_rho,0.0021921114396653784,-25.09399128250187,0.01679338833105189,0.0,25,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,train_selected_rho,0.0027595778878973264,-12.005936493063164,0.01679338833105189,0.0,25,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,none,0.001304612288924221,-5.575122381957442,0.02831512160252024,0.0,100,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,none,0.004795629060629351,-15.412049148820406,0.02831512160252024,0.0,100,1.0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,none,0.004999818927849217,1.3211854339588491,0.02831512160252024,0.0,100,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.003248313740665229,none,0.0026171845958379287,-19.42943924800964,0.02831512160252024,0.0,100,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,constant_0p85,0.0012361224516547961,-10.532261416404133,0.024067853362142205,0.0,100,0.85,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,constant_0p85,0.004519017173828926,-20.291082199482535,0.024067853362142205,0.0,100,0.85,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,constant_0p85,0.004811406998640004,-2.4969768420875615,0.024067853362142205,0.0,100,0.85,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,constant_0p85,0.002711853967562021,-16.51502336080828,0.024067853362142205,0.0,100,0.85,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,train_size_rho0p25,0.0012485321823930869,-9.63407326028748,0.02516899698001799,0.25,100,0.8888888888888888,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,train_size_rho0p25,0.004572880404661773,-19.3410128207269,0.02516899698001799,0.25,100,0.8888888888888888,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,train_size_rho0p25,0.004848132805207256,-1.7527294381094793,0.02516899698001799,0.25,100,0.8888888888888888,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,train_size_rho0p25,0.0026873100563742916,-17.270612664897577,0.02516899698001799,0.25,100,0.8888888888888888,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,train_size_rho0p35,0.0012363730451133387,-10.514124030411642,0.02409797583193212,0.35,100,0.851063829787234,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,train_size_rho0p35,0.0045203401411340275,-20.267746972348245,0.02409797583193212,0.35,100,0.851063829787234,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,train_size_rho0p35,0.004812257639046806,-2.4797386389368015,0.02409797583193212,0.35,100,0.851063829787234,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,train_size_rho0p35,0.002711182553578162,-16.53569297702957,0.02409797583193212,0.35,100,0.851063829787234,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,train_size_rho0p5,0.0012277289247910586,-11.139765847889837,0.022652097282016195,0.5,100,0.8,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,train_size_rho0p5,0.004466543597820284,-21.216640079854166,0.022652097282016195,0.5,100,0.8,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,train_size_rho0p5,0.004771426899520033,-3.3071723901781813,0.022652097282016195,0.5,100,0.8,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,train_size_rho0p5,0.002743410424803389,-15.543551398407708,0.022652097282016195,0.5,100,0.8,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,train_size_rho0p75,0.0012248891198643305,-11.345304485645979,0.020592815710923813,0.75,100,0.7272727272727273,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,train_size_rho0p75,0.0044286537083653744,-21.88496285178847,0.020592815710923813,0.75,100,0.7272727272727273,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,train_size_rho0p75,0.004721307867782802,-4.322833113436186,0.020592815710923813,0.75,100,0.7272727272727273,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,train_size_rho0p75,0.002789310726245374,-14.13050127127975,0.020592815710923813,0.75,100,0.7272727272727273,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,train_size_rho1p0,0.0012235688626570844,-11.440861706957573,0.018876747735013494,1.0,100,0.6666666666666666,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,train_size_rho1p0,0.004424849874648848,-21.95205696924245,0.018876747735013494,1.0,100,0.6666666666666666,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,train_size_rho1p0,0.004686750288983676,-5.023141444634305,0.018876747735013494,1.0,100,0.6666666666666666,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,train_size_rho1p0,0.002827560977447033,-12.952959498672968,0.018876747735013494,1.0,100,0.6666666666666666,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,train_selected_rho,0.001304612288924221,-5.575122381957442,0.02831512160252024,0.0,100,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,train_selected_rho,0.004795629060629351,-15.412049148820406,0.02831512160252024,0.0,100,1.0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,train_selected_rho,0.004999818927849217,1.3211854339588491,0.02831512160252024,0.0,100,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.003248313740665229,train_selected_rho,0.0026171845958379287,-19.42943924800964,0.02831512160252024,0.0,100,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0025579541942073844,none,0.0025512967957501973,-0.2602626142509945,0.04984517945783994,0.0,400,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.008173606778800102,none,0.006122355902704434,-25.09603081733759,0.04984517945783994,0.0,400,1.0,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.006687305974578527,none,0.006712797782011539,0.3811969652639968,0.04984517945783994,0.0,400,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0038535563963712593,none,0.002734851656059071,-29.0304494146142,0.04984517945783994,0.0,400,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0025579541942073844,constant_0p85,0.002454518002191904,-4.043707750893932,0.04236840253916395,0.0,400,0.85,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.008173606778800102,constant_0p85,0.005301891648417341,-35.13400152587636,0.04236840253916395,0.0,400,0.85,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.006687305974578527,constant_0p85,0.0063695749334957575,-4.75125622022694,0.04236840253916395,0.0,400,0.85,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0038535563963712593,constant_0p85,0.0029026573671058964,-24.675882002422146,0.04236840253916395,0.0,400,0.85,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0025579541942073844,train_size_rho0p25,0.0024777863893015294,-3.134059440446546,0.044306826184746614,0.25,400,0.8888888888888888,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.008173606778800102,train_size_rho0p25,0.005459669417600162,-33.20366925699294,0.044306826184746614,0.25,400,0.8888888888888888,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.006687305974578527,train_size_rho0p25,0.006449552721152819,-3.55529198648179,0.044306826184746614,0.25,400,0.8888888888888888,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0038535563963712593,train_size_rho0p25,0.002859152182760423,-25.804843924101572,0.044306826184746614,0.25,400,0.8888888888888888,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0025579541942073844,train_size_rho0p35,0.0024551545234198337,-4.018823754559242,0.04242142932582123,0.35,400,0.851063829787234,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.008173606778800102,train_size_rho0p35,0.0053053468977972106,-35.09172827401365,0.04242142932582123,0.35,400,0.851063829787234,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.006687305974578527,train_size_rho0p35,0.006371554441989988,-4.721655234392652,0.04242142932582123,0.35,400,0.851063829787234,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0038535563963712593,train_size_rho0p35,0.002901467255680041,-24.706765459245982,0.04242142932582123,0.35,400,0.851063829787234,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0025579541942073844,train_size_rho0p5,0.002424601504479544,-5.213255578611397,0.039876143566271956,0.5,400,0.8,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.008173606778800102,train_size_rho0p5,0.005160111377272938,-36.86861238961572,0.039876143566271956,0.5,400,0.8,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.006687305974578527,train_size_rho0p5,0.006277883478701133,-6.122383175434088,0.039876143566271956,0.5,400,0.8,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0038535563963712593,train_size_rho0p5,0.0029585926041215123,-23.224359531691263,0.039876143566271956,0.5,400,0.8,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0025579541942073844,train_size_rho0p75,0.0023951250746838642,-6.365599504958097,0.03625103960570178,0.75,400,0.7272727272727273,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.008173606778800102,train_size_rho0p75,0.005065163503094793,-38.03025224760853,0.03625103960570178,0.75,400,0.7272727272727273,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.006687305974578527,train_size_rho0p75,0.006189969702888714,-7.437019834002112,0.03625103960570178,0.75,400,0.7272727272727273,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0038535563963712593,train_size_rho0p75,0.0030399529488714908,-21.113054119719298,0.03625103960570178,0.75,400,0.7272727272727273,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0025579541942073844,train_size_rho1p0,0.002383955763827559,-6.8022496561452765,0.03323011963855996,1.0,400,0.6666666666666666,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.008173606778800102,train_size_rho1p0,0.005085825094220633,-37.77746799109855,0.03323011963855996,1.0,400,0.6666666666666666,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
