base_mae,delta_pct,description,drop_norm,effective_drop_count,kappa_abs_error,kappa_error,kappa_hat,kappa_ratio_to_star,kappa_star_l2,kappa_star_mae,lambda,oracle_l2_delta_pct,oracle_mae_delta_pct,phi_l1,phi_l2,phi_max,q2,role,scale,source_projected_kappa,source_raw_kappa,source_retention_projected,source_retention_raw,support_projection,target_curve,target_label,variant
0.002504818961791151,-9.18984608410305,"cosine residual, MPL-LD projected, no target a_s multiplier",0.3999999999999999,1.0,0.015159966675306173,-0.015159966675306173,0.0186012135954047,0.5509645529644581,0.03376118027071087,0.035173935249463884,18.05070782708191,-14.142102190654581,-14.365107610725136,0.012374945650369075,0.5322817702567572,0.3999999999999999,1.0,recommended_kappa_no_a,25,0.0186012135954047,0.8233833807362066,0.0013917019116719191,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,projected_cosine_kappa
0.002504818961791151,-9.188518071663621,current effective coefficient a_s * kappa_cos,0.3999999999999999,1.0,0.015162654711952907,-0.015162654711952907,0.018598525558757965,0.5508849338094055,0.03376118027071087,0.035173935249463884,18.05070782708191,-14.142102190654581,-14.365107610725136,0.012374945650369075,0.5322817702567572,0.3999999999999999,1.0,current_effective_amplitude,25,0.0186012135954047,0.8233833807362066,0.0013917019116719191,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,current_effective_a_times_kappa
0.002504818961791151,-5.812168994429201,sqrt(total positive LR drop / peak LR) * kappa_cos,0.3999999999999999,1.0,0.02199673982975715,-0.02199673982975715,0.011764440440953722,0.34846057947683273,0.03376118027071087,0.035173935249463884,18.05070782708191,-14.142102190654581,-14.365107610725136,0.012374945650369075,0.5322817702567572,0.3999999999999999,1.0,schedule_informed_candidate,25,0.0186012135954047,0.8233833807362066,0.0013917019116719191,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,sqrt_drop_projected_kappa
0.002504818961791151,-3.6759384336409573,(total positive LR drop / peak LR) * kappa_cos,0.3999999999999999,1.0,0.026320694832548994,-0.026320694832548994,0.0074404854381618785,0.2203858211857832,0.03376118027071087,0.035173935249463884,18.05070782708191,-14.142102190654581,-14.365107610725136,0.012374945650369075,0.5322817702567572,0.3999999999999999,1.0,stronger_schedule_scaling,25,0.0186012135954047,0.8233833807362066,0.0013917019116719191,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,drop_projected_kappa
0.002504818961791151,345.5783509924488,cosine residual without MPL-LD projection,0.3999999999999999,1.0,0.7896222004654958,0.7896222004654958,0.8233833807362066,24.38846551376415,0.03376118027071087,0.035173935249463884,18.05070782708191,-14.142102190654581,-14.365107610725136,0.012374945650369075,0.5322817702567572,0.3999999999999999,1.0,negative_control_no_nuisance_projection,25,0.0186012135954047,0.8233833807362066,0.0013917019116719191,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,raw_cosine_no_projection
0.0037480705220761528,-49.680620916862075,"cosine residual, MPL-LD projected, no target a_s multiplier",0.8999424188010641,2842.3242127574727,0.012686044720948364,0.012686044720948364,0.08194692666912794,1.1831631992563993,0.06926088194817957,0.0723629412176522,9.026941864314445,-56.6443155535608,-57.03156589244378,0.033698782699220324,1.0592490944987771,0.20954435172983382,0.00035182474803951123,recommended_kappa_no_a,100,0.08194692666912794,0.47348209356632104,0.001259438022214419,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,projected_cosine_kappa
0.0037480705220761528,-55.89929293428361,current effective coefficient a_s * kappa_cos,0.8999424188010641,2842.3242127574727,0.0023225499070970435,-0.0023225499070970435,0.06693833204108253,0.9664666426160331,0.06926088194817957,0.0723629412176522,9.026941864314445,-56.6443155535608,-57.03156589244378,0.033698782699220324,1.0592490944987771,0.20954435172983382,0.00035182474803951123,current_effective_amplitude,100,0.08194692666912794,0.47348209356632104,0.001259438022214419,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,current_effective_a_times_kappa
0.0037480705220761528,-53.420048669961616,sqrt(total positive LR drop / peak LR) * kappa_cos,0.8999424188010641,2842.3242127574727,0.00847831174784687,0.00847831174784687,0.07773919369602644,1.1224112588429105,0.06926088194817957,0.0723629412176522,9.026941864314445,-56.6443155535608,-57.03156589244378,0.033698782699220324,1.0592490944987771,0.20954435172983382,0.00035182474803951123,schedule_informed_candidate,100,0.08194692666912794,0.47348209356632104,0.001259438022214419,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,sqrt_drop_projected_kappa
0.0037480705220761528,-56.83239140629735,(total positive LR drop / peak LR) * kappa_cos,0.8999424188010641,2842.3242127574727,0.00448663345174885,0.00448663345174885,0.07374751539992842,1.0647787513752094,0.06926088194817957,0.0723629412176522,9.026941864314445,-56.6443155535608,-57.03156589244378,0.033698782699220324,1.0592490944987771,0.20954435172983382,0.00035182474803951123,stronger_schedule_scaling,100,0.08194692666912794,0.47348209356632104,0.001259438022214419,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,drop_projected_kappa
0.0037480705220761528,302.32781137506004,cosine residual without MPL-LD projection,0.8999424188010641,2842.3242127574727,0.40422121161814145,0.40422121161814145,0.47348209356632104,6.836212306978368,0.06926088194817957,0.0723629412176522,9.026941864314445,-56.6443155535608,-57.03156589244378,0.033698782699220324,1.0592490944987771,0.20954435172983382,0.00035182474803951123,negative_control_no_nuisance_projection,100,0.08194692666912794,0.47348209356632104,0.001259438022214419,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,raw_cosine_no_projection
