basis_dim,block_label,coef,config,denominator,end,experiment,lambda,mask_step_max,mask_step_min,mode,n_cal,ridge,source_dot,source_full_norm,source_perp_norm,source_retention,start,test_curve,test_label,too_few_points,train_scale
4.0,,0.5937129365621607,suffix_ge_2160,0.0037374398737501074,,prefix_start_sweep,18.05070782708191,71920,2160,suffix,546.0,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_3.csv,WSD-con 3e-5,0.0,100
4.0,,0.5937129365621607,suffix_ge_2160,0.0037374398737501074,,prefix_start_sweep,18.05070782708191,71920,2160,suffix,546.0,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_9.csv,WSD-con 9e-5,0.0,100
4.0,,0.5937129365621607,suffix_ge_2160,0.0037374398737501074,,prefix_start_sweep,18.05070782708191,71920,2160,suffix,546.0,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_18.csv,WSD-con 18e-5,0.0,100
4.0,,0.5221699053696494,suffix_ge_2160,0.007569674148485498,,prefix_start_sweep,9.02560883338251,71920,2160,suffix,546.0,0.0018315018315018315,0.003952656033793754,0.34191905398317995,0.07575072486111052,0.04908253438467824,2160,cosine_24000.csv,Cosine 24k,0.0,100
4.0,,0.5221645525627552,suffix_ge_2160,0.007569922679401453,,prefix_start_sweep,9.025353913540956,71920,2160,suffix,546.0,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_24000.csv,Constant 24k,0.0,100
4.0,,0.5221645525627552,suffix_ge_2160,0.007569922679401453,,prefix_start_sweep,9.025353913540956,71920,2160,suffix,546.0,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_72000.csv,Constant 72k,0.0,100
4.0,,0.44759691889657316,suffix_ge_2160,0.007631125491546549,,prefix_start_sweep,9.026941864314445,71936,2176,suffix,546.0,0.0018315018315018315,0.003415668257729333,0.341884850245302,0.07615526022570415,0.0496180965433878,2160,wsd_20000_24000.csv,WSD sharp,0.0,400
4.0,,0.44758784086574743,suffix_ge_2160,0.0076315752281005435,,prefix_start_sweep,9.026482506002322,71936,2176,suffix,546.0,0.0018315018315018315,0.003415800278750046,0.34190238070566276,0.07615821292939266,0.04961685578886591,2160,wsdld_20000_24000.csv,WSD linear,0.0,400
4.0,,0.5205784754807176,suffix_ge_2160,0.003765267448573744,,prefix_start_sweep,18.05070782708191,71936,2176,suffix,546.0,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_3.csv,WSD-con 3e-5,0.0,400
4.0,,0.5205784754807176,suffix_ge_2160,0.003765267448573744,,prefix_start_sweep,18.05070782708191,71936,2176,suffix,546.0,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_9.csv,WSD-con 9e-5,0.0,400
4.0,,0.5205784754807176,suffix_ge_2160,0.003765267448573744,,prefix_start_sweep,18.05070782708191,71936,2176,suffix,546.0,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_18.csv,WSD-con 18e-5,0.0,400
4.0,,0.4475705727989687,suffix_ge_2160,0.007632430754747571,,prefix_start_sweep,9.02560883338251,71936,2176,suffix,546.0,0.0018315018315018315,0.0034160514047508355,0.3419357275196996,0.07616382949435867,0.049614495822963844,2160,cosine_24000.csv,Cosine 24k,0.0,400
4.0,,0.44756553379002145,suffix_ge_2160,0.007632680418026887,,prefix_start_sweep,9.025353913540956,71936,2176,suffix,546.0,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_24000.csv,Constant 24k,0.0,400
4.0,,0.44756553379002145,suffix_ge_2160,0.007632680418026887,,prefix_start_sweep,9.025353913540956,71936,2176,suffix,546.0,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_72000.csv,Constant 72k,0.0,400
4.0,,0.1857941204579984,suffix_ge_5000,0.0033148838996307816,,prefix_start_sweep,9.026941864314445,71920,5104,suffix,523.0,0.0019120458891013384,0.0006158859385522809,0.34186129717796726,0.03745447917845666,0.012003493243881827,5000,wsd_20000_24000.csv,WSD sharp,0.0,25
4.0,,0.18579615595095056,suffix_ge_5000,0.0033150127575732394,,prefix_start_sweep,9.026482506002322,71920,5104,suffix,523.0,0.0019120458891013384,0.0006159166272854682,0.3418788254795476,0.03745619933297959,0.012003364895019315,5000,wsdld_20000_24000.csv,WSD linear,0.0,25
4.0,,0.1348967910785575,suffix_ge_5000,0.0023082240342568797,,prefix_start_sweep,18.05070782708191,71920,5104,suffix,523.0,0.0019120458891013384,0.00031137201531165545,0.1697566410541492,0.019904224304291316,0.01374791909509116,5000,wsdcon_3.csv,WSD-con 3e-5,0.0,25
4.0,,0.1348967910785575,suffix_ge_5000,0.0023082240342568797,,prefix_start_sweep,18.05070782708191,71920,5104,suffix,523.0,0.0019120458891013384,0.00031137201531165545,0.1697566410541492,0.019904224304291316,0.01374791909509116,5000,wsdcon_9.csv,WSD-con 9e-5,0.0,25
4.0,,0.1348967910785575,suffix_ge_5000,0.0023082240342568797,,prefix_start_sweep,18.05070782708191,71920,5104,suffix,523.0,0.0019120458891013384,0.00031137201531165545,0.1697566410541492,0.019904224304291316,0.01374791909509116,5000,wsdcon_18.csv,WSD-con 18e-5,0.0,25
4.0,,0.18580002662532363,suffix_ge_5000,0.0033152578882104412,,prefix_start_sweep,9.02560883338251,71920,5104,suffix,523.0,0.0019120458891013384,0.0006159750038993142,0.34191216818684905,0.03745947142057804,0.012003120768103889,5000,cosine_24000.csv,Cosine 24k,0.0,25
4.0,,0.18580115583267093,suffix_ge_5000,0.003315329424774671,,prefix_start_sweep,9.025353913540956,71920,5104,suffix,523.0,0.0019120458891013384,0.0006159920390891979,0.34192189812001367,0.03746042626123377,0.012003049533172754,5000,constant_24000.csv,Constant 24k,0.0,25
4.0,,0.18580115583267093,suffix_ge_5000,0.003315329424774671,,prefix_start_sweep,9.025353913540956,71920,5104,suffix,523.0,0.0019120458891013384,0.0006159920390891979,0.34192189812001367,0.03746042626123377,0.012003049533172754,5000,constant_72000.csv,Constant 72k,0.0,25
4.0,,0.3504834590200141,suffix_ge_5000,0.0031017305348204427,,prefix_start_sweep,9.026941864314445,71920,5104,suffix,523.0,0.0019120458891013384,0.001087105246791867,0.34186129717796726,0.034491805486508015,0.010179629793357022,5000,wsd_20000_24000.csv,WSD sharp,0.0,100
4.0,,0.3504883714229776,suffix_ge_5000,0.003101842341686297,,prefix_start_sweep,9.026482506002322,71920,5104,suffix,523.0,0.0019120458891013384,0.0010871596707484655,0.3418788254795476,0.03449342622275959,0.010179542576605645,5000,wsdld_20000_24000.csv,WSD linear,0.0,100
4.0,,0.24456558171388873,suffix_ge_5000,0.002240522998503154,,prefix_start_sweep,18.05070782708191,71920,5104,suffix,523.0,0.0019120458891013384,0.00054795481047227,0.1697566410541492,0.018123937469595716,0.011398601310712424,5000,wsdcon_3.csv,WSD-con 3e-5,0.0,100
4.0,,0.24456558171388873,suffix_ge_5000,0.002240522998503154,,prefix_start_sweep,18.05070782708191,71920,5104,suffix,523.0,0.0019120458891013384,0.00054795481047227,0.1697566410541492,0.018123937469595716,0.011398601310712424,5000,wsdcon_9.csv,WSD-con 9e-5,0.0,100
4.0,,0.24456558171388873,suffix_ge_5000,0.002240522998503154,,prefix_start_sweep,18.05070782708191,71920,5104,suffix,523.0,0.0019120458891013384,0.00054795481047227,0.1697566410541492,0.018123937469595716,0.011398601310712424,5000,wsdcon_18.csv,WSD-con 18e-5,0.0,100
4.0,,0.35049771334737767,suffix_ge_5000,0.0031020550363977557,,prefix_start_sweep,9.02560883338251,71920,5104,suffix,523.0,0.0019120458891013384,0.0010872631969351299,0.34191216818684905,0.034496509204503825,0.010179376686641792,5000,cosine_24000.csv,Cosine 24k,0.0,100
4.0,,0.3505004388390591,suffix_ge_5000,0.0031021171073935985,,prefix_start_sweep,9.025353913540956,71920,5104,suffix,523.0,0.0019120458891013384,0.001087293407471609,0.34192189812001367,0.03449740886345321,0.010179328281159639,5000,constant_24000.csv,Constant 24k,0.0,100
4.0,,0.3505004388390591,suffix_ge_5000,0.0031021171073935985,,prefix_start_sweep,9.025353913540956,71920,5104,suffix,523.0,0.0019120458891013384,0.001087293407471609,0.34192189812001367,0.03449740886345321,0.010179328281159639,5000,constant_72000.csv,Constant 72k,0.0,100
4.0,,0.31717996931053977,suffix_ge_5000,0.0032171064030791134,,prefix_start_sweep,9.026941864314445,71936,5120,suffix,523.0,0.0019120458891013384,0.0010204017101973742,0.3418778338150382,0.03612562129538778,0.011165772185542152,5000,wsd_20000_24000.csv,WSD sharp,0.0,400
4.0,,0.3171837121838019,suffix_ge_5000,0.0032172277707672985,,prefix_start_sweep,9.026482506002322,71936,5120,suffix,523.0,0.0019120458891013384,0.0010204522472727895,0.3418953640695777,0.0361273010570394,0.011165665478243027,5000,wsdld_20000_24000.csv,WSD linear,0.0,400
4.0,,0.22738658215281868,suffix_ge_5000,0.002276143205419572,,prefix_start_sweep,18.05070782708191,71936,5120,suffix,523.0,0.0019120458891013384,0.0005175644239707176,0.1697595107751778,0.019081334238418277,0.012634243648190298,5000,wsdcon_3.csv,WSD-con 3e-5,0.0,400
4.0,,0.22738658215281868,suffix_ge_5000,0.002276143205419572,,prefix_start_sweep,18.05070782708191,71936,5120,suffix,523.0,0.0019120458891013384,0.0005175644239707176,0.1697595107751778,0.019081334238418277,0.012634243648190298,5000,wsdcon_9.csv,WSD-con 9e-5,0.0,400
4.0,,0.22738658215281868,suffix_ge_5000,0.002276143205419572,,prefix_start_sweep,18.05070782708191,71936,5120,suffix,523.0,0.0019120458891013384,0.0005175644239707176,0.1697595107751778,0.019081334238418277,0.012634243648190298,5000,wsdcon_18.csv,WSD-con 18e-5,0.0,400
4.0,,0.3171908297016429,suffix_ge_5000,0.0032174586529688126,,prefix_start_sweep,9.02560883338251,71936,5120,suffix,523.0,0.0019120458891013384,0.0010205483796659081,0.3419287104921287,0.03613049631360569,0.01116546251553216,5000,cosine_24000.csv,Cosine 24k,0.0,400
4.0,,0.31719290614959983,suffix_ge_5000,0.0032175260315346916,,prefix_start_sweep,9.025353913540956,71936,5120,suffix,523.0,0.0019120458891013384,0.0010205764325544777,0.3419384415095338,0.03613142873501342,0.011165403292270872,5000,constant_24000.csv,Constant 24k,0.0,400
4.0,,0.31719290614959983,suffix_ge_5000,0.0032175260315346916,,prefix_start_sweep,9.025353913540956,71936,5120,suffix,523.0,0.0019120458891013384,0.0010205764325544777,0.3419384415095338,0.03613142873501342,0.011165403292270872,5000,constant_72000.csv,Constant 72k,0.0,400
4.0,,0.11703565626075602,suffix_ge_6500,0.00243663860322208,,prefix_start_sweep,9.026941864314445,71920,6512,suffix,512.0,0.001953125,0.000285173597998388,0.34184211933227426,0.02198894274907459,0.0041376862143728665,6500,wsd_20000_24000.csv,WSD sharp,0.0,25
4.0,,0.11704001079638486,suffix_ge_6500,0.0024366881675737047,,prefix_start_sweep,9.026482506002322,71920,6512,suffix,512.0,0.001953125,0.00028519000944024963,0.3418596468897856,0.021990069749177804,0.004137686042246742,6500,wsdld_20000_24000.csv,WSD linear,0.0,25
4.0,,0.06304044231694965,suffix_ge_6500,0.0020748736121909872,,prefix_start_sweep,18.05070782708191,71920,6512,suffix,512.0,0.001953125,0.0001308009502642869,0.16974582201534158,0.011033975357548494,0.004225380580244277,6500,wsdcon_3.csv,WSD-con 3e-5,0.0,25
4.0,,0.06304044231694965,suffix_ge_6500,0.0020748736121909872,,prefix_start_sweep,18.05070782708191,71920,6512,suffix,512.0,0.001953125,0.0001308009502642869,0.16974582201534158,0.011033975357548494,0.004225380580244277,6500,wsdcon_9.csv,WSD-con 9e-5,0.0,25
4.0,,0.06304044231694965,suffix_ge_6500,0.0020748736121909872,,prefix_start_sweep,18.05070782708191,71920,6512,suffix,512.0,0.001953125,0.0001308009502642869,0.16974582201534158,0.011033975357548494,0.004225380580244277,6500,wsdcon_18.csv,WSD-con 18e-5,0.0,25
4.0,,0.11704829336755111,suffix_ge_6500,0.002436782457334022,,prefix_start_sweep,9.02560883338251,71920,6512,suffix,512.0,0.001953125,0.0002852212279389347,0.34189298818175895,0.0219922135614863,0.004137685718180375,6500,cosine_24000.csv,Cosine 24k,0.0,25
4.0,,0.11705071017612824,suffix_ge_6500,0.002436809974416282,,prefix_start_sweep,9.025353913540956,71920,6512,suffix,512.0,0.001953125,0.0002852303380696987,0.34190271770192204,0.021992839162242834,0.004137685624441649,6500,constant_24000.csv,Constant 24k,0.0,25
4.0,,0.11705071017612824,suffix_ge_6500,0.002436809974416282,,prefix_start_sweep,9.025353913540956,71920,6512,suffix,512.0,0.001953125,0.0002852303380696987,0.34190271770192204,0.021992839162242834,0.004137685624441649,6500,constant_72000.csv,Constant 72k,0.0,25
4.0,,0.19247924444270828,suffix_ge_6500,0.0023605434661820475,,prefix_start_sweep,9.026941864314445,71920,6512,suffix,512.0,0.001953125,0.0004543556228448922,0.34184211933227426,0.02018460963660302,0.003486499159007351,6500,wsd_20000_24000.csv,WSD sharp,0.0,100
4.0,,0.1924869573020009,suffix_ge_6500,0.0023605862591567542,,prefix_start_sweep,9.026482506002322,71920,6512,suffix,512.0,0.001953125,0.0004543820664739962,0.3418596468897856,0.020185669648459876,0.003486507819089038,6500,wsdld_20000_24000.csv,WSD linear,0.0,100
4.0,,0.10057651203544883,suffix_ge_6500,0.0020531601790880426,,prefix_start_sweep,18.05070782708191,71920,6512,suffix,512.0,0.001953125,0.0002064996894627528,0.16974582201534158,0.010001758799733298,0.003471798942535814,6500,wsdcon_3.csv,WSD-con 3e-5,0.0,100
4.0,,0.10057651203544883,suffix_ge_6500,0.0020531601790880426,,prefix_start_sweep,18.05070782708191,71920,6512,suffix,512.0,0.001953125,0.0002064996894627528,0.16974582201534158,0.010001758799733298,0.003471798942535814,6500,wsdcon_9.csv,WSD-con 9e-5,0.0,100
4.0,,0.10057651203544883,suffix_ge_6500,0.0020531601790880426,,prefix_start_sweep,18.05070782708191,71920,6512,suffix,512.0,0.001953125,0.0002064996894627528,0.16974582201534158,0.010001758799733298,0.003471798942535814,6500,wsdcon_18.csv,WSD-con 18e-5,0.0,100
4.0,,0.19250162776641996,suffix_ge_6500,0.0023606676676503954,,prefix_start_sweep,9.02560883338251,71920,6512,suffix,512.0,0.001953125,0.0004544323686382592,0.34189298818175895,0.020187686040019432,0.003486524295068601,6500,cosine_24000.csv,Cosine 24k,0.0,100
4.0,,0.1925059085697936,suffix_ge_6500,0.002360691425623173,,prefix_start_sweep,9.025353913540956,71920,6512,suffix,512.0,0.001953125,0.0004544470477425102,0.34190271770192204,0.020188274458783562,0.003486529103661361,6500,constant_24000.csv,Constant 24k,0.0,100
4.0,,0.1925059085697936,suffix_ge_6500,0.002360691425623173,,prefix_start_sweep,9.025353913540956,71920,6512,suffix,512.0,0.001953125,0.0004544470477425102,0.34190271770192204,0.020188274458783562,0.003486529103661361,6500,constant_72000.csv,Constant 72k,0.0,100
4.0,,0.1694264871497794,suffix_ge_6500,0.002398823689080538,,prefix_start_sweep,9.026941864314445,71936,6528,suffix,512.0,0.001953125,0.0004064242709325902,0.34185846816247645,0.021111577133898312,0.003813718839381121,6500,wsd_20000_24000.csv,WSD sharp,0.0,400
4.0,,0.16943308257180006,suffix_ge_6500,0.0023988700589714766,,prefix_start_sweep,9.026482506002322,71936,6528,suffix,512.0,0.001953125,0.00040644794878073306,0.34187599766466953,0.021112675315352065,0.0038137244902510087,6500,wsdld_20000_24000.csv,WSD linear,0.0,400
4.0,,0.08939856710848373,suffix_ge_6500,0.0020635980530268896,,prefix_start_sweep,18.05070782708191,71936,6528,suffix,512.0,0.001953125,0.00018448270902846075,0.1697485910092814,0.010510616205860131,0.0038339284180953226,6500,wsdcon_3.csv,WSD-con 3e-5,0.0,400
4.0,,0.08939856710848373,suffix_ge_6500,0.0020635980530268896,,prefix_start_sweep,18.05070782708191,71936,6528,suffix,512.0,0.001953125,0.00018448270902846075,0.1697485910092814,0.010510616205860131,0.0038339284180953226,6500,wsdcon_9.csv,WSD-con 9e-5,0.0,400
4.0,,0.08939856710848373,suffix_ge_6500,0.0020635980530268896,,prefix_start_sweep,18.05070782708191,71936,6528,suffix,512.0,0.001953125,0.00018448270902846075,0.1697485910092814,0.010510616205860131,0.0038339284180953226,6500,wsdcon_18.csv,WSD-con 18e-5,0.0,400
4.0,,0.16944562751051329,suffix_ge_6500,0.0023989582719391557,,prefix_start_sweep,9.02560883338251,71936,6528,suffix,512.0,0.001953125,0.0004064929897602668,0.34190934265614736,0.02111476431171221,0.0038137352422997254,6500,cosine_24000.csv,Cosine 24k,0.0,400
4.0,,0.1694492880731709,suffix_ge_6500,0.0023989840156617382,,prefix_start_sweep,9.025353913540956,71936,6528,suffix,512.0,0.001953125,0.00040650613355279816,0.3419190732559564,0.02111537391716609,0.003813738380621452,6500,constant_24000.csv,Constant 24k,0.0,400
4.0,,0.1694492880731709,suffix_ge_6500,0.0023989840156617382,,prefix_start_sweep,9.025353913540956,71936,6528,suffix,512.0,0.001953125,0.00040650613355279816,0.3419190732559564,0.02111537391716609,0.003813738380621452,6500,constant_72000.csv,Constant 72k,0.0,400
4.0,,0.04738269271226069,suffix_ge_8000,0.002172644643076243,,prefix_start_sweep,9.026941864314445,71920,8048,suffix,500.0,0.002,0.00010294575349582092,0.3417978531056059,0.013139430850544587,0.0014777958625725768,8000,wsd_20000_24000.csv,WSD sharp,0.0,25
4.0,,0.04738570411405721,suffix_ge_8000,0.0021726639505585663,,prefix_start_sweep,9.026482506002322,71920,8048,suffix,500.0,0.002,0.00010295321110044684,0.34181537879017754,0.013140165545325759,0.0014778095766382598,8000,wsdld_20000_24000.csv,WSD linear,0.0,25
4.0,,0.0186012135954047,suffix_ge_8000,0.0020400885888890905,,prefix_start_sweep,18.05070782708191,71920,8048,suffix,500.0,0.002,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,8000,wsdcon_3.csv,WSD-con 3e-5,0.0,25
4.0,,0.0186012135954047,suffix_ge_8000,0.0020400885888890905,,prefix_start_sweep,18.05070782708191,71920,8048,suffix,500.0,0.002,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,8000,wsdcon_9.csv,WSD-con 9e-5,0.0,25
4.0,,0.0186012135954047,suffix_ge_8000,0.0020400885888890905,,prefix_start_sweep,18.05070782708191,71920,8048,suffix,500.0,0.002,3.7948123595473736e-05,0.1697216607782859,0.006331555013508949,0.0013917019116719191,8000,wsdcon_18.csv,WSD-con 18e-5,0.0,25
4.0,,0.04739143241165039,suffix_ge_8000,0.0021727006812692472,,prefix_start_sweep,9.02560883338251,71920,8048,suffix,500.0,0.002,0.00010296739748711828,0.3418487165194955,0.013141563121229048,0.0014778356654925582,8000,cosine_24000.csv,Cosine 24k,0.0,25
4.0,,0.047393104006591434,suffix_ge_8000,0.002172711400767273,,prefix_start_sweep,9.025353913540956,71920,8048,suffix,500.0,0.002,0.00010297153739287033,0.34185844500004126,0.013141970962046482,0.0014778432790477976,8000,constant_24000.csv,Constant 24k,0.0,25
4.0,,0.047393104006591434,suffix_ge_8000,0.002172711400767273,,prefix_start_sweep,9.025353913540956,71920,8048,suffix,500.0,0.002,0.00010297153739287033,0.34185844500004126,0.013141970962046482,0.0014778432790477976,8000,constant_72000.csv,Constant 72k,0.0,25
4.0,,0.08194692666912794,suffix_ge_8000,0.0021471348197195125,,prefix_start_sweep,9.026941864314445,71920,8048,suffix,500.0,0.002,0.00017595109962028612,0.3417978531056059,0.012129914250295117,0.001259438022214419,8000,wsd_20000_24000.csv,WSD sharp,0.0,100
4.0,,0.08195208763827826,suffix_ge_8000,0.002147151519614495,,prefix_start_sweep,9.026482506002322,71920,8048,suffix,500.0,0.002,0.00017596354950810943,0.34181537879017754,0.012130602607228346,0.0012594518091337912,8000,wsdld_20000_24000.csv,WSD linear,0.0,100
4.0,,0.03271892621544682,suffix_ge_8000,0.0020340057005119217,,prefix_start_sweep,18.05070782708191,71920,8048,suffix,500.0,0.002,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,8000,wsdcon_3.csv,WSD-con 3e-5,0.0,100
4.0,,0.03271892621544682,suffix_ge_8000,0.0020340057005119217,,prefix_start_sweep,18.05070782708191,71920,8048,suffix,500.0,0.002,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,8000,wsdcon_9.csv,WSD-con 9e-5,0.0,100
4.0,,0.03271892621544682,suffix_ge_8000,0.0020340057005119217,,prefix_start_sweep,18.05070782708191,71920,8048,suffix,500.0,0.002,6.655048243684779e-05,0.1697216607782859,0.00583144068922264,0.0011805304133082875,8000,wsdcon_18.csv,WSD-con 18e-5,0.0,100
4.0,,0.08196190486713748,suffix_ge_8000,0.002147183289787389,,prefix_start_sweep,9.02560883338251,71920,8048,suffix,500.0,0.002,0.00017598723252986126,0.3418487165194955,0.01213191204169355,0.0012594780368771032,8000,cosine_24000.csv,Cosine 24k,0.0,100
4.0,,0.08196476967207476,suffix_ge_8000,0.002147192561639977,,prefix_start_sweep,9.025353913540956,71920,8048,suffix,500.0,0.002,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,8000,constant_24000.csv,Constant 24k,0.0,100
4.0,,0.08196476967207476,suffix_ge_8000,0.002147192561639977,,prefix_start_sweep,9.025353913540956,71920,8048,suffix,500.0,0.002,0.00017599414375641292,0.34185844500004126,0.012132294162275214,0.0012594856910377646,8000,constant_72000.csv,Constant 72k,0.0,100
4.0,,0.07881628678987389,suffix_ge_8000,0.002158820263196438,,prefix_start_sweep,9.026941864314445,71936,8064,suffix,500.0,0.002,0.00017015019699188148,0.34181390262458233,0.012602391169791468,0.0013593348951861214,8000,wsd_20000_24000.csv,WSD sharp,0.0,400
4.0,,0.07882117112934564,suffix_ge_8000,0.0021588382751147783,,prefix_start_sweep,9.026482506002322,71936,8064,suffix,500.0,0.002,0.00017016216112340332,0.3418314302401501,0.012603105772577585,0.0013593496446268271,8000,wsdld_20000_24000.csv,WSD linear,0.0,400
4.0,,0.031783300219353904,suffix_ge_8000,0.002036467402997324,,prefix_start_sweep,18.05070782708191,71936,8064,suffix,500.0,0.002,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,8000,wsdcon_3.csv,WSD-con 3e-5,0.0,400
4.0,,0.031783300219353904,suffix_ge_8000,0.002036467402997324,,prefix_start_sweep,18.05070782708191,71936,8064,suffix,500.0,0.002,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,8000,wsdcon_9.csv,WSD-con 9e-5,0.0,400
4.0,,0.031783300219353904,suffix_ge_8000,0.002036467402997324,,prefix_start_sweep,18.05070782708191,71936,8064,suffix,500.0,0.002,6.472565485639192e-05,0.16972427165544524,0.006038824637073331,0.0012659510960544888,8000,wsdcon_18.csv,WSD-con 18e-5,0.0,400
4.0,,0.07883046212310667,suffix_ge_8000,0.0021588725412547763,,prefix_start_sweep,9.02560883338251,71936,8064,suffix,500.0,0.002,0.00017018492009199967,0.34186477164293966,0.012604465131641889,0.0013593777030796318,8000,cosine_24000.csv,Cosine 24k,0.0,400
4.0,,0.07883317335826752,suffix_ge_8000,0.0021588825415218256,,prefix_start_sweep,9.025353913540956,71936,8064,suffix,500.0,0.002,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,8000,constant_24000.csv,Constant 24k,0.0,400
4.0,,0.07883317335826752,suffix_ge_8000,0.0021588825415218256,,prefix_start_sweep,9.025353913540956,71936,8064,suffix,500.0,0.002,0.00017019156165592726,0.34187450119553464,0.01260486182081445,0.0013593858914163763,8000,constant_72000.csv,Constant 72k,0.0,400
4.0,,0.01605537028261025,suffix_ge_10000,0.002119857236395663,,prefix_start_sweep,9.026941864314445,71920,10096,suffix,484.0,0.002066115702479339,3.403509287660322e-05,0.34168462774083314,0.007330861744455718,0.00046031929257571327,10000,wsd_20000_24000.csv,WSD sharp,0.0,25
4.0,,0.016057019212952987,suffix_ge_10000,0.0021198632116786347,,prefix_start_sweep,9.026482506002322,71920,10096,suffix,484.0,0.002066115702479339,3.403868431875606e-05,0.3417021483916362,0.007331269276141468,0.00046032326399782615,10000,wsdld_20000_24000.csv,WSD linear,0.0,25
