estimator,scale,train_curve,train_label,kappa,tau,sigma,k0,reliable_n,raw_kappa,total_drop,max_drop,drop_eff_steps,feature_max,feature_mean,feature_peak_to_mean,feature_l2,corr,r2,positive_overlap,phi_norm,projection_dot,amp_raw,resid_std,resid_robust_scale,smooth_id_weight
current_smooth_cap,100,wsdcon_3.csv,WSD-con 3e-5,0.021309751201241425,nan,nan,nan,0,0.021317059698654564,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.7749996484485983,0.5342233780131613,0.9243752052645625,3.297011025897837,0.23172244404437334,0.07028258086618652,0.008520945213934152,0.004449574768546803,0.9996571526506726
current_smooth_cap,400,wsdcon_3.csv,WSD-con 3e-5,0.03,nan,nan,nan,0,0.036467051200031186,0.8999999999999999,0.8999999999999999,1.0,0.8999999999999999,0.1996725552957689,4.507379587880052,10.870281704891909,0.8828684614369372,0.6973814731498871,0.9716350750803335,3.297011025897837,0.39640711949105556,0.12023226988848378,0.012714352258836817,0.005726123466806759,0.9996571526506726
current_smooth_cap,25,wsdcon_9.csv,WSD-con 9e-5,0.016123998342434335,nan,nan,nan,0,0.016135752669323017,0.7,0.7,1.0,0.7,0.06747748278736211,10.37383095937158,2.381106028408731,0.774290846915672,0.46595750912547707,0.9738336984062966,1.5430832862839035,0.0384209379538373,0.024898810255643222,0.0037361901982010024,0.003476932584034337,0.9992715352590258
current_smooth_cap,100,wsdcon_9.csv,WSD-con 9e-5,0.015417429288355378,nan,nan,nan,0,0.015428668529379208,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.5815254899829824,0.007405393304348196,0.8822121854532247,1.5430925491417864,0.0367377367020124,0.023807863450863418,0.005939693923425858,0.005527111516019917,0.9992715352590258
current_smooth_cap,400,wsdcon_9.csv,WSD-con 9e-5,0.028319874737456927,nan,nan,nan,0,0.02834051980687712,0.7,0.7,1.0,0.7,0.05897773729219405,11.868885313995387,2.3811346152168964,0.7339771420310921,0.08805942381317033,0.9345709422444535,1.5430925491417864,0.06748259272539518,0.0437320449527973,0.008240364793057512,0.006596053944401569,0.9992715352590258
current_smooth_cap,25,wsdcon_18.csv,WSD-con 18e-5,0.03,nan,nan,nan,0,0.030966518761166042,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.020460631823060987,19.549738417616393,0.43334458822817123,0.630122474579084,0.3399336845553441,1.0,0.6582891372551816,0.013419173321417437,0.020384922919084385,0.0028371434424280502,0.002419133433035098,0.9961051643574522
current_smooth_cap,100,wsdcon_18.csv,WSD-con 18e-5,0.018176969548648343,nan,nan,nan,0,0.01824804267566827,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.5677353309044975,0.30318795197160264,0.983920539872176,0.6582891373065478,0.007907690540491638,0.012012488270498736,0.0018185629731887422,0.0016775796996113938,0.9961051643574522
current_smooth_cap,400,wsdcon_18.csv,WSD-con 18e-5,0.024969897457568967,nan,nan,nan,0,0.025067531372228207,0.3999999999999999,0.3999999999999999,1.0,0.3999999999999999,0.017832874856520412,22.4304832069039,0.433344588295799,0.6135896551001625,0.06569648964623309,0.9745164439064753,0.6582891373065478,0.010862879062090259,0.01650168360142893,0.0033252566833045887,0.0014712257020655672,0.9961051643574522
fixed_map_tau_0p03,25,cosine_72000.csv,Cosine,0.004241465131126097,0.03,nan,nan,0,0.4814157232423704,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193750734399514,0.01136141324156027,1.865415004611606,0.09507465016576863,-0.038338926020639534,-1.723657766871502,1.0,0.30834177492803116,0.04577043147156886,0.14844057858281434,0.00295752667238241,0.0033523329863594025,8.414274335231301e-05
fixed_map_tau_0p03,100,cosine_72000.csv,Cosine,0.004721187283384402,0.03,nan,nan,0,0.5358652541815775,0.899999999544725,2.0242220699289173e-05,56610.171676919636,0.021193750734399514,0.01136141324156027,1.865415004611606,0.09507465016576863,0.42486160576900356,-0.16542168679991298,0.999987037612911,0.30834177492803116,0.05094720157730417,0.16522964359660816,0.0038620886323853807,0.005447659472037359,8.414274335231301e-05
