estimator,scale,train_curve,train_label,test_curve,test_label,kappa,base_mae,corr_mae,delta_pct,win
fixed_map_tau_0p03,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
fixed_map_tau_0p03,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
fixed_map_tau_0p03,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
fixed_map_tau_0p03,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
fixed_map_tau_0p03,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
fixed_map_tau_0p03,400,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
fixed_map_tau_0p03,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
fixed_map_tau_0p03,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.017557963344245628,0.00744534704076948,0.00724586376353534,-2.6793012621413537,1
fixed_map_tau_0p03,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.017557963344245628,0.003408385839825258,0.002861329765355281,-16.05029771212826,1
fixed_map_tau_0p03,25,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.017557963344245628,0.0031360955249893426,0.0027424356667045385,-12.552546794190588,1
fixed_map_tau_0p03,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.017557963344245628,0.004487187642230267,0.0027691626967596395,-38.287343486636935,1
fixed_map_tau_0p03,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.017557963344245628,0.002926482771138891,0.0021966937007185223,-24.93741215966081,1
fixed_map_tau_0p03,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.017557963344245628,0.002504818961791151,0.0021455719382417475,-14.342235068857523,1
fixed_map_tau_0p03,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.02131529430335455,0.007265129575917493,0.007023038541298807,-3.3322328540590807,1
fixed_map_tau_0p03,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.02131529430335455,0.0037480705220761528,0.003087830493141787,-17.61546441150317,1
fixed_map_tau_0p03,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.02131529430335455,0.003248313740665229,0.0027732070590036142,-14.626255946702871,1
fixed_map_tau_0p03,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.02131529430335455,0.0056693997340904675,0.004437741011482101,-21.724675986459786,1
fixed_map_tau_0p03,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.02131529430335455,0.004934623402238123,0.004735856889872303,-4.027997603133581,1
fixed_map_tau_0p03,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.02131529430335455,0.0013816404339982303,0.0012254449588999284,-11.305074117315673,1
fixed_map_tau_0p03,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
fixed_map_tau_0p03,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
fixed_map_tau_0p03,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
fixed_map_tau_0p03,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
fixed_map_tau_0p03,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
fixed_map_tau_0p03,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
fixed_map_tau_0p03,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.01612965161003418,0.00744534704076948,0.0072620914033854865,-2.4613444662890283,1
fixed_map_tau_0p03,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.01612965161003418,0.003408385839825258,0.002905831886422373,-14.744632122654567,1
fixed_map_tau_0p03,25,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.01612965161003418,0.0031360955249893426,0.0027744592553094493,-11.531417547656563,1
fixed_map_tau_0p03,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.01612965161003418,0.004487187642230267,0.0027687224289263236,-38.29715515194757,1
fixed_map_tau_0p03,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.01612965161003418,0.002926482771138891,0.0021995181875245915,-24.84089743441027,1
fixed_map_tau_0p03,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.01612965161003418,0.002504818961791151,0.002174796098763995,-13.175517594739162,1
fixed_map_tau_0p03,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.015422834894363498,0.007265129575917493,0.007089962862139478,-2.4110611097517,1
fixed_map_tau_0p03,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.015422834894363498,0.0037480705220761528,0.0032703490882556403,-12.745796297234302,1
fixed_map_tau_0p03,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.015422834894363498,0.003248313740665229,0.0029045468752308254,-10.582932957824532,1
fixed_map_tau_0p03,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.015422834894363498,0.0056693997340904675,0.004486900274702573,-20.857577783366544,1
fixed_map_tau_0p03,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.015422834894363498,0.004934623402238123,0.0046575965637720255,-5.613940839749809,1
fixed_map_tau_0p03,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.015422834894363498,0.0013816404339982303,0.0012209115941892099,-11.633188769953605,1
fixed_map_tau_0p03,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.02832980415449312,0.005612615040270773,0.005402712659882975,-3.739832126054232,1
fixed_map_tau_0p03,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.02832980415449312,0.004701998914275349,0.0038170274370234935,-18.82117570391322,1
fixed_map_tau_0p03,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.02832980415449312,0.0038535563963712593,0.0032177339047188068,-16.499628557432857,1
fixed_map_tau_0p03,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.02832980415449312,0.008173606778800102,0.0052711191167712,-35.51048809391087,1
fixed_map_tau_0p03,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.02832980415449312,0.006687305974578527,0.006143468599242466,-8.132383614618988,1
fixed_map_tau_0p03,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.02832980415449312,0.0025579541942073844,0.00238171626898338,-6.889799888641635,1
fixed_map_tau_0p03,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
fixed_map_tau_0p03,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
fixed_map_tau_0p03,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
fixed_map_tau_0p03,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
fixed_map_tau_0p03,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
fixed_map_tau_0p03,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
fixed_map_tau_0p03,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.01821007485484493,0.007265129575917493,0.007058306446977655,-2.8467920190359264,1
fixed_map_tau_0p03,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.01821007485484493,0.0037480705220761528,0.003184014488978467,-15.049237461659093,1
fixed_map_tau_0p03,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.01821007485484493,0.003248313740665229,0.0028424207647595044,-12.495497920179377,1
fixed_map_tau_0p03,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.01821007485484493,0.0056693997340904675,0.004429308252884221,-21.873417634489524,1
fixed_map_tau_0p03,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.01821007485484493,0.004934623402238123,0.004678113133946931,-5.198173140727425,1
fixed_map_tau_0p03,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.01821007485484493,0.0013816404339982303,0.001223055957756311,-11.4779846000166,1
fixed_map_tau_0p03,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.025015374570726792,0.005612615040270773,0.005426250891911902,-3.3204512873535874,1
fixed_map_tau_0p03,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.025015374570726792,0.004701998914275349,0.003920564179776715,-16.61920278471747,1
fixed_map_tau_0p03,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.025015374570726792,0.0038535563963712593,0.0032921216013249805,-14.569263747507621,1
fixed_map_tau_0p03,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.025015374570726792,0.008173606778800102,0.005477876375016054,-32.98091621896919,1
fixed_map_tau_0p03,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.025015374570726792,0.006687305974578527,0.006163715634661935,-7.829615422219294,1
fixed_map_tau_0p03,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.025015374570726792,0.0025579541942073844,0.0023916767021164597,-6.500409290653774,1
fixed_map_tau_0p05,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0015355860890076216,0.00744534704076948,0.00742790061264428,-0.2343265939071304,1
fixed_map_tau_0p05,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0015355860890076216,0.003408385839825258,0.0033605413557360178,-1.4037285195297344,1
fixed_map_tau_0p05,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0015355860890076216,0.0031360955249893426,0.003101666782296874,-1.0978218749438717,1
fixed_map_tau_0p05,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0015355860890076216,0.004487187642230267,0.004245885434671915,-5.377582280878668,1
fixed_map_tau_0p05,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0015355860890076216,0.002926482771138891,0.0028433186715740356,-2.8417764965173675,1
fixed_map_tau_0p05,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0015355860890076216,0.002504818961791151,0.0024733999001913484,-1.2543446084955945,1
fixed_map_tau_0p05,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0017092653816158975,0.007265129575917493,0.007245716387491177,-0.2672104912026185,1
fixed_map_tau_0p05,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0017092653816158975,0.0037480705220761528,0.0036951261240794103,-1.4125774231007582,1
fixed_map_tau_0p05,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0017092653816158975,0.003248313740665229,0.0032102151157069564,-1.1728739278266342,1
fixed_map_tau_0p05,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0017092653816158975,0.0056693997340904675,0.005477227825237973,-3.389634138812836,1
fixed_map_tau_0p05,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0017092653816158975,0.004934623402238123,0.004883648569782597,-1.0330034999713633,1
fixed_map_tau_0p05,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0017092653816158975,0.0013816404339982303,0.0013549859976061962,-1.9291876334930902,1
fixed_map_tau_0p05,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0010921904984063245,0.005612615040270773,0.005604126100360477,-0.15124749959488648,1
fixed_map_tau_0p05,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0010921904984063245,0.004701998914275349,0.004667880872599372,-0.7256071789466745,1
fixed_map_tau_0p05,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0010921904984063245,0.0038535563963712593,0.003829043721300557,-0.6361052635374675,1
fixed_map_tau_0p05,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0010921904984063245,0.008173606778800102,0.00801449554507111,-1.9466465421566381,1
fixed_map_tau_0p05,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0010921904984063245,0.006687305974578527,0.0066457015765831505,-0.6221398894193597,1
fixed_map_tau_0p05,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0010921904984063245,0.0025579541942073844,0.002541566677598691,-0.6406493378889988,1
fixed_map_tau_0p05,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
fixed_map_tau_0p05,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
fixed_map_tau_0p05,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
fixed_map_tau_0p05,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
fixed_map_tau_0p05,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
fixed_map_tau_0p05,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
fixed_map_tau_0p05,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
fixed_map_tau_0p05,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
fixed_map_tau_0p05,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
fixed_map_tau_0p05,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
fixed_map_tau_0p05,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
fixed_map_tau_0p05,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
fixed_map_tau_0p05,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
fixed_map_tau_0p05,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
fixed_map_tau_0p05,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
fixed_map_tau_0p05,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
fixed_map_tau_0p05,400,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
fixed_map_tau_0p05,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
fixed_map_tau_0p05,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
fixed_map_tau_0p05,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
fixed_map_tau_0p05,25,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
fixed_map_tau_0p05,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
fixed_map_tau_0p05,25,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
fixed_map_tau_0p05,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
fixed_map_tau_0p05,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
fixed_map_tau_0p05,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
fixed_map_tau_0p05,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
fixed_map_tau_0p05,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
fixed_map_tau_0p05,100,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
fixed_map_tau_0p05,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
fixed_map_tau_0p05,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
fixed_map_tau_0p05,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
fixed_map_tau_0p05,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
fixed_map_tau_0p05,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
fixed_map_tau_0p05,400,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
fixed_map_tau_0p05,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
fixed_map_tau_0p05,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.01755533824273284,0.00744534704076948,0.007245893588398429,-2.678900678220608,1
fixed_map_tau_0p05,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.01755533824273284,0.003408385839825258,0.0028614115560334254,-16.04789802259814,1
fixed_map_tau_0p05,25,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.01755533824273284,0.0031360955249893426,0.0027424945230234213,-12.550670055474756,1
fixed_map_tau_0p05,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.01755533824273284,0.004487187642230267,0.0027691314827639705,-38.2880391115619,1
fixed_map_tau_0p05,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.01755533824273284,0.002926482771138891,0.002196648166674352,-24.938968090371194,1
fixed_map_tau_0p05,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.01755533824273284,0.002504818961791151,0.0021456256494772953,-14.340090752786494,1
fixed_map_tau_0p05,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.021312156544705602,0.007265129575917493,0.007023074178772393,-3.3317423263511614,1
fixed_map_tau_0p05,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.021312156544705602,0.0037480705220761528,0.003087927685037499,-17.612871293387077,1
fixed_map_tau_0p05,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.021312156544705602,0.003248313740665229,0.0027732769979910035,-14.624102860733569,1
fixed_map_tau_0p05,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.021312156544705602,0.0056693997340904675,0.004437694052032374,-21.725504283138964,1
fixed_map_tau_0p05,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.021312156544705602,0.004934623402238123,0.004735793702782215,-4.029278087679966,1
fixed_map_tau_0p05,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.021312156544705602,0.0013816404339982303,0.001225442544864763,-11.305248839704074,1
fixed_map_tau_0p05,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
fixed_map_tau_0p05,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
fixed_map_tau_0p05,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
fixed_map_tau_0p05,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
fixed_map_tau_0p05,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
fixed_map_tau_0p05,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
fixed_map_tau_0p05,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.01611881666665905,0.00744534704076948,0.007262214503654615,-2.4596910810478323,1
fixed_map_tau_0p05,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.01611881666665905,0.003408385839825258,0.0029061694723640685,-14.734727553231973,1
fixed_map_tau_0p05,25,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.01611881666665905,0.0031360955249893426,0.002774702181108411,-11.523671425224203,1
fixed_map_tau_0p05,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.01611881666665905,0.004487187642230267,0.00276882005614526,-38.29497946359397,1
fixed_map_tau_0p05,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.01611881666665905,0.002926482771138891,0.0021996711817865995,-24.83566951154269,1
fixed_map_tau_0p05,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.01611881666665905,0.002504818961791151,0.0021750177885512243,-13.16666706339893,1
fixed_map_tau_0p05,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.015412474872788462,0.007265129575917493,0.007090080527338291,-2.4094415213109954,1
fixed_map_tau_0p05,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.015412474872788462,0.0037480705220761528,0.0032706699893348054,-12.73723452985892,1
fixed_map_tau_0p05,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.015412474872788462,0.003248313740665229,0.0029047777946543305,-10.575824056347006,1
fixed_map_tau_0p05,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.015412474872788462,0.0056693997340904675,0.0044871744005534194,-20.85274260038943,1
fixed_map_tau_0p05,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.015412474872788462,0.004934623402238123,0.004657588808695689,-5.614097996146638,1
fixed_map_tau_0p05,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.015412474872788462,0.0013816404339982303,0.0012209036237047582,-11.6337656555351,1
fixed_map_tau_0p05,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.028310774100403363,0.005612615040270773,0.005402847806464737,-3.7374242184961326,1
fixed_map_tau_0p05,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.028310774100403363,0.004701998914275349,0.003817621901248806,-18.808532905900066,1
fixed_map_tau_0p05,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.028310774100403363,0.0038535563963712593,0.0032181610074386775,-16.488545218409378,1
fixed_map_tau_0p05,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.028310774100403363,0.008173606778800102,0.005272152944239526,-35.49783973075486,1
fixed_map_tau_0p05,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.028310774100403363,0.006687305974578527,0.006143551605522966,-8.131142363197041,1
