estimator,train_curve,train_label,test_curve,test_label,mean_delta_pct,wins,tests,mean_kappa,max_kappa
eb_lco_mean,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17239515981978,3,3,0.022957502762372625,0.03
eb_lco_mean,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.3862530644867,3,3,0.022957502762372625,0.03
eb_lco_mean,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.88671355124815,3,3,0.022957502762372625,0.03
eb_lco_mean,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.870565619623281,3,3,0.019959487023959676,0.028327992415193258
eb_lco_mean,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.436214135468484,3,3,0.019959487023959676,0.028327992415193258
eb_lco_mean,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.870503208078835,3,3,0.019959487023959676,0.028327992415193258
eb_lco_mean,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.55444979645543,3,3,0.019959487023959676,0.028327992415193258
eb_lco_mean,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.86220698625056,3,3,0.019959487023959676,0.028327992415193258
eb_lco_mean,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.565835239634824,3,3,0.019959487023959676,0.028327992415193258
eb_lco_mean,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.571862056035343,3,3,0.024337586571846023,0.03
eb_lco_mean,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.61756227202497,3,3,0.024337586571846023,0.03
eb_lco_mean,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.126401086480193,3,3,0.024337586571846023,0.03
eb_lco_mean,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.148046575261677,2,3,0.024337586571846023,0.03
eb_lco_mean,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.702844911678382,2,3,0.024337586571846023,0.03
eb_lco_mean,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.37499856498119,3,3,0.024337586571846023,0.03
eb_lco_median,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.13688787464703292,3,3,0.0009094707084802362,0.0010752905538716007
eb_lco_median,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-0.7427334672079419,3,3,0.0009094707084802362,0.0010752905538716007
eb_lco_median,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-0.6095514948387634,3,3,0.0009094707084802362,0.0010752905538716007
eb_lco_median,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-2.267078574810462,3,3,0.0009094707084802362,0.0010752905538716007
eb_lco_median,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-0.9476696646184557,3,3,0.0009094707084802362,0.0010752905538716007
eb_lco_median,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-0.8019247041534302,3,3,0.0009094707084802362,0.0010752905538716007
eb_lco_median,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_lco_median,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
