base_mae,corr_mae,curvature_lambda,curvature_mode,curvature_tau,delta_pct,forced_channel,scale,shrink_curvature,signed_curvature_coef,source_config_id,step_curvature_coef,step_fit_start_step,step_lambda,step_max_mode,step_nuisance_lambda,step_primary_coef,step_retention_power,step_rho,step_ridge_tau,target_retention,test_curve,test_label,win
0.003408385839825258,0.002934086924296673,4.0,signed_d2_lr,0.01,-13.915646227215328,step,25,0,0,20490,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.210550197806271,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.0027686598655390954,4.0,signed_d2_lr,0.01,-11.716341435470012,step,25,0,0,20490,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.27492175086487347,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0017856086111775254,4.0,signed_d2_lr,0.01,-60.20650898632748,step,25,0,0,20490,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.4117254912281942,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0022909195214452145,4.0,signed_d2_lr,0.01,-21.717648774892197,step,25,0,0,20490,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.7108834501162404,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.002192901937419118,4.0,signed_d2_lr,0.01,-12.452677384276367,step,25,0,0,20490,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.84044487590151,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.0031011048024346395,4.0,signed_d2_lr,0.01,-17.26130060336064,step,100,0,0,20490,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.21248747320486033,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0027471177877427554,4.0,signed_d2_lr,0.01,-15.42941947534392,step,100,0,0,20490,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.2772735864247494,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.0028980564609931143,4.0,signed_d2_lr,0.01,-48.88248144566499,step,100,0,0,20490,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.4448657995995834,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004522147623740276,4.0,signed_d2_lr,0.01,-8.358809677568635,step,100,0,0,20490,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.7434871456403651,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.001226161976018097,4.0,signed_d2_lr,0.01,-11.253178045043555,step,100,0,0,20490,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.8608160478450911,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.0037477008649754004,4.0,signed_d2_lr,0.01,-20.295582085369755,step,400,0,0,20490,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.21091950552074068,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.003109562416492581,4.0,signed_d2_lr,0.01,-19.30668461422461,step,400,0,0,20490,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.2775691857219575,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.002890993099000401,4.0,signed_d2_lr,0.01,-64.63014214852157,step,400,0,0,20490,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.44507950539846386,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0054189928432240245,4.0,signed_d2_lr,0.01,-18.965980264338643,step,400,0,0,20490,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.7406581614113305,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.0022053482499036835,4.0,signed_d2_lr,0.01,-13.78468563284655,step,400,0,0,20490,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.8543307254704279,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.002934086924296673,4.0,signed_d2_lr,0.01,-13.915646227215328,step,25,0,1,20491,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.210550197806271,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.0027686598655390954,4.0,signed_d2_lr,0.01,-11.716341435470012,step,25,0,1,20491,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.27492175086487347,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0017856086111775254,4.0,signed_d2_lr,0.01,-60.20650898632748,step,25,0,1,20491,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.4117254912281942,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0022909195214452145,4.0,signed_d2_lr,0.01,-21.717648774892197,step,25,0,1,20491,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.7108834501162404,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.002192901937419118,4.0,signed_d2_lr,0.01,-12.452677384276367,step,25,0,1,20491,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.84044487590151,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.0031011048024346395,4.0,signed_d2_lr,0.01,-17.26130060336064,step,100,0,1,20491,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.21248747320486033,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0027471177877427554,4.0,signed_d2_lr,0.01,-15.42941947534392,step,100,0,1,20491,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.2772735864247494,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.0028980564609931143,4.0,signed_d2_lr,0.01,-48.88248144566499,step,100,0,1,20491,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.4448657995995834,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004522147623740276,4.0,signed_d2_lr,0.01,-8.358809677568635,step,100,0,1,20491,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.7434871456403651,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.001226161976018097,4.0,signed_d2_lr,0.01,-11.253178045043555,step,100,0,1,20491,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.8608160478450911,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.0037477008649754004,4.0,signed_d2_lr,0.01,-20.295582085369755,step,400,0,1,20491,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.21091950552074068,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.003109562416492581,4.0,signed_d2_lr,0.01,-19.30668461422461,step,400,0,1,20491,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.2775691857219575,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.002890993099000401,4.0,signed_d2_lr,0.01,-64.63014214852157,step,400,0,1,20491,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.44507950539846386,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0054189928432240245,4.0,signed_d2_lr,0.01,-18.965980264338643,step,400,0,1,20491,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.7406581614113305,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.0022053482499036835,4.0,signed_d2_lr,0.01,-13.78468563284655,step,400,0,1,20491,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.8543307254704279,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.002934086924296673,4.0,signed_d2_lr,0.01,-13.915646227215328,step,25,0,0,21514,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.210550197806271,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.0027686598655390954,4.0,signed_d2_lr,0.01,-11.716341435470012,step,25,0,0,21514,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.27492175086487347,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0017856086111775254,4.0,signed_d2_lr,0.01,-60.20650898632748,step,25,0,0,21514,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.4117254912281942,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0022909195214452145,4.0,signed_d2_lr,0.01,-21.717648774892197,step,25,0,0,21514,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.7108834501162404,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.002192901937419118,4.0,signed_d2_lr,0.01,-12.452677384276367,step,25,0,0,21514,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.84044487590151,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.0031011048024346395,4.0,signed_d2_lr,0.01,-17.26130060336064,step,100,0,0,21514,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.21248747320486033,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0027471177877427554,4.0,signed_d2_lr,0.01,-15.42941947534392,step,100,0,0,21514,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.2772735864247494,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.0028980564609931143,4.0,signed_d2_lr,0.01,-48.88248144566499,step,100,0,0,21514,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.4448657995995834,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004522147623740276,4.0,signed_d2_lr,0.01,-8.358809677568635,step,100,0,0,21514,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.7434871456403651,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.001226161976018097,4.0,signed_d2_lr,0.01,-11.253178045043555,step,100,0,0,21514,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.8608160478450911,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.0037477008649754004,4.0,signed_d2_lr,0.01,-20.295582085369755,step,400,0,0,21514,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.21091950552074068,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.003109562416492581,4.0,signed_d2_lr,0.01,-19.30668461422461,step,400,0,0,21514,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.2775691857219575,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.002890993099000401,4.0,signed_d2_lr,0.01,-64.63014214852157,step,400,0,0,21514,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.44507950539846386,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0054189928432240245,4.0,signed_d2_lr,0.01,-18.965980264338643,step,400,0,0,21514,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.7406581614113305,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.0022053482499036835,4.0,signed_d2_lr,0.01,-13.78468563284655,step,400,0,0,21514,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.8543307254704279,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.002934086924296673,4.0,signed_d2_lr,0.01,-13.915646227215328,step,25,0,1,21515,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.210550197806271,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.0027686598655390954,4.0,signed_d2_lr,0.01,-11.716341435470012,step,25,0,1,21515,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.27492175086487347,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0017856086111775254,4.0,signed_d2_lr,0.01,-60.20650898632748,step,25,0,1,21515,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.4117254912281942,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0022909195214452145,4.0,signed_d2_lr,0.01,-21.717648774892197,step,25,0,1,21515,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.7108834501162404,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.002192901937419118,4.0,signed_d2_lr,0.01,-12.452677384276367,step,25,0,1,21515,0.002796190353794321,3000,20.0,16,0.03,0.028375783179117122,0.25,0.2,0.05,0.84044487590151,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.0031011048024346395,4.0,signed_d2_lr,0.01,-17.26130060336064,step,100,0,1,21515,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.21248747320486033,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0027471177877427554,4.0,signed_d2_lr,0.01,-15.42941947534392,step,100,0,1,21515,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.2772735864247494,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.0028980564609931143,4.0,signed_d2_lr,0.01,-48.88248144566499,step,100,0,1,21515,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.4448657995995834,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004522147623740276,4.0,signed_d2_lr,0.01,-8.358809677568635,step,100,0,1,21515,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.7434871456403651,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.001226161976018097,4.0,signed_d2_lr,0.01,-11.253178045043555,step,100,0,1,21515,0.0035770309432182927,3000,20.0,16,0.03,0.03893515077378715,0.25,0.2,0.05,0.8608160478450911,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.0037477008649754004,4.0,signed_d2_lr,0.01,-20.295582085369755,step,400,0,1,21515,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.21091950552074068,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.003109562416492581,4.0,signed_d2_lr,0.01,-19.30668461422461,step,400,0,1,21515,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.2775691857219575,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.002890993099000401,4.0,signed_d2_lr,0.01,-64.63014214852157,step,400,0,1,21515,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.44507950539846386,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0054189928432240245,4.0,signed_d2_lr,0.01,-18.965980264338643,step,400,0,1,21515,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.7406581614113305,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.0022053482499036835,4.0,signed_d2_lr,0.01,-13.78468563284655,step,400,0,1,21515,0.052846804649800766,3000,20.0,16,0.03,0.05758252105570209,0.25,0.2,0.05,0.8543307254704279,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.00294900486497902,10.0,signed_d2_lr,0.003,-13.477962778703168,step,25,0,0,10502,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.13489076339250247,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.00278019045412835,10.0,signed_d2_lr,0.003,-11.348668049969623,step,25,0,0,10502,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.1737818772939993,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0018454646120559634,10.0,signed_d2_lr,0.003,-58.872577676767,step,25,0,0,10502,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0022989613697740365,10.0,signed_d2_lr,0.003,-21.442853091550706,step,25,0,0,10502,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.0022020962830259683,10.0,signed_d2_lr,0.003,-12.08561111134,step,25,0,0,10502,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.003159592588296771,10.0,signed_d2_lr,0.003,-15.700823405356012,step,100,0,0,10502,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.1361690646038058,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0027924496900718094,10.0,signed_d2_lr,0.003,-14.033867630657571,step,100,0,0,10502,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.17572985688041015,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.003009629474841457,10.0,signed_d2_lr,0.003,-46.914495078828885,step,100,0,0,10502,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.361746757640449,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004387781814697422,10.0,signed_d2_lr,0.003,-11.081728897339527,step,100,0,0,10502,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.6710005168457482,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.0011914687417523071,10.0,signed_d2_lr,0.003,-13.76419563052298,step,100,0,0,10502,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.8121272906375653,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.0037197833321627274,10.0,signed_d2_lr,0.003,-20.889319628096857,step,400,0,0,10502,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.13547994882462386,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.0030875160637181638,10.0,signed_d2_lr,0.003,-19.878788678801882,step,400,0,0,10502,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.17624284046564728,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.0028415628319609066,10.0,signed_d2_lr,0.003,-65.23489679817884,step,400,0,0,10502,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.3927377160924432,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0054766616555414,10.0,signed_d2_lr,0.003,-18.10361786404472,step,400,0,0,10502,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.7166849174635733,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.002232809326808284,10.0,signed_d2_lr,0.003,-12.711129391425668,step,400,0,0,10502,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.8614181404115215,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.00294900486497902,10.0,signed_d2_lr,0.003,-13.477962778703168,step,25,0,0,13574,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.13489076339250247,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.00278019045412835,10.0,signed_d2_lr,0.003,-11.348668049969623,step,25,0,0,13574,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.1737818772939993,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0018454646120559634,10.0,signed_d2_lr,0.003,-58.872577676767,step,25,0,0,13574,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0022989613697740365,10.0,signed_d2_lr,0.003,-21.442853091550706,step,25,0,0,13574,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.0022020962830259683,10.0,signed_d2_lr,0.003,-12.08561111134,step,25,0,0,13574,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.003159592588296771,10.0,signed_d2_lr,0.003,-15.700823405356012,step,100,0,0,13574,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.1361690646038058,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0027924496900718094,10.0,signed_d2_lr,0.003,-14.033867630657571,step,100,0,0,13574,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.17572985688041015,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.003009629474841457,10.0,signed_d2_lr,0.003,-46.914495078828885,step,100,0,0,13574,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.361746757640449,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004387781814697422,10.0,signed_d2_lr,0.003,-11.081728897339527,step,100,0,0,13574,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.6710005168457482,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.0011914687417523071,10.0,signed_d2_lr,0.003,-13.76419563052298,step,100,0,0,13574,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.8121272906375653,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.0037197833321627274,10.0,signed_d2_lr,0.003,-20.889319628096857,step,400,0,0,13574,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.13547994882462386,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.0030875160637181638,10.0,signed_d2_lr,0.003,-19.878788678801882,step,400,0,0,13574,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.17624284046564728,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.0028415628319609066,10.0,signed_d2_lr,0.003,-65.23489679817884,step,400,0,0,13574,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.3927377160924432,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0054766616555414,10.0,signed_d2_lr,0.003,-18.10361786404472,step,400,0,0,13574,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.7166849174635733,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.002232809326808284,10.0,signed_d2_lr,0.003,-12.711129391425668,step,400,0,0,13574,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.8614181404115215,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.00294900486497902,10.0,signed_d2_lr,0.003,-13.477962778703168,step,25,0,0,14598,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.13489076339250247,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.00278019045412835,10.0,signed_d2_lr,0.003,-11.348668049969623,step,25,0,0,14598,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.1737818772939993,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0018454646120559634,10.0,signed_d2_lr,0.003,-58.872577676767,step,25,0,0,14598,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0022989613697740365,10.0,signed_d2_lr,0.003,-21.442853091550706,step,25,0,0,14598,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.0022020962830259683,10.0,signed_d2_lr,0.003,-12.08561111134,step,25,0,0,14598,0.0,3000,20.0,16,0.01,0.02748358148187263,0.0,0.35,0.05,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.003159592588296771,10.0,signed_d2_lr,0.003,-15.700823405356012,step,100,0,0,14598,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.1361690646038058,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.0027924496900718094,10.0,signed_d2_lr,0.003,-14.033867630657571,step,100,0,0,14598,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.17572985688041015,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.003009629474841457,10.0,signed_d2_lr,0.003,-46.914495078828885,step,100,0,0,14598,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.361746757640449,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004387781814697422,10.0,signed_d2_lr,0.003,-11.081728897339527,step,100,0,0,14598,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.6710005168457482,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.0011914687417523071,10.0,signed_d2_lr,0.003,-13.76419563052298,step,100,0,0,14598,0.007389033096407229,3000,20.0,16,0.01,0.035410108987439036,0.0,0.35,0.05,0.8121272906375653,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.0037197833321627274,10.0,signed_d2_lr,0.003,-20.889319628096857,step,400,0,0,14598,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.13547994882462386,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.0030875160637181638,10.0,signed_d2_lr,0.003,-19.878788678801882,step,400,0,0,14598,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.17624284046564728,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.0028415628319609066,10.0,signed_d2_lr,0.003,-65.23489679817884,step,400,0,0,14598,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.3927377160924432,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0054766616555414,10.0,signed_d2_lr,0.003,-18.10361786404472,step,400,0,0,14598,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.7166849174635733,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.002232809326808284,10.0,signed_d2_lr,0.003,-12.711129391425668,step,400,0,0,14598,0.06814146433333856,3000,20.0,16,0.01,0.05928775314884695,0.0,0.35,0.05,0.8614181404115215,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.0029489973707103817,10.0,signed_d2_lr,0.003,-13.478182656058335,step,25,0,0,9478,0.0,3000,20.0,12,0.01,0.02748402984467819,0.0,0.35,0.05,0.13496051026143796,wsd_20000_24000.csv,WSD sharp,1
