step,lr,train_loss,eval_loss
0,3.75e-06,5.7091064453125,5.626616179943085
20,7.875e-05,5.525576090812683,3.844114273786545
40,0.00015375,5.29742312669754,3.2027772963047028
60,0.00022875,5.044486191034316,2.754335790872574
80,0.00030375000000000004,4.790053283715247,2.467391312122345
100,0.00037875,4.535113569090366,2.2643605172634125
120,0.00045375,4.291701813926935,2.0947814881801605
140,0.00052875,4.057063788524843,1.954879105091095
160,0.00060375,3.8360575172468216,1.847320169210434
180,0.00067875,3.629979288562911,1.7602494359016418
200,0.00075375,3.4381287658078468,1.6888746619224548
220,0.00082875,3.257212915765911,1.6293070912361145
240,0.00090375,3.1002871263751417,1.592447504401207
260,0.00097875,2.9500443639214957,1.5552439093589783
280,0.00105375,2.8153603406419867,1.554152563214302
300,0.00112875,2.683346897214995,1.5246991068124771
320,0.00120375,2.568912556633663,1.5050408840179443
340,0.0012787500000000002,2.466482410608511,1.5043407380580902
360,0.00135375,2.370138534705741,1.4903139472007751
380,0.0014287500000000001,2.285572715521666,1.4654210209846497
400,0.0015,2.2037944447286244,1.4635023474693298
420,0.0015,2.128094677742182,1.4684908539056778
440,0.0015,2.0597552459977795,1.4450588077306747
460,0.0015,1.9989683391043005,1.4459308385849
480,0.0015,1.9400628949453047,1.4250303357839584
500,0.0015,1.8928297172709951,1.4331079572439194
520,0.0015,1.8467501947931633,1.4217271208763123
540,0.0015,1.8015411391543317,1.4152823388576508
560,0.0015,1.7598421419877082,1.388588860630989
580,0.0015,1.7218127350704315,1.3918213695287704
600,0.0015,1.6888159365084567,1.3815155178308487
620,0.0015,1.6586724982226013,1.3729014247655869
640,0.0015,1.6326673089472161,1.3760401457548141
660,0.0015,1.6106563024825788,1.3651511669158936
680,0.0015,1.5927628290450815,1.3571537733078003
700,0.0015,1.5731566320475558,1.3405389934778214
720,0.0015,1.5516880962803918,1.3425781279802322
740,0.0015,1.5359785509307644,1.3497227728366852
760,0.0015,1.5157891946017261,1.3476788252592087
780,0.0015,1.4974716815632148,1.346655860543251
800,0.0015,1.4777334254933803,1.323156714439392
820,0.0015,1.462524520333416,1.3262650966644287
840,0.0015,1.44881321219427,1.3275150209665298
860,0.0015,1.4376632919414876,1.3282526135444641
880,0.0015,1.428266097650293,1.312932938337326
900,0.0015,1.427097996662882,1.306071326136589
920,0.0015,1.4151728992976191,1.3146409094333649
