step,lr,loss
1030.0,1.838287712348698e-05,648.3720092773438
1031.0,1.8380706579799702e-05,643.5792236328125
1032.0,1.8378536036112422e-05,697.707763671875
1033.0,1.8376365492425145e-05,887.6432495117188
1034.0,1.8374194948737865e-05,584.784912109375
1035.0,1.8372024405050585e-05,629.9099731445312
1036.0,1.8369853861363308e-05,670.2833251953125
1037.0,1.8367683317676028e-05,654.0634765625
1038.0,1.836551277398875e-05,667.9464111328125
1039.0,1.8363342230301468e-05,704.8613891601562
1040.0,1.836117168661419e-05,633.0266723632812
1041.0,1.835900114292691e-05,565.1168212890625
1042.0,1.8356830599239634e-05,573.7685546875
1043.0,1.8354660055552354e-05,635.8681640625
1044.0,1.8352489511865074e-05,748.7257690429688
1045.0,1.8350318968177797e-05,607.578369140625
1046.0,1.8348148424490517e-05,566.7734375
1047.0,1.834597788080324e-05,643.2651977539062
1048.0,1.834380733711596e-05,729.2467651367188
1049.0,1.834163679342868e-05,629.3782958984375
1050.0,1.8339466249741403e-05,736.2548828125
1051.0,1.8337295706054123e-05,656.3004150390625
1052.0,1.8335125162366846e-05,538.0950927734375
1053.0,1.8332954618679563e-05,737.967041015625
1054.0,1.8330784074992286e-05,643.802978515625
1055.0,1.8328613531305006e-05,842.3916015625
1056.0,1.832644298761773e-05,698.0850830078125
1057.0,1.832427244393045e-05,618.17724609375
1058.0,1.832210190024317e-05,674.83349609375
1059.0,1.8319931356555892e-05,675.596435546875
1060.0,1.8317760812868612e-05,667.0802001953125
1061.0,1.8315590269181335e-05,757.5985107421875
1062.0,1.8313419725494055e-05,652.6693725585938
1063.0,1.8311249181806775e-05,538.0618286132812
1064.0,1.8309078638119498e-05,599.171142578125
1065.0,1.8306908094432218e-05,641.8128662109375
1066.0,1.830473755074494e-05,520.2544555664062
1067.0,1.8302567007057658e-05,682.8382568359375
1068.0,1.830039646337038e-05,684.7496337890625
1069.0,1.82982259196831e-05,650.1361083984375
1070.0,1.8296055375995824e-05,615.4716796875
1071.0,1.8293884832308544e-05,774.4517822265625
1072.0,1.8291714288621264e-05,828.6537475585938
1073.0,1.8289543744933987e-05,683.86962890625
1074.0,1.8287373201246707e-05,833.608642578125
1075.0,1.828520265755943e-05,685.587646484375
1076.0,1.828303211387215e-05,737.043212890625
1077.0,1.828086157018487e-05,930.10302734375
1078.0,1.8278691026497593e-05,594.1514892578125
1079.0,1.8276520482810313e-05,872.0355224609375
1080.0,1.8274349939123036e-05,693.4793090820312
1081.0,1.8272179395435753e-05,839.7640380859375
1082.0,1.8270008851748476e-05,564.2745971679688
1083.0,1.8267838308061196e-05,618.355712890625
1084.0,1.826566776437392e-05,567.7299194335938
1085.0,1.826349722068664e-05,633.5647583007812
1086.0,1.826132667699936e-05,704.7791748046875
1087.0,1.8259156133312082e-05,604.0397338867188
1088.0,1.8256985589624802e-05,670.8446044921875
1089.0,1.8254815045937525e-05,555.010986328125
1090.0,1.8252644502250245e-05,760.8265380859375
1091.0,1.8250473958562965e-05,640.2736206054688
1092.0,1.8248303414875688e-05,532.1466064453125
1093.0,1.8246132871188408e-05,674.6358032226562
1094.0,1.824396232750113e-05,704.562255859375
1095.0,1.8241791783813848e-05,803.1926879882812
1096.0,1.823962124012657e-05,778.6553955078125
1097.0,1.823745069643929e-05,880.5399169921875
1098.0,1.8235280152752014e-05,659.1915893554688
1099.0,1.8233109609064734e-05,669.1710205078125
1100.0,1.8230939065377454e-05,513.6604614257812
1101.0,1.8228768521690177e-05,734.436767578125
1102.0,1.8226597978002897e-05,653.2352294921875
1103.0,1.822442743431562e-05,654.1016845703125
1104.0,1.822225689062834e-05,682.81591796875
1105.0,1.822008634694106e-05,672.953125
1106.0,1.8217915803253783e-05,768.4597778320312
1107.0,1.8215745259566503e-05,910.9175415039062
1108.0,1.8213574715879226e-05,634.2501831054688
1109.0,1.8211404172191943e-05,574.4744873046875
1110.0,1.8209233628504666e-05,693.6182861328125
1111.0,1.8207063084817386e-05,650.777099609375
1112.0,1.820489254113011e-05,670.5292358398438
1113.0,1.820272199744283e-05,671.904052734375
1114.0,1.820055145375555e-05,731.6448364257812
1115.0,1.8198380910068272e-05,725.617431640625
1116.0,1.8196210366380992e-05,628.15673828125
1117.0,1.8194039822693715e-05,699.150390625
1118.0,1.8191869279006435e-05,599.7708740234375
1119.0,1.8189698735319155e-05,707.0633544921875
1120.0,1.818752819163188e-05,568.5616455078125
1121.0,1.8185357647944598e-05,576.7554931640625
1122.0,1.818318710425732e-05,664.831787109375
1123.0,1.8181016560570038e-05,680.56787109375
1124.0,1.817884601688276e-05,811.5374755859375
1125.0,1.817667547319548e-05,955.4331665039062
1126.0,1.8174504929508204e-05,556.6685180664062
1127.0,1.8172334385820924e-05,683.6221923828125
1128.0,1.8170163842133644e-05,749.311767578125
1129.0,1.8167993298446367e-05,622.916748046875
1130.0,1.8165822754759087e-05,792.9892578125
1131.0,1.816365221107181e-05,609.2242431640625
1132.0,1.816148166738453e-05,493.3519287109375
1133.0,1.8159311123697254e-05,724.2859497070312
1134.0,1.8157140580009973e-05,583.5364990234375
1135.0,1.8154970036322693e-05,865.3777465820312
1136.0,1.8152799492635417e-05,665.4461669921875
1137.0,1.8150628948948133e-05,592.8129272460938
1138.0,1.8148458405260856e-05,548.82470703125
1139.0,1.8146287861573576e-05,469.0942077636719
1140.0,1.81441173178863e-05,946.9347534179688
1141.0,1.814194677419902e-05,506.72369384765625
1142.0,1.8139776230511742e-05,630.4844360351562
1143.0,1.8137605686824462e-05,737.3201904296875
1144.0,1.8135435143137182e-05,783.1453857421875
1145.0,1.8133264599449905e-05,571.4151611328125
1146.0,1.8131094055762625e-05,929.2479248046875
1147.0,1.812892351207535e-05,734.4258422851562
1148.0,1.812675296838807e-05,766.9132080078125
1149.0,1.812458242470079e-05,736.2989501953125
1150.0,1.812241188101351e-05,814.2305908203125
1151.0,1.812024133732623e-05,731.0023803710938
1152.0,1.811807079363895e-05,674.4581298828125
1153.0,1.811590024995167e-05,641.1744995117188
1154.0,1.8113729706264394e-05,463.07720947265625
1155.0,1.8111559162577114e-05,580.905029296875
1156.0,1.8109388618889838e-05,718.7743530273438
1157.0,1.8107218075202557e-05,625.7150268554688
1158.0,1.8105047531515277e-05,576.9934692382812
1159.0,1.8102876987828e-05,811.59814453125
1160.0,1.810070644414072e-05,686.89892578125
1161.0,1.8098535900453444e-05,744.2915649414062
1162.0,1.8096365356766164e-05,775.6167602539062
1163.0,1.8094194813078883e-05,565.37353515625
1164.0,1.8092024269391607e-05,684.7987060546875
1165.0,1.8089853725704326e-05,701.7530517578125
1166.0,1.8087683182017046e-05,659.5419921875
1167.0,1.8085512638329766e-05,766.298828125
1168.0,1.808334209464249e-05,613.843017578125
1169.0,1.808117155095521e-05,624.71923828125
1170.0,1.8079001007267933e-05,597.1588134765625
1171.0,1.8076830463580652e-05,691.09521484375
1172.0,1.8074659919893372e-05,628.482177734375
1173.0,1.8072489376206096e-05,726.5693359375
1174.0,1.8070318832518815e-05,617.7557373046875
1175.0,1.806814828883154e-05,676.548828125
1176.0,1.806597774514426e-05,745.771484375
1177.0,1.806380720145698e-05,560.2750244140625
1178.0,1.80616366577697e-05,578.6475219726562
1179.0,1.805946611408242e-05,437.626220703125
1180.0,1.805729557039514e-05,708.6161499023438
1181.0,1.805512502670786e-05,501.3206787109375
1182.0,1.8052954483020585e-05,665.1871948242188
1183.0,1.8050783939333304e-05,713.263916015625
1184.0,1.8048613395646028e-05,670.7843627929688
1185.0,1.8046442851958748e-05,559.0584106445312
1186.0,1.8044272308271467e-05,715.0695190429688
1187.0,1.804210176458419e-05,590.653564453125
1188.0,1.803993122089691e-05,780.9901123046875
1189.0,1.8037760677209634e-05,581.4283447265625
1190.0,1.8035590133522354e-05,767.128662109375
1191.0,1.8033419589835073e-05,710.387939453125
1192.0,1.8031249046147797e-05,675.2470092773438
1193.0,1.8029078502460517e-05,515.4725341796875
1194.0,1.8026907958773236e-05,850.1534423828125
1195.0,1.8024737415085956e-05,669.7698974609375
1196.0,1.802256687139868e-05,672.7032470703125
1197.0,1.80203963277114e-05,611.1749267578125
1198.0,1.8018225784024123e-05,644.51171875
1199.0,1.8016055240336843e-05,804.2523193359375
1200.0,1.8013884696649562e-05,642.5935668945312
1201.0,1.8011714152962286e-05,694.463134765625
1202.0,1.8009543609275006e-05,708.8389892578125
1203.0,1.800737306558773e-05,550.2705078125
1204.0,1.800520252190045e-05,761.5311279296875
1205.0,1.800303197821317e-05,667.94873046875
1206.0,1.800086143452589e-05,686.8848876953125
1207.0,1.799869089083861e-05,620.4718017578125
1208.0,1.799652034715133e-05,681.8909301757812
1209.0,1.799434980346405e-05,540.2418823242188
1210.0,1.7992179259776775e-05,542.1070556640625
1211.0,1.7990008716089495e-05,747.3389282226562
1212.0,1.7987838172402218e-05,644.4832763671875
1213.0,1.7985667628714938e-05,625.26806640625
1214.0,1.7983497085027658e-05,696.5477905273438
1215.0,1.798132654134038e-05,735.2853393554688
1216.0,1.79791559976531e-05,896.3232421875
1217.0,1.7976985453965824e-05,652.8173828125
1218.0,1.7974814910278544e-05,582.0521240234375
1219.0,1.7972644366591267e-05,884.948486328125
1220.0,1.7970473822903983e-05,747.6715698242188
1221.0,1.7968303279216707e-05,624.4330444335938
1222.0,1.7966132735529427e-05,666.846435546875
1223.0,1.7963962191842146e-05,868.157470703125
1224.0,1.796179164815487e-05,577.1376953125
1225.0,1.795962110446759e-05,685.6943969726562
1226.0,1.7957450560780313e-05,528.656982421875
1227.0,1.7955280017093033e-05,467.43829345703125
1228.0,1.7953109473405756e-05,458.8004150390625
1229.0,1.7950938929718476e-05,661.5615844726562
1230.0,1.7948768386031196e-05,726.0101318359375
1231.0,1.794659784234392e-05,771.6758422851562
1232.0,1.794442729865664e-05,710.72607421875
1233.0,1.7942256754969362e-05,911.9159545898438
1234.0,1.794008621128208e-05,492.932373046875
1235.0,1.7937915667594802e-05,735.9608154296875
1236.0,1.793574512390752e-05,586.163818359375
1237.0,1.7933574580220245e-05,709.7205810546875
1238.0,1.7931404036532965e-05,621.3500366210938
1239.0,1.7929233492845685e-05,745.1012573242188
1240.0,1.7927062949158408e-05,695.5755004882812
1241.0,1.7924892405471128e-05,607.6805419921875
1242.0,1.792272186178385e-05,731.5184326171875
1243.0,1.792055131809657e-05,643.158203125
1244.0,1.791838077440929e-05,527.8504638671875
1245.0,1.7916210230722014e-05,694.308837890625
1246.0,1.7914039687034734e-05,801.156982421875
1247.0,1.7911869143347457e-05,568.66162109375
1248.0,1.7909698599660174e-05,634.6025390625
1249.0,1.7907528055972897e-05,542.854736328125
1250.0,1.7905357512285617e-05,813.51318359375
1251.0,1.790318696859834e-05,574.4185791015625
1252.0,1.790101642491106e-05,422.14593505859375
1253.0,1.789884588122378e-05,771.2530517578125
1254.0,1.7896675337536503e-05,670.37841796875
1255.0,1.7894504793849223e-05,735.9549560546875
1256.0,1.7892334250161946e-05,767.528076171875
1257.0,1.7890163706474666e-05,828.6923828125
1258.0,1.7887993162787386e-05,702.2122802734375
1259.0,1.788582261910011e-05,630.5216064453125
1260.0,1.788365207541283e-05,639.6021728515625
1261.0,1.7881481531725552e-05,778.5093994140625
1262.0,1.787931098803827e-05,887.90673828125
1263.0,1.7877140444350992e-05,681.5069580078125
1264.0,1.7874969900663712e-05,530.2598876953125
1265.0,1.7872799356976435e-05,900.5153198242188
1266.0,1.7870628813289155e-05,655.58740234375
1267.0,1.7868458269601875e-05,677.3848876953125
1268.0,1.7866287725914598e-05,779.2660522460938
1269.0,1.7864117182227318e-05,500.09747314453125
1270.0,1.786194663854004e-05,625.34716796875
1271.0,1.785977609485276e-05,592.3336181640625
1272.0,1.785760555116548e-05,656.653076171875
1273.0,1.7855435007478204e-05,561.7630615234375
1274.0,1.7853264463790924e-05,674.6837158203125
1275.0,1.7851093920103647e-05,563.9191284179688
1276.0,1.7848923376416364e-05,717.752685546875
1277.0,1.7846752832729087e-05,611.6490478515625
1278.0,1.7844582289041807e-05,659.7637939453125
1279.0,1.784241174535453e-05,472.6201477050781
1280.0,1.784024120166725e-05,529.9898071289062
1281.0,1.783807065797997e-05,578.53271484375
1282.0,1.7835900114292693e-05,637.0665283203125
1283.0,1.7833729570605413e-05,664.3138427734375
1284.0,1.7831559026918136e-05,827.3796997070312
1285.0,1.7829388483230856e-05,771.1630249023438
1286.0,1.7827217939543576e-05,734.9276733398438
1287.0,1.78250473958563e-05,532.5676879882812
1288.0,1.782287685216902e-05,731.924072265625
1289.0,1.7820706308481742e-05,509.0172119140625
1290.0,1.781853576479446e-05,644.5335693359375
1291.0,1.7816365221107182e-05,731.187255859375
1292.0,1.7814194677419902e-05,699.9737548828125
1293.0,1.7812024133732625e-05,512.9498291015625
1294.0,1.7809853590045345e-05,650.6334838867188
1295.0,1.7807683046358065e-05,778.714111328125
1296.0,1.7805512502670788e-05,756.8015747070312
1297.0,1.7803341958983508e-05,920.7899780273438
1298.0,1.780117141529623e-05,597.439453125
1299.0,1.779900087160895e-05,751.015869140625
1300.0,1.779683032792167e-05,739.4271850585938
1301.0,1.7794659784234394e-05,654.4796142578125
1302.0,1.7792489240547114e-05,898.584228515625
1303.0,1.7790318696859837e-05,545.5894775390625
1304.0,1.7788148153172554e-05,687.9274291992188
1305.0,1.7785977609485277e-05,824.506591796875
1306.0,1.7783807065797997e-05,545.2678833007812
1307.0,1.778163652211072e-05,888.2467041015625
1308.0,1.777946597842344e-05,772.0326538085938
1309.0,1.777729543473616e-05,701.0958251953125
1310.0,1.7775124891048883e-05,708.2244873046875
1311.0,1.7772954347361603e-05,566.7659912109375
1312.0,1.7770783803674326e-05,547.6326293945312
1313.0,1.7768613259987046e-05,562.525390625
1314.0,1.7766442716299766e-05,669.8248901367188
1315.0,1.776427217261249e-05,581.0509033203125
1316.0,1.776210162892521e-05,630.8825073242188
1317.0,1.7759931085237932e-05,524.0285034179688
1318.0,1.775776054155065e-05,660.2147216796875
1319.0,1.7755589997863372e-05,663.4957275390625
1320.0,1.7753419454176092e-05,504.6220703125
1321.0,1.7751248910488815e-05,812.428955078125
1322.0,1.7749078366801535e-05,434.7499694824219
1323.0,1.7746907823114255e-05,693.3154296875
1324.0,1.7744737279426978e-05,684.4236450195312
1325.0,1.7742566735739698e-05,625.3148193359375
1326.0,1.774039619205242e-05,785.9427490234375
1327.0,1.773822564836514e-05,762.893798828125
1328.0,1.7736055104677864e-05,593.3328857421875
1329.0,1.7733884560990584e-05,621.1004028320312
1330.0,1.7731714017303304e-05,547.8553466796875
1331.0,1.7729543473616027e-05,589.6512451171875
1332.0,1.7727372929928744e-05,545.1826171875
1333.0,1.7725202386241467e-05,633.7911987304688
1334.0,1.7723031842554187e-05,655.9820556640625
1335.0,1.772086129886691e-05,613.8323364257812
1336.0,1.771869075517963e-05,874.400634765625
1337.0,1.7716520211492353e-05,699.5419311523438
1338.0,1.7714349667805073e-05,552.30029296875
1339.0,1.7712179124117793e-05,560.251708984375
1340.0,1.7710008580430516e-05,528.5718994140625
1341.0,1.7707838036743236e-05,770.4739379882812
1342.0,1.770566749305596e-05,513.0078125
1343.0,1.770349694936868e-05,629.3748168945312
1344.0,1.77013264056814e-05,565.9686279296875
1345.0,1.7699155861994123e-05,572.4915771484375
1346.0,1.7696985318306842e-05,779.2823486328125
1347.0,1.7694814774619562e-05,684.218505859375
1348.0,1.7692644230932282e-05,693.88916015625
1349.0,1.7690473687245005e-05,449.9081726074219
1350.0,1.7688303143557725e-05,656.6838989257812
1351.0,1.768613259987045e-05,693.1600341796875
1352.0,1.768396205618317e-05,687.748291015625
1353.0,1.7681791512495888e-05,575.2507934570312
1354.0,1.767962096880861e-05,755.37744140625
1355.0,1.767745042512133e-05,599.6845703125
1356.0,1.7675279881434055e-05,678.1607666015625
1357.0,1.7673109337746774e-05,536.1301879882812
1358.0,1.7670938794059494e-05,544.3023071289062
1359.0,1.7668768250372218e-05,691.2734375
1360.0,1.7666597706684937e-05,609.2832641601562
1361.0,1.7664427162997657e-05,772.265625
1362.0,1.7662256619310377e-05,665.4354248046875
1363.0,1.76600860756231e-05,726.9346923828125
1364.0,1.765791553193582e-05,712.6952514648438
1365.0,1.7655744988248544e-05,680.0086669921875
1366.0,1.7653574444561263e-05,588.6331176757812
1367.0,1.7651403900873983e-05,869.0719604492188
1368.0,1.7649233357186707e-05,717.623779296875
1369.0,1.7647062813499426e-05,552.9725341796875
1370.0,1.764489226981215e-05,797.89501953125
1371.0,1.764272172612487e-05,723.74560546875
1372.0,1.764055118243759e-05,474.67681884765625
1373.0,1.763838063875031e-05,702.6820068359375
1374.0,1.7636210095063032e-05,807.65869140625
1375.0,1.7634039551375752e-05,704.6354370117188
1376.0,1.7631869007688472e-05,740.2655029296875
1377.0,1.7629698464001195e-05,841.23291015625
1378.0,1.7627527920313915e-05,644.405517578125
1379.0,1.762535737662664e-05,734.0555419921875
1380.0,1.762318683293936e-05,601.6852416992188
1381.0,1.762101628925208e-05,599.2965698242188
1382.0,1.76188457455648e-05,467.91339111328125
1383.0,1.761667520187752e-05,408.56988525390625
1384.0,1.7614504658190245e-05,827.4844360351562
1385.0,1.7612334114502965e-05,672.504150390625
1386.0,1.7610163570815684e-05,679.7256469726562
1387.0,1.7607993027128404e-05,649.1301879882812
1388.0,1.7605822483441128e-05,625.5640258789062
1389.0,1.7603651939753847e-05,737.8585205078125
1390.0,1.7601481396066567e-05,654.2200927734375
1391.0,1.759931085237929e-05,768.71044921875
1392.0,1.759714030869201e-05,686.4407958984375
1393.0,1.7594969765004734e-05,718.3206176757812
1394.0,1.7592799221317454e-05,675.33251953125
1395.0,1.7590628677630173e-05,654.6858520507812
1396.0,1.7588458133942897e-05,718.154296875
1397.0,1.7586287590255616e-05,542.222412109375
1398.0,1.758411704656834e-05,582.0531005859375
1399.0,1.758194650288106e-05,560.4393310546875
1400.0,1.757977595919378e-05,738.194580078125
1401.0,1.75776054155065e-05,503.4954833984375
1402.0,1.7575434871819223e-05,626.1531982421875
1403.0,1.7573264328131942e-05,659.4180908203125
1404.0,1.7571093784444662e-05,586.3377075195312
1405.0,1.7568923240757386e-05,618.613037109375
1406.0,1.7566752697070105e-05,468.91314697265625
1407.0,1.756458215338283e-05,677.1198120117188
1408.0,1.756241160969555e-05,762.6673583984375
1409.0,1.756024106600827e-05,821.6690673828125
1410.0,1.755807052232099e-05,661.5343017578125
1411.0,1.755589997863371e-05,690.787109375
1412.0,1.7553729434946435e-05,558.3283081054688
1413.0,1.7551558891259155e-05,577.858642578125
1414.0,1.7549388347571878e-05,563.1986694335938
1415.0,1.7547217803884594e-05,527.7998046875
1416.0,1.7545047260197318e-05,597.5975341796875
1417.0,1.7542876716510038e-05,711.04638671875
1418.0,1.7540706172822757e-05,685.7274169921875
1419.0,1.753853562913548e-05,667.018310546875
1420.0,1.75363650854482e-05,608.19970703125
1421.0,1.7534194541760924e-05,731.4991455078125
1422.0,1.7532023998073644e-05,795.541259765625
1423.0,1.7529853454386367e-05,680.2821044921875
1424.0,1.7527682910699087e-05,610.2218627929688
1425.0,1.7525512367011807e-05,529.65673828125
1426.0,1.752334182332453e-05,661.5068359375
1427.0,1.752117127963725e-05,680.1589965820312
1428.0,1.7519000735949973e-05,722.8073120117188
1429.0,1.751683019226269e-05,725.8253173828125
1430.0,1.7514659648575413e-05,679.230224609375
1431.0,1.7512489104888133e-05,612.9638671875
1432.0,1.7510318561200856e-05,919.057373046875
1433.0,1.7508148017513576e-05,556.861328125
1434.0,1.7505977473826296e-05,527.5355224609375
1435.0,1.750380693013902e-05,814.472900390625
1436.0,1.750163638645174e-05,864.2535400390625
1437.0,1.7499465842764462e-05,546.5504760742188
1438.0,1.7497295299077182e-05,664.596435546875
1439.0,1.74951247553899e-05,629.8043212890625
1440.0,1.7492954211702625e-05,664.6312255859375
1441.0,1.7490783668015345e-05,683.935546875
1442.0,1.7488613124328068e-05,580.7482299804688
1443.0,1.7486442580640785e-05,685.493896484375
1444.0,1.7484272036953508e-05,731.761474609375
1445.0,1.7482101493266228e-05,784.1329345703125
1446.0,1.747993094957895e-05,570.9361572265625
1447.0,1.747776040589167e-05,707.6544189453125
1448.0,1.747558986220439e-05,671.2979736328125
1449.0,1.7473419318517114e-05,733.267822265625
1450.0,1.7471248774829834e-05,523.4720458984375
1451.0,1.7469078231142557e-05,687.2242431640625
1452.0,1.7466907687455277e-05,824.2346801757812
1453.0,1.7464737143767997e-05,677.3367309570312
1454.0,1.746256660008072e-05,569.0715942382812
1455.0,1.746039605639344e-05,712.1467895507812
1456.0,1.7458225512706163e-05,580.6412963867188
1457.0,1.745605496901888e-05,677.2811889648438
1458.0,1.7453884425331603e-05,684.301513671875
1459.0,1.7451713881644323e-05,945.4080810546875
1460.0,1.7449543337957046e-05,555.987548828125
1461.0,1.7447372794269766e-05,574.1699829101562
1462.0,1.7445202250582486e-05,754.3709716796875
1463.0,1.744303170689521e-05,742.0098876953125
1464.0,1.744086116320793e-05,675.1212158203125
1465.0,1.7438690619520652e-05,596.552978515625
1466.0,1.7436520075833372e-05,625.479736328125
1467.0,1.7434349532146092e-05,803.81884765625
1468.0,1.7432178988458815e-05,761.8168334960938
1469.0,1.7430008444771535e-05,645.7459716796875
1470.0,1.7427837901084258e-05,704.2200927734375
1471.0,1.7425667357396975e-05,580.17578125
1472.0,1.7423496813709698e-05,679.455810546875
1473.0,1.7421326270022418e-05,651.9754638671875
1474.0,1.741915572633514e-05,556.30224609375
1475.0,1.741698518264786e-05,720.2927856445312
1476.0,1.741481463896058e-05,561.9915771484375
1477.0,1.7412644095273304e-05,821.1104736328125
1478.0,1.7410473551586024e-05,711.3631591796875
1479.0,1.7408303007898747e-05,693.236328125
1480.0,1.7406132464211467e-05,762.174560546875
1481.0,1.7403961920524187e-05,620.8948974609375
1482.0,1.740179137683691e-05,678.1213989257812
1483.0,1.739962083314963e-05,688.8751831054688
1484.0,1.7397450289462353e-05,569.6700439453125
1485.0,1.739527974577507e-05,681.1307373046875
1486.0,1.7393109202087793e-05,696.3292236328125
1487.0,1.7390938658400513e-05,705.474609375
1488.0,1.7388768114713236e-05,543.4839477539062
1489.0,1.7386597571025956e-05,572.43115234375
1490.0,1.7384427027338676e-05,682.4736328125
1491.0,1.73822564836514e-05,691.0296020507812
1492.0,1.738008593996412e-05,805.8013916015625
1493.0,1.7377915396276842e-05,661.0321044921875
1494.0,1.7375744852589562e-05,660.128662109375
1495.0,1.7373574308902282e-05,728.6945190429688
1496.0,1.7371403765215005e-05,588.8226318359375
1497.0,1.7369233221527725e-05,794.2193603515625
1498.0,1.7367062677840448e-05,524.4412841796875
1499.0,1.7364892134153165e-05,635.0706787109375
1500.0,1.7362721590465888e-05,471.9384765625
1501.0,1.7360551046778608e-05,655.731689453125
1502.0,1.735838050309133e-05,546.575439453125
1503.0,1.735620995940405e-05,633.2445068359375
1504.0,1.735403941571677e-05,545.50341796875
1505.0,1.7351868872029494e-05,685.4370727539062
1506.0,1.7349698328342214e-05,684.009033203125
1507.0,1.7347527784654937e-05,675.4091796875
1508.0,1.7345357240967657e-05,548.80517578125
1509.0,1.7343186697280377e-05,766.9781494140625
1510.0,1.73410161535931e-05,773.6813354492188
1511.0,1.733884560990582e-05,741.9854736328125
1512.0,1.7336675066218543e-05,723.1345825195312
1513.0,1.733450452253126e-05,626.1683349609375
1514.0,1.7332333978843983e-05,713.7009887695312
1515.0,1.7330163435156703e-05,686.2371826171875
1516.0,1.7327992891469426e-05,708.1156005859375
1517.0,1.7325822347782146e-05,679.4169921875
1518.0,1.7323651804094866e-05,542.7488403320312
1519.0,1.732148126040759e-05,774.1172485351562
1520.0,1.731931071672031e-05,781.1763305664062
1521.0,1.7317140173033032e-05,692.749267578125
1522.0,1.7314969629345752e-05,630.1336059570312
1523.0,1.7312799085658475e-05,511.51751708984375
1524.0,1.7310628541971195e-05,622.9320068359375
1525.0,1.7308457998283915e-05,800.7330322265625
1526.0,1.730628745459664e-05,655.8123779296875
1527.0,1.7304116910909355e-05,630.2921752929688
1528.0,1.7301946367222078e-05,645.0950927734375
1529.0,1.7299775823534798e-05,758.5287475585938
1530.0,1.729760527984752e-05,726.76904296875
1531.0,1.729543473616024e-05,774.9310302734375
1532.0,1.7293264192472964e-05,701.860107421875
1533.0,1.7291093648785684e-05,499.4784240722656
1534.0,1.7288923105098404e-05,539.9815673828125
1535.0,1.7286752561411127e-05,584.604248046875
1536.0,1.7284582017723847e-05,631.816162109375
1537.0,1.728241147403657e-05,746.66064453125
1538.0,1.728024093034929e-05,739.4853515625
1539.0,1.727807038666201e-05,729.9967041015625
1540.0,1.727589984297473e-05,696.7826538085938
1541.0,1.7273729299287453e-05,783.609619140625
1542.0,1.7271558755600173e-05,678.1119384765625
1543.0,1.7269388211912893e-05,642.2684326171875
1544.0,1.7267217668225616e-05,639.3116455078125
1545.0,1.7265047124538336e-05,662.7499389648438
1546.0,1.726287658085106e-05,655.590576171875
1547.0,1.726070603716378e-05,505.6773376464844
1548.0,1.72585354934765e-05,819.5448608398438
1549.0,1.7256364949789222e-05,770.385009765625
1550.0,1.7254194406101942e-05,698.2547607421875
1551.0,1.7252023862414666e-05,652.878662109375
1552.0,1.7249853318727385e-05,764.1333618164062
1553.0,1.7247682775040105e-05,707.2199096679688
1554.0,1.7245512231352825e-05,688.8853759765625
1555.0,1.724334168766555e-05,727.2340087890625
1556.0,1.7241171143978268e-05,654.2667236328125
1557.0,1.7239000600290988e-05,600.5364990234375
1558.0,1.723683005660371e-05,770.1389770507812
1559.0,1.723465951291643e-05,603.6619873046875
1560.0,1.7232488969229154e-05,674.4265747070312
1561.0,1.7230318425541874e-05,563.5994873046875
1562.0,1.7228147881854594e-05,702.0326538085938
1563.0,1.7225977338167317e-05,558.280029296875
1564.0,1.7223806794480037e-05,770.1636962890625
1565.0,1.722163625079276e-05,788.5778198242188
1566.0,1.721946570710548e-05,745.260986328125
1567.0,1.72172951634182e-05,626.8641357421875
1568.0,1.721512461973092e-05,752.401611328125
1569.0,1.7212954076043643e-05,689.7506103515625
1570.0,1.7210783532356363e-05,768.5712890625
1571.0,1.7208612988669083e-05,658.229736328125
1572.0,1.7206442444981806e-05,469.20281982421875
1573.0,1.7204271901294526e-05,659.479736328125
1574.0,1.720210135760725e-05,675.1720581054688
1575.0,1.719993081391997e-05,492.3594970703125
1576.0,1.719776027023269e-05,690.1856079101562
1577.0,1.7195589726545413e-05,702.6761474609375
1578.0,1.7193419182858132e-05,682.2061767578125
1579.0,1.7191248639170856e-05,649.76171875
1580.0,1.7189078095483575e-05,806.866455078125
1581.0,1.7186907551796295e-05,469.0615539550781
1582.0,1.7184737008109015e-05,704.1376953125
1583.0,1.718256646442174e-05,732.950927734375
1584.0,1.718039592073446e-05,636.575927734375
1585.0,1.7178225377047178e-05,637.1651000976562
1586.0,1.71760548333599e-05,613.7230834960938
1587.0,1.717388428967262e-05,565.0137939453125
1588.0,1.7171713745985345e-05,809.514404296875
1589.0,1.7169543202298064e-05,756.559814453125
1590.0,1.7167372658610784e-05,549.759521484375
1591.0,1.7165202114923508e-05,646.5482177734375
1592.0,1.7163031571236227e-05,613.9622192382812
1593.0,1.716086102754895e-05,716.3577880859375
1594.0,1.715869048386167e-05,649.326904296875
1595.0,1.715651994017439e-05,761.0684204101562
1596.0,1.715434939648711e-05,659.800537109375
1597.0,1.7152178852799834e-05,601.838134765625
1598.0,1.7150008309112553e-05,492.4423522949219
1599.0,1.7147837765425273e-05,700.839111328125
1600.0,1.7145667221737997e-05,839.74755859375
1601.0,1.7143496678050716e-05,666.7081298828125
1602.0,1.714132613436344e-05,569.462158203125
1603.0,1.713915559067616e-05,503.2947082519531
1604.0,1.713698504698888e-05,540.118408203125
1605.0,1.7134814503301603e-05,661.2340698242188
