active_source_config_id,base_config_id,base_mae,channel,config_id,corr_mae,delta_pct,fit_start_step,kappa,max_mode,nuisance_lambda,pair_config_id,raw_map,response_lambda,retention_power,rho,rho_smooth,rho_step,ridge_tau,scale,shrink,smooth_config_id,smooth_lambda,source_corr,source_dot,source_full_l2,source_l2,source_retention,step_config_id,step_lambda,target_factor,target_retention,test_curve,test_label,train_curve,win
335,474,0.008173606778800102,step,335,0.003235447849789422,-60.41591016855363,3000,0.058995059993260164,16,0.015,6017,0.10324135498820529,20.0,0.0,0.75,0.5,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,335,20.0,1.0,0.4029640057432261,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
335,474,0.006687305974578527,step,335,0.00575765425161738,-13.901737508275735,3000,0.058995059993260164,16,0.015,6017,0.10324135498820529,20.0,0.0,0.75,0.5,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,335,20.0,1.0,0.7136177618734403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
335,474,0.0025579541942073844,step,335,0.002397069969952797,-6.289566272098146,3000,0.058995059993260164,16,0.015,6017,0.10324135498820529,20.0,0.0,0.75,0.5,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,335,20.0,1.0,0.8438320066437183,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
1402,1309,0.003408385839825258,smooth,1402,0.0020741187062750326,-39.1465988961693,12000,0.02707108858966617,16,0.04,6018,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,345,20.0,1.0,0.24335839520469996,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0031360955249893426,smooth,1402,0.002086219410909152,-33.47717267265825,12000,0.02707108858966617,16,0.04,6018,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,345,20.0,1.0,0.29571049622273027,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.0037480705220761528,smooth,1402,0.0016238021037187247,-56.67631934472623,12000,0.04227333901513613,16,0.04,6018,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,345,20.0,1.0,0.2456990378611949,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.003248313740665229,smooth,1402,0.001586519143208265,-51.15868509415109,12000,0.04227333901513613,16,0.04,6018,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,345,20.0,1.0,0.2982128580117547,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.004701998914275349,smooth,1402,0.0017633255701516547,-62.49838414895912,12000,0.05524199821580266,16,0.04,6018,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,345,20.0,1.0,0.2426121194736792,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0038535563963712593,smooth,1402,0.0016940488947170536,-56.03933819906537,12000,0.05524199821580266,16,0.04,6018,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,345,20.0,1.0,0.2956084373364619,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
345,474,0.004487187642230267,step,345,0.0018109457613119213,-59.64185352382931,3000,0.028235628434749735,16,0.015,6018,0.04941234976081204,20.0,0.0,0.75,0.6,0.75,0.05,25,0.5714285714285714,1402,7.0,0.320577226163669,0.00015328186663574538,0.02342438931777075,0.0006020962851944796,0.02570381993855026,345,20.0,1.0,0.3663942360693222,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
345,474,0.002926482771138891,step,345,0.002309546583664427,-21.08114879604681,3000,0.028235628434749735,16,0.015,6018,0.04941234976081204,20.0,0.0,0.75,0.6,0.75,0.05,25,0.5714285714285714,1402,7.0,0.320577226163669,0.00015328186663574538,0.02342438931777075,0.0006020962851944796,0.02570381993855026,345,20.0,1.0,0.6796844693526151,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
345,474,0.002504818961791151,step,345,0.00219985311323118,-12.175165279884947,3000,0.028235628434749735,16,0.015,6018,0.04941234976081204,20.0,0.0,0.75,0.6,0.75,0.05,25,0.5714285714285714,1402,7.0,0.320577226163669,0.00015328186663574538,0.02342438931777075,0.0006020962851944796,0.02570381993855026,345,20.0,1.0,0.8227402815643823,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
345,474,0.0056693997340904675,step,345,0.0029891479570010137,-47.275759389004214,3000,0.0371197214064988,16,0.015,6018,0.06495951246137291,20.0,0.0,0.75,0.6,0.75,0.05,100,0.5714285714285714,1402,7.0,0.3681136377028857,0.00020151066229446944,0.02342438931777075,0.0006020962851944796,0.02570381993855026,345,20.0,1.0,0.4029640057432261,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
345,474,0.004934623402238123,step,345,0.004488271981043511,-9.045298593448237,3000,0.0371197214064988,16,0.015,6018,0.06495951246137291,20.0,0.0,0.75,0.6,0.75,0.05,100,0.5714285714285714,1402,7.0,0.3681136377028857,0.00020151066229446944,0.02342438931777075,0.0006020962851944796,0.02570381993855026,345,20.0,1.0,0.7136177618734403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
345,474,0.0013816404339982303,step,345,0.0012279374015377296,-11.124676773949826,3000,0.0371197214064988,16,0.015,6018,0.06495951246137291,20.0,0.0,0.75,0.6,0.75,0.05,100,0.5714285714285714,1402,7.0,0.3681136377028857,0.00020151066229446944,0.02342438931777075,0.0006020962851944796,0.02570381993855026,345,20.0,1.0,0.8438320066437183,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
345,474,0.008173606778800102,step,345,0.003235447849789422,-60.41591016855363,3000,0.058995059993260164,16,0.015,6018,0.10324135498820529,20.0,0.0,0.75,0.6,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,345,20.0,1.0,0.4029640057432261,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
345,474,0.006687305974578527,step,345,0.00575765425161738,-13.901737508275735,3000,0.058995059993260164,16,0.015,6018,0.10324135498820529,20.0,0.0,0.75,0.6,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,345,20.0,1.0,0.7136177618734403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
345,474,0.0025579541942073844,step,345,0.002397069969952797,-6.289566272098146,3000,0.058995059993260164,16,0.015,6018,0.10324135498820529,20.0,0.0,0.75,0.6,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,345,20.0,1.0,0.8438320066437183,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
1402,1309,0.003408385839825258,smooth,1402,0.0020741187062750326,-39.1465988961693,12000,0.02707108858966617,16,0.04,6019,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,355,20.0,1.0,0.24335839520469996,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0031360955249893426,smooth,1402,0.002086219410909152,-33.47717267265825,12000,0.02707108858966617,16,0.04,6019,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,355,20.0,1.0,0.29571049622273027,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.0037480705220761528,smooth,1402,0.0016238021037187247,-56.67631934472623,12000,0.04227333901513613,16,0.04,6019,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,355,20.0,1.0,0.2456990378611949,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.003248313740665229,smooth,1402,0.001586519143208265,-51.15868509415109,12000,0.04227333901513613,16,0.04,6019,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,355,20.0,1.0,0.2982128580117547,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.004701998914275349,smooth,1402,0.0017633255701516547,-62.49838414895912,12000,0.05524199821580266,16,0.04,6019,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,355,20.0,1.0,0.2426121194736792,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0038535563963712593,smooth,1402,0.0016940488947170536,-56.03933819906537,12000,0.05524199821580266,16,0.04,6019,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,355,20.0,1.0,0.2956084373364619,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
355,474,0.004487187642230267,step,355,0.0018109457613119213,-59.64185352382931,3000,0.028235628434749735,16,0.015,6019,0.04941234976081204,20.0,0.0,0.75,0.75,0.75,0.05,25,0.5714285714285714,1402,7.0,0.320577226163669,0.00015328186663574538,0.02342438931777075,0.0006020962851944796,0.02570381993855026,355,20.0,1.0,0.3663942360693222,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
355,474,0.002926482771138891,step,355,0.002309546583664427,-21.08114879604681,3000,0.028235628434749735,16,0.015,6019,0.04941234976081204,20.0,0.0,0.75,0.75,0.75,0.05,25,0.5714285714285714,1402,7.0,0.320577226163669,0.00015328186663574538,0.02342438931777075,0.0006020962851944796,0.02570381993855026,355,20.0,1.0,0.6796844693526151,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
355,474,0.002504818961791151,step,355,0.00219985311323118,-12.175165279884947,3000,0.028235628434749735,16,0.015,6019,0.04941234976081204,20.0,0.0,0.75,0.75,0.75,0.05,25,0.5714285714285714,1402,7.0,0.320577226163669,0.00015328186663574538,0.02342438931777075,0.0006020962851944796,0.02570381993855026,355,20.0,1.0,0.8227402815643823,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
355,474,0.0056693997340904675,step,355,0.0029891479570010137,-47.275759389004214,3000,0.0371197214064988,16,0.015,6019,0.06495951246137291,20.0,0.0,0.75,0.75,0.75,0.05,100,0.5714285714285714,1402,7.0,0.3681136377028857,0.00020151066229446944,0.02342438931777075,0.0006020962851944796,0.02570381993855026,355,20.0,1.0,0.4029640057432261,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
355,474,0.004934623402238123,step,355,0.004488271981043511,-9.045298593448237,3000,0.0371197214064988,16,0.015,6019,0.06495951246137291,20.0,0.0,0.75,0.75,0.75,0.05,100,0.5714285714285714,1402,7.0,0.3681136377028857,0.00020151066229446944,0.02342438931777075,0.0006020962851944796,0.02570381993855026,355,20.0,1.0,0.7136177618734403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
355,474,0.0013816404339982303,step,355,0.0012279374015377296,-11.124676773949826,3000,0.0371197214064988,16,0.015,6019,0.06495951246137291,20.0,0.0,0.75,0.75,0.75,0.05,100,0.5714285714285714,1402,7.0,0.3681136377028857,0.00020151066229446944,0.02342438931777075,0.0006020962851944796,0.02570381993855026,355,20.0,1.0,0.8438320066437183,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
355,474,0.008173606778800102,step,355,0.003235447849789422,-60.41591016855363,3000,0.058995059993260164,16,0.015,6019,0.10324135498820529,20.0,0.0,0.75,0.75,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,355,20.0,1.0,0.4029640057432261,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
355,474,0.006687305974578527,step,355,0.00575765425161738,-13.901737508275735,3000,0.058995059993260164,16,0.015,6019,0.10324135498820529,20.0,0.0,0.75,0.75,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,355,20.0,1.0,0.7136177618734403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
355,474,0.0025579541942073844,step,355,0.002397069969952797,-6.289566272098146,3000,0.058995059993260164,16,0.015,6019,0.10324135498820529,20.0,0.0,0.75,0.75,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4066889823602888,0.00032056756668011127,0.023425072417034107,0.000605030602482253,0.025828334346675932,355,20.0,1.0,0.8438320066437183,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
1402,1309,0.003408385839825258,smooth,1402,0.0020741187062750326,-39.1465988961693,12000,0.02707108858966617,16,0.04,6020,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,435,20.0,1.0,0.24335839520469996,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0031360955249893426,smooth,1402,0.002086219410909152,-33.47717267265825,12000,0.02707108858966617,16,0.04,6020,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,435,20.0,1.0,0.29571049622273027,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.0037480705220761528,smooth,1402,0.0016238021037187247,-56.67631934472623,12000,0.04227333901513613,16,0.04,6020,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,435,20.0,1.0,0.2456990378611949,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.003248313740665229,smooth,1402,0.001586519143208265,-51.15868509415109,12000,0.04227333901513613,16,0.04,6020,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,435,20.0,1.0,0.2982128580117547,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.004701998914275349,smooth,1402,0.0017633255701516547,-62.49838414895912,12000,0.05524199821580266,16,0.04,6020,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,435,20.0,1.0,0.2426121194736792,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0038535563963712593,smooth,1402,0.0016940488947170536,-56.03933819906537,12000,0.05524199821580266,16,0.04,6020,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,435,20.0,1.0,0.2956084373364619,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
435,434,0.004487187642230267,step,435,0.0018109484950353863,-59.64179260095995,3000,0.02823815382053666,8,0.015,6020,0.04941676918593916,20.0,0.0,0.75,0.5,0.75,0.05,25,0.5714285714285714,1402,7.0,0.32048859260801554,0.00015332776642430537,0.02342438931777075,0.0006027476897039353,0.025731628753568613,435,20.0,1.0,0.36723503476747493,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
435,434,0.002926482771138891,step,435,0.0023095821289832465,-21.079934187193828,3000,0.02823815382053666,8,0.015,6020,0.04941676918593916,20.0,0.0,0.75,0.5,0.75,0.05,25,0.5714285714285714,1402,7.0,0.32048859260801554,0.00015332776642430537,0.02342438931777075,0.0006027476897039353,0.025731628753568613,435,20.0,1.0,0.681151244793506,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
435,434,0.002504818961791151,step,435,0.0021998455806308543,-12.175466004226331,3000,0.02823815382053666,8,0.015,6020,0.04941676918593916,20.0,0.0,0.75,0.5,0.75,0.05,25,0.5714285714285714,1402,7.0,0.32048859260801554,0.00015332776642430537,0.02342438931777075,0.0006027476897039353,0.025731628753568613,435,20.0,1.0,0.8241657324053097,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
435,434,0.0056693997340904675,step,435,0.0029880571691007405,-47.29499930771578,3000,0.037144603970003846,8,0.015,6020,0.06500305694750673,20.0,0.0,0.75,0.5,0.75,0.05,100,0.5714285714285714,1402,7.0,0.36820910736351303,0.00020168808476756986,0.02342438931777075,0.0006027476897039353,0.025731628753568613,435,20.0,1.0,0.40390098099989596,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
435,434,0.004934623402238123,step,435,0.004489048504415422,-9.029562369858024,3000,0.037144603970003846,8,0.015,6020,0.06500305694750673,20.0,0.0,0.75,0.5,0.75,0.05,100,0.5714285714285714,1402,7.0,0.36820910736351303,0.00020168808476756986,0.02342438931777075,0.0006027476897039353,0.025731628753568613,435,20.0,1.0,0.7158051189777468,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
435,434,0.0013816404339982303,step,435,0.0012280920647651048,-11.1134826004464,3000,0.037144603970003846,8,0.015,6020,0.06500305694750673,20.0,0.0,0.75,0.5,0.75,0.05,100,0.5714285714285714,1402,7.0,0.36820910736351303,0.00020168808476756986,0.02342438931777075,0.0006027476897039353,0.025731628753568613,435,20.0,1.0,0.8459582916258321,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
435,434,0.008173606778800102,step,435,0.003236223419908733,-60.40642145518266,3000,0.05897652233843372,8,0.015,6020,0.10320891409225902,20.0,0.0,0.75,0.5,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4062753345603876,0.0003205342553957814,0.023425072417034107,0.0006056838279419738,0.02585622008585707,435,20.0,1.0,0.40390098099989596,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
435,434,0.006687305974578527,step,435,0.005757667317465147,-13.901542125444188,3000,0.05897652233843372,8,0.015,6020,0.10320891409225902,20.0,0.0,0.75,0.5,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4062753345603876,0.0003205342553957814,0.023425072417034107,0.0006056838279419738,0.02585622008585707,435,20.0,1.0,0.7158051189777468,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
435,434,0.0025579541942073844,step,435,0.0023971123359046976,-6.287910028526755,3000,0.05897652233843372,8,0.015,6020,0.10320891409225902,20.0,0.0,0.75,0.5,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4062753345603876,0.0003205342553957814,0.023425072417034107,0.0006056838279419738,0.02585622008585707,435,20.0,1.0,0.8459582916258321,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
1402,1309,0.003408385839825258,smooth,1402,0.0020741187062750326,-39.1465988961693,12000,0.02707108858966617,16,0.04,6021,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,445,20.0,1.0,0.24335839520469996,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0031360955249893426,smooth,1402,0.002086219410909152,-33.47717267265825,12000,0.02707108858966617,16,0.04,6021,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,445,20.0,1.0,0.29571049622273027,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.0037480705220761528,smooth,1402,0.0016238021037187247,-56.67631934472623,12000,0.04227333901513613,16,0.04,6021,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,445,20.0,1.0,0.2456990378611949,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.003248313740665229,smooth,1402,0.001586519143208265,-51.15868509415109,12000,0.04227333901513613,16,0.04,6021,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,445,20.0,1.0,0.2982128580117547,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.004701998914275349,smooth,1402,0.0017633255701516547,-62.49838414895912,12000,0.05524199821580266,16,0.04,6021,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,445,20.0,1.0,0.2426121194736792,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0038535563963712593,smooth,1402,0.0016940488947170536,-56.03933819906537,12000,0.05524199821580266,16,0.04,6021,0.18761615684231783,4.0,0.25,0.0,0.0,0.35,0.05,400,1.0,1402,4.0,0.5045592429719088,0.0013007903832858178,0.5898288261410543,0.004433253538388318,0.00751616967823158,445,20.0,1.0,0.2956084373364619,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
445,434,0.004487187642230267,step,445,0.0018109484950353863,-59.64179260095995,3000,0.02823815382053666,8,0.015,6021,0.04941676918593916,20.0,0.0,0.75,0.6,0.75,0.05,25,0.5714285714285714,1402,7.0,0.32048859260801554,0.00015332776642430537,0.02342438931777075,0.0006027476897039353,0.025731628753568613,445,20.0,1.0,0.36723503476747493,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
445,434,0.002926482771138891,step,445,0.0023095821289832465,-21.079934187193828,3000,0.02823815382053666,8,0.015,6021,0.04941676918593916,20.0,0.0,0.75,0.6,0.75,0.05,25,0.5714285714285714,1402,7.0,0.32048859260801554,0.00015332776642430537,0.02342438931777075,0.0006027476897039353,0.025731628753568613,445,20.0,1.0,0.681151244793506,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
445,434,0.002504818961791151,step,445,0.0021998455806308543,-12.175466004226331,3000,0.02823815382053666,8,0.015,6021,0.04941676918593916,20.0,0.0,0.75,0.6,0.75,0.05,25,0.5714285714285714,1402,7.0,0.32048859260801554,0.00015332776642430537,0.02342438931777075,0.0006027476897039353,0.025731628753568613,445,20.0,1.0,0.8241657324053097,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
445,434,0.0056693997340904675,step,445,0.0029880571691007405,-47.29499930771578,3000,0.037144603970003846,8,0.015,6021,0.06500305694750673,20.0,0.0,0.75,0.6,0.75,0.05,100,0.5714285714285714,1402,7.0,0.36820910736351303,0.00020168808476756986,0.02342438931777075,0.0006027476897039353,0.025731628753568613,445,20.0,1.0,0.40390098099989596,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
445,434,0.004934623402238123,step,445,0.004489048504415422,-9.029562369858024,3000,0.037144603970003846,8,0.015,6021,0.06500305694750673,20.0,0.0,0.75,0.6,0.75,0.05,100,0.5714285714285714,1402,7.0,0.36820910736351303,0.00020168808476756986,0.02342438931777075,0.0006027476897039353,0.025731628753568613,445,20.0,1.0,0.7158051189777468,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
445,434,0.0013816404339982303,step,445,0.0012280920647651048,-11.1134826004464,3000,0.037144603970003846,8,0.015,6021,0.06500305694750673,20.0,0.0,0.75,0.6,0.75,0.05,100,0.5714285714285714,1402,7.0,0.36820910736351303,0.00020168808476756986,0.02342438931777075,0.0006027476897039353,0.025731628753568613,445,20.0,1.0,0.8459582916258321,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
445,434,0.008173606778800102,step,445,0.003236223419908733,-60.40642145518266,3000,0.05897652233843372,8,0.015,6021,0.10320891409225902,20.0,0.0,0.75,0.6,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4062753345603876,0.0003205342553957814,0.023425072417034107,0.0006056838279419738,0.02585622008585707,445,20.0,1.0,0.40390098099989596,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
445,434,0.006687305974578527,step,445,0.005757667317465147,-13.901542125444188,3000,0.05897652233843372,8,0.015,6021,0.10320891409225902,20.0,0.0,0.75,0.6,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4062753345603876,0.0003205342553957814,0.023425072417034107,0.0006056838279419738,0.02585622008585707,445,20.0,1.0,0.7158051189777468,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
445,434,0.0025579541942073844,step,445,0.0023971123359046976,-6.287910028526755,3000,0.05897652233843372,8,0.015,6021,0.10320891409225902,20.0,0.0,0.75,0.6,0.75,0.05,400,0.5714285714285714,1402,7.0,0.4062753345603876,0.0003205342553957814,0.023425072417034107,0.0006056838279419738,0.02585622008585707,445,20.0,1.0,0.8459582916258321,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
1402,1309,0.003408385839825258,smooth,1402,0.0020741187062750326,-39.1465988961693,12000,0.02707108858966617,16,0.04,6022,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,455,20.0,1.0,0.24335839520469996,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
1402,1309,0.0031360955249893426,smooth,1402,0.002086219410909152,-33.47717267265825,12000,0.02707108858966617,16,0.04,6022,0.0920650782604762,4.0,0.25,0.0,0.0,0.35,0.05,25,1.0,1402,4.0,0.44886210080913097,0.0006360155318460302,0.5896991271299976,0.0044083255438785995,0.007475550396917572,455,20.0,1.0,0.29571049622273027,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
1402,1309,0.0037480705220761528,smooth,1402,0.0016238021037187247,-56.67631934472623,12000,0.04227333901513613,16,0.04,6022,0.14376585750769555,4.0,0.25,0.0,0.0,0.35,0.05,100,1.0,1402,4.0,0.4830482526916642,0.000993181345758024,0.5896991271299976,0.0044083255438785995,0.007475550396917572,455,20.0,1.0,0.2456990378611949,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
