amp_raw,corr,drop_eff_steps,feature_l2,feature_max,feature_mean,feature_peak_to_mean,kappa,max_drop,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,scale,smooth_id_weight,subset_frac,subset_mode,subset_n,tau,total_drop,train_curve,train_label
0.046337416182712206,0.7998285798301223,2842.3242127574717,0.9438286145394619,0.19020175165830108,0.03115714868201178,6.104594281058583,0.0,0.0005754806207201073,0.0,1e-18,1.0,0.0,0.0,0.0015977363222833018,0.9715084222689281,1.0,0.04501719008768543,0.4716764687439958,0.04769636075258369,0.0015772934021270055,0.003323870938767359,25,0.8876272844795522,0.5,first_half,85,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.07327143445958952,0.9645067924639876,2842.3242127574717,0.9438286145394619,0.19020175165830108,0.030974943134163758,6.140503659182457,0.0,0.0005754806207201073,0.0,1e-18,1.0,0.0,0.0,0.0009080157403878109,0.9715084222689281,1.0,0.071183815689217,0.8341842773155973,0.07542027714846399,0.0012062006480936325,0.004656444054153262,100,0.8876272844795522,0.49707602339181284,first_half,85,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.09880355762866455,0.9630825252534042,2842.3242127574717,0.9529421754440708,0.19021940771026472,0.031238178436595314,6.089324577499179,0.0,0.0005754806207201073,0.0,1e-18,1.0,0.0,0.0,0.0011575853319112858,0.9761875718549539,1.0,0.09645080501215705,0.8864955854076416,0.10121370162592605,0.001953267821735734,0.007813071286942936,400,0.8876316940905121,0.49707602339181284,first_half,85,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.038587065976002644,0.7421776614409937,3999.000000000001,0.5721837247862505,0.24895816290543804,0.022420587773571067,11.103998049458134,0.0,0.0002250000000002901,0.0,1e-18,1.0,0.0,0.0,0.0015977363222833018,0.7564282681036256,1.0,0.029188347487428018,0.31811865147097595,0.0510121945505036,0.001547371771584771,0.002939418314843967,25,0.7652294183995945,0.5,first_half,85,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05960235876750827,0.9575628569010615,3999.000000000001,0.5721837247862505,0.24895816290543804,0.02228947322518761,11.169315685043184,0.0,0.0002250000000002901,0.0,1e-18,1.0,0.0,0.0,0.0009080157403878109,0.7564282681036256,1.0,0.04508490901739723,0.75809798956189,0.07879446245039477,0.0012062006480936325,0.003785289883168282,100,0.7652294183995945,0.49707602339181284,first_half,85,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.07801302235327828,0.9545284127726327,3999.000000000001,0.5890891345460179,0.25331762618423714,0.022663865639948686,11.177158839916714,0.0,0.0002250000000002901,0.0,1e-18,1.0,0.0,0.0,0.0011575853319112858,0.7675214228580319,0.9999883258396075,0.05987666591804361,0.8540846239539963,0.1016427946242594,0.001595459654683224,0.006381838618732896,400,0.7655415869579296,0.49707602339181284,first_half,85,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05744581636839312,0.8694804302664776,1.0,10.70275226864739,0.8999999999999999,0.21316602486886502,4.22206118706609,0.004734970012227748,0.8999999999999999,0.30572081222693004,0.6772621352362738,0.8361260928842887,0.0035094036131880346,0.00518175080312695,0.002005533114397819,3.271506116247896,0.9774041637917499,0.18793433960205158,0.7094428624214087,0.017559440308880722,0.004347085353796467,0.0062155954412196745,25,0.9996571526506726,0.49473684210526314,first_half,47,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.07028258086618652,0.7749996484485983,1.0,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.014462486097242969,0.8999999999999999,0.7904547152402932,1.5325392931266841,0.3046998179644877,0.04016510864349113,0.02620820805288871,0.0040297787778278225,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,0.4954128440366973,first_half,54,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,0.8828684614369372,1.0,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.023992372280016536,0.8999999999999999,0.7546891398145206,1.5325392931266841,0.3046998179644877,0.06663143755247268,0.04347780043964245,0.007477734016227134,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,400,0.9996571526506726,0.4954128440366973,first_half,54,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,0.774290846915672,1.0,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.006172054491098185,0.7,0.30967235838714646,0.4097017855133014,0.8361260928842886,0.0027685320816314292,0.006757432306922533,0.0020086418636464875,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,25,0.9992715352590258,0.49473684210526314,first_half,47,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,0.5815254899829824,1.0,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.010817581237331191,0.7,0.7470402696523482,0.7681071726376283,0.383252944861443,0.013429799030708765,0.017484277597085495,0.0023465801715506955,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,100,0.9992715352590258,0.4954128440366973,first_half,54,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,0.7339771420310921,1.0,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.02078436358869073,0.7,0.6788538835111141,0.7681071726376283,0.383252944861443,0.02580334918253515,0.03359342302966419,0.00474435372351234,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,400,0.9992715352590258,0.4954128440366973,first_half,54,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,0.630122474579084,1.0,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,0.013996492263136545,0.3999999999999999,0.39157053479859705,0.13378017486148613,0.8361260928842887,0.0020671419745397967,0.015451781078026566,0.0019194274332868092,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,25,0.9961051643574522,0.49473684210526314,first_half,47,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,0.5677353309044975,1.0,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.011081660601448537,0.3999999999999999,0.579239037537659,0.21994572432709128,0.520601214007504,0.0033975297307300965,0.015447127881774486,0.0015718161238346827,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,100,0.9961051643574522,0.4954128440366973,first_half,54,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,0.6135896551001625,1.0,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.020037340162012272,0.3999999999999999,0.49854891865600137,0.21994572432709128,0.520601214007504,0.006143254280526348,0.0279307738275941,0.0023796862398683056,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,400,0.9961051643574522,0.4954128440366973,first_half,54,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
