base_mae,corr_mae,delta_pct,group_id,kappa,mode,nonharm,nuisance,scale,target_curve,target_label,tau,win
0.003408385839825258,0.00238249519208915,-30.099017421944918,probe,0.014523978112329288,long_probe_to_wsd,1,dct4,25,wsd_20000_24000.csv,WSD sharp,3072.0,1
0.0031360955249893426,0.0023330385023287103,-25.606905665392997,probe,0.014523978112329288,long_probe_to_wsd,1,dct4,25,wsdld_20000_24000.csv,WSD linear,3072.0,1
0.0037480705220761528,0.0021168358596677043,-43.5219842529768,probe,0.023229943063247317,long_probe_to_wsd,1,dct4,100,wsd_20000_24000.csv,WSD sharp,3072.0,1
0.003248313740665229,0.001971399428067355,-39.31006714691211,probe,0.023229943063247317,long_probe_to_wsd,1,dct4,100,wsdld_20000_24000.csv,WSD linear,3072.0,1
0.004701998914275349,0.0019099057677944582,-59.380982373348665,probe,0.04022425295156023,long_probe_to_wsd,1,dct4,400,wsd_20000_24000.csv,WSD sharp,3072.0,1
0.0038535563963712593,0.001763203417840231,-54.24477452826253,probe,0.04022425295156023,long_probe_to_wsd,1,dct4,400,wsdld_20000_24000.csv,WSD linear,3072.0,1
