base_mae,corr_mae,delta_pct,kappa,mode,nonharm,nuisance_weight,scale,target_drop_factor,target_drop_norm,test_curve,test_group,test_label,train_curve,train_group,train_label,win
0.003248313740665229,0.0007793646055001667,-76.00710190818701,0.019967238690736612,single_curve,1,1.0,100,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdld_20000_24000.csv,wsd,WSD linear,1
0.0038535563963712593,0.0013013400138083633,-66.23015521366747,0.04768253186042279,single_curve,1,1.0,400,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdld_20000_24000.csv,wsd,WSD linear,1
0.004487187642230267,0.00377955810750672,-15.770000970403686,0.008983318888906997,single_curve,1,0.0,25,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.0056693997340904675,0.0045330401475709966,-20.04373725293116,0.019967238690736612,single_curve,1,0.0,100,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.008173606778800102,0.005618445600388075,-31.261121895897336,0.04768253186042279,single_curve,1,0.0,400,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.002926482771138891,0.0025669580863270933,-12.285214468284133,0.008983318888906997,single_curve,1,0.0,25,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.004934623402238123,0.004620914978248335,-6.357292105563794,0.019967238690736612,single_curve,1,0.0,100,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.006687305974578527,0.006080032460463057,-9.080988912784772,0.04768253186042279,single_curve,1,0.0,400,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.002504818961791151,0.002362064295343254,-5.699200965239248,0.008983318888906997,single_curve,1,0.0,25,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.0013816404339982303,0.0013229119985163644,-4.250630919356924,0.019967238690736612,single_curve,1,0.0,100,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.0025579541942073844,0.002557396192005973,-0.021814393810293264,0.04768253186042279,single_curve,1,0.0,400,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdld_20000_24000.csv,wsd,WSD linear,1
0.00744534704076948,0.007199058645956991,-3.307950502023005,0.018687835355262025,single_curve,1,0.0,25,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.007265129575917493,0.006879456479351633,-5.308550832242442,0.029278974086831423,single_curve,1,0.0,100,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.005612615040270773,0.005190765012062948,-7.516104795733036,0.044219749334687725,single_curve,1,0.0,400,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.003408385839825258,0.0027202861213997736,-20.18843378544144,0.018687835355262025,single_curve,1,0.0,25,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.0037480705220761528,0.0026763018776316985,-28.595210205670675,0.029278974086831423,single_curve,1,0.0,100,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.004701998914275349,0.00308585487832656,-34.37142511969,0.044219749334687725,single_curve,1,0.0,400,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.0031360955249893426,0.0025490885403514152,-18.71776481170554,0.018687835355262025,single_curve,1,0.0,25,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.003248313740665229,0.0023340048645557887,-28.14718494286198,0.029278974086831423,single_curve,1,0.0,100,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.0038535563963712593,0.0024736798465065427,-35.8078722077116,0.044219749334687725,single_curve,1,0.0,400,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.004487187642230267,0.0012255822859166406,-72.68707298125182,0.018687835355262025,single_curve,1,1.0,25,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.0056693997340904675,0.0016477528021111932,-70.9360271034842,0.029278974086831423,single_curve,1,1.0,100,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.008173606778800102,0.003150364560062289,-61.45686175858869,0.044219749334687725,single_curve,1,1.0,400,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.002926482771138891,0.0022310711147903004,-23.762711443469698,0.018687835355262025,single_curve,1,0.0,25,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.004934623402238123,0.004688941929754572,-4.978727908032877,0.029278974086831423,single_curve,1,0.0,100,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.006687305974578527,0.006061291438254001,-9.361236628087466,0.044219749334687725,single_curve,1,0.0,400,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
