base_mae,corr_mae,delta_pct,group,kappa,mode,scale,target_factor,target_peak_to_mean,test_curve,test_label,train_curve,train_label,win
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.01815960589314969,target_localization_gate,100,0.0,0.0,constant_72000.csv,Constant 72k,wsd_20000_24000.csv,WSD sharp,0
0.005612615040270773,0.005376321786289682,-4.210038498733237,main_matrix,0.032059781729567555,raw_nextgen,400,1.0,1.8651191701972967,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.005612615040270773,0.005612615040270773,0.0,main_matrix,0.032059781729567555,target_localization_gate,400,0.0,1.8651191701972967,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,0.0031340198196281297,-18.672013660438147,main_matrix,0.032059781729567555,raw_nextgen,400,1.0,11.177158839916714,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.0031340198196281297,-18.672013660438147,main_matrix,0.032059781729567555,target_localization_gate,400,1.0,11.177158839916714,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.008173606778800102,0.0051134267539650205,-37.439775458397094,main_matrix,0.032059781729567555,raw_nextgen,400,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.008173606778800102,0.0051134267539650205,-37.439775458397094,main_matrix,0.032059781729567555,target_localization_gate,400,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.006687305974578527,0.006140958159123256,-8.169923995285789,main_matrix,0.032059781729567555,raw_nextgen,400,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.006687305974578527,0.006140958159123256,-8.169923995285789,main_matrix,0.032059781729567555,target_localization_gate,400,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.0025579541942073844,0.0023796286488908425,-6.971412768859153,main_matrix,0.032059781729567555,raw_nextgen,400,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.0025579541942073844,0.0023796286488908425,-6.971412768859153,main_matrix,0.032059781729567555,target_localization_gate,400,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.007134640765897494,0.00828181200836616,16.078892828801862,extra_holdout,0.032059781729567555,raw_nextgen,400,1.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsd_20000_24000.csv,WSD sharp,0
0.007134640765897494,0.007134640765897494,0.0,extra_holdout,0.032059781729567555,target_localization_gate,400,0.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsd_20000_24000.csv,WSD sharp,0
0.001679822173746335,0.001679822173746335,0.0,extra_holdout,0.032059781729567555,raw_nextgen,400,1.0,0.0,constant_24000.csv,Constant 24k,wsd_20000_24000.csv,WSD sharp,0
0.001679822173746335,0.001679822173746335,0.0,extra_holdout,0.032059781729567555,target_localization_gate,400,0.0,0.0,constant_24000.csv,Constant 24k,wsd_20000_24000.csv,WSD sharp,0
0.004118245803084534,0.004118245803084534,0.0,extra_holdout,0.032059781729567555,raw_nextgen,400,1.0,0.0,constant_72000.csv,Constant 72k,wsd_20000_24000.csv,WSD sharp,0
0.004118245803084534,0.004118245803084534,0.0,extra_holdout,0.032059781729567555,target_localization_gate,400,0.0,0.0,constant_72000.csv,Constant 72k,wsd_20000_24000.csv,WSD sharp,0
0.00744534704076948,0.007300124457351261,-1.950514631796274,main_matrix,0.012782087961293407,raw_nextgen,25,1.0,1.865415004611606,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.00744534704076948,0.00744534704076948,0.0,main_matrix,0.012782087961293407,target_localization_gate,25,0.0,1.865415004611606,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0
0.003408385839825258,0.0030101324247486898,-11.68451677105271,main_matrix,0.012782087961293407,raw_nextgen,25,1.0,6.104594281058583,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.003408385839825258,0.0030101324247486898,-11.68451677105271,main_matrix,0.012782087961293407,target_localization_gate,25,1.0,6.104594281058583,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.002892229449789886,-35.544717975012944,main_matrix,0.012782087961293407,raw_nextgen,25,1.0,4.22206118706609,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
