estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
eb_q75,0.03,-16.163134158754758,0.024396253393942875,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
eb_q75,0.03,-18.18292322397812,0.024396253393942875,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
eb_q75,0.03,-3.7009019153461558,0.024396253393942875,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
eb_q75,0.03,-13.377611075279972,0.024396253393942875,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_cap_0p03,0.008872855850635438,-0.7675856711656048,0.004957778311912262,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
final_cap_0p03,0.008872855850635438,-4.272656284804155,0.004957778311912262,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
final_cap_0p03,0.008872855850635438,-3.4594314458736437,0.004957778311912262,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
final_cap_0p03,0.008872855850635438,-11.641849481008604,0.004957778311912262,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
final_cap_0p03,0.008872855850635438,-5.288351950940054,0.004957778311912262,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
final_cap_0p03,0.008872855850635438,-4.480096193303784,0.004957778311912262,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
final_cap_0p03,0.03,-3.5712376490685744,0.024554182647382166,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
final_cap_0p03,0.03,-19.166822392509125,0.024554182647382166,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
final_cap_0p03,0.03,-15.97326855862923,0.024554182647382166,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
final_cap_0p03,0.03,-30.867042420011003,0.024554182647382166,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_cap_0p03,0.03,-11.225863798031526,0.024554182647382166,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_cap_0p03,0.03,-9.494528282932077,0.024554182647382166,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_cap_0p03,0.03,-3.8815243645990685,0.026566230297904017,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
final_cap_0p03,0.03,-20.92966475906778,0.026566230297904017,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
final_cap_0p03,0.03,-17.386681407637838,0.026566230297904017,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
final_cap_0p03,0.03,-28.57868368643582,0.026566230297904017,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_cap_0p03,0.03,-8.648649654923801,0.026566230297904017,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
final_cap_0p03,0.03,-9.301895544003957,0.026566230297904017,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_cap_0p03,0.026355400498795593,-2.7249185632545228,0.01887889514573138,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
final_cap_0p03,0.026355400498795593,-14.56307939175384,0.01887889514573138,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
final_cap_0p03,0.026355400498795593,-12.168856214879199,0.01887889514573138,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
final_cap_0p03,0.026355400498795593,-30.56781356821323,0.01887889514573138,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_cap_0p03,0.026355400498795593,-11.987424952272528,0.01887889514573138,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_cap_0p03,0.026355400498795593,-9.649937879202353,0.01887889514573138,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_cap_0p03,0.03,-2.973849923628587,0.020710256009776978,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
final_cap_0p03,0.03,-15.907041112523409,0.020710256009776978,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
final_cap_0p03,0.03,-13.308405419362566,0.020710256009776978,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
final_cap_0p03,0.03,-31.787799590340224,0.020710256009776978,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_cap_0p03,0.03,-12.299892810963073,0.020710256009776978,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_cap_0p03,0.03,-10.00628553540224,0.020710256009776978,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_cap_0p03,0.027876019715167843,-3.2223456790624216,0.022228445457164996,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
final_cap_0p03,0.027876019715167843,-17.51001173130619,0.022228445457164996,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
final_cap_0p03,0.027876019715167843,-14.500155008033039,0.022228445457164996,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
final_cap_0p03,0.027876019715167843,-29.54331748852456,0.022228445457164996,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_cap_0p03,0.027876019715167843,-9.959964174900398,0.022228445457164996,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_cap_0p03,0.027876019715167843,-12.146967095607742,0.022228445457164996,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_no_cap,0.008872855850635438,-0.7675856711656048,0.004957778311912262,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
final_no_cap,0.008872855850635438,-4.272656284804155,0.004957778311912262,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
final_no_cap,0.008872855850635438,-3.4594314458736437,0.004957778311912262,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
final_no_cap,0.008872855850635438,-11.641849481008604,0.004957778311912262,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
final_no_cap,0.008872855850635438,-5.288351950940054,0.004957778311912262,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
final_no_cap,0.008872855850635438,-4.480096193303784,0.004957778311912262,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
final_no_cap,0.04828972806831262,-4.3073844301911075,0.03065075867015304,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
final_no_cap,0.04828972806831262,-23.15073771763565,0.03065075867015304,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
final_no_cap,0.04828972806831262,-19.523989887280447,0.03065075867015304,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
final_no_cap,0.04828972806831262,-27.946573924991835,0.03065075867015304,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_no_cap,0.04828972806831262,-8.736326736863848,0.03065075867015304,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_no_cap,0.04828972806831262,-7.578497205965674,0.03065075867015304,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_no_cap,0.05271901553143667,-4.787823484562058,0.03413923547504957,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
final_no_cap,0.05271901553143667,-25.87721447165067,0.03413923547504957,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
final_no_cap,0.05271901553143667,-21.79729334851137,0.03413923547504957,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
final_no_cap,0.05271901553143667,-22.956874996892846,0.03413923547504957,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_no_cap,0.05271901553143667,-5.109712750942437,0.03413923547504957,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
final_no_cap,0.05271901553143667,-6.383118642873605,0.03413923547504957,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,2
final_no_cap,0.026355400498795593,-2.7249185632545228,0.01887889514573138,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
final_no_cap,0.026355400498795593,-14.56307939175384,0.01887889514573138,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
final_no_cap,0.026355400498795593,-12.168856214879199,0.01887889514573138,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
final_no_cap,0.026355400498795593,-30.56781356821323,0.01887889514573138,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_no_cap,0.026355400498795593,-11.987424952272528,0.01887889514573138,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_no_cap,0.026355400498795593,-9.649937879202353,0.01887889514573138,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_no_cap,0.030319283291837206,-2.987316423301016,0.020816683773722713,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
final_no_cap,0.030319283291837206,-15.977747413000229,0.020816683773722713,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
final_no_cap,0.030319283291837206,-13.370390266265355,0.020816683773722713,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
final_no_cap,0.030319283291837206,-31.841091254111152,0.020816683773722713,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_no_cap,0.030319283291837206,-12.298701488965909,0.020816683773722713,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_no_cap,0.030319283291837206,-10.009139233105513,0.020816683773722713,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_no_cap,0.027876019715167843,-3.2223456790624216,0.022228445457164996,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
final_no_cap,0.027876019715167843,-17.51001173130619,0.022228445457164996,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
final_no_cap,0.027876019715167843,-14.500155008033039,0.022228445457164996,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
final_no_cap,0.027876019715167843,-29.54331748852456,0.022228445457164996,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_no_cap,0.027876019715167843,-9.959964174900398,0.022228445457164996,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_no_cap,0.027876019715167843,-12.146967095607742,0.022228445457164996,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_spectral_G4_cap_0p03,0.007032435613721024,-0.6865321740865441,0.004701336807146585,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,3
final_spectral_G4_cap_0p03,0.007032435613721024,-3.5511587553506843,0.004701336807146585,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,3
final_spectral_G4_cap_0p03,0.007032435613721024,-2.9977240686241635,0.004701336807146585,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,3
final_spectral_G4_cap_0p03,0.007032435613721024,-9.004380756732896,0.004701336807146585,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,3
final_spectral_G4_cap_0p03,0.007032435613721024,-3.1075147243915953,0.004701336807146585,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,3
final_spectral_G4_cap_0p03,0.007032435613721024,-3.2523588319887295,0.004701336807146585,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,3
final_spectral_G4_cap_0p03,0.02412289652762865,-2.083947343428786,0.014594319759991273,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_cap_0p03,0.02412289652762865,-10.984395268419533,0.014594319759991273,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_cap_0p03,0.02412289652762865,-9.254167604405469,0.014594319759991273,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_cap_0p03,0.02412289652762865,-25.143319262172813,0.014594319759991273,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_cap_0p03,0.02412289652762865,-9.037826624387138,0.014594319759991273,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_cap_0p03,0.02412289652762865,-7.8564105999269955,0.014594319759991273,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_cap_0p03,0.03,-2.694211002539189,0.01889298815400949,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_cap_0p03,0.03,-14.30052327030216,0.01889298815400949,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_cap_0p03,0.03,-12.027125602770326,0.01889298815400949,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_cap_0p03,0.03,-29.849474980334836,0.01889298815400949,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_cap_0p03,0.03,-10.794014402185184,0.01889298815400949,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_cap_0p03,0.03,-9.06606167713675,0.01889298815400949,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_cap_0p03,0.018668732408335147,-1.818302816908372,0.012582383979088773,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_cap_0p03,0.018668732408335147,-9.605845915953852,0.012582383979088773,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_cap_0p03,0.018668732408335147,-8.058838359793933,0.012582383979088773,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_cap_0p03,0.018668732408335147,-22.870788545391985,0.012582383979088773,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_cap_0p03,0.018668732408335147,-8.45394759282994,0.012582383979088773,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_cap_0p03,0.018668732408335147,-7.369001823793638,0.012582383979088773,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_cap_0p03,0.02334152013711845,-2.095282428427984,0.014616928075485503,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_cap_0p03,0.02334152013711845,-11.03650018457657,0.014616928075485503,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_cap_0p03,0.02334152013711845,-9.293830080644613,0.014616928075485503,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_cap_0p03,0.02334152013711845,-24.95376893887813,0.014616928075485503,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_cap_0p03,0.02334152013711845,-8.862175005434421,0.014616928075485503,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_cap_0p03,0.02334152013711845,-7.953097556302779,0.014616928075485503,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_cap_0p03,0.023421135336660154,-2.407879908898499,0.016667093973528547,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
final_spectral_G4_cap_0p03,0.023421135336660154,-12.894480418356672,0.016667093973528547,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
final_spectral_G4_cap_0p03,0.023421135336660154,-10.75290222735025,0.016667093973528547,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
final_spectral_G4_cap_0p03,0.023421135336660154,-29.07145168462945,0.016667093973528547,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_spectral_G4_cap_0p03,0.023421135336660154,-11.935974226754075,0.016667093973528547,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_spectral_G4_cap_0p03,0.023421135336660154,-9.530946350074318,0.016667093973528547,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
final_spectral_G4_no_cap,0.007032435613721024,-0.6865321740865441,0.004701336807146585,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,3
final_spectral_G4_no_cap,0.007032435613721024,-3.5511587553506843,0.004701336807146585,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,3
final_spectral_G4_no_cap,0.007032435613721024,-2.9977240686241635,0.004701336807146585,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,3
final_spectral_G4_no_cap,0.007032435613721024,-9.004380756732896,0.004701336807146585,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,3
final_spectral_G4_no_cap,0.007032435613721024,-3.1075147243915953,0.004701336807146585,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,3
final_spectral_G4_no_cap,0.007032435613721024,-3.2523588319887295,0.004701336807146585,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,3
final_spectral_G4_no_cap,0.02412289652762865,-2.083947343428786,0.014594319759991273,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_no_cap,0.02412289652762865,-10.984395268419533,0.014594319759991273,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_no_cap,0.02412289652762865,-9.254167604405469,0.014594319759991273,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_no_cap,0.02412289652762865,-25.143319262172813,0.014594319759991273,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_no_cap,0.02412289652762865,-9.037826624387138,0.014594319759991273,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_no_cap,0.02412289652762865,-7.8564105999269955,0.014594319759991273,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
final_spectral_G4_no_cap,0.03094273284126916,-2.733972906224165,0.01920723243443254,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_no_cap,0.03094273284126916,-14.509294456419108,0.01920723243443254,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_no_cap,0.03094273284126916,-12.210145360866846,0.01920723243443254,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_no_cap,0.03094273284126916,-30.006826783223413,0.01920723243443254,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_no_cap,0.03094273284126916,-10.790496841448537,0.01920723243443254,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_no_cap,0.03094273284126916,-9.074487656862777,0.01920723243443254,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
final_spectral_G4_no_cap,0.018668732408335147,-1.818302816908372,0.012582383979088773,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_no_cap,0.018668732408335147,-9.605845915953852,0.012582383979088773,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_no_cap,0.018668732408335147,-8.058838359793933,0.012582383979088773,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_no_cap,0.018668732408335147,-22.870788545391985,0.012582383979088773,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_no_cap,0.018668732408335147,-8.45394759282994,0.012582383979088773,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_no_cap,0.018668732408335147,-7.369001823793638,0.012582383979088773,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
final_spectral_G4_no_cap,0.02334152013711845,-2.095282428427984,0.014616928075485503,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_no_cap,0.02334152013711845,-11.03650018457657,0.014616928075485503,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_no_cap,0.02334152013711845,-9.293830080644613,0.014616928075485503,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_no_cap,0.02334152013711845,-24.95376893887813,0.014616928075485503,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
final_spectral_G4_no_cap,0.02334152013711845,-8.862175005434421,0.014616928075485503,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
