cap,estimator,max_kappa,mean_delta_pct,mean_kappa,tau_multiplier,test_curve,test_label,tests,train_curve,train_label,wins
0.03,tau_x_0p50_cap_0p03,0.010895838383384053,-13.735826404605907,0.006088135785883863,0.5,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_0p50_cap_0p03,0.010895838383384053,-6.218813649972532,0.006088135785883863,0.5,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_0p50_cap_0p03,0.010895838383384053,-5.376365338233906,0.006088135785883863,0.5,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_0p50_cap_0p03,0.03,-3.621502360399542,0.024878800431210667,0.5,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_0p50_cap_0p03,0.03,-19.446441786569057,0.024878800431210667,0.5,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_0p50_cap_0p03,0.03,-16.199734344712287,0.024878800431210667,0.5,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_0p50_cap_0p03,0.03,-30.57027355699553,0.024878800431210667,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_0p50_cap_0p03,0.03,-11.02194275589676,0.024878800431210667,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,2
0.03,tau_x_0p50_cap_0p03,0.03,-9.348324210961314,0.024878800431210667,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_0p50_cap_0p03,0.03,-3.9529980371197038,0.027029191083021712,0.5,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_0p50_cap_0p03,0.03,-21.333441558695824,0.027029191083021712,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_0p50_cap_0p03,0.03,-17.71129583376897,0.027029191083021712,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_0p50_cap_0p03,0.03,-27.749598756014326,0.027029191083021712,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_0p50_cap_0p03,0.03,-7.827207009416219,0.027029191083021712,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
0.03,tau_x_0p50_cap_0p03,0.03,-9.213291749495179,0.027029191083021712,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_0p50_cap_0p03,0.02635771501965931,-2.725153567581392,0.018880554698559846,0.5,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_0p50_cap_0p03,0.02635771501965931,-14.564359792609233,0.018880554698559846,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_0p50_cap_0p03,0.02635771501965931,-12.169926034131999,0.018880554698559846,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_0p50_cap_0p03,0.02635771501965931,-30.569081780289086,0.018880554698559846,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_0p50_cap_0p03,0.02635771501965931,-11.987787052835545,0.018880554698559846,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_0p50_cap_0p03,0.02635771501965931,-9.650316715150241,0.018880554698559846,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_0p50_cap_0p03,0.03,-2.9742139241106504,0.020712609624309132,0.5,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_0p50_cap_0p03,0.03,-15.909078799902439,0.020712609624309132,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_0p50_cap_0p03,0.03,-13.310050775149742,0.020712609624309132,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_0p50_cap_0p03,0.03,-31.788930052688624,0.020712609624309132,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_0p50_cap_0p03,0.03,-12.300583358656164,0.020712609624309132,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_0p50_cap_0p03,0.03,-10.007075719321156,0.020712609624309132,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_0p50_cap_0p03,0.02794990248985138,-3.230842916057871,0.022287974787544417,0.5,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_0p50_cap_0p03,0.02794990248985138,-17.556982493807226,0.022287974787544417,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_0p50_cap_0p03,0.02794990248985138,-14.539025928198436,0.022287974787544417,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_0p50_cap_0p03,0.02794990248985138,-29.51363810317328,0.022287974787544417,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_0p50_cap_0p03,0.02794990248985138,-9.913215222392635,0.022287974787544417,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_0p50_cap_0p03,0.02794990248985138,-12.165481018799715,0.022287974787544417,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_0p50_nocap,0.010895838383384053,-0.942592729918279,0.006088135785883863,0.5,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
,tau_x_0p50_nocap,0.010895838383384053,-5.246808145050907,0.006088135785883863,0.5,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
,tau_x_0p50_nocap,0.010895838383384053,-4.248170664232723,0.006088135785883863,0.5,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
,tau_x_0p50_nocap,0.010895838383384053,-13.735826404605907,0.006088135785883863,0.5,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
,tau_x_0p50_nocap,0.010895838383384053,-6.218813649972532,0.006088135785883863,0.5,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
,tau_x_0p50_nocap,0.010895838383384053,-5.376365338233906,0.006088135785883863,0.5,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
,tau_x_0p50_nocap,0.04935689995948835,-4.398783590821583,0.031331100417706786,0.5,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_0p50_nocap,0.04935689995948835,-23.66253069271184,0.031331100417706786,0.5,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_0p50_nocap,0.04935689995948835,-19.957633712379764,0.031331100417706786,0.5,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_0p50_nocap,0.04935689995948835,-27.0452951147156,0.031331100417706786,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_0p50_nocap,0.04935689995948835,-8.279568184366857,0.031331100417706786,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
,tau_x_0p50_nocap,0.04935689995948835,-7.210851191704891,0.031331100417706786,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_0p50_nocap,0.05449941521263011,-4.943725307904875,0.0353093730078946,0.5,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_0p50_nocap,0.05449941521263011,-26.76230725986265,0.0353093730078946,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_0p50_nocap,0.05449941521263011,-22.54557637978687,0.0353093730078946,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_0p50_nocap,0.05449941521263011,-20.6780687157259,0.0353093730078946,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_0p50_nocap,0.05449941521263011,-3.6683450878528645,0.0353093730078946,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
,tau_x_0p50_nocap,0.05449941521263011,-5.734074970713465,0.0353093730078946,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,2
,tau_x_0p50_nocap,0.02635771501965931,-2.725153567581392,0.018880554698559846,0.5,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_0p50_nocap,0.02635771501965931,-14.564359792609233,0.018880554698559846,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_0p50_nocap,0.02635771501965931,-12.169926034131999,0.018880554698559846,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_0p50_nocap,0.02635771501965931,-30.569081780289086,0.018880554698559846,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_0p50_nocap,0.02635771501965931,-11.987787052835545,0.018880554698559846,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_0p50_nocap,0.02635771501965931,-9.650316715150241,0.018880554698559846,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_0p50_nocap,0.030325830203758414,-2.9879565546972096,0.020821219692228606,0.5,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_0p50_nocap,0.030325830203758414,-15.981234934847073,0.020821219692228606,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_0p50_nocap,0.030325830203758414,-13.373306622895656,0.020821219692228606,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_0p50_nocap,0.030325830203758414,-31.843314463364177,0.020821219692228606,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_0p50_nocap,0.030325830203758414,-12.299367608571544,0.020821219692228606,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_0p50_nocap,0.030325830203758414,-10.00998793216741,0.020821219692228606,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_0p50_nocap,0.02794990248985138,-3.230842916057871,0.022287974787544417,0.5,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_0p50_nocap,0.02794990248985138,-17.556982493807226,0.022287974787544417,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_0p50_nocap,0.02794990248985138,-14.539025928198436,0.022287974787544417,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_0p50_nocap,0.02794990248985138,-29.51363810317328,0.022287974787544417,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_0p50_nocap,0.02794990248985138,-9.913215222392635,0.022287974787544417,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_0p50_nocap,0.02794990248985138,-12.165481018799715,0.022287974787544417,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_1p00_cap_0p03,0.008872855850635438,-0.7675856711656048,0.004957778311912262,1.0,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
0.03,tau_x_1p00_cap_0p03,0.008872855850635438,-4.272656284804155,0.004957778311912262,1.0,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
0.03,tau_x_1p00_cap_0p03,0.008872855850635438,-3.4594314458736437,0.004957778311912262,1.0,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
0.03,tau_x_1p00_cap_0p03,0.008872855850635438,-11.641849481008604,0.004957778311912262,1.0,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_1p00_cap_0p03,0.008872855850635438,-5.288351950940054,0.004957778311912262,1.0,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_1p00_cap_0p03,0.008872855850635438,-4.480096193303784,0.004957778311912262,1.0,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_1p00_cap_0p03,0.03,-3.5712376490685744,0.024554182647382166,1.0,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_1p00_cap_0p03,0.03,-19.166822392509125,0.024554182647382166,1.0,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_1p00_cap_0p03,0.03,-15.97326855862923,0.024554182647382166,1.0,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_1p00_cap_0p03,0.03,-30.867042420011003,0.024554182647382166,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_1p00_cap_0p03,0.03,-11.225863798031526,0.024554182647382166,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_1p00_cap_0p03,0.03,-9.494528282932077,0.024554182647382166,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_1p00_cap_0p03,0.03,-3.8815243645990685,0.026566230297904017,1.0,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_1p00_cap_0p03,0.03,-20.92966475906778,0.026566230297904017,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_1p00_cap_0p03,0.03,-17.386681407637838,0.026566230297904017,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_1p00_cap_0p03,0.03,-28.57868368643582,0.026566230297904017,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_1p00_cap_0p03,0.03,-8.648649654923801,0.026566230297904017,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
0.03,tau_x_1p00_cap_0p03,0.03,-9.301895544003957,0.026566230297904017,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
0.03,tau_x_1p00_cap_0p03,0.026355400498795593,-2.7249185632545228,0.01887889514573138,1.0,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_1p00_cap_0p03,0.026355400498795593,-14.56307939175384,0.01887889514573138,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_1p00_cap_0p03,0.026355400498795593,-12.168856214879199,0.01887889514573138,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_1p00_cap_0p03,0.026355400498795593,-30.56781356821323,0.01887889514573138,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_1p00_cap_0p03,0.026355400498795593,-11.987424952272528,0.01887889514573138,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_1p00_cap_0p03,0.026355400498795593,-9.649937879202353,0.01887889514573138,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,tau_x_1p00_cap_0p03,0.03,-2.973849923628587,0.020710256009776978,1.0,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_1p00_cap_0p03,0.03,-15.907041112523409,0.020710256009776978,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_1p00_cap_0p03,0.03,-13.308405419362566,0.020710256009776978,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_1p00_cap_0p03,0.03,-31.787799590340224,0.020710256009776978,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_1p00_cap_0p03,0.03,-12.299892810963073,0.020710256009776978,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_1p00_cap_0p03,0.03,-10.00628553540224,0.020710256009776978,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,tau_x_1p00_cap_0p03,0.027876019715167843,-3.2223456790624216,0.022228445457164996,1.0,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_1p00_cap_0p03,0.027876019715167843,-17.51001173130619,0.022228445457164996,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_1p00_cap_0p03,0.027876019715167843,-14.500155008033039,0.022228445457164996,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_1p00_cap_0p03,0.027876019715167843,-29.54331748852456,0.022228445457164996,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_1p00_cap_0p03,0.027876019715167843,-9.959964174900398,0.022228445457164996,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_1p00_cap_0p03,0.027876019715167843,-12.146967095607742,0.022228445457164996,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_1p00_nocap,0.008872855850635438,-0.7675856711656048,0.004957778311912262,1.0,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
,tau_x_1p00_nocap,0.008872855850635438,-4.272656284804155,0.004957778311912262,1.0,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
,tau_x_1p00_nocap,0.008872855850635438,-3.4594314458736437,0.004957778311912262,1.0,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
,tau_x_1p00_nocap,0.008872855850635438,-11.641849481008604,0.004957778311912262,1.0,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
,tau_x_1p00_nocap,0.008872855850635438,-5.288351950940054,0.004957778311912262,1.0,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
,tau_x_1p00_nocap,0.008872855850635438,-4.480096193303784,0.004957778311912262,1.0,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
,tau_x_1p00_nocap,0.04828972806831262,-4.3073844301911075,0.03065075867015304,1.0,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_1p00_nocap,0.04828972806831262,-23.15073771763565,0.03065075867015304,1.0,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_1p00_nocap,0.04828972806831262,-19.523989887280447,0.03065075867015304,1.0,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_1p00_nocap,0.04828972806831262,-27.946573924991835,0.03065075867015304,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_1p00_nocap,0.04828972806831262,-8.736326736863848,0.03065075867015304,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_1p00_nocap,0.04828972806831262,-7.578497205965674,0.03065075867015304,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
,tau_x_1p00_nocap,0.05271901553143667,-4.787823484562058,0.03413923547504957,1.0,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_1p00_nocap,0.05271901553143667,-25.87721447165067,0.03413923547504957,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_1p00_nocap,0.05271901553143667,-21.79729334851137,0.03413923547504957,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_1p00_nocap,0.05271901553143667,-22.956874996892846,0.03413923547504957,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
,tau_x_1p00_nocap,0.05271901553143667,-5.109712750942437,0.03413923547504957,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,1
,tau_x_1p00_nocap,0.05271901553143667,-6.383118642873605,0.03413923547504957,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,2
,tau_x_1p00_nocap,0.026355400498795593,-2.7249185632545228,0.01887889514573138,1.0,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_1p00_nocap,0.026355400498795593,-14.56307939175384,0.01887889514573138,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_1p00_nocap,0.026355400498795593,-12.168856214879199,0.01887889514573138,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_1p00_nocap,0.026355400498795593,-30.56781356821323,0.01887889514573138,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_1p00_nocap,0.026355400498795593,-11.987424952272528,0.01887889514573138,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_1p00_nocap,0.026355400498795593,-9.649937879202353,0.01887889514573138,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
,tau_x_1p00_nocap,0.030319283291837206,-2.987316423301016,0.020816683773722713,1.0,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_1p00_nocap,0.030319283291837206,-15.977747413000229,0.020816683773722713,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_1p00_nocap,0.030319283291837206,-13.370390266265355,0.020816683773722713,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_1p00_nocap,0.030319283291837206,-31.841091254111152,0.020816683773722713,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_1p00_nocap,0.030319283291837206,-12.298701488965909,0.020816683773722713,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_1p00_nocap,0.030319283291837206,-10.009139233105513,0.020816683773722713,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
,tau_x_1p00_nocap,0.027876019715167843,-3.2223456790624216,0.022228445457164996,1.0,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_1p00_nocap,0.027876019715167843,-17.51001173130619,0.022228445457164996,1.0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_1p00_nocap,0.027876019715167843,-14.500155008033039,0.022228445457164996,1.0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_1p00_nocap,0.027876019715167843,-29.54331748852456,0.022228445457164996,1.0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_1p00_nocap,0.027876019715167843,-9.959964174900398,0.022228445457164996,1.0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
,tau_x_1p00_nocap,0.027876019715167843,-12.146967095607742,0.022228445457164996,1.0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,tau_x_2p00_cap_0p03,0.005091551609889198,-0.4404672098297979,0.0028449446909117587,2.0,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
0.03,tau_x_2p00_cap_0p03,0.005091551609889198,-2.451797972559181,0.0028449446909117587,2.0,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
0.03,tau_x_2p00_cap_0p03,0.005091551609889198,-1.985141429551951,0.0028449446909117587,2.0,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
0.03,tau_x_2p00_cap_0p03,0.005091551609889198,-7.137884812826589,0.0028449446909117587,2.0,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_2p00_cap_0p03,0.005091551609889198,-3.096651180143891,0.0028449446909117587,2.0,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_2p00_cap_0p03,0.005091551609889198,-2.7398303866997153,0.0028449446909117587,2.0,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
0.03,tau_x_2p00_cap_0p03,0.03,-3.3903543118693484,0.02338603831537887,2.0,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_2p00_cap_0p03,0.03,-18.16071508777174,0.02338603831537887,2.0,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_2p00_cap_0p03,0.03,-15.15836219290621,0.02338603831537887,2.0,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_2p00_cap_0p03,0.03,-31.487162212292358,0.02338603831537887,2.0,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
0.03,tau_x_2p00_cap_0p03,0.03,-11.627682974360932,0.02338603831537887,2.0,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
