base_config_id,config_id,fit_start_step,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho_smooth,rho_step,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
1596,7708,8000,16,-20.221914016716717,0.037138313613690556,0.027704888616349076,0.6163495354992526,-22.760972413257196,15,0.07,0.25,0.0,1.25,0.05,15,2.0,30.0,15,-0.9167809180258946
1596,7709,8000,16,-19.437007439954332,0.03523164946877718,0.027704888616349076,0.6163495354992526,-22.760972413257196,15,0.07,0.25,0.0,1.5,0.05,15,2.0,30.0,15,-0.9156271049188036
1596,7710,8000,16,-24.356459098319757,0.05795967006434831,0.027704888616349076,0.6163495354992526,-29.220218575362534,12,0.07,0.25,0.2,0.0,0.05,15,2.0,30.0,12,3.536758801169815
1596,7711,8000,16,-27.130794266163583,0.05080967952092313,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,0.2,0.05,15,2.0,30.0,15,-0.6410303586573352
1596,7712,8000,16,-28.03252874068477,0.0468374625523536,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,0.35,0.05,15,2.0,30.0,15,-0.9244730054081218
1596,7713,8000,16,-28.137209209696643,0.04365968897749797,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,0.5,0.05,15,2.0,30.0,15,-0.9225499835623707
1596,7714,8000,16,-27.905101568343795,0.04187219134164167,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,0.6,0.05,15,2.0,30.0,15,-0.9214682837747179
1596,7715,8000,16,-27.40245232024051,0.03957398009554074,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,0.75,0.05,15,2.0,30.0,15,-0.9200775269043726
1596,7716,8000,16,-26.74348633019235,0.03763864430935047,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,0.9,0.05,15,2.0,30.0,15,-0.9189063632239924
1596,7717,8000,16,-26.302904652067205,0.03650969843407281,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,1.0,0.05,15,2.0,30.0,15,-0.9182231844100164
1596,7718,8000,16,-25.334938211762037,0.0341263682529311,0.027704888616349076,0.6163495354992526,-29.98100896599869,15,0.07,0.25,0.2,1.25,0.05,15,2.0,30.0,15,-0.9167809180258946
1596,7719,8000,16,-24.55003163499965,0.03221970410801772,0.027704888616349076,0.6163495354992526,-29.220218575362534,15,0.07,0.25,0.2,1.5,0.05,15,2.0,30.0,15,-0.9156271049188036
1596,7720,8000,16,-26.993606766349348,0.056286367086148606,0.027704888616349076,0.6163495354992526,-32.631327039569655,12,0.07,0.25,0.35,0.0,0.05,15,2.0,30.0,12,3.536758801169815
1596,7721,8000,16,-29.767941934193175,0.049136376542723424,0.027704888616349076,0.6163495354992526,-35.16388354623125,15,0.07,0.25,0.35,0.2,0.05,15,2.0,30.0,15,-0.6410303586573352
1596,7722,8000,16,-30.669676408714363,0.0451641595741539,0.027704888616349076,0.6163495354992526,-35.16388354623125,15,0.07,0.25,0.35,0.35,0.05,15,2.0,30.0,15,-0.9244730054081218
1596,7723,8000,16,-30.774356877726238,0.04198638599929826,0.027704888616349076,0.6163495354992526,-35.16388354623125,15,0.07,0.25,0.35,0.5,0.05,15,2.0,30.0,15,-0.9225499835623707
1596,7724,8000,16,-30.542249236373383,0.04019888836344197,0.027704888616349076,0.6163495354992526,-35.16388354623125,15,0.07,0.25,0.35,0.6,0.05,15,2.0,30.0,15,-0.9214682837747179
1596,7725,8000,16,-30.0395999882701,0.03790067711734103,0.027704888616349076,0.6163495354992526,-35.16388354623125,15,0.07,0.25,0.35,0.75,0.05,15,2.0,30.0,15,-0.9200775269043726
1596,7726,8000,16,-29.380633998221942,0.035965341331150764,0.027704888616349076,0.6163495354992526,-35.16388354623125,15,0.07,0.25,0.35,0.9,0.05,15,2.0,30.0,15,-0.9189063632239924
1596,7727,8000,16,-28.9400523200968,0.03483639545587311,0.027704888616349076,0.6163495354992526,-34.06219891874187,15,0.07,0.25,0.35,1.0,0.05,15,2.0,30.0,15,-0.9182231844100164
1596,7728,8000,16,-27.972085879791628,0.03245306527473139,0.027704888616349076,0.6163495354992526,-32.631327039569655,15,0.07,0.25,0.35,1.25,0.05,15,2.0,30.0,15,-0.9167809180258946
1596,7729,8000,16,-27.187179303029243,0.030546401129818015,0.027704888616349076,0.6163495354992526,-30.108518018705897,15,0.07,0.25,0.35,1.5,0.05,15,2.0,30.0,15,-0.9156271049188036
1596,7730,8000,16,-28.45470452362942,0.054947724703588836,0.027704888616349076,0.6163495354992526,-32.86443675513496,12,0.07,0.25,0.5,0.0,0.05,15,2.0,30.0,12,3.536758801169815
1596,7731,8000,16,-31.229039691473247,0.04779773416016367,0.027704888616349076,0.6163495354992526,-38.92781957948217,15,0.07,0.25,0.5,0.2,0.05,15,2.0,30.0,15,-0.6410303586573352
1596,7732,8000,16,-32.13077416599443,0.043825517191594145,0.027704888616349076,0.6163495354992526,-38.92781957948217,15,0.07,0.25,0.5,0.35,0.05,15,2.0,30.0,15,-0.9244730054081218
1596,7733,8000,16,-32.23545463500631,0.04064774361673851,0.027704888616349076,0.6163495354992526,-38.92781957948217,15,0.07,0.25,0.5,0.5,0.05,15,2.0,30.0,15,-0.9225499835623707
1596,7734,8000,16,-32.00334699365346,0.03886024598088222,0.027704888616349076,0.6163495354992526,-38.92781957948217,15,0.07,0.25,0.5,0.6,0.05,15,2.0,30.0,15,-0.9214682837747179
1596,7735,8000,16,-31.500697745550177,0.03656203473478127,0.027704888616349076,0.6163495354992526,-38.865601083095655,15,0.07,0.25,0.5,0.75,0.05,15,2.0,30.0,15,-0.9200775269043726
1596,7736,8000,16,-30.841731755502018,0.03462669894859101,0.027704888616349076,0.6163495354992526,-35.83187340034585,15,0.07,0.25,0.5,0.9,0.05,15,2.0,30.0,15,-0.9189063632239924
1596,7737,8000,16,-30.401150077376872,0.033497753073313354,0.027704888616349076,0.6163495354992526,-34.06219891874187,15,0.07,0.25,0.5,1.0,0.05,15,2.0,30.0,15,-0.9182231844100164
1596,7738,8000,16,-29.4331836370717,0.031114422892171627,0.027704888616349076,0.6163495354992526,-32.86443675513496,15,0.07,0.25,0.5,1.25,0.05,15,2.0,30.0,15,-0.9167809180258946
1596,7739,8000,16,-28.64827706030932,0.02920775874725826,0.027704888616349076,0.6163495354992526,-30.108518018705897,15,0.07,0.25,0.5,1.5,0.05,15,2.0,30.0,15,-0.9156271049188036
1596,7740,8000,16,-28.152559077433242,0.05419473836339897,0.027704888616349076,0.6163495354992526,-32.06797265470047,12,0.07,0.25,0.6,0.0,0.05,15,2.0,30.0,12,3.536758801169815
1596,7741,8000,16,-30.92689424527707,0.0470447478199738,0.027704888616349076,0.6163495354992526,-39.77325713937613,15,0.07,0.25,0.6,0.2,0.05,15,2.0,30.0,15,-0.6410303586573352
1596,7742,8000,16,-31.82862871979826,0.04307253085140427,0.027704888616349076,0.6163495354992526,-39.77663334647832,15,0.07,0.25,0.6,0.35,0.05,15,2.0,30.0,15,-0.9244730054081218
1596,7743,8000,16,-31.93330918881013,0.03989475727654864,0.027704888616349076,0.6163495354992526,-39.77663334647832,15,0.07,0.25,0.6,0.5,0.05,15,2.0,30.0,15,-0.9225499835623707
1596,7744,8000,16,-31.701201547457277,0.03810725964069235,0.027704888616349076,0.6163495354992526,-39.77663334647832,15,0.07,0.25,0.6,0.6,0.05,15,2.0,30.0,15,-0.9214682837747179
1596,7745,8000,16,-31.198552299354,0.035809048394591404,0.027704888616349076,0.6163495354992526,-38.865601083095655,15,0.07,0.25,0.6,0.75,0.05,15,2.0,30.0,15,-0.9200775269043726
1596,7746,8000,16,-30.53958630930584,0.03387371260840113,0.027704888616349076,0.6163495354992526,-35.83187340034585,15,0.07,0.25,0.6,0.9,0.05,15,2.0,30.0,15,-0.9189063632239924
1596,7747,8000,16,-30.099004631180694,0.03274476673312348,0.027704888616349076,0.6163495354992526,-34.06219891874187,15,0.07,0.25,0.6,1.0,0.05,15,2.0,30.0,15,-0.9182231844100164
1596,7748,8000,16,-29.131038190875522,0.030361436551981754,0.027704888616349076,0.6163495354992526,-32.06797265470047,15,0.07,0.25,0.6,1.25,0.05,15,2.0,30.0,15,-0.9167809180258946
1596,7749,8000,16,-28.346131614113137,0.02845477240706839,0.027704888616349076,0.6163495354992526,-30.108518018705897,15,0.07,0.25,0.6,1.5,0.05,15,2.0,30.0,15,-0.9156271049188036
