step,lr,train_loss,eval_loss
3000,0.00149125,1.1623191833496094,1.1525510847568512
3001,0.0014825,1.1631381869316102,1.153140789270401
3002,0.00147375,1.1614495241642,1.158799594640732
3003,0.001465,1.1610506883859637,1.153201961517334
3004,0.00145625,1.163792608225346,1.1531989455223084
3005,0.0014475,1.1586307388937478,1.1517829060554505
3006,0.00143875,1.1626011701580292,1.1549452722072602
3007,0.00143,1.1626586471935874,1.1533560454845428
3008,0.00142125,1.1589497883564919,1.1538226187229157
3009,0.0014125000000000001,1.1555323147279044,1.1525633811950684
3010,0.00140375,1.16005775423366,1.157727187871933
3011,0.001395,1.1574316360788184,1.1545623242855072
3012,0.0013862500000000001,1.1568472330185744,1.1516545057296752
3013,0.0013775,1.1580930660140192,1.1505577564239502
3014,0.00136875,1.157340166864247,1.1510206580162048
3015,0.00136,1.1565210085190392,1.1596431672573089
3016,0.00135125,1.1568183834323635,1.153244286775589
3017,0.0013425,1.1631127895387428,1.1529237747192382
3018,0.00133375,1.1631204040174856,1.149614256620407
3019,0.001325,1.164089597880111,1.1480720341205597
3020,0.0013162500000000001,1.1654051520996682,1.1579745829105377
3021,0.0013075,1.1652718763268046,1.1419122517108917
3022,0.00129875,1.1660514575883199,1.1532354950904846
3023,0.0012900000000000001,1.1650078328828022,1.1516740441322326
3024,0.00128125,1.1658358483654265,1.1469348132610322
3025,0.0012725,1.1632043757267598,1.1482170879840852
3026,0.0012637500000000001,1.1609835480059212,1.1487199723720551
3027,0.001255,1.163210915422889,1.160400778055191
3028,0.00124625,1.1635351600317232,1.151195079088211
3029,0.0012375,1.1602950950325792,1.1468264281749725
3030,0.00122875,1.162184517967218,1.1463535130023956
3031,0.0012200000000000002,1.155797530461115,1.1468404412269593
3032,0.00121125,1.1597760044772287,1.148526096343994
3033,0.0012025,1.1576755216633254,1.15578191280365
3034,0.00119375,1.158689716838149,1.146545648574829
3035,0.001185,1.1575354034146796,1.1452849507331848
3036,0.00117625,1.1570882166422425,1.1485325992107391
3037,0.0011675000000000001,1.1555759219822603,1.1508511126041412
3038,0.00115875,1.1543316580501781,1.144364732503891
3039,0.00115,1.1545767549557315,1.1390832364559174
3040,0.0011412500000000001,1.1500462201728965,1.1481649100780487
3041,0.0011325,1.151464048698057,1.134206873178482
3042,0.0011237500000000002,1.1510613176296733,1.1472796738147735
3043,0.001115,1.1531402778390571,1.1487646400928497
3044,0.00110625,1.152534780958014,1.1387408792972564
3045,0.0010975,1.1542957824993585,1.1442663669586182
3046,0.00108875,1.1562128128881861,1.144875741004944
3047,0.00108,1.159196203554476,1.1438394427299499
3048,0.0010712500000000002,1.1616581549687428,1.1438260614871978
3049,0.0010625,1.163038194517187,1.147985291481018
3050,0.00105375,1.1635875406919942,1.1390853226184845
3051,0.0010450000000000001,1.1628931733720622,1.1369351685047149
3052,0.00103625,1.1577700590568591,1.1485523343086244
3053,0.0010275000000000002,1.1603369190226027,1.142728817462921
3054,0.0010187500000000001,1.1603130943116573,1.1454387187957764
3055,0.00101,1.1547320169094526,1.1410133004188538
3056,0.00100125,1.1523017300859084,1.1413904547691345
3057,0.0009925000000000001,1.1511757684077315,1.1475475490093232
3058,0.00098375,1.1516828220181607,1.1382748901844024
3059,0.0009750000000000001,1.154295618631805,1.1384554922580719
3060,0.0009662500000000001,1.1516761082098173,1.1493618071079255
3061,0.0009575000000000001,1.1539274183826407,1.1406841337680818
3062,0.00094875,1.1548871393129312,1.1369133055210114
3063,0.0009400000000000001,1.1532724793367164,1.1354387402534485
3064,0.0009312500000000001,1.1544532146107476,1.1383606314659118
3065,0.0009225,1.155235806052505,1.1388138353824615
3066,0.0009137500000000001,1.1592317929368787,1.134524154663086
3067,0.0009050000000000001,1.157293067321322,1.1416548192501068
3068,0.0008962500000000001,1.1555849068866446,1.1406286120414735
3069,0.0008875,1.1533275026237615,1.1293280184268952
3070,0.0008787500000000001,1.1501818518181723,1.144228607416153
3071,0.0008700000000000001,1.147116484076388,1.1364263415336608
3072,0.00086125,1.146735449281878,1.1463317632675172
3073,0.0008525000000000001,1.144747477454734,1.1344689786434174
3074,0.0008437500000000001,1.1426343158031633,1.1344419956207275
3075,0.0008350000000000001,1.1421611221264418,1.1380302786827088
3076,0.00082625,1.1471700231698707,1.1360225081443787
3077,0.0008175000000000001,1.1468592608393033,1.1378344416618347
3078,0.0008087500000000001,1.150193046726656,1.1252920091152192
3079,0.0008000000000000001,1.150176266906743,1.1262883007526399
3080,0.0007912500000000001,1.1502551258308455,1.1210869550704956
3081,0.0007825000000000001,1.148655464115986,1.1386334836483
3082,0.0007737500000000001,1.1486151306598622,1.1255313754081726
3083,0.0007650000000000001,1.1449398358555947,1.1334203600883483
3084,0.0007562500000000001,1.1429768466853185,1.136938065290451
3085,0.0007475000000000001,1.140305751315035,1.1354592859745025
3086,0.0007387500000000001,1.1412666622560719,1.1283055305480958
3087,0.0007300000000000001,1.139615760781899,1.1356101274490356
3088,0.0007212500000000001,1.1406546353148237,1.129719614982605
3089,0.0007125000000000001,1.1403057741087808,1.1320171773433685
3090,0.0007037500000000001,1.1384645492102623,1.1257367968559264
3091,0.0006950000000000001,1.1375210336088466,1.1325583815574647
3092,0.0006862500000000001,1.1416406677281257,1.1280842661857604
3093,0.0006775000000000002,1.1413914125664886,1.131591260433197
3094,0.0006687500000000001,1.1409799243364205,1.124666690826416
3095,0.0006600000000000001,1.141279946448219,1.119656604528427
3096,0.0006512500000000001,1.1442698335782995,1.135885727405548
3097,0.0006425000000000001,1.138890263092784,1.1278908789157867
3098,0.0006337500000000001,1.1437169045081148,1.1192287385463715
3099,0.0006250000000000001,1.139230870890952,1.133532279729843
3100,0.0006162500000000002,1.1371619913175732,1.1252532601356506
3101,0.0006075000000000001,1.137473494994196,1.1241302251815797
3102,0.0005987500000000001,1.1372127931006724,1.1290428578853606
3103,0.0005900000000000001,1.1385938883442854,1.1240967631340026
3104,0.0005812500000000001,1.137144746835754,1.122229915857315
3105,0.0005725000000000001,1.1360666833422115,1.1360551416873932
3106,0.0005637500000000001,1.133521790692347,1.122892838716507
3107,0.0005550000000000002,1.1333904821179548,1.1285510897636413
3108,0.0005462500000000001,1.1382914088817453,1.131475692987442
3109,0.0005375000000000001,1.138278183578135,1.1221715450286864
3110,0.0005287500000000001,1.140296057378067,1.1215824723243712
3111,0.0005200000000000001,1.1415095050765396,1.1259748876094817
3112,0.0005112500000000002,1.1425688135296095,1.1213599503040315
3113,0.0005025000000000001,1.1429536581936468,1.1205580532550812
3114,0.00049375,1.140553054890304,1.1220112085342406
3115,0.0004850000000000002,1.1339360633623028,1.1195262968540192
3116,0.0004762500000000001,1.134729041975566,1.126689463853836
3117,0.00046750000000000003,1.1360173472659245,1.1097229719161987
3118,0.0004587500000000002,1.133633635839503,1.1267961621284486
3119,0.0004500000000000001,1.1350725970274338,1.1235592782497406
3120,0.00044125,1.131930847311568,1.11763636469841
3121,0.00043250000000000016,1.1322861367564365,1.116713297367096
3122,0.0004237500000000001,1.1350075233668953,1.1295489192008972
3123,0.0004150000000000002,1.1327210153958978,1.1169729769229888
3124,0.00040625000000000014,1.12873022727565,1.1126352608203889
3125,0.00039750000000000007,1.1266693082964068,1.123155850172043
3126,0.0003887500000000002,1.1284565157457274,1.1300260543823242
3127,0.00038000000000000013,1.1273569607821776,1.1124369144439696
3128,0.00037125000000000005,1.1276136467535205,1.1229106426239013
3129,0.0003625000000000002,1.1304278340648628,1.109539121389389
3130,0.0003537500000000001,1.1283331841270046,1.1136622667312621
3131,0.00034500000000000004,1.124997508231394,1.115034633874893
3132,0.0003362500000000002,1.1245419845315152,1.1257889568805695
3133,0.0003275000000000001,1.126323747515589,1.1117250204086304
3134,0.00031875000000000024,1.1246284078478008,1.1162848949432373
3135,0.00031000000000000016,1.1257080761420002,1.1090982139110566
3136,0.0003012500000000001,1.1247858638608996,1.117022567987442
3137,0.0002925000000000002,1.1250949533323535,1.113235056400299
3138,0.00028375000000000015,1.1259750096386751,1.1062057673931123
3139,0.00027500000000000007,1.1267770977365446,1.1202877283096313
3140,0.0002662500000000002,1.124647896130157,1.1194413781166077
3141,0.00025750000000000013,1.1311508065217188,1.1303129494190216
3142,0.00024875000000000006,1.1285925429242956,1.1067004919052124
3143,0.0002400000000000002,1.1240699757198787,1.1096586048603059
3144,0.00023125000000000012,1.1201002897972132,1.111187356710434
3145,0.00022250000000000004,1.1229890855092644,1.1181642413139343
3146,0.00021375000000000018,1.1250341181700383,1.1178286910057067
3147,0.0002050000000000001,1.1228789786766429,1.1094750463962555
3148,0.00019625000000000024,1.1194919616225774,1.1111562967300415
3149,0.00018750000000000017,1.1245247486451342,1.1194009006023407
3150,0.0001787500000000001,1.1292183962362177,1.1097265481948853
3151,0.00017000000000000023,1.1305966526475995,1.1075219333171844
3152,0.00016125000000000015,1.1362383857554896,1.1202185690402984
3153,0.00015250000000000007,1.1336500133740934,1.111788910627365
3154,0.00014375000000000021,1.1332157151998312,1.1163035392761231
3155,0.00013500000000000014,1.136716302970162,1.1170672297477722
3156,0.00012625000000000006,1.1315745145730176,1.120517724752426
3157,0.0001175000000000002,1.130398800729394,1.113542264699936
3158,0.00010875000000000012,1.131695995413077,1.1123330056667329
3159,0.0001,1.1291197744156232,1.1178584933280944
3160,0.0001,1.1274005955885629,1.1101119697093964
3164,0.0001,1.1287442910460335,1.109471505880356
3168,0.0001,1.1283734739829034,1.1223134100437164
3172,0.0001,1.1245225281425355,1.1108743727207184
3176,0.0001,1.1238591561533247,1.1083014190196991
3180,0.0001,1.1206016680434854,1.1131691694259644
3184,0.0001,1.1148631579430857,1.1067132711410523
3188,0.0001,1.1162747627572978,1.1153234541416168
3192,0.0001,1.1158880429932563,1.1035252153873443
3196,0.0001,1.1150705967070837,1.1097234547138215
3200,0.0001,1.1157944935907882,1.1076826095581054
3204,0.0001,1.1159063880160418,1.099473524093628
3208,0.0001,1.1148712192042143,1.1040151000022889
3212,0.0001,1.1088251788076882,1.1025674521923066
3216,0.0001,1.1048651324502043,1.1087815701961516
3220,0.0001,1.1043325829617452,1.1062723457813264
